dataset,latent_dim,split,sim_idx,frame,trajectory_progress,p_ratio,final_p_ratio,horizontal_strain,vertical_strain,mean_abs_x_disp,mean_abs_y_disp,rms_disp
Reid CV1,1,test,20,300,0.200133422281521,-0.19023604864677862,-0.21987798577425652,-0.006006598087872032,-0.002291293666953525,0.022848106920719147,0.004681458696722984,0.026728708297014236
Reid CV1,1,test,20,315,0.21014009339559706,-0.1907370928000912,-0.21987798577425652,-0.0063118532078539945,-0.002331940386572842,0.02407362498342991,0.004950189497321844,0.028134075924754143
Reid CV1,1,test,20,330,0.2201467645096731,-0.19133131051823557,-0.21987798577425652,-0.006616489776427687,-0.002373597445303155,0.025302009657025337,0.005223498214036226,0.029542556032538414
Reid CV1,1,test,20,345,0.23015343562374915,-0.19177884254148436,-0.21987798577425652,-0.006922208809965853,-0.002414321883315625,0.026533201336860657,0.00549736013635993,0.03095332719385624
Reid CV1,1,test,20,360,0.24016010673782523,-0.19225636396861345,-0.21987798577425652,-0.0072289329895424605,-0.0024531810798924096,0.027766354382038116,0.00577374966815114,0.03236585855484009
Reid CV1,1,test,20,375,0.2501667778519013,-0.192650067759679,-0.21987798577425652,-0.0075362757205273394,-0.0024920402764691944,0.02900185063481331,0.006050752010196447,0.03378124162554741
Reid CV1,1,test,20,390,0.2601734489659773,-0.19310623167230334,-0.21987798577425652,-0.007844778235402729,-0.0025301222891144434,0.030239203944802284,0.006331704556941986,0.03519896790385246
Reid CV1,1,test,20,405,0.2701801200800534,-0.19349777438949414,-0.21987798577425652,-0.008152971474573981,-0.002566805370682928,0.031478557735681534,0.006612836383283138,0.03661857917904854
Reid CV1,1,test,20,420,0.2801867911941294,-0.19386990620880631,-0.21987798577425652,-0.00846209254085764,-0.0026036438890377194,0.0327196829020977,0.006897620391100645,0.03803988918662071
Reid CV1,1,test,20,435,0.2901934623082055,-0.19421990717430906,-0.21987798577425652,-0.008771909477475606,-0.0026399383786404364,0.0339619517326355,0.0071842120960354805,0.03946280479431152
Reid CV1,1,test,20,450,0.3002001334222815,-0.1945986596182345,-0.21987798577425652,-0.009082422284427875,-0.0026756111210979247,0.03520573303103447,0.007473863661289215,0.04088775813579559
Reid CV1,1,test,20,465,0.31020680453635757,-0.19492036860284456,-0.21987798577425652,-0.00939339900493635,-0.0027102735244444163,0.0364503338932991,0.007763710338622332,0.04231369122862816
Reid CV1,1,test,20,480,0.3202134756504336,-0.19526330407962755,-0.21987798577425652,-0.009704453044370858,-0.002744780491004601,0.03769659250974655,0.008055482991039753,0.04374158754944801
Reid CV1,1,test,20,495,0.33022014676450967,-0.19559494383151463,-0.21987798577425652,-0.010015970997361569,-0.0027793651759579394,0.0389433354139328,0.008348865434527397,0.045170318335294724
Reid CV1,1,test,20,510,0.3402268178785857,-0.1958976399143489,-0.21987798577425652,-0.010328107501760553,-0.0028123954930482065,0.040191225707530975,0.008643736131489277,0.046600811183452606
Reid CV1,1,test,20,525,0.35023348899266177,-0.19629361648931537,-0.21987798577425652,-0.010640785238641773,-0.0028464361492494695,0.041439808905124664,0.008942600339651108,0.04803306236863136
Reid CV1,1,test,20,540,0.3602401601067378,-0.19655403514456998,-0.21987798577425652,-0.010953617613375061,-0.002878145253656126,0.04268888384103775,0.009240441024303436,0.04946533590555191
Reid CV1,1,test,20,555,0.37024683122081387,-0.19690347910815614,-0.21987798577425652,-0.01126784172877696,-0.0029110201339600855,0.04393875598907471,0.00954185426235199,0.05090005323290825
Reid CV1,1,test,20,570,0.3802535023348899,-0.19719537840769197,-0.21987798577425652,-0.011581833887400757,-0.0029428846751530487,0.04518915340304375,0.009842539206147194,0.05233535170555115
Reid CV1,1,test,20,585,0.39026017344896596,-0.19752725691318218,-0.21987798577425652,-0.011896599235284895,-0.0029754486818843943,0.046440236270427704,0.010146831162273884,0.053772058337926865
Reid CV1,1,test,20,600,0.400266844563042,-0.19782654778150213,-0.21987798577425652,-0.012210977988538861,-0.0030071577862910504,0.047691941261291504,0.010451076552271843,0.05520905181765556
Reid CV1,1,test,20,615,0.41027351567711806,-0.19813509269610283,-0.21987798577425652,-0.012526439206757303,-0.003039022327484014,0.048943761736154556,0.010757708922028542,0.05664705112576485
Reid CV1,1,test,20,630,0.4202801867911941,-0.19851086106415722,-0.21987798577425652,-0.012841900424975745,-0.0030713531790358987,0.05019615590572357,0.01106890756636858,0.0580872967839241
Reid CV1,1,test,20,645,0.43028685790527016,-0.19876989223467523,-0.21987798577425652,-0.013157980194602459,-0.003102285099511019,0.051448527723550797,0.01137880701571703,0.05952693149447441
Reid CV1,1,test,20,660,0.4402935290193462,-0.19912182232401085,-0.21987798577425652,-0.013475065110267612,-0.0031339942039176755,0.052701789885759354,0.011692383326590061,0.060968685895204544
Reid CV1,1,test,20,675,0.45030020013342226,-0.199445070513707,-0.21987798577425652,-0.013791763431302598,-0.0031646152508201814,0.05395406484603882,0.012007568031549454,0.06241051107645035
Reid CV1,1,test,20,690,0.4603068712474983,-0.1997622734258529,-0.21987798577425652,-0.014109312260523957,-0.003195236297722688,0.055207617580890656,0.01232411339879036,0.06385410577058792
Reid CV1,1,test,20,705,0.4703135423615744,-0.2000951989319694,-0.21987798577425652,-0.01442717036544945,-0.0032260127814115014,0.05645973980426788,0.012643327005207539,0.06529657542705536
Reid CV1,1,test,20,720,0.48032021347565046,-0.2003833002426649,-0.21987798577425652,-0.014745415065005114,-0.003255778925989318,0.05771300569176674,0.012962413020431995,0.06674034148454666
Reid CV1,1,test,20,735,0.4903268845897265,-0.20077032363316172,-0.21987798577425652,-0.015063582445634743,-0.0032873325936096675,0.058966126292943954,0.013286197558045387,0.06818538159132004
Reid CV1,1,test,20,750,0.5003335557038026,-0.20108304395697468,-0.21987798577425652,-0.015382600334450746,-0.0033182645140847878,0.06021852791309357,0.013609379529953003,0.06962983310222626
Reid CV1,1,test,20,765,0.5103402268178786,-0.20140887095727983,-0.21987798577425652,-0.015701772861118818,-0.0033491187161667547,0.06147114560008049,0.013934184797108173,0.0710754245519638
Reid CV1,1,test,20,780,0.5203468979319547,-0.20176076944607008,-0.21987798577425652,-0.016021563939195158,-0.003379584326282954,0.06272416561841965,0.014261245727539062,0.07252226769924164
Reid CV1,1,test,20,795,0.5303535690460307,-0.20207489284796018,-0.21987798577425652,-0.016341355017271502,-0.0034091173156813102,0.06397736072540283,0.01458883285522461,0.0739690512418747
Reid CV1,1,test,20,810,0.5403602401601068,-0.2024312028868697,-0.21987798577425652,-0.01666168732783008,-0.003439272052224895,0.06522960215806961,0.014920825138688087,0.07541672885417938
Reid CV1,1,test,20,825,0.5503669112741828,-0.20277787798982647,-0.21987798577425652,-0.016982174276240727,-0.0034702039727000154,0.06648177653551102,0.015254913829267025,0.07686491310596466
Reid CV1,1,test,20,840,0.5603735823882589,-0.2030894232131891,-0.21987798577425652,-0.017302815862503443,-0.0034995815253120646,0.06773418188095093,0.015589512884616852,0.07831363379955292
Reid CV1,1,test,20,855,0.5703802535023349,-0.20347961676880133,-0.21987798577425652,-0.017623921362322364,-0.0035309797561461067,0.06898516416549683,0.015927482396364212,0.07976255565881729
Reid CV1,1,test,20,870,0.580386924616411,-0.2038256935751241,-0.21987798577425652,-0.017944872224289216,-0.0035618339582280736,0.07023564726114273,0.016265295445919037,0.08121112734079361
Reid CV1,1,test,20,885,0.590393595730487,-0.20416044684122522,-0.21987798577425652,-0.018266596275516404,-0.0035917555395921976,0.07148732244968414,0.016604240983724594,0.08266115188598633
Reid CV1,1,test,20,900,0.600400266844563,-0.20456248457279877,-0.21987798577425652,-0.018588552283521697,-0.0036234646439988537,0.07273774594068527,0.016947459429502487,0.08411193639039993
Reid CV1,1,test,20,915,0.6104069379586391,-0.20489577033708548,-0.21987798577425652,-0.018910199015822856,-0.0036536193805424386,0.07398735731840134,0.017289139330387115,0.08556151390075684
Reid CV1,1,test,20,930,0.6204136090727151,-0.20524729862004107,-0.21987798577425652,-0.01923261893738435,-0.003684162709051791,0.07523631304502487,0.017632391303777695,0.08701089024543762
Reid CV1,1,test,20,945,0.6304202801867912,-0.2056346008562075,-0.21987798577425652,-0.019555657410354116,-0.0037154832214926796,0.07648585736751556,0.017978308722376823,0.08846201002597809
Reid CV1,1,test,20,960,0.6404269513008672,-0.20597469986036174,-0.21987798577425652,-0.019878231969767683,-0.0037464151419678003,0.07773522287607193,0.018324142321944237,0.08991300314664841
Reid CV1,1,test,20,975,0.6504336224149433,-0.2063327103259908,-0.21987798577425652,-0.020201038485959347,-0.0037767253152976923,0.07898476719856262,0.01867230236530304,0.09136498719453812
Reid CV1,1,test,20,990,0.6604402935290193,-0.206721958625165,-0.21987798577425652,-0.020524618191411353,-0.0038077349541659664,0.08023373782634735,0.019022643566131592,0.09281738102436066
Reid CV1,1,test,20,1005,0.6704469646430954,-0.20707261015812264,-0.21987798577425652,-0.020848739129345595,-0.0038387445930342405,0.08148166537284851,0.019374258816242218,0.09426935017108917
Reid CV1,1,test,20,1020,0.6804536357571714,-0.20741371367927555,-0.21987798577425652,-0.021172396153723634,-0.0038685884560052106,0.08272812515497208,0.01972765289247036,0.09572082757949829
Reid CV1,1,test,20,1035,0.6904603068712475,-0.20783156184934118,-0.21987798577425652,-0.021495666583471504,-0.0039015410547023244,0.08397532999515533,0.020084943622350693,0.09717381000518799
Reid CV1,1,test,20,1050,0.7004669779853235,-0.2081893736005226,-0.21987798577425652,-0.021820483391740052,-0.003932472975177445,0.08522158861160278,0.02044208161532879,0.09862657636404037
Reid CV1,1,test,20,1065,0.7104736490993996,-0.20854536993950676,-0.21987798577425652,-0.022145222881082564,-0.003962783148507337,0.0864667147397995,0.020799240097403526,0.1000787764787674
Reid CV1,1,test,20,1080,0.7204803202134756,-0.20896119580499156,-0.21987798577425652,-0.022469653094720942,-0.003995191718452375,0.08771169930696487,0.021161014214158058,0.1015324667096138
Reid CV1,1,test,20,1095,0.7304869913275517,-0.20933625619312596,-0.21987798577425652,-0.022794392584063457,-0.004026201357320649,0.08895668387413025,0.02152234874665737,0.10298588871955872
Reid CV1,1,test,20,1110,0.7404936624416277,-0.20968320830825987,-0.21987798577425652,-0.02308727667587999,-0.004056822404223156,0.09020072966814041,0.021884018555283546,0.10443892329931259
Reid CV1,1,test,20,1125,0.7505003335557038,-0.210069554554872,-0.21987798577425652,-0.02337892366487998,-0.004088842382202426,0.09144438803195953,0.022248484194278717,0.10589254647493362
Reid CV1,1,test,20,1140,0.7605070046697798,-0.21048715314178224,-0.21987798577425652,-0.02367072529173204,-0.004121561825720078,0.09268783032894135,0.022615473717451096,0.10734675824642181
Reid CV1,1,test,20,1155,0.7705136757838559,-0.21084574058281613,-0.21987798577425652,-0.02396190836717583,-0.004153348648519888,0.09393084049224854,0.022982336580753326,0.10880076885223389
Reid CV1,1,test,20,1170,0.7805203468979319,-0.21120500559809885,-0.21987798577425652,-0.024253864631879955,-0.004184125132208702,0.09517186135053635,0.023351140320301056,0.11025366932153702
Reid CV1,1,test,20,1185,0.790527018012008,-0.21163365508752918,-0.21987798577425652,-0.02454674872369649,-0.004216922294119508,0.09641265124082565,0.023725073784589767,0.11170798540115356
Reid CV1,1,test,20,1200,0.800533689126084,-0.21201367329414095,-0.21987798577425652,-0.024840251366921293,-0.004248786835312471,0.09765300154685974,0.024097120389342308,0.11316171288490295
Reid CV1,1,test,20,1215,0.8105403602401601,-0.21236110635424668,-0.21987798577425652,-0.025131898355921285,-0.004280029629360206,0.09889286756515503,0.024469701573252678,0.11461521685123444
Reid CV1,1,test,20,1230,0.8205470313542361,-0.21275608589117165,-0.21987798577425652,-0.02542485976666385,-0.004312515917698398,0.10013268887996674,0.02484557405114174,0.11607018113136292
Reid CV1,1,test,20,1245,0.8305537024683122,-0.21318733786386135,-0.21987798577425652,-0.025717743858480385,-0.004346167981933893,0.101371169090271,0.02522437646985054,0.11752499639987946
Reid CV1,1,test,20,1260,0.8405603735823882,-0.2135662785120653,-0.21987798577425652,-0.026010859907075023,-0.004378343396699471,0.10260889679193497,0.025601694360375404,0.11897870153188705
Reid CV1,1,test,20,1275,0.8505670446964643,-0.21393062658604545,-0.21987798577425652,-0.026303512042113453,-0.004410441093071895,0.10384605824947357,0.02597905695438385,0.12043225020170212
Reid CV1,1,test,20,1290,0.8605737158105403,-0.21432093001110447,-0.21987798577425652,-0.026597092004264293,-0.0044433159733758545,0.10508211702108383,0.026359040290117264,0.12188586592674255
Reid CV1,1,test,20,1305,0.8705803869246164,-0.21475722436288666,-0.21987798577425652,-0.02688943486359859,-0.004477589784756579,0.10631793737411499,0.026742760092020035,0.12334094196557999
Reid CV1,1,test,20,1320,0.8805870580386924,-0.21515292055215599,-0.21987798577425652,-0.02718324678252753,-0.004510386946667385,0.10755349695682526,0.027125820517539978,0.12479542195796967
Reid CV1,1,test,20,1335,0.8905937291527685,-0.2155245463004323,-0.21987798577425652,-0.0274762081932701,-0.004543339545364498,0.1087879091501236,0.027508506551384926,0.12624911963939667
Reid CV1,1,test,20,1350,0.9006004002668445,-0.21590257059713516,-0.21987798577425652,-0.027769865474346973,-0.004576136707275304,0.11002122610807419,0.02789302170276642,0.12770290672779083
Reid CV1,1,test,20,1365,0.9106070713809206,-0.21633353845439346,-0.21987798577425652,-0.028064141306832116,-0.004610643673835489,0.11125431954860687,0.028281180188059807,0.12915807962417603
Reid CV1,1,test,20,1380,0.9206137424949966,-0.21674270112286,-0.21987798577425652,-0.028358881052873465,-0.004644684330036752,0.11248575150966644,0.028669383376836777,0.13061191141605377
Reid CV1,1,test,20,1395,0.9306204136090727,-0.21713686859291595,-0.21987798577425652,-0.028653466161062745,-0.004678258675879094,0.11371741443872452,0.029057946056127548,0.13206623494625092
Reid CV1,1,test,20,1410,0.9406270847231488,-0.2175077902628037,-0.21987798577425652,-0.028947896631399957,-0.004711211274576207,0.11494804173707962,0.029446609318256378,0.1335199475288391
Reid CV1,1,test,20,1425,0.9506337558372249,-0.2179047338380314,-0.21987798577425652,-0.029242791015293375,-0.004744941057204856,0.11617805063724518,0.02983751706779003,0.13497371971607208
Reid CV1,1,test,20,1440,0.9606404269513009,-0.21833143272179037,-0.21987798577425652,-0.029537144166704554,-0.004779603460551348,0.11740696430206299,0.030232340097427368,0.13642814755439758
Reid CV1,1,test,20,1455,0.970647098065377,-0.21873706680607288,-0.21987798577425652,-0.029832115869524004,-0.004813488679966304,0.11863583326339722,0.030626527965068817,0.1378827840089798
Reid CV1,1,test,20,1470,0.980653769179453,-0.21911899651139757,-0.21987798577425652,-0.030127010253417418,-0.004846907589022339,0.11986345052719116,0.03102051466703415,0.1393362283706665
Reid CV1,1,test,20,1485,0.9906604402935291,-0.21950520062210058,-0.21987798577425652,-0.030421904637310836,-0.004881025963616756,0.12109086662530899,0.0314156599342823,0.14078998565673828
Reid CV1,1,test,21,0,0.0,,-0.18996567826885782,0.0,0.0,0.0,0.0,0.0
Reid CV1,1,test,21,15,0.01000667111407605,0.016639209225700165,-0.18996567826885782,-0.00031126305970745983,2.7819185745921305e-06,0.0008292853599414229,4.828487726626918e-05,0.0009719260851852596
Reid CV1,1,test,21,30,0.0200133422281521,-0.05105535643170052,-0.18996567826885782,-0.0006715976077354847,-2.815638799738702e-05,0.0017251361859962344,0.00017740025941748172,0.002059805439785123
Reid CV1,1,test,21,45,0.030020013342228154,-0.0736222128733698,-0.18996567826885782,-0.0010382449544325358,-5.3783759108781195e-05,0.0026449442375451326,0.00033671868732199073,0.003167654387652874
Reid CV1,1,test,21,60,0.0400266844563042,-0.08663025969433859,-0.18996567826885782,-0.0014073332499482771,-8.303605442343178e-05,0.0035715571139007807,0.0005022652330808342,0.004282874055206776
Reid CV1,1,test,21,75,0.05003335557038025,-0.09524556723678017,-0.18996567826885782,-0.0017778524464956643,-0.00011422726268401022,0.004497673828154802,0.0006719810189679265,0.0054014152847230434
Reid CV1,1,test,21,90,0.06004002668445631,-0.10152655792555416,-0.18996567826885782,-0.0021495500321279367,-0.00014668297938758509,0.005424730014055967,0.0008420859230682254,0.006522159092128277
Reid CV1,1,test,21,105,0.07004669779853236,-0.10673238489974235,-0.18996567826885782,-0.0025219209829515717,-0.00018099330847422135,0.006352792028337717,0.0010140846716240048,0.007646252866834402
Reid CV1,1,test,21,120,0.0800533689126084,-0.11076253406795945,-0.18996567826885782,-0.0028956386641579325,-0.00021538793812372407,0.007281131111085415,0.001186441513709724,0.008772649802267551
Reid CV1,1,test,21,135,0.09006004002668445,-0.11449143972941873,-0.18996567826885782,-0.0032694405160132133,-0.00025214298353348676,0.008210769854485989,0.0013622200349345803,0.009900268167257309
Reid CV1,1,test,21,150,0.1000667111407605,-0.11756765241413951,-0.18996567826885782,-0.0036446732689001406,-0.0002887294278175166,0.009141001850366592,0.0015388401225209236,0.011029944755136967
Reid CV1,1,test,21,165,0.11007338225483655,-0.12029978586723769,-0.18996567826885782,-0.0040199901924359875,-0.0003255687737901457,0.0100709842517972,0.0017174846725538373,0.012160715647041798
Reid CV1,1,test,21,180,0.12008005336891261,-0.12277279570596321,-0.18996567826885782,-0.004395054604025074,-0.00036274532201424056,0.011001097969710827,0.001895351568236947,0.013292605988681316
Reid CV1,1,test,21,195,0.13008672448298866,-0.12513297872340426,-0.18996567826885782,-0.004771297404699045,-0.0004028723899386604,0.011932379566133022,0.0020753522403538227,0.01442637201398611
Reid CV1,1,test,21,210,0.1400933955970647,-0.12716165835691506,-0.18996567826885782,-0.00514838191186222,-0.00044224075279728235,0.012864094227552414,0.002255211817100644,0.015561258420348167
Reid CV1,1,test,21,225,0.15010006671114076,-0.12913101828552256,-0.18996567826885782,-0.005525129736429713,-0.0004827893235360343,0.013795258477330208,0.00243479129858315,0.016696171835064888
Reid CV1,1,test,21,240,0.1601067378252168,-0.1308841316511461,-0.18996567826885782,-0.005902045902295048,-0.0005225791892089884,0.014725316315889359,0.0026161661371588707,0.01783102937042713
Reid CV1,1,test,21,255,0.17011340893929286,-0.13256614883255874,-0.18996567826885782,-0.0062798037746495845,-0.0005647294706422025,0.015656979754567146,0.0027982222381979227,0.018967697396874428
Reid CV1,1,test,21,270,0.1801200800533689,-0.13422261097747648,-0.18996567826885782,-0.006657729988301963,-0.0006067111509496838,0.01658925972878933,0.002982543781399727,0.020105445757508278
Reid CV1,1,test,21,285,0.19012675116744496,-0.13563719557684975,-0.18996567826885782,-0.007035656201954342,-0.0006488614323828979,0.01752064935863018,0.0031647991854697466,0.021243015304207802
Reid CV1,1,test,21,300,0.200133422281521,-0.13710198358305367,-0.18996567826885782,-0.0074140874395002415,-0.0006928663261991733,0.01845136657357216,0.0033492292277514935,0.02238059975206852
Reid CV1,1,test,21,315,0.21014009339559706,-0.1384636167146974,-0.18996567826885782,-0.007792518677046142,-0.0007367869194525824,0.019382642582058907,0.0035342220216989517,0.02351972833275795
Reid CV1,1,test,21,330,0.2201467645096731,-0.13976653027295463,-0.18996567826885782,-0.008170613231996362,-0.0007815505183346559,0.020312881097197533,0.0037200073711574078,0.024658072739839554
Reid CV1,1,test,21,345,0.23015343562374915,-0.1410323217640525,-0.18996567826885782,-0.008549381152137943,-0.0008263984177795956,0.02124272659420967,0.003905883291736245,0.025797085836529732
Reid CV1,1,test,21,360,0.24016010673782523,-0.14217922258882915,-0.18996567826885782,-0.008928317413577365,-0.0008720050222903333,0.022172249853610992,0.004092027898877859,0.02693636529147625
Reid CV1,1,test,21,375,0.2501667778519013,-0.14337017097631324,-0.18996567826885782,-0.00930784286955923,-0.0009191290369326666,0.023100225254893303,0.004279618617147207,0.02807491458952427
Reid CV1,1,test,21,390,0.2601734489659773,-0.144518635425519,-0.18996567826885782,-0.009687705008136777,-0.0009669274560779315,0.02402866631746292,0.004468223545700312,0.02921469323337078
Reid CV1,1,test,21,405,0.2701801200800534,-0.1455783903879323,-0.18996567826885782,-0.010068072170607845,-0.001015063077474662,0.02495582588016987,0.004658258054405451,0.03035338781774044
Reid CV1,1,test,21,420,0.2801867911941294,-0.14666538838948354,-0.18996567826885782,-0.01044785013853647,-0.0010639574039371903,0.025881966575980186,0.004850111436098814,0.031491756439208984
Reid CV1,1,test,21,435,0.2901934623082055,-0.14766080278851915,-0.18996567826885782,-0.010828048959709699,-0.0011128517303997188,0.026807906106114388,0.005041368771344423,0.03263013809919357
Reid CV1,1,test,21,450,0.3002001334222815,-0.14862480976930084,-0.18996567826885782,-0.011208500292829687,-0.0011622518602394456,0.027733584865927696,0.005234057083725929,0.033769071102142334
Reid CV1,1,test,21,465,0.31020680453635757,-0.14959425845124985,-0.18996567826885782,-0.011589456649843198,-0.0012114833889534397,0.028658248484134674,0.005426586139947176,0.03490715101361275
Reid CV1,1,test,21,480,0.3202134756504336,-0.1504951473094115,-0.18996567826885782,-0.01197049717750563,-0.0012613893221703652,0.029582805931568146,0.005619177129119635,0.03604516386985779
Reid CV1,1,test,21,495,0.33022014676450967,-0.15143429272218603,-0.18996567826885782,-0.012351201022572379,-0.0013123068621416877,0.030506284907460213,0.00581497885286808,0.037183377891778946
Reid CV1,1,test,21,510,0.3402268178785857,-0.15227137435821117,-0.18996567826885782,-0.012733419939319696,-0.0013633087026758768,0.03142870217561722,0.006010266952216625,0.03832056745886803
Reid CV1,1,test,21,525,0.35023348899266177,-0.15309917262009662,-0.18996567826885782,-0.013114712978928888,-0.0014143948437729324,0.032351166009902954,0.006206119433045387,0.03945783153176308
Reid CV1,1,test,21,540,0.3602401601067378,-0.15395600629234812,-0.18996567826885782,-0.013496763554378363,-0.0014664082910615186,0.033273473381996155,0.006403583101928234,0.04059571400284767
Reid CV1,1,test,21,555,0.37024683122081387,-0.1547405240831965,-0.18996567826885782,-0.013878309105934317,-0.0015186746400387041,0.03419441357254982,0.006600520107895136,0.041732560843229294
Reid CV1,1,test,21,570,0.3802535023348899,-0.15554463527177625,-0.18996567826885782,-0.01425951797489459,-0.0015722897980217523,0.03511398285627365,0.006799163296818733,0.0428687185049057
Reid CV1,1,test,21,585,0.39026017344896596,-0.15634524770999647,-0.18996567826885782,-0.014642157744886506,-0.0016248933492504036,0.036034151911735535,0.006998372729867697,0.04400543496012688
Reid CV1,1,test,21,600,0.400266844563042,-0.15706381496667562,-0.18996567826885782,-0.01502395580838922,-0.0016776655016047877,0.03695360943675041,0.0071965777315199375,0.04514118656516075
Reid CV1,1,test,21,615,0.41027351567711806,-0.15783314924808256,-0.18996567826885782,-0.01540676391967898,-0.0017326294685936989,0.037872083485126495,0.007396750617772341,0.0462767668068409
Reid CV1,1,test,21,630,0.4202801867911941,-0.15857981025927212,-0.18996567826885782,-0.015788730324479534,-0.00178641322770248,0.03879055753350258,0.007597820833325386,0.047411803156137466
Reid CV1,1,test,21,645,0.43028685790527016,-0.15926814084641935,-0.18996567826885782,-0.016171875118364976,-0.0018401969868112613,0.03971032425761223,0.007798213046044111,0.04854712262749672
Reid CV1,1,test,21,660,0.4402935290193462,-0.15997926088083647,-0.18996567826885782,-0.016555272424197177,-0.0018953295549259052,0.04062807559967041,0.007999849505722523,0.049681294709444046
Reid CV1,1,test,21,675,0.45030020013342226,-0.1606854881303653,-0.18996567826885782,-0.01693883807132722,-0.001950967926417748,0.0415458120405674,0.008201714605093002,0.0508156344294548
Reid CV1,1,test,21,690,0.4603068712474983,-0.16133699898712198,-0.18996567826885782,-0.01728393773190066,-0.0020058475928437926,0.04246366769075394,0.00840385165065527,0.051949601620435715
Reid CV1,1,test,21,705,0.4703135423615744,-0.1620099485709468,-0.18996567826885782,-0.017561364190742137,-0.002062244669401433,0.043380238115787506,0.008606418035924435,0.05308302864432335
Reid CV1,1,test,21,720,0.48032021347565046,-0.16266273869993988,-0.18996567826885782,-0.01783744391920089,-0.0021180516420190084,0.044296715408563614,0.008810089901089668,0.054216306656599045
Reid CV1,1,test,21,735,0.4903268845897265,-0.16329825787579924,-0.18996567826885782,-0.018114028671553165,-0.002174027215762317,0.045212991535663605,0.009014232084155083,0.055349547415971756
Reid CV1,1,test,21,750,0.5003335557038026,-0.16395714666294545,-0.18996567826885782,-0.01839078176520328,-0.0022325318063916182,0.04612886160612106,0.009219396859407425,0.05648263171315193
Reid CV1,1,test,21,765,0.5103402268178786,-0.1646110883059049,-0.18996567826885782,-0.018668039882746918,-0.0022898561891407892,0.04704385623335838,0.00942609366029501,0.05761503428220749
Reid CV1,1,test,21,780,0.5203468979319547,-0.1652126166798853,-0.18996567826885782,-0.018944287952503514,-0.0023467590690756284,0.04795786365866661,0.009631669148802757,0.05874628946185112
Reid CV1,1,test,21,795,0.5303535690460307,-0.16578911920975828,-0.18996567826885782,-0.019220956875504708,-0.002403999151261933,0.04887115955352783,0.0098368925973773,0.0598771832883358
Reid CV1,1,test,21,810,0.5403602401601068,-0.1664355184673699,-0.18996567826885782,-0.019498046651750506,-0.002462335140765501,0.049784619361162186,0.010045338422060013,0.06100885942578316
Reid CV1,1,test,21,825,0.5503669112741828,-0.1670513760091407,-0.18996567826885782,-0.019775136427996304,-0.0025218513381491995,0.050697509199380875,0.01025367807596922,0.062139663845300674
Reid CV1,1,test,21,840,0.5603735823882589,-0.1676009953576429,-0.18996567826885782,-0.02005197369229534,-0.0025795129231498365,0.051610276103019714,0.010460351593792439,0.06327028572559357
Reid CV1,1,test,21,855,0.5703802535023349,-0.1681955398119681,-0.18996567826885782,-0.020329736833732497,-0.0026390291205335347,0.052521713078022,0.010669638402760029,0.06439990550279617
Reid CV1,1,test,21,870,0.580386924616411,-0.16880347728977232,-0.18996567826885782,-0.020608004999063182,-0.0026989668207315653,0.05343284830451012,0.010880546644330025,0.06553010642528534
Reid CV1,1,test,21,885,0.590393595730487,-0.16937662812977675,-0.18996567826885782,-0.02088576814050034,-0.002757977214738065,0.05434378981590271,0.011090878397226334,0.06665906310081482
Reid CV1,1,test,21,900,0.600400266844563,-0.16992597415314908,-0.18996567826885782,-0.021163867964533182,-0.0028180835160618286,0.05525525286793709,0.01130073145031929,0.06778838485479355
Reid CV1,1,test,21,915,0.6104069379586391,-0.17048697173564392,-0.18996567826885782,-0.021441967788566024,-0.0028791171235771225,0.05616552010178566,0.011511540971696377,0.06891664862632751
Reid CV1,1,test,21,930,0.6204136090727151,-0.17105731713878009,-0.18996567826885782,-0.021720656807141307,-0.002939644927715218,0.05707548186182976,0.01172333862632513,0.07004517316818237
Reid CV1,1,test,21,945,0.6304202801867912,-0.17161134477089574,-0.18996567826885782,-0.021998251607280625,-0.0030000041307275804,0.05798497051000595,0.01193537563085556,0.07117340713739395
Reid CV1,1,test,21,960,0.6404269513008672,-0.17213336543927632,-0.18996567826885782,-0.022276267260664548,-0.0030610377382428743,0.05889366567134857,0.012147541157901287,0.07230037450790405
Reid CV1,1,test,21,975,0.6504336224149433,-0.17266549330204362,-0.18996567826885782,-0.022555208791186592,-0.0031224085480096343,0.05980362743139267,0.012361062690615654,0.07342860847711563
Reid CV1,1,test,21,990,0.6604402935290193,-0.17323541804610848,-0.18996567826885782,-0.022834150321708636,-0.003184622363405058,0.06071162968873978,0.012576471082866192,0.07455579936504364
Reid CV1,1,test,21,1005,0.6704469646430954,-0.17377690802348336,-0.18996567826885782,-0.023113596876124205,-0.0032472576816148144,0.061619777232408524,0.012791354209184647,0.0756828561425209
Reid CV1,1,test,21,1020,0.6804536357571714,-0.1742973014036441,-0.18996567826885782,-0.02339253840664625,-0.0033091342947587725,0.06252631545066833,0.013005733489990234,0.07680816203355789
Reid CV1,1,test,21,1035,0.6904603068712475,-0.17481223793945538,-0.18996567826885782,-0.023671816619763975,-0.0033711795090284637,0.0634341910481453,0.013221212662756443,0.07793483883142471
Reid CV1,1,test,21,1050,0.7004669779853235,-0.175326592536066,-0.18996567826885782,-0.023951263174179543,-0.003433393324423888,0.06434186547994614,0.013438092544674873,0.07906096428632736
