dataset,latent_dim,sim_idx,final_p_ratio,variant,z0,z1
Reid CV2,2,1,-0.24075396534886645,zero_ref_pos,3.1409389972686768,2.6099486351013184
Reid CV2,2,2,0.15031615373850205,normal,3.698904514312744,3.0265398025512695
Reid CV2,2,2,0.15031615373850205,stiffness_global_mean,3.7880868911743164,3.092188835144043
Reid CV2,2,2,0.15031615373850205,stiffness_network_mean,3.6977970600128174,3.0253376960754395
Reid CV2,2,2,0.15031615373850205,edge_geometry_train_mean,3.692960739135742,3.0154457092285156
Reid CV2,2,2,0.15031615373850205,zero_ref_pos,3.6990442276000977,3.0267624855041504
Reid CV2,2,3,0.26937916888526336,normal,3.6345226764678955,2.9756686687469482
Reid CV2,2,3,0.26937916888526336,stiffness_global_mean,3.7807905673980713,3.0836734771728516
Reid CV2,2,3,0.26937916888526336,stiffness_network_mean,3.663602590560913,2.9969065189361572
Reid CV2,2,3,0.26937916888526336,edge_geometry_train_mean,3.6449508666992188,2.979857921600342
Reid CV2,2,3,0.26937916888526336,zero_ref_pos,3.629096269607544,2.971754789352417
Reid CV2,2,4,-0.33039033700227455,normal,3.273789644241333,2.713381767272949
Reid CV2,2,4,-0.33039033700227455,stiffness_global_mean,3.791177988052368,3.096198797225952
Reid CV2,2,4,-0.33039033700227455,stiffness_network_mean,3.2520248889923096,2.6970033645629883
Reid CV2,2,4,-0.33039033700227455,edge_geometry_train_mean,3.2665305137634277,2.699434280395508
Reid CV2,2,4,-0.33039033700227455,zero_ref_pos,3.273604154586792,2.7134978771209717
Reid CV2,2,5,0.1606833051492441,normal,3.391774892807007,2.7906908988952637
Reid CV2,2,5,0.1606833051492441,stiffness_global_mean,3.6841814517974854,3.006870985031128
Reid CV2,2,5,0.1606833051492441,stiffness_network_mean,3.4094412326812744,2.8034210205078125
Reid CV2,2,5,0.1606833051492441,edge_geometry_train_mean,3.411345958709717,2.801384925842285
Reid CV2,2,5,0.1606833051492441,zero_ref_pos,3.411177158355713,2.806600570678711
Reid CV2,2,6,-0.1963377719651293,normal,3.1594860553741455,2.623307228088379
Reid CV2,2,6,-0.1963377719651293,stiffness_global_mean,3.749903440475464,3.0596585273742676
Reid CV2,2,6,-0.1963377719651293,stiffness_network_mean,3.1079823970794678,2.584373712539673
Reid CV2,2,6,-0.1963377719651293,edge_geometry_train_mean,3.155940055847168,2.616015672683716
Reid CV2,2,6,-0.1963377719651293,zero_ref_pos,3.180661916732788,2.640601396560669
Reid CV2,2,7,0.22590702007093752,normal,3.787504196166992,3.0914411544799805
Reid CV2,2,7,0.22590702007093752,stiffness_global_mean,3.761523962020874,3.0716915130615234
Reid CV2,2,7,0.22590702007093752,stiffness_network_mean,3.7836666107177734,3.0880870819091797
Reid CV2,2,7,0.22590702007093752,edge_geometry_train_mean,3.785597562789917,3.081575870513916
Reid CV2,2,7,0.22590702007093752,zero_ref_pos,3.790158271789551,3.0945000648498535
Reid CV2,2,8,-0.06480931009694779,normal,3.36210560798645,2.7721269130706787
Reid CV2,2,8,-0.06480931009694779,stiffness_global_mean,3.7595298290252686,3.0661368370056152
Reid CV2,2,8,-0.06480931009694779,stiffness_network_mean,3.363743543624878,2.773080348968506
Reid CV2,2,8,-0.06480931009694779,edge_geometry_train_mean,3.3796942234039307,2.7807817459106445
Reid CV2,2,8,-0.06480931009694779,zero_ref_pos,3.361783027648926,2.7736246585845947
Reid CV2,2,9,0.18341754005038485,normal,3.3667657375335693,2.768781900405884
Reid CV2,2,9,0.18341754005038485,stiffness_global_mean,3.7158119678497314,3.0268306732177734
Reid CV2,2,9,0.18341754005038485,stiffness_network_mean,3.4073479175567627,2.7984378337860107
Reid CV2,2,9,0.18341754005038485,edge_geometry_train_mean,3.411825180053711,2.804152250289917
Reid CV2,2,9,0.18341754005038485,zero_ref_pos,3.3842339515686035,2.7846291065216064
Reid CV2,2,10,0.3524800528535854,normal,3.8976826667785645,3.166106939315796
Reid CV2,2,10,0.3524800528535854,stiffness_global_mean,3.739981174468994,3.0489633083343506
Reid CV2,2,10,0.3524800528535854,stiffness_network_mean,3.9138333797454834,3.177687168121338
Reid CV2,2,10,0.3524800528535854,edge_geometry_train_mean,3.938674211502075,3.196732997894287
Reid CV2,2,10,0.3524800528535854,zero_ref_pos,3.8950650691986084,3.164217472076416
Reid CV2,2,11,-0.04889763898242052,normal,3.319197416305542,2.7409462928771973
Reid CV2,2,11,-0.04889763898242052,stiffness_global_mean,3.7185423374176025,3.0362548828125
Reid CV2,2,11,-0.04889763898242052,stiffness_network_mean,3.3442978858947754,2.759131908416748
Reid CV2,2,11,-0.04889763898242052,edge_geometry_train_mean,3.3275721073150635,2.7417824268341064
Reid CV2,2,11,-0.04889763898242052,zero_ref_pos,3.335432291030884,2.753415107727051
Reid CV2,2,12,-0.15348441061065293,normal,3.120900869369507,2.5977444648742676
Reid CV2,2,12,-0.15348441061065293,stiffness_global_mean,3.77803111076355,3.083879232406616
Reid CV2,2,12,-0.15348441061065293,stiffness_network_mean,3.070033550262451,2.5596764087677
Reid CV2,2,12,-0.15348441061065293,edge_geometry_train_mean,3.1239237785339355,2.5924341678619385
Reid CV2,2,12,-0.15348441061065293,zero_ref_pos,3.117462635040283,2.597097873687744
Reid CV2,2,13,-0.17377978528774052,normal,3.1981875896453857,2.6557695865631104
Reid CV2,2,13,-0.17377978528774052,stiffness_global_mean,3.796036958694458,3.0977723598480225
Reid CV2,2,13,-0.17377978528774052,stiffness_network_mean,3.191446542739868,2.650125026702881
Reid CV2,2,13,-0.17377978528774052,edge_geometry_train_mean,3.1874067783355713,2.640998363494873
Reid CV2,2,13,-0.17377978528774052,zero_ref_pos,3.1868185997009277,2.6472182273864746
Reid CV2,2,14,0.24101002113566364,normal,3.7591490745544434,3.0724077224731445
Reid CV2,2,14,0.24101002113566364,stiffness_global_mean,3.785599708557129,3.091658592224121
Reid CV2,2,14,0.24101002113566364,stiffness_network_mean,3.7430832386016846,3.0601792335510254
Reid CV2,2,14,0.24101002113566364,edge_geometry_train_mean,3.7475225925445557,3.0546159744262695
Reid CV2,2,14,0.24101002113566364,zero_ref_pos,3.7684338092803955,3.08064866065979
Reid CV2,2,15,-0.08436423666781437,normal,3.3546206951141357,2.7689380645751953
Reid CV2,2,15,-0.08436423666781437,stiffness_global_mean,3.7192928791046143,3.03849458694458
Reid CV2,2,15,-0.08436423666781437,stiffness_network_mean,3.3727478981018066,2.7818758487701416
Reid CV2,2,15,-0.08436423666781437,edge_geometry_train_mean,3.3554956912994385,2.7623345851898193
Reid CV2,2,15,-0.08436423666781437,zero_ref_pos,3.3665711879730225,2.777796745300293
Reid CV2,2,16,0.30795067109622015,normal,3.7301528453826904,3.0455777645111084
Reid CV2,2,16,0.30795067109622015,stiffness_global_mean,3.71968674659729,3.037513017654419
Reid CV2,2,16,0.30795067109622015,stiffness_network_mean,3.752497673034668,3.0618085861206055
Reid CV2,2,16,0.30795067109622015,edge_geometry_train_mean,3.755159378051758,3.0587973594665527
Reid CV2,2,16,0.30795067109622015,zero_ref_pos,3.7436978816986084,3.0565569400787354
Reid CV2,2,17,-0.033541463369191324,normal,3.3773903846740723,2.7858071327209473
Reid CV2,2,17,-0.033541463369191324,stiffness_global_mean,3.7512495517730713,3.0619428157806396
Reid CV2,2,17,-0.033541463369191324,stiffness_network_mean,3.410446882247925,2.809601306915283
Reid CV2,2,17,-0.033541463369191324,edge_geometry_train_mean,3.378038167953491,2.7805511951446533
Reid CV2,2,17,-0.033541463369191324,zero_ref_pos,3.3878228664398193,2.7944276332855225
Reid CV2,2,18,-0.0473741087700227,normal,3.0859737396240234,2.564528226852417
Reid CV2,2,18,-0.0473741087700227,stiffness_global_mean,3.7285165786743164,3.0391950607299805
Reid CV2,2,18,-0.0473741087700227,stiffness_network_mean,3.1015238761901855,2.574932098388672
Reid CV2,2,18,-0.0473741087700227,edge_geometry_train_mean,3.0919768810272217,2.568030834197998
Reid CV2,2,18,-0.0473741087700227,zero_ref_pos,3.0903513431549072,2.5682783126831055
Reid CV2,2,19,0.2511593493496609,normal,3.668189287185669,3.003507614135742
Reid CV2,2,19,0.2511593493496609,stiffness_global_mean,3.8071322441101074,3.1060969829559326
Reid CV2,2,19,0.2511593493496609,stiffness_network_mean,3.6819658279418945,3.0134220123291016
Reid CV2,2,19,0.2511593493496609,edge_geometry_train_mean,3.667186737060547,2.9977519512176514
Reid CV2,2,19,0.2511593493496609,zero_ref_pos,3.647172689437866,2.9864277839660645
Reid CV2,2,20,-0.21987798577425652,normal,3.0210654735565186,2.5176634788513184
Reid CV2,2,20,-0.21987798577425652,stiffness_global_mean,3.7107441425323486,3.027944803237915
Reid CV2,2,20,-0.21987798577425652,stiffness_network_mean,3.012661933898926,2.5110127925872803
Reid CV2,2,20,-0.21987798577425652,edge_geometry_train_mean,3.013620376586914,2.5089502334594727
Reid CV2,2,20,-0.21987798577425652,zero_ref_pos,3.0391647815704346,2.5309925079345703
Reid CV2,2,21,-0.18996567826885782,normal,3.252741575241089,2.688889741897583
Reid CV2,2,21,-0.18996567826885782,stiffness_global_mean,3.763526678085327,3.0666685104370117
Reid CV2,2,21,-0.18996567826885782,stiffness_network_mean,3.193934202194214,2.644901752471924
Reid CV2,2,21,-0.18996567826885782,edge_geometry_train_mean,3.245828628540039,2.6816794872283936
Reid CV2,2,21,-0.18996567826885782,zero_ref_pos,3.235389471054077,2.676372528076172
Reid CV2,2,22,-0.32518965600620253,normal,3.2836196422576904,2.715745449066162
Reid CV2,2,22,-0.32518965600620253,stiffness_global_mean,3.7456438541412354,3.057415246963501
Reid CV2,2,22,-0.32518965600620253,stiffness_network_mean,3.2914581298828125,2.721128463745117
Reid CV2,2,22,-0.32518965600620253,edge_geometry_train_mean,3.3021538257598877,2.725259304046631
Reid CV2,2,22,-0.32518965600620253,zero_ref_pos,3.2904717922210693,2.7213399410247803
Reid CV2,2,23,-0.24482213582355292,normal,3.245495080947876,2.6913256645202637
Reid CV2,2,23,-0.24482213582355292,stiffness_global_mean,3.7781808376312256,3.0849947929382324
Reid CV2,2,23,-0.24482213582355292,stiffness_network_mean,3.1729931831359863,2.636906623840332
Reid CV2,2,23,-0.24482213582355292,edge_geometry_train_mean,3.239793062210083,2.6796388626098633
Reid CV2,2,23,-0.24482213582355292,zero_ref_pos,3.2453525066375732,2.691377639770508
Reid CV2,2,24,-0.3112050286983445,normal,3.052466869354248,2.5534634590148926
Reid CV2,2,24,-0.3112050286983445,stiffness_global_mean,3.7948529720306396,3.10274600982666
Reid CV2,2,24,-0.3112050286983445,stiffness_network_mean,3.1287729740142822,2.6095616817474365
Reid CV2,2,24,-0.3112050286983445,edge_geometry_train_mean,3.021679401397705,2.5184996128082275
Reid CV2,2,24,-0.3112050286983445,zero_ref_pos,3.0611860752105713,2.5590991973876953
Reid CV2,2,25,0.18183670511140954,normal,3.81245756149292,3.1154580116271973
Reid CV2,2,25,0.18183670511140954,stiffness_global_mean,3.793299436569214,3.100904941558838
Reid CV2,2,25,0.18183670511140954,stiffness_network_mean,3.846113681793213,3.1400113105773926
Reid CV2,2,25,0.18183670511140954,edge_geometry_train_mean,3.7872531414031982,3.08449649810791
Reid CV2,2,25,0.18183670511140954,zero_ref_pos,3.8053464889526367,3.1095571517944336
Reid CV2,2,26,-0.03371838000065961,normal,3.3707730770111084,2.7827212810516357
Reid CV2,2,26,-0.03371838000065961,stiffness_global_mean,3.749760389328003,3.062922477722168
Reid CV2,2,26,-0.03371838000065961,stiffness_network_mean,3.393841028213501,2.7993690967559814
Reid CV2,2,26,-0.03371838000065961,edge_geometry_train_mean,3.365548849105835,2.7701194286346436
Reid CV2,2,26,-0.03371838000065961,zero_ref_pos,3.370694875717163,2.7828946113586426
Reid CV2,2,27,0.02298076051167721,normal,3.4274613857269287,2.828857660293579
Reid CV2,2,27,0.02298076051167721,stiffness_global_mean,3.775294303894043,3.0860042572021484
Reid CV2,2,27,0.02298076051167721,stiffness_network_mean,3.380206823348999,2.793470859527588
Reid CV2,2,27,0.02298076051167721,edge_geometry_train_mean,3.4122774600982666,2.8073501586914062
Reid CV2,2,27,0.02298076051167721,zero_ref_pos,3.4401333332061768,2.8378570079803467
Reid CV2,2,28,-0.22730985066006476,normal,3.2010719776153564,2.64748477935791
Reid CV2,2,28,-0.22730985066006476,stiffness_global_mean,3.708930253982544,3.023277759552002
Reid CV2,2,28,-0.22730985066006476,stiffness_network_mean,3.173652172088623,2.62687349319458
Reid CV2,2,28,-0.22730985066006476,edge_geometry_train_mean,3.1941521167755127,2.640026807785034
Reid CV2,2,28,-0.22730985066006476,zero_ref_pos,3.1967899799346924,2.6449496746063232
Reid CV2,2,29,-0.12771201037928526,normal,3.2148735523223877,2.6692323684692383
Reid CV2,2,29,-0.12771201037928526,stiffness_global_mean,3.767604112625122,3.077986240386963
Reid CV2,2,29,-0.12771201037928526,stiffness_network_mean,3.2381224632263184,2.6859278678894043
Reid CV2,2,29,-0.12771201037928526,edge_geometry_train_mean,3.201719045639038,2.6504123210906982
Reid CV2,2,29,-0.12771201037928526,zero_ref_pos,3.215174436569214,2.669191360473633
Reid CV2,2,30,0.0950451355151094,normal,3.4225761890411377,2.8151895999908447
Reid CV2,2,30,0.0950451355151094,stiffness_global_mean,3.718966007232666,3.0341360569000244
Reid CV2,2,30,0.0950451355151094,stiffness_network_mean,3.4307374954223633,2.8207101821899414
Reid CV2,2,30,0.0950451355151094,edge_geometry_train_mean,3.430989980697632,2.8171985149383545
Reid CV2,2,30,0.0950451355151094,zero_ref_pos,3.4301834106445312,2.8222551345825195
Reid CV2,2,31,-0.20617802151122547,normal,3.2304694652557373,2.667269706726074
Reid CV2,2,31,-0.20617802151122547,stiffness_global_mean,3.6736323833465576,2.9951815605163574
Reid CV2,2,31,-0.20617802151122547,stiffness_network_mean,3.1569719314575195,2.6125566959381104
Reid CV2,2,31,-0.20617802151122547,edge_geometry_train_mean,3.240870237350464,2.673491954803467
Reid CV2,2,31,-0.20617802151122547,zero_ref_pos,3.2317938804626465,2.668741226196289
Reid CV2,2,32,-0.32336614357869486,normal,3.1197092533111572,2.5980582237243652
Reid CV2,2,32,-0.32336614357869486,stiffness_global_mean,3.7330374717712402,3.051510810852051
Reid CV2,2,32,-0.32336614357869486,stiffness_network_mean,3.1240880489349365,2.6005990505218506
Reid CV2,2,32,-0.32336614357869486,edge_geometry_train_mean,3.1071617603302,2.5780467987060547
Reid CV2,2,32,-0.32336614357869486,zero_ref_pos,3.145799398422241,2.6189749240875244
Reid CV2,2,33,0.27772893013013333,normal,3.6880476474761963,3.012237071990967
Reid CV2,2,33,0.27772893013013333,stiffness_global_mean,3.718740701675415,3.0347485542297363
Reid CV2,2,33,0.27772893013013333,stiffness_network_mean,3.7096407413482666,3.028010368347168
Reid CV2,2,33,0.27772893013013333,edge_geometry_train_mean,3.7051689624786377,3.0214295387268066
Reid CV2,2,33,0.27772893013013333,zero_ref_pos,3.6989285945892334,3.020716667175293
Reid CV2,2,34,-0.33399938936466717,normal,3.27620005607605,2.715343952178955
Reid CV2,2,34,-0.33399938936466717,stiffness_global_mean,3.799766778945923,3.1023497581481934
Reid CV2,2,34,-0.33399938936466717,stiffness_network_mean,3.209530830383301,2.665323257446289
Reid CV2,2,34,-0.33399938936466717,edge_geometry_train_mean,3.2419445514678955,2.681689977645874
Reid CV2,2,34,-0.33399938936466717,zero_ref_pos,3.2718842029571533,2.711115598678589
Reid CV2,2,35,0.1677718678598186,normal,3.435086965560913,2.833359718322754
Reid CV2,2,35,0.1677718678598186,stiffness_global_mean,3.8026490211486816,3.104950428009033
Reid CV2,2,35,0.1677718678598186,stiffness_network_mean,3.417721748352051,2.8199429512023926
Reid CV2,2,35,0.1677718678598186,edge_geometry_train_mean,3.4108529090881348,2.8066701889038086
Reid CV2,2,35,0.1677718678598186,zero_ref_pos,3.4306437969207764,2.8296985626220703
Reid CV2,2,36,-0.05914505731234828,normal,3.1333086490631104,2.608900308609009
Reid CV2,2,36,-0.05914505731234828,stiffness_global_mean,3.7838804721832275,3.0898146629333496
Reid CV2,2,36,-0.05914505731234828,stiffness_network_mean,3.1036951541900635,2.586148738861084
Reid CV2,2,36,-0.05914505731234828,edge_geometry_train_mean,3.100963830947876,2.5748581886291504
Reid CV2,2,36,-0.05914505731234828,zero_ref_pos,3.1173768043518066,2.596597194671631
Reid CV2,2,37,0.24274224639077988,normal,3.648902654647827,2.9901132583618164
Reid CV2,2,37,0.24274224639077988,stiffness_global_mean,3.761131525039673,3.0728821754455566
Reid CV2,2,37,0.24274224639077988,stiffness_network_mean,3.677091598510742,3.0106523036956787
Reid CV2,2,37,0.24274224639077988,edge_geometry_train_mean,3.6315853595733643,2.9677107334136963
Reid CV2,2,37,0.24274224639077988,zero_ref_pos,3.650540351867676,2.991126537322998
Reid CV2,2,38,0.27673880911901655,normal,3.6595194339752197,2.9994966983795166
Reid CV2,2,38,0.27673880911901655,stiffness_global_mean,3.802499532699585,3.1050281524658203
Reid CV2,2,38,0.27673880911901655,stiffness_network_mean,3.6633081436157227,3.0019707679748535
Reid CV2,2,38,0.27673880911901655,edge_geometry_train_mean,3.6581413745880127,2.9912657737731934
Reid CV2,2,38,0.27673880911901655,zero_ref_pos,3.6471035480499268,2.9890103340148926
Reid CV2,2,39,-0.21908872590380996,normal,3.2358922958374023,2.6898796558380127
Reid CV2,2,39,-0.21908872590380996,stiffness_global_mean,3.7901413440704346,3.0996785163879395
Reid CV2,2,39,-0.21908872590380996,stiffness_network_mean,3.2454802989959717,2.6963701248168945
Reid CV2,2,39,-0.21908872590380996,edge_geometry_train_mean,3.1971452236175537,2.6474499702453613
Reid CV2,2,39,-0.21908872590380996,zero_ref_pos,3.2311179637908936,2.685077428817749
Reid CV2,2,40,-0.14664002278276062,normal,3.279935359954834,2.7109556198120117
Reid CV2,2,40,-0.14664002278276062,stiffness_global_mean,3.7332470417022705,3.0460288524627686
Reid CV2,2,40,-0.14664002278276062,stiffness_network_mean,3.3150746822357178,2.736375570297241
Reid CV2,2,40,-0.14664002278276062,edge_geometry_train_mean,3.291745901107788,2.714881658554077
Reid CV2,2,40,-0.14664002278276062,zero_ref_pos,3.272522211074829,2.706137180328369
Reid CV2,2,41,0.1639582164351763,normal,3.791916608810425,3.09574031829834
Reid CV2,2,41,0.1639582164351763,stiffness_global_mean,3.754406213760376,3.0675549507141113
Reid CV2,2,41,0.1639582164351763,stiffness_network_mean,3.797010660171509,3.099102735519409
Reid CV2,2,41,0.1639582164351763,edge_geometry_train_mean,3.777158498764038,3.075396776199341
Reid CV2,2,41,0.1639582164351763,zero_ref_pos,3.7997682094573975,3.101606845855713
Reid CV2,2,42,0.21035491246831667,normal,3.7811217308044434,3.0857231616973877
Reid CV2,2,42,0.21035491246831667,stiffness_global_mean,3.7574303150177,3.067807912826538
Reid CV2,2,42,0.21035491246831667,stiffness_network_mean,3.7952115535736084,3.095783233642578
Reid CV2,2,42,0.21035491246831667,edge_geometry_train_mean,3.7786388397216797,3.0756304264068604
Reid CV2,2,42,0.21035491246831667,zero_ref_pos,3.7831695079803467,3.0888097286224365
Reid CV2,2,43,-0.45901086920611844,normal,3.2257485389709473,2.673245429992676
Reid CV2,2,43,-0.45901086920611844,stiffness_global_mean,3.806546211242676,3.1033124923706055
Reid CV2,2,43,-0.45901086920611844,stiffness_network_mean,3.2036070823669434,2.656883478164673
Reid CV2,2,43,-0.45901086920611844,edge_geometry_train_mean,3.2282679080963135,2.67183518409729
Reid CV2,2,43,-0.45901086920611844,zero_ref_pos,3.1984617710113525,2.6520352363586426
Reid CV2,2,44,-0.1466582167541242,normal,3.0793960094451904,2.559860944747925
Reid CV2,2,44,-0.1466582167541242,stiffness_global_mean,3.6913750171661377,3.012280225753784
Reid CV2,2,44,-0.1466582167541242,stiffness_network_mean,3.1070175170898438,2.579528331756592
Reid CV2,2,44,-0.1466582167541242,edge_geometry_train_mean,3.075727701187134,2.5518927574157715
Reid CV2,2,44,-0.1466582167541242,zero_ref_pos,3.0887832641601562,2.567986011505127
Reid CV2,2,45,-0.3247762104239115,normal,3.0429811477661133,2.5305724143981934
Reid CV2,2,45,-0.3247762104239115,stiffness_global_mean,3.6932005882263184,3.0111310482025146
Reid CV2,2,45,-0.3247762104239115,stiffness_network_mean,3.034418821334839,2.5232505798339844
Reid CV2,2,45,-0.3247762104239115,edge_geometry_train_mean,3.0436646938323975,2.5290791988372803
Reid CV2,2,45,-0.3247762104239115,zero_ref_pos,3.0312602519989014,2.5213258266448975
Reid CV2,2,46,-0.2343730856231202,normal,3.292829751968384,2.7231669425964355
Reid CV2,2,46,-0.2343730856231202,stiffness_global_mean,3.763678789138794,3.071376085281372
Reid CV2,2,46,-0.2343730856231202,stiffness_network_mean,3.303605556488037,2.73071551322937
Reid CV2,2,46,-0.2343730856231202,edge_geometry_train_mean,3.2778728008270264,2.705502986907959
Reid CV2,2,46,-0.2343730856231202,zero_ref_pos,3.2985050678253174,2.7285261154174805
Reid CV2,2,47,0.12699982791696676,normal,3.485267400741577,2.8697621822357178
Reid CV2,2,47,0.12699982791696676,stiffness_global_mean,3.7576212882995605,3.071000099182129
Reid CV2,2,47,0.12699982791696676,stiffness_network_mean,3.511629819869995,2.8888487815856934
Reid CV2,2,47,0.12699982791696676,edge_geometry_train_mean,3.467017889022827,2.8451924324035645
Reid CV2,2,47,0.12699982791696676,zero_ref_pos,3.490604877471924,2.8744211196899414
Reid CV2,2,48,0.19502236139423487,normal,3.8855392932891846,3.15787935256958
Reid CV2,2,48,0.19502236139423487,stiffness_global_mean,3.7586259841918945,3.0636231899261475
Reid CV2,2,48,0.19502236139423487,stiffness_network_mean,3.9096198081970215,3.175428628921509
Reid CV2,2,48,0.19502236139423487,edge_geometry_train_mean,3.89115834236145,3.1606733798980713
Reid CV2,2,48,0.19502236139423487,zero_ref_pos,3.8771674633026123,3.1512489318847656
Reid CV2,2,49,-0.2124182814927736,normal,3.166599988937378,2.6322922706604004
Reid CV2,2,49,-0.2124182814927736,stiffness_global_mean,3.774582624435425,3.0819931030273438
Reid CV2,2,49,-0.2124182814927736,stiffness_network_mean,3.207399606704712,2.66204833984375
Reid CV2,2,49,-0.2124182814927736,edge_geometry_train_mean,3.1762661933898926,2.632479429244995
Reid CV2,2,49,-0.2124182814927736,zero_ref_pos,3.1660728454589844,2.632452964782715
Reid CV2,2,50,-0.21109366287007186,normal,3.2133777141571045,2.6693050861358643
Reid CV2,2,50,-0.21109366287007186,stiffness_global_mean,3.791999578475952,3.0972859859466553
Reid CV2,2,50,-0.21109366287007186,stiffness_network_mean,3.1557791233062744,2.6261954307556152
Reid CV2,2,50,-0.21109366287007186,edge_geometry_train_mean,3.1882219314575195,2.6407361030578613
Reid CV2,2,50,-0.21109366287007186,zero_ref_pos,3.204599142074585,2.6623191833496094
Reid CV2,2,51,-0.2523187814106471,normal,3.0896482467651367,2.5724987983703613
Reid CV2,2,51,-0.2523187814106471,stiffness_global_mean,3.7615113258361816,3.069545269012451
Reid CV2,2,51,-0.2523187814106471,stiffness_network_mean,3.1180999279022217,2.5931131839752197
Reid CV2,2,51,-0.2523187814106471,edge_geometry_train_mean,3.0836338996887207,2.5613632202148438
Reid CV2,2,51,-0.2523187814106471,zero_ref_pos,3.080918550491333,2.566640853881836
Reid CV2,2,52,0.33742504039823745,normal,3.9690840244293213,3.223637819290161
Reid CV2,2,52,0.33742504039823745,stiffness_global_mean,3.7951128482818604,3.09444522857666
Reid CV2,2,52,0.33742504039823745,stiffness_network_mean,3.9624431133270264,3.218346118927002
Reid CV2,2,52,0.33742504039823745,edge_geometry_train_mean,3.958460569381714,3.2105326652526855
Reid CV2,2,52,0.33742504039823745,zero_ref_pos,3.9460222721099854,3.2063755989074707
Reid CV2,2,53,-0.3979398483632574,normal,3.21647047996521,2.670515537261963
Reid CV2,2,53,-0.3979398483632574,stiffness_global_mean,3.766437292098999,3.0773136615753174
Reid CV2,2,53,-0.3979398483632574,stiffness_network_mean,3.2135634422302246,2.6679434776306152
Reid CV2,2,53,-0.3979398483632574,edge_geometry_train_mean,3.2066738605499268,2.6540708541870117
Reid CV2,2,53,-0.3979398483632574,zero_ref_pos,3.224627733230591,2.6767349243164062
Reid CV2,2,54,-0.06866933130407157,normal,2.9834437370300293,2.494276762008667
Reid CV2,2,54,-0.06866933130407157,stiffness_global_mean,3.7511370182037354,3.0617997646331787
Reid CV2,2,54,-0.06866933130407157,stiffness_network_mean,2.9846384525299072,2.4942703247070312
Reid CV2,2,54,-0.06866933130407157,edge_geometry_train_mean,2.9997000694274902,2.501152992248535
Reid CV2,2,54,-0.06866933130407157,zero_ref_pos,2.986992120742798,2.4976537227630615
Reid CV2,2,55,-0.06695112756186168,normal,3.2189700603485107,2.662322998046875
Reid CV2,2,55,-0.06695112756186168,stiffness_global_mean,3.7025115489959717,3.0199732780456543
Reid CV2,2,55,-0.06695112756186168,stiffness_network_mean,3.2154605388641357,2.6593055725097656
Reid CV2,2,55,-0.06695112756186168,edge_geometry_train_mean,3.2235894203186035,2.6625542640686035
Reid CV2,2,55,-0.06695112756186168,zero_ref_pos,3.23581862449646,2.676499366760254
Reid CV2,2,56,-0.2691509251686252,normal,3.2304365634918213,2.6692333221435547
Reid CV2,2,56,-0.2691509251686252,stiffness_global_mean,3.7267849445343018,3.0368096828460693
Reid CV2,2,56,-0.2691509251686252,stiffness_network_mean,3.1894919872283936,2.638958692550659
Reid CV2,2,56,-0.2691509251686252,edge_geometry_train_mean,3.2594263553619385,2.6907951831817627
Reid CV2,2,56,-0.2691509251686252,zero_ref_pos,3.226802110671997,2.6677393913269043
Reid CV2,2,57,-0.06082767686482228,normal,3.2638099193573,2.7089226245880127
Reid CV2,2,57,-0.06082767686482228,stiffness_global_mean,3.785125732421875,3.094193458557129
Reid CV2,2,57,-0.06082767686482228,stiffness_network_mean,3.2624752521514893,2.7072227001190186
Reid CV2,2,57,-0.06082767686482228,edge_geometry_train_mean,3.259962797164917,2.6958322525024414
Reid CV2,2,57,-0.06082767686482228,zero_ref_pos,3.2649340629577637,2.709068775177002
Reid CV2,2,58,-0.15711103408322405,normal,3.2573323249816895,2.6974055767059326
Reid CV2,2,58,-0.15711103408322405,stiffness_global_mean,3.7067601680755615,3.029538631439209
Reid CV2,2,58,-0.15711103408322405,stiffness_network_mean,3.255011558532715,2.6949949264526367
Reid CV2,2,58,-0.15711103408322405,edge_geometry_train_mean,3.2441508769989014,2.679314136505127
Reid CV2,2,58,-0.15711103408322405,zero_ref_pos,3.2657508850097656,2.7026596069335938
Reid CV2,2,59,-0.1623723264424866,normal,3.111544132232666,2.592150926589966
Reid CV2,2,59,-0.1623723264424866,stiffness_global_mean,3.744650363922119,3.060527801513672
Reid CV2,2,59,-0.1623723264424866,stiffness_network_mean,3.1429905891418457,2.6150076389312744
Reid CV2,2,59,-0.1623723264424866,edge_geometry_train_mean,3.0959463119506836,2.5699970722198486
Reid CV2,2,59,-0.1623723264424866,zero_ref_pos,3.1179370880126953,2.597299814224243
Reid CV2,2,60,-0.07075996703199396,normal,3.437344789505005,2.836541175842285
Reid CV2,2,60,-0.07075996703199396,stiffness_global_mean,3.7929728031158447,3.0995843410491943
Reid CV2,2,60,-0.07075996703199396,stiffness_network_mean,3.4137213230133057,2.818782329559326
Reid CV2,2,60,-0.07075996703199396,edge_geometry_train_mean,3.4123024940490723,2.808079719543457
Reid CV2,2,60,-0.07075996703199396,zero_ref_pos,3.4473206996917725,2.8432891368865967
Reid CV2,2,61,-0.16665686710960664,normal,3.202237367630005,2.6571226119995117
Reid CV2,2,61,-0.16665686710960664,stiffness_global_mean,3.7740771770477295,3.0796444416046143
Reid CV2,2,61,-0.16665686710960664,stiffness_network_mean,3.2354211807250977,2.680814266204834
