dataset,latent_dim,split,sim_idx,frame,frame_frac,p_ratio,next_p_ratio,delta_p_ratio,final_p_ratio,z0,dz0,z1,dz1,z2,dz2,z3,dz3
dePablo CV1,1,test,20,35,0.30973451327433627,0.01372592428603055,0.013357053700807735,-0.00036887058522281496,0.0037402536317093908,-1.1602379083633423,0.01732778549194336,,,,,,
dePablo CV1,1,test,20,36,0.3185840707964602,0.013357053700807735,0.013107385641898965,-0.00024966805890877,0.0037402536317093908,-1.142910122871399,0.01768970489501953,,,,,,
dePablo CV1,1,test,20,37,0.3274336283185841,0.013107385641898965,0.012966008399363932,-0.00014137724253503355,0.0037402536317093908,-1.1252202987670898,0.017560839653015137,,,,,,
dePablo CV1,1,test,20,38,0.336283185840708,0.012966008399363932,0.012712369400267489,-0.0002536389990964432,0.0037402536317093908,-1.1076594591140747,0.01723027229309082,,,,,,
dePablo CV1,1,test,20,39,0.34513274336283184,0.012712369400267489,0.012586979254076244,-0.0001253901461912444,0.0037402536317093908,-1.0904293060302734,0.017284512519836426,,,,,,
dePablo CV1,1,test,20,40,0.35398230088495575,0.012586979254076244,0.012431826483443124,-0.00015515277063312023,0.0037402536317093908,-1.0731450319290161,0.01728212833404541,,,,,,
dePablo CV1,1,test,20,41,0.36283185840707965,0.012431826483443124,0.012208766213807095,-0.0002230602696360294,0.0037402536317093908,-1.0558629035949707,0.017649531364440918,,,,,,
dePablo CV1,1,test,20,42,0.37168141592920356,0.012208766213807095,0.011996397478234765,-0.00021236873557232971,0.0037402536317093908,-1.0382133722305298,0.016973018646240234,,,,,,
dePablo CV1,1,test,20,43,0.3805309734513274,0.011996397478234765,0.011805156248166446,-0.00019124123006831854,0.0037402536317093908,-1.0212403535842896,0.017413854598999023,,,,,,
dePablo CV1,1,test,20,44,0.3893805309734513,0.011805156248166446,0.01164631907472003,-0.00015883717344641717,0.0037402536317093908,-1.0038264989852905,0.01669180393218994,,,,,,
dePablo CV1,1,test,20,45,0.39823008849557523,0.01164631907472003,0.011572956772593084,-7.336230212694542e-05,0.0037402536317093908,-0.9871346950531006,0.017127633094787598,,,,,,
dePablo CV1,1,test,20,46,0.40707964601769914,0.011572956772593084,0.011315448333443192,-0.00025750843914989184,0.0037402536317093908,-0.9700069427490234,0.01707744598388672,,,,,,
dePablo CV1,1,test,20,47,0.415929203539823,0.011315448333443192,0.011143020016563948,-0.00017242831687924384,0.0037402536317093908,-0.9529295563697815,0.017036080360412598,,,,,,
dePablo CV1,1,test,20,48,0.4247787610619469,0.011143020016563948,0.010978243691724175,-0.0001647763248397733,0.0037402536317093908,-0.9358934760093689,0.017032265663146973,,,,,,
dePablo CV1,1,test,20,49,0.4336283185840708,0.010978243691724175,0.010800094991275258,-0.00017814870044891712,0.0037402536317093908,-0.9188611507415771,0.017023324966430664,,,,,,
dePablo CV1,1,test,20,50,0.4424778761061947,0.010800094991275258,0.010749967102266401,-5.012788900885662e-05,0.0037402536317093908,-0.9018378257751465,0.016561448574066162,,,,,,
dePablo CV1,1,test,20,51,0.45132743362831856,0.010749967102266401,0.010562890896455871,-0.00018707620581052964,0.0037402536317093908,-0.8852763175964355,0.016778230667114258,,,,,,
dePablo CV1,1,test,20,52,0.46017699115044247,0.010562890896455871,0.010451061177181038,-0.00011182971927483319,0.0037402536317093908,-0.8684980869293213,0.016704857349395752,,,,,,
dePablo CV1,1,test,20,53,0.4690265486725664,0.010451061177181038,0.010343278303014082,-0.00010778287416695655,0.0037402536317093908,-0.8517932891845703,0.01698237657546997,,,,,,
dePablo CV1,1,test,20,54,0.4778761061946903,0.010343278303014082,0.010154666266236205,-0.00018861203677787708,0.0037402536317093908,-0.8348109126091003,0.016524970531463623,,,,,,
dePablo CV1,1,test,20,55,0.48672566371681414,0.010154666266236205,0.009954375777685608,-0.00020029048855059635,0.0037402536317093908,-0.8182859420776367,0.016901731491088867,,,,,,
dePablo CV1,1,test,20,56,0.49557522123893805,0.009954375777685608,0.009861182798619977,-9.319297906563127e-05,0.0037402536317093908,-0.8013842105865479,0.016409218311309814,,,,,,
dePablo CV1,1,test,20,57,0.504424778761062,0.009861182798619977,0.009744073467644337,-0.00011710933097563991,0.0037402536317093908,-0.7849750518798828,0.016624033451080322,,,,,,
dePablo CV1,1,test,20,58,0.5132743362831859,0.009744073467644337,0.009579382020506,-0.00016469144713833657,0.0037402536317093908,-0.768351137638092,0.016162335872650146,,,,,,
dePablo CV1,1,test,20,59,0.5221238938053098,0.009579382020506,0.009479732984653499,-9.964903585250179e-05,0.0037402536317093908,-0.7521889209747314,0.016494333744049072,,,,,,
dePablo CV1,1,test,20,60,0.5309734513274337,0.009479732984653499,0.009365878421253014,-0.00011385456340048429,0.0037402536317093908,-0.7356945872306824,0.01638972759246826,,,,,,
dePablo CV1,1,test,20,61,0.5398230088495575,0.009365878421253014,0.0092232646028086,-0.00014261381844441444,0.0037402536317093908,-0.7193049788475037,0.016243278980255127,,,,,,
dePablo CV1,1,test,20,62,0.5486725663716814,0.0092232646028086,0.009035355024738687,-0.0001879095780699131,0.0037402536317093908,-0.7030616998672485,0.01630192995071411,,,,,,
dePablo CV1,1,test,20,63,0.5575221238938053,0.009035355024738687,0.008950458005418657,-8.48970193200304e-05,0.0037402536317093908,-0.6867598295211792,0.01624906063079834,,,,,,
dePablo CV1,1,test,20,64,0.5663716814159292,0.008950458005418657,0.008860447944868325,-9.001006055033185e-05,0.0037402536317093908,-0.6705107688903809,0.01616048812866211,,,,,,
dePablo CV1,1,test,20,65,0.5752212389380531,0.008860447944868325,0.008764728418517737,-9.571952635058743e-05,0.0037402536317093908,-0.6543502807617188,0.016130924224853516,,,,,,
dePablo CV1,1,test,20,66,0.584070796460177,0.008764728418517737,0.008580187008025634,-0.00018454141049210372,0.0037402536317093908,-0.6382194757461548,0.015946269035339355,,,,,,
dePablo CV1,1,test,20,67,0.5929203539823009,0.008580187008025634,0.008445766493147775,-0.00013442051487785878,0.0037402536317093908,-0.6222732067108154,0.015984714031219482,,,,,,
dePablo CV1,1,test,20,68,0.6017699115044248,0.008445766493147775,0.008308778437560765,-0.00013698805558701004,0.0037402536317093908,-0.6062884330749512,0.0162886381149292,,,,,,
dePablo CV1,1,test,20,69,0.6106194690265486,0.008308778437560765,0.00818971236491766,-0.00011906607264310434,0.0037402536317093908,-0.589999794960022,0.015598058700561523,,,,,,
dePablo CV1,1,test,20,70,0.6194690265486725,0.00818971236491766,0.008117732558139535,-7.1979806778125e-05,0.0037402536317093908,-0.5744017362594604,0.01583719253540039,,,,,,
dePablo CV1,1,test,20,71,0.6283185840707964,0.008117732558139535,0.00800498788860382,-0.00011274466953571476,0.0037402536317093908,-0.5585645437240601,0.01609945297241211,,,,,,
dePablo CV1,1,test,20,72,0.6371681415929203,0.00800498788860382,0.007873960093017338,-0.00013102779558648268,0.0037402536317093908,-0.542465090751648,0.01546621322631836,,,,,,
dePablo CV1,1,test,20,73,0.6460176991150443,0.007873960093017338,0.0077532892213940585,-0.00012067087162327943,0.0037402536317093908,-0.5269988775253296,0.015376508235931396,,,,,,
dePablo CV1,1,test,20,74,0.6548672566371682,0.0077532892213940585,0.007663309669253206,-8.997955214085258e-05,0.0037402536317093908,-0.5116223692893982,0.015861719846725464,,,,,,
dePablo CV1,1,test,20,75,0.6637168141592921,0.007663309669253206,0.00748781448141963,-0.0001754951878335763,0.0037402536317093908,-0.4957607090473175,0.015622884035110474,,,,,,
dePablo CV1,1,test,20,76,0.672566371681416,0.00748781448141963,0.0073839803808579355,-0.00010383410056169409,0.0037402536317093908,-0.4801378548145294,0.015645921230316162,,,,,,
dePablo CV1,1,test,20,77,0.6814159292035398,0.0073839803808579355,0.007289082911664517,-9.489746919341853e-05,0.0037402536317093908,-0.46449199318885803,0.015819191932678223,,,,,,
dePablo CV1,1,test,20,78,0.6902654867256637,0.007289082911664517,0.007229151701168941,-5.993121049557588e-05,0.0037402536317093908,-0.4486727714538574,0.015347272157669067,,,,,,
dePablo CV1,1,test,20,79,0.6991150442477876,0.007229151701168941,0.0071383432853144866,-9.080841585445455e-05,0.0037402536317093908,-0.43332549929618835,0.014775633811950684,,,,,,
dePablo CV1,1,test,20,80,0.7079646017699115,0.0071383432853144866,0.0070376786487656995,-0.00010066463654878708,0.0037402536317093908,-0.41854992508888245,0.015693575143814087,,,,,,
dePablo CV1,1,test,20,81,0.7168141592920354,0.0070376786487656995,0.006932648875803671,-0.00010502977296202812,0.0037402536317093908,-0.40285634994506836,0.015158802270889282,,,,,,
dePablo CV1,1,test,20,82,0.7256637168141593,0.006932648875803671,0.006737229407633455,-0.00019541946817021663,0.0037402536317093908,-0.3876975178718567,0.015390127897262573,,,,,,
dePablo CV1,1,test,20,83,0.7345132743362832,0.006737229407633455,0.006656922831280168,-8.030657635328675e-05,0.0037402536317093908,-0.3723073899745941,0.015054374933242798,,,,,,
dePablo CV1,1,test,20,84,0.7433628318584071,0.006656922831280168,0.006590685649783345,-6.623718149682302e-05,0.0037402536317093908,-0.35725298523902893,0.015135586261749268,,,,,,
dePablo CV1,1,test,20,85,0.7522123893805309,0.006590685649783345,0.0064961550919538855,-9.45305578294595e-05,0.0037402536317093908,-0.34211742877960205,0.015101134777069092,,,,,,
dePablo CV1,1,test,20,86,0.7610619469026548,0.0064961550919538855,0.006403339222824347,-9.281586912953874e-05,0.0037402536317093908,-0.32701626420021057,0.014828681945800781,,,,,,
dePablo CV1,1,test,20,87,0.7699115044247787,0.006403339222824347,0.006324587934632248,-7.875128819209883e-05,0.0037402536317093908,-0.3121875822544098,0.014936089515686035,,,,,,
dePablo CV1,1,test,20,88,0.7787610619469026,0.006324587934632248,0.006195197997137111,-0.0001293899374951368,0.0037402536317093908,-0.29725146293640137,0.014667004346847534,,,,,,
dePablo CV1,1,test,20,89,0.7876106194690266,0.006195197997137111,0.006057584301859111,-0.00013761369527800008,0.0037402536317093908,-0.28258445858955383,0.015252947807312012,,,,,,
dePablo CV1,1,test,20,90,0.7964601769911505,0.006057584301859111,0.005934364903927903,-0.00012321939793120788,0.0037402536317093908,-0.2673315107822418,0.014747023582458496,,,,,,
dePablo CV1,1,test,20,91,0.8053097345132744,0.005934364903927903,0.005830576890732747,-0.0001037880131951564,0.0037402536317093908,-0.2525844871997833,0.015013664960861206,,,,,,
dePablo CV1,1,test,20,92,0.8141592920353983,0.005830576890732747,0.005762266306548131,-6.831058418461586e-05,0.0037402536317093908,-0.23757079243659973,0.014471426606178284,,,,,,
dePablo CV1,1,test,20,93,0.8230088495575221,0.005762266306548131,0.005673120710182538,-8.914559636559287e-05,0.0037402536317093908,-0.22309936583042145,0.014616668224334717,,,,,,
dePablo CV1,1,test,20,94,0.831858407079646,0.005673120710182538,0.005553625328440208,-0.0001194953817423303,0.0037402536317093908,-0.20848269760608673,0.014163687825202942,,,,,,
dePablo CV1,1,test,20,95,0.8407079646017699,0.005553625328440208,0.005501028756842711,-5.2596571597497005e-05,0.0037402536317093908,-0.1943189799785614,0.014515340328216553,,,,,,
dePablo CV1,1,test,20,96,0.8495575221238938,0.005501028756842711,0.0053963241197080136,-0.00010470463713469717,0.0037402536317093908,-0.17980365455150604,0.014678895473480225,,,,,,
dePablo CV1,1,test,20,97,0.8584070796460177,0.0053963241197080136,0.005252078728554889,-0.00014424539115312496,0.0037402536317093908,-0.16512475907802582,0.01409408450126648,,,,,,
dePablo CV1,1,test,20,98,0.8672566371681416,0.005252078728554889,0.005193600983502373,-5.84777450525157e-05,0.0037402536317093908,-0.15103067457675934,0.014689266681671143,,,,,,
dePablo CV1,1,test,20,99,0.8761061946902655,0.005193600983502373,0.0050641005806697816,-0.00012950040283259134,0.0037402536317093908,-0.1363414078950882,0.014165863394737244,,,,,,
dePablo CV1,1,test,20,100,0.8849557522123894,0.0050641005806697816,0.004957875925453153,-0.0001062246552166286,0.0037402536317093908,-0.12217554450035095,0.014319553971290588,,,,,,
dePablo CV1,1,test,20,101,0.8938053097345132,0.004957875925453153,0.004893881636821404,-6.399428863174909e-05,0.0037402536317093908,-0.10785599797964096,0.014227502048015594,,,,,,
dePablo CV1,1,test,20,102,0.9026548672566371,0.004893881636821404,0.004796283130901481,-9.75985059199231e-05,0.0037402536317093908,-0.09362850338220596,0.013688527047634125,,,,,,
dePablo CV1,1,test,20,103,0.911504424778761,0.004796283130901481,0.004710385656627761,-8.589747427371983e-05,0.0037402536317093908,-0.07993999123573303,0.01423683762550354,,,,,,
dePablo CV1,1,test,20,104,0.9203539823008849,0.004710385656627761,0.004581997122132569,-0.00012838853449519214,0.0037402536317093908,-0.06570316851139069,0.01382778212428093,,,,,,
dePablo CV1,1,test,20,105,0.9292035398230089,0.004581997122132569,0.00449486301369863,-8.713410843393891e-05,0.0037402536317093908,-0.051875390112400055,0.014100667089223862,,,,,,
dePablo CV1,1,test,20,106,0.9380530973451328,0.00449486301369863,0.004399787962025926,-9.507505167270346e-05,0.0037402536317093908,-0.037774719297885895,0.013840032741427422,,,,,,
dePablo CV1,1,test,20,107,0.9469026548672567,0.004399787962025926,0.004277972737472845,-0.0001218152245530818,0.0037402536317093908,-0.023934679105877876,0.014034893363714218,,,,,,
dePablo CV1,1,test,20,108,0.9557522123893806,0.004277972737472845,0.004224359368569442,-5.3613368903402715e-05,0.0037402536317093908,-0.009899770841002464,0.013537248596549034,,,,,,
dePablo CV1,1,test,20,109,0.9646017699115044,0.004224359368569442,0.004124987109415283,-9.937225915415855e-05,0.0037402536317093908,0.003637475660070777,0.01364821195602417,,,,,,
dePablo CV1,1,test,20,110,0.9734513274336283,0.004124987109415283,0.004045874926259168,-7.911218315611538e-05,0.0037402536317093908,0.017285704612731934,0.01333988644182682,,,,,,
dePablo CV1,1,test,20,111,0.9823008849557522,0.004045874926259168,0.003936065407739548,-0.00010980951851962024,0.0037402536317093908,0.03062560223042965,0.013899179175496101,,,,,,
dePablo CV1,1,test,20,112,0.9911504424778761,0.003936065407739548,0.0038190578744684346,-0.00011700753327111317,0.0037402536317093908,0.044524792581796646,0.013406604528427124,,,,,,
dePablo CV1,1,test,20,113,1.0,0.0038190578744684346,0.0037402536317093908,-7.88042427590438e-05,0.0037402536317093908,0.05793139338493347,0.013427846133708954,,,,,,
dePablo CV1,1,test,21,0,0.0,,0.060767590618336885,,-0.4346220503932809,-1.5245558023452759,0.013354301452636719,,,,,,
dePablo CV1,1,test,21,1,0.008403361344537815,0.060767590618336885,-0.04572192513368984,-0.10648951575202673,-0.4346220503932809,-1.5112016201019287,0.01757180690765381,,,,,,
dePablo CV1,1,test,21,2,0.01680672268907563,-0.04572192513368984,-0.1183905999643938,-0.07266867483070397,-0.4346220503932809,-1.493629813194275,0.019264817237854004,,,,,,
dePablo CV1,1,test,21,3,0.025210084033613446,-0.1183905999643938,-0.1659994662396584,-0.04760886627526459,-0.4346220503932809,-1.4743648767471313,0.019481182098388672,,,,,,
dePablo CV1,1,test,21,4,0.03361344537815126,-0.1659994662396584,-0.19940222032450897,-0.03340275408485058,-0.4346220503932809,-1.4548836946487427,0.020102262496948242,,,,,,
dePablo CV1,1,test,21,5,0.04201680672268908,-0.19940222032450897,-0.22545357524012807,-0.026051354915619107,-0.4346220503932809,-1.4347814321517944,0.02143120765686035,,,,,,
dePablo CV1,1,test,21,6,0.05042016806722689,-0.22545357524012807,-0.24421084704448506,-0.01875727180435699,-0.4346220503932809,-1.413350224494934,0.021308064460754395,,,,,,
dePablo CV1,1,test,21,7,0.058823529411764705,-0.24421084704448506,-0.2604090333755246,-0.01619818633103956,-0.4346220503932809,-1.3920419216156006,0.021920084953308105,,,,,,
dePablo CV1,1,test,21,8,0.06722689075630252,-0.2604090333755246,-0.27316322301817536,-0.012754189642650737,-0.4346220503932809,-1.3701218366622925,0.022821426391601562,,,,,,
dePablo CV1,1,test,21,9,0.07563025210084033,-0.27316322301817536,-0.2833164597431662,-0.010153236724990855,-0.4346220503932809,-1.347300410270691,0.022247314453125,,,,,,
dePablo CV1,1,test,21,10,0.08403361344537816,-0.2833164597431662,-0.2930408252215604,-0.00972436547839417,-0.4346220503932809,-1.325053095817566,0.023741722106933594,,,,,,
dePablo CV1,1,test,21,11,0.09243697478991597,-0.2930408252215604,-0.3012646993565565,-0.00822387413499609,-0.4346220503932809,-1.3013113737106323,0.02338552474975586,,,,,,
dePablo CV1,1,test,21,12,0.10084033613445378,-0.3012646993565565,-0.3087512291052114,-0.007486529748654935,-0.4346220503932809,-1.2779258489608765,0.023944377899169922,,,,,,
dePablo CV1,1,test,21,13,0.1092436974789916,-0.3087512291052114,-0.3156693422604329,-0.006918113155221506,-0.4346220503932809,-1.2539814710617065,0.02447366714477539,,,,,,
dePablo CV1,1,test,21,14,0.11764705882352941,-0.3156693422604329,-0.3217011608505804,-0.0060318185901475085,-0.4346220503932809,-1.2295078039169312,0.02438211441040039,,,,,,
dePablo CV1,1,test,21,15,0.12605042016806722,-0.3217011608505804,-0.32767571884984026,-0.005974557999259833,-0.4346220503932809,-1.2051256895065308,0.024964570999145508,,,,,,
dePablo CV1,1,test,21,16,0.13445378151260504,-0.32767571884984026,-0.33270688467080123,-0.00503116582096097,-0.4346220503932809,-1.1801611185073853,0.02474498748779297,,,,,,
dePablo CV1,1,test,21,17,0.14285714285714285,-0.33270688467080123,-0.33763313609467455,-0.004926251423873318,-0.4346220503932809,-1.1554161310195923,0.025419950485229492,,,,,,
dePablo CV1,1,test,21,18,0.15126050420168066,-0.33763313609467455,-0.3418618988902589,-0.004228762795584373,-0.4346220503932809,-1.1299961805343628,0.02552509307861328,,,,,,
dePablo CV1,1,test,21,19,0.15966386554621848,-0.3418618988902589,-0.345580404685836,-0.0037185057955770873,-0.4346220503932809,-1.1044713258743286,0.02573525905609131,,,,,,
dePablo CV1,1,test,21,20,0.16806722689075632,-0.345580404685836,-0.34961204929256046,-0.004031644606724449,-0.4346220503932809,-1.0787361860275269,0.02644205093383789,,,,,,
dePablo CV1,1,test,21,21,0.17647058823529413,-0.34961204929256046,-0.35285859514934403,-0.003246545856783578,-0.4346220503932809,-1.052294135093689,0.025980591773986816,,,,,,
dePablo CV1,1,test,21,22,0.18487394957983194,-0.35285859514934403,-0.3561704098170873,-0.0033118146677432736,-0.4346220503932809,-1.0263135433197021,0.026753485202789307,,,,,,
dePablo CV1,1,test,21,23,0.19327731092436976,-0.3561704098170873,-0.3592508764922558,-0.0030804666751684806,-0.4346220503932809,-0.9995600581169128,0.02702045440673828,,,,,,
dePablo CV1,1,test,21,24,0.20168067226890757,-0.3592508764922558,-0.36195913845629435,-0.002708261964038561,-0.4346220503932809,-0.9725396037101746,0.02662980556488037,,,,,,
dePablo CV1,1,test,21,25,0.21008403361344538,-0.36195913845629435,-0.3647369714847591,-0.002777833028464738,-0.4346220503932809,-0.9459097385406494,0.027508080005645752,,,,,,
dePablo CV1,1,test,21,26,0.2184873949579832,-0.3647369714847591,-0.3671947442144929,-0.002457772729733798,-0.4346220503932809,-0.9184016585350037,0.026977956295013428,,,,,,
dePablo CV1,1,test,21,27,0.226890756302521,-0.3671947442144929,-0.369542471226101,-0.002347727011608125,-0.4346220503932809,-0.8914237022399902,0.02802574634552002,,,,,,
dePablo CV1,1,test,21,28,0.23529411764705882,-0.369542471226101,-0.3717508312361078,-0.0022083600100067935,-0.4346220503932809,-0.8633979558944702,0.02752232551574707,,,,,,
dePablo CV1,1,test,21,29,0.24369747899159663,-0.3717508312361078,-0.37367925700992666,-0.0019284257738188537,-0.4346220503932809,-0.8358756303787231,0.028026938438415527,,,,,,
dePablo CV1,1,test,21,30,0.25210084033613445,-0.37367925700992666,-0.3758614171063259,-0.002182160096399266,-0.4346220503932809,-0.8078486919403076,0.028476953506469727,,,,,,
dePablo CV1,1,test,21,31,0.2605042016806723,-0.3758614171063259,-0.37745555037624023,-0.0015941332699143107,-0.4346220503932809,-0.7793717384338379,0.02829974889755249,,,,,,
dePablo CV1,1,test,21,32,0.2689075630252101,-0.37745555037624023,-0.37947012383151163,-0.0020145734552713956,-0.4346220503932809,-0.7510719299316406,0.028543293476104736,,,,,,
dePablo CV1,1,test,21,33,0.2773109243697479,-0.37947012383151163,-0.38114863276659094,-0.0016785089350793148,-0.4346220503932809,-0.7225286364555359,0.028945326805114746,,,,,,
dePablo CV1,1,test,21,34,0.2857142857142857,-0.38114863276659094,-0.38267038102632017,-0.0015217482597292276,-0.4346220503932809,-0.6935833692550659,0.028888165950775146,,,,,,
dePablo CV1,1,test,21,35,0.29411764705882354,-0.38267038102632017,-0.3843637601574873,-0.0016933791311671276,-0.4346220503932809,-0.664695143699646,0.029430747032165527,,,,,,
dePablo CV1,1,test,21,36,0.3025210084033613,-0.3843637601574873,-0.38569433043878976,-0.0013305702813024567,-0.4346220503932809,-0.6352643966674805,0.029138565063476562,,,,,,
dePablo CV1,1,test,21,37,0.31092436974789917,-0.38569433043878976,-0.3872849390748349,-0.0015906086360451543,-0.4346220503932809,-0.6061258316040039,0.029771924018859863,,,,,,
dePablo CV1,1,test,21,38,0.31932773109243695,-0.3872849390748349,-0.3886429469311909,-0.0013580078563559805,-0.4346220503932809,-0.576353907585144,0.02975398302078247,,,,,,
dePablo CV1,1,test,21,39,0.3277310924369748,-0.3886429469311909,-0.38987996109727013,-0.0012370141660792422,-0.4346220503932809,-0.5465999245643616,0.02995222806930542,,,,,,
dePablo CV1,1,test,21,40,0.33613445378151263,-0.38987996109727013,-0.39119527919309555,-0.001315318095825413,-0.4346220503932809,-0.5166476964950562,0.03038918972015381,,,,,,
dePablo CV1,1,test,21,41,0.3445378151260504,-0.39119527919309555,-0.39236362252084206,-0.0011683433277465127,-0.4346220503932809,-0.4862585663795471,0.02994859218597412,,,,,,
dePablo CV1,1,test,21,42,0.35294117647058826,-0.39236362252084206,-0.39356269984879655,-0.0011990773279544897,-0.4346220503932809,-0.4563099443912506,0.030368655920028687,,,,,,
dePablo CV1,1,test,21,43,0.36134453781512604,-0.39356269984879655,-0.3946705426356589,-0.0011078427868623786,-0.4346220503932809,-0.4259412884712219,0.03062683343887329,,,,,,
dePablo CV1,1,test,21,44,0.3697478991596639,-0.3946705426356589,-0.39584493112392954,-0.0011743884882706168,-0.4346220503932809,-0.395314484834671,0.03106158971786499,,,,,,
dePablo CV1,1,test,21,45,0.37815126050420167,-0.39584493112392954,-0.3969830033251845,-0.0011380722012549471,-0.4346220503932809,-0.3642529547214508,0.03149843215942383,,,,,,
dePablo CV1,1,test,21,46,0.3865546218487395,-0.3969830033251845,-0.39800628281751477,-0.0010232794923302757,-0.4346220503932809,-0.332754522562027,0.030817031860351562,,,,,,
dePablo CV1,1,test,21,47,0.3949579831932773,-0.39800628281751477,-0.39912270960577456,-0.0011164267882597945,-0.4346220503932809,-0.3019375205039978,0.03144276142120361,,,,,,
dePablo CV1,1,test,21,48,0.40336134453781514,-0.39912270960577456,-0.3999891215664944,-0.0008664119607198484,-0.4346220503932809,-0.2704947888851166,0.03126096725463867,,,,,,
dePablo CV1,1,test,21,49,0.4117647058823529,-0.3999891215664944,-0.40092539286551954,-0.0009362712990251265,-0.4346220503932809,-0.2392338216304779,0.03174068033695221,,,,,,
dePablo CV1,1,test,21,50,0.42016806722689076,-0.40092539286551954,-0.40189817185981125,-0.000972778994291712,-0.4346220503932809,-0.2074931412935257,0.03182375431060791,,,,,,
dePablo CV1,1,test,21,51,0.42857142857142855,-0.40189817185981125,-0.40266330421946117,-0.0007651323596499227,-0.4346220503932809,-0.17566938698291779,0.03138737380504608,,,,,,
dePablo CV1,1,test,21,52,0.4369747899159664,-0.40266330421946117,-0.4034680104201241,-0.0008047062006629191,-0.4346220503932809,-0.1442820429801941,0.03252153843641281,,,,,,
dePablo CV1,1,test,21,53,0.44537815126050423,-0.4034680104201241,-0.404347954861831,-0.0008799444417069147,-0.4346220503932809,-0.11176051199436188,0.032357245683670044,,,,,,
dePablo CV1,1,test,21,54,0.453781512605042,-0.404347954861831,-0.40509654156327546,-0.0007485867014444536,-0.4346220503932809,-0.07940325140953064,0.03225786238908768,,,,,,
dePablo CV1,1,test,21,55,0.46218487394957986,-0.40509654156327546,-0.40594059405940597,-0.0008440524961305096,-0.4346220503932809,-0.04714540019631386,0.032687000930309296,,,,,,
dePablo CV1,1,test,21,56,0.47058823529411764,-0.40594059405940597,-0.4066404788627011,-0.0006998848032951366,-0.4346220503932809,-0.0144584272056818,0.032580964267253876,,,,,,
dePablo CV1,1,test,21,57,0.4789915966386555,-0.4066404788627011,-0.40752077358629313,-0.0008802947235920233,-0.4346220503932809,0.018122510984539986,0.03311491757631302,,,,,,
dePablo CV1,1,test,21,58,0.48739495798319327,-0.40752077358629313,-0.40811291940395616,-0.0005921458176630368,-0.4346220503932809,0.05123743414878845,0.032879263162612915,,,,,,
dePablo CV1,1,test,21,59,0.4957983193277311,-0.40811291940395616,-0.4088699716537672,-0.000757052249811041,-0.4346220503932809,0.08411668986082077,0.03298640996217728,,,,,,
dePablo CV1,1,test,21,60,0.5042016806722689,-0.4088699716537672,-0.40945480606198326,-0.0005848344082160506,-0.4346220503932809,0.11710309237241745,0.03335200995206833,,,,,,
dePablo CV1,1,test,21,61,0.5126050420168067,-0.40945480606198326,-0.4101247753441856,-0.0006699692822023651,-0.4346220503932809,0.1504550725221634,0.033005595207214355,,,,,,
dePablo CV1,1,test,21,62,0.5210084033613446,-0.4101247753441856,-0.4108581584292485,-0.0007333830850628775,-0.4346220503932809,0.18346069753170013,0.03417462110519409,,,,,,
dePablo CV1,1,test,21,63,0.5294117647058824,-0.4108581584292485,-0.41150597290948165,-0.0006478144802331554,-0.4346220503932809,0.21763531863689423,0.03360699117183685,,,,,,
dePablo CV1,1,test,21,64,0.5378151260504201,-0.41150597290948165,-0.4121169368068771,-0.0006109638973954556,-0.4346220503932809,0.2512423098087311,0.03365546464920044,,,,,,
dePablo CV1,1,test,21,65,0.5462184873949579,-0.4121169368068771,-0.41275509379695907,-0.0006381569900819617,-0.4346220503932809,0.2848977744579315,0.0338556170463562,,,,,,
dePablo CV1,1,test,21,66,0.5546218487394958,-0.41275509379695907,-0.41331094416502195,-0.0005558503680628823,-0.4346220503932809,0.31875336170196533,0.034276217222213745,,,,,,
dePablo CV1,1,test,21,67,0.5630252100840336,-0.41331094416502195,-0.4139921115981463,-0.0006811674331243522,-0.4346220503932809,0.3530295789241791,0.03421398997306824,,,,,,
dePablo CV1,1,test,21,68,0.5714285714285714,-0.4139921115981463,-0.41456591291982875,-0.0005738013216824434,-0.4346220503932809,0.3872435986995697,0.03428050875663757,,,,,,
dePablo CV1,1,test,21,69,0.5798319327731093,-0.41456591291982875,-0.41514435895482593,-0.0005784460349971821,-0.4346220503932809,0.42152413725852966,0.03457838296890259,,,,,,
dePablo CV1,1,test,21,70,0.5882352941176471,-0.41514435895482593,-0.4156865395881213,-0.0005421806332953638,-0.4346220503932809,0.4561024606227875,0.03453817963600159,,,,,,
dePablo CV1,1,test,21,71,0.5966386554621849,-0.4156865395881213,-0.41616489286851677,-0.00047835328039547154,-0.4346220503932809,0.4906405806541443,0.034609317779541016,,,,,,
dePablo CV1,1,test,21,72,0.6050420168067226,-0.41616489286851677,-0.41675249636593403,-0.0005876034974172661,-0.4346220503932809,0.5252498388290405,0.035085082054138184,,,,,,
dePablo CV1,1,test,21,73,0.6134453781512605,-0.41675249636593403,-0.41724736792799544,-0.0004948715620614053,-0.4346220503932809,0.5603349208831787,0.03489452600479126,,,,,,
dePablo CV1,1,test,21,74,0.6218487394957983,-0.41724736792799544,-0.4177717418354795,-0.0005243739074840548,-0.4346220503932809,0.59522944688797,0.034927964210510254,,,,,,
dePablo CV1,1,test,21,75,0.6302521008403361,-0.4177717418354795,-0.4182595149882115,-0.0004877731527320184,-0.4346220503932809,0.630157470703125,0.03512978553771973,,,,,,
