edge_i,edge_j,stiffness,grad,contribution,abs_contribution,dataset,sim_idx,final_p_ratio,target,target_value,stiffness_percentile,abs_contribution_percentile,stiffness_zscore_within_sim
10,107,0.7526206970214844,-0.003149295225739479,-0.0008712712442502379,0.0008712712442502379,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.4096774193548387,0.03225806451612903,0.3144965301411695
11,12,0.7451977133750916,-0.011370891705155373,-0.0030614188872277737,0.0030614188872277737,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.4,0.6516129032258065,0.29537427259256377
11,20,0.6578159928321838,-0.005915159359574318,-0.0010756790870800614,0.0010756790870800614,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.27419354838709675,0.04838709677419355,0.07027128909430994
11,21,0.0025498010218143463,-0.008711736649274826,0.0041242665611207485,0.0041242665611207485,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.2129032258064516,0.832258064516129,-1.617751947866606
11,22,0.0011679419549182057,-0.01076565869152546,0.005111500155180693,0.005111500155180693,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.08709677419354839,0.9161290322580645,-1.6213117381385278
11,23,0.8332064151763916,-0.007178004831075668,-0.002564282389357686,0.002564282389357686,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.5935483870967742,0.532258064516129,0.5220924148561146
12,13,1.0138399600982666,-0.007612152025103569,-0.004094387404620647,0.004094387404620647,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9258064516129032,0.8290322580645161,0.9874202846800301
12,22,1.0610045194625854,-0.01076565869152546,-0.006298338063061237,0.006298338063061237,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.967741935483871,0.9580645161290322,1.1089203302539254
12,24,0.0015205340459942818,-0.0050400239415466785,0.0023912102915346622,0.0023912102915346622,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.13870967741935483,0.4774193548387097,-1.6204034299572974
13,14,0.0015232149744406343,-0.010756776668131351,0.005103461444377899,0.005103461444377899,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.14193548387096774,0.9129032258064517,-1.6203965236502567
13,24,0.8134492039680481,-0.0050400239415466785,-0.0017009297152981162,0.0017009297152981162,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.5419354838709678,0.2,0.4711961042665397
14,15,0.9987678527832031,-0.007616501301527023,-0.003981930203735828,0.003981930203735828,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9193548387096774,0.8193548387096774,0.94859321303224
14,24,0.0018572770059108734,-0.0050400239415466785,0.0023895129561424255,0.0023895129561424255,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.17096774193548386,0.47419354838709676,-1.619535950529354
14,25,0.8514270782470703,-0.0067579434253275394,-0.0025373531971126795,0.0025373531971126795,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6483870967741936,0.5225806451612903,0.5690304425470689
15,16,0.9409763813018799,-0.007602719124406576,-0.0035353528801351786,0.0035353528801351786,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8419354838709677,0.7806451612903226,0.7997173088914856
15,25,0.0029826199170202017,-0.0067579434253275394,0.003196386620402336,0.003196386620402336,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.22903225806451613,0.7,-1.616636968394699
15,27,0.002083983039483428,-0.005364111624658108,0.002541949274018407,0.002541949274018407,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.19032258064516128,0.5290322580645161,-1.6189519358839892
16,17,0.8840816617012024,-0.0067003145813941956,-0.002734511625021696,0.002734511625021696,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7419354838709677,0.5774193548387097,0.6531515163225435
16,27,0.988746702671051,-0.005364111624658108,-0.0027506197802722454,0.0027506197802722454,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9129032258064517,0.5806451612903226,0.922777850570687
17,18,0.6648033261299133,-0.00651194155216217,-0.0012297057546675205,0.0012297057546675205,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.2838709677419355,0.08064516129032258,0.0882712730983244
17,27,0.7359718084335327,-0.005364111624658108,-0.0013947068946436048,0.0013947068946436048,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.3741935483870968,0.12903225806451613,0.27160753150629274
17,28,0.41092929244041443,-0.006560038309544325,0.0004266351170372218,0.0004266351170372218,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.2645161290322581,0.0064516129032258064,-0.5657305256895662
17,29,0.0005709949764423072,-0.006494531407952309,0.0030874598305672407,0.0030874598305672407,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.012903225806451613,0.6612903225806451,-1.622849525962003
18,19,0.7955455780029297,-0.006846101023256779,-0.002187882550060749,0.002187882550060749,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.4967741935483871,0.3870967741935484,0.42507479199269865
18,29,0.7959622144699097,-0.006494531407952309,-0.0020782335195690393,0.0020782335195690393,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.5,0.36129032258064514,0.4261480841088148
18,30,0.00502029899507761,-0.004994251299649477,0.0023520151153206825,0.0023520151153206825,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.25161290322580643,0.45806451612903226,-1.6113877281985476
19,20,0.0005765939713455737,-0.005915159359574318,0.0028119967319071293,0.0028119967319071293,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.016129032258064516,0.5935483870967742,-1.6228351024595875
19,30,0.8694512248039246,-0.004994251299649477,-0.0019651702605187893,0.0019651702605187893,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7032258064516129,0.3225806451612903,0.6154622264459152
20,21,0.662574052810669,-0.008711736649274826,-0.0016256910748779774,0.0016256910748779774,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.2806451612903226,0.17419354838709677,0.08252846931651336
20,30,0.6797757744789124,-0.004994251299649477,-0.0010178834199905396,0.0010178834199905396,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.2967741935483871,0.041935483870967745,0.12684161450031387
20,31,0.7312533855438232,-0.0063868071883916855,-0.0016304792370647192,0.0016304792370647192,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.3580645161290323,0.1774193548387097,0.2594524599045782
21,23,0.8719640374183655,-0.007178004831075668,-0.0028424847405403852,0.0028424847405403852,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7193548387096774,0.603225806451613,0.6219354523445165
21,31,0.7754891514778137,-0.0063868071883916855,-0.0019130045548081398,0.0019130045548081398,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.44193548387096776,0.2806451612903226,0.3734076764785311
21,32,0.7144461870193481,-0.010353448800742626,-0.00246910541318357,0.00246910541318357,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.33225806451612905,0.5064516129032258,0.2161556409749369
21,40,0.004679196979850531,-0.010021449998021126,0.004722964484244585,0.004722964484244585,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.24516129032258063,0.8838709677419355,-1.6122664369356592
21,41,0.849714457988739,-0.0074211303144693375,-0.002773645333945751,0.002773645333945751,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6419354838709678,0.5838709677419355,0.5646185824079609
22,23,0.001203987980261445,-0.007178004831075668,0.003407835029065609,0.003407835029065609,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.09032258064516129,0.7645161290322581,-1.621218880412706
22,24,0.833875298500061,-0.0050400239415466785,-0.0018038777634501457,0.0018038777634501457,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.5967741935483871,0.23548387096774193,0.523815517020214
22,33,0.808096706867218,-0.004914192482829094,-0.001632160390727222,0.001632160390727222,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.5290322580645161,0.18064516129032257,0.45740760183059864
23,32,0.9268824458122253,-0.010353448800742626,-0.004668553359806538,0.004668553359806538,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8290322580645161,0.8741935483870967,0.7634100937412037
23,33,0.00555517477914691,-0.004914192482829094,0.0023116832599043846,0.0023116832599043846,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.25483870967741934,0.43548387096774194,-1.6100098412211925
24,25,0.7129419445991516,-0.0067579434253275394,-0.0016014784341678023,0.0016014784341678023,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.3258064516129032,0.16451612903225807,0.2122805804406847
24,33,0.002469457918778062,-0.004914192482829094,0.002326847054064274,0.002326847054064274,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.20967741935483872,0.44193548387096776,-1.6179589187534757
24,34,0.744663655757904,-0.00642747525125742,-0.001727055525407195,0.001727055525407195,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.3935483870967742,0.2064516129032258,0.2939984932849242
25,26,0.0015555679565295577,-0.02023209258913994,0.009598290547728539,0.009598290547728539,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.14516129032258066,0.9870967741935484,-1.620313179528076
25,34,0.7427348494529724,-0.00642747525125742,-0.0017146582249552011,0.0017146582249552011,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.38387096774193546,0.2032258064516129,0.28902971891045814
25,35,0.7582332491874695,-0.006659857463091612,-0.0018798679811879992,0.0018798679811879992,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.42258064516129035,0.27419354838709675,0.3289549572555962
26,27,0.9661905169487,-0.005364111624658108,-0.0026296256110072136,0.0026296256110072136,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8806451612903226,0.5451612903225806,0.8646711359066204
26,28,0.8318015933036804,-0.006560038309544325,-0.0023343032225966454,0.0023343032225966454,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.5838709677419355,0.45161290322580644,0.5184734703804721
26,35,0.0011607559863477945,-0.006659857463091612,0.0031621267553418875,0.0031621267553418875,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.08064516129032258,0.6838709677419355,-1.6213302498244329
26,36,0.8712999224662781,-0.006861275061964989,-0.002712503308430314,0.002712503308430314,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7161290322580646,0.5645161290322581,0.6202246339242353
27,28,0.0025676169898360968,-0.006560038309544325,0.003105503274127841,0.003105503274127841,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.21935483870967742,0.667741935483871,-1.61770605236889
28,29,0.002031163079664111,-0.006494531407952309,0.003077976405620575,0.003077976405620575,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.18064516129032257,0.6548387096774193,-1.619088004737632
28,36,0.7317352890968323,-0.006861275061964989,-0.0017549119656905532,0.0017549119656905532,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.36129032258064514,0.21935483870967742,0.2606938857642061
28,37,0.8037756085395813,-0.010722487233579159,-0.0035149476025253534,0.0035149476025253534,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.5193548387096775,0.7774193548387097,0.4462760731825365
28,38,0.7494111657142639,-0.00687159039080143,-0.0018790117464959621,0.0018790117464959621,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.4064516129032258,0.2709677419354839,0.30622849572392985
29,30,0.754892885684967,-0.004994251299649477,-0.001393037149682641,0.001393037149682641,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.4129032258064516,0.12580645161290321,0.32034988761734445
29,37,0.8459833264350891,-0.010722487233579159,-0.003967519383877516,0.003967519383877516,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.635483870967742,0.8161290322580645,0.5550068599638068
29,39,0.7435662746429443,-0.0052854400128126144,-0.0014143917942419648,0.0014143917942419648,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.3870967741935484,0.13225806451612904,0.29117154319196087
30,31,0.0019100570352748036,-0.0063868071883916855,0.003027695929631591,0.003027695929631591,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.1774193548387097,0.6387096774193548,-1.6193999845400702
30,39,0.8443291187286377,-0.0052854400128126144,-0.0019469677936285734,0.0019469677936285734,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6290322580645161,0.3032258064516129,0.5507454756864719
31,39,0.813115656375885,-0.0052854400128126144,-0.0017819908680394292,0.0017819908680394292,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.5387096774193548,0.22580645161290322,0.4703368563864559
31,40,0.9565629363059998,-0.010021449998021126,-0.004816290456801653,0.004816290456801653,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8741935483870967,0.896774193548387,0.8398696429504628
31,51,0.688999593257904,-0.004069020971655846,-0.0008668432128615677,0.0008668432128615677,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.3032258064516129,0.02903225806451613,0.1506029814486644
32,33,0.8065922856330872,-0.004914192482829094,-0.0016247673192992806,0.0016247673192992806,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.5258064516129032,0.17096774193548386,0.4535320806559533
32,41,0.9747868180274963,-0.0074211303144693375,-0.003701823530718684,0.003701823530718684,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9,0.8064516129032258,0.8868159621684945
32,42,0.9230324625968933,-0.01109194103628397,-0.0049588484689593315,0.0049588484689593315,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8193548387096774,0.9032258064516129,0.7534921989823807
32,43,0.0010343269677832723,-0.009427654556930065,0.004477479960769415,0.004477479960769415,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.06129032258064516,0.864516129032258,-1.6216559420756589
33,34,0.0001918380003189668,-0.00642747525125742,0.0030580186285078526,0.0030580186285078526,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.0064516129032258064,0.6451612903225806,-1.6238262676192885
33,43,0.7450816631317139,-0.009427654556930065,-0.0025371413212269545,0.0025371413212269545,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.3967741935483871,0.5193548387096775,0.2950753169773881
33,44,0.0013634300557896495,-0.00664852699264884,0.00315539981238544,0.00315539981238544,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.11612903225806452,0.6774193548387096,-1.6208081436284727
34,35,0.8283025026321411,-0.006659857463091612,-0.002346519147977233,0.002346519147977233,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.5645161290322581,0.45483870967741935,0.5094595056198716
34,44,0.001259109005331993,-0.00664852699264884,0.003156093182042241,0.003156093182042241,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.0967741935483871,0.6806451612903226,-1.621076883812962
34,45,0.7190823554992676,-0.006714531686156988,-0.0016324208118021488,0.0016324208118021488,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.3419354838709677,0.18387096774193548,0.22809881799578732
35,36,0.7571755647659302,-0.006861275061964989,-0.0019294647499918938,0.0019294647499918938,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.41935483870967744,0.2903225806451613,0.32623026932991944
35,45,0.7927321791648865,-0.006714531686156988,-0.00212694494985044,0.00212694494985044,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.4774193548387097,0.36451612903225805,0.4178272295931569
35,46,0.82884281873703,-0.006736091338098049,-0.0023770187981426716,0.0023770187981426716,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.5709677419354838,0.47096774193548385,0.5108514073412725
36,38,0.8902488946914673,-0.00687159039080143,-0.0028467909432947636,0.0028467909432947636,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7580645161290323,0.6064516129032258,0.6690388499366235
36,46,0.0009171380079351366,-0.006736091338098049,0.003199964063242078,0.003199964063242078,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.04516129032258064,0.7064516129032258,-1.6219578311244323
36,47,0.001649684039875865,-0.0100589944049716,0.004771132487803698,0.004771132487803698,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.15806451612903225,0.8903225806451613,-1.6200707282347757
37,38,0.0016376669518649578,-0.00687159039080143,0.0032593815121799707,0.0032593815121799707,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.15161290322580645,0.7225806451612903,-1.620101685308491
37,39,0.8645575046539307,-0.0052854400128126144,-0.0020538836251944304,0.0020538836251944304,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6967741935483871,0.34516129032258064,0.6028555737120836
37,49,1.0013129711151123,-0.005558221135288477,-0.0029200012795627117,0.0029200012795627117,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9225806451612903,0.6193548387096774,0.9551496612952097
38,47,0.9461576342582703,-0.0100589944049716,-0.00472966767847538,0.00472966767847538,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8612903225806452,0.8870967741935484,0.8130646713775552
38,48,0.8697455525398254,-0.011191587895154953,-0.004407032392919064,0.004407032392919064,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7064516129032258,0.8612903225806452,0.6162204405330942
38,49,0.8384481072425842,-0.005558221135288477,-0.002014762721955776,0.002014762721955776,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6096774193548387,0.3387096774193548,0.53559547379508
39,49,0.7766478657722473,-0.005558221135288477,-0.001671263249590993,0.001671263249590993,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.44516129032258067,0.1935483870967742,0.3763926262263562
39,51,0.8007791042327881,-0.004069020971655846,-0.0013216764200478792,0.0013216764200478792,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.5161290322580645,0.10967741935483871,0.43855681502037536
40,41,1.1552255153656006,-0.0074211303144693375,-0.005040882620960474,0.005040882620960474,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9870967741935484,0.9096774193548387,1.3516418875106384
40,51,0.9050236940383911,-0.004069020971655846,-0.001745849847793579,0.001745849847793579,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7967741935483871,0.2161290322580645,0.7071000301573481
40,52,0.8936315178871155,-0.00492095947265625,-0.0020553211215883493,0.0020553211215883493,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7677419354838709,0.34838709677419355,0.6777527842544642
41,42,1.082013487815857,-0.01109194103628397,-0.006722256541252136,0.006722256541252136,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9741935483870968,0.964516129032258,1.1630412771425782
41,52,0.00223166705109179,-0.00492095947265625,0.0023312214761972427,0.0023312214761972427,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.2032258064516129,0.44516129032258067,-1.6185714889046727
42,52,0.8736568093299866,-0.00492095947265625,-0.001957026543095708,0.001957026543095708,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7225806451612903,0.3161290322580645,0.6262961813999812
42,53,0.8994735479354858,-0.010104292072355747,-0.004279256332665682,0.004279256332665682,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7774193548387097,0.8516129032258064,0.6928023665401423
42,54,0.0008250700193457305,-0.00698290066793561,0.0033178532030433416,0.0033178532030433416,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.03225806451612903,0.7419354838709677,-1.622195006345833
43,44,0.894112229347229,-0.00664852699264884,-0.002780064707621932,0.002780064707621932,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7709677419354839,0.5870967741935483,0.6789911391781375
43,54,0.0008525900193490088,-0.00698290066793561,0.003317661117762327,0.003317661117762327,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.03870967741935484,0.7387096774193549,-1.6221241124098003
43,55,0.8540087938308716,-0.01124038640409708,-0.004249360878020525,0.004249360878020525,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6645161290322581,0.8483870967741935,0.5756811685438434
43,56,0.0031199960503727198,-0.004791995510458946,0.0022658698726445436,0.0022658698726445436,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.23548387096774193,0.4096774193548387,-1.6162830754147144
44,45,0.8360162377357483,-0.006714531686156988,-0.0024175771977752447,0.0024175771977752447,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.603225806451613,0.4838709677419355,0.5293307644477927
44,56,0.8385448455810547,-0.004791995510458946,-0.0017374821472913027,0.0017374821472913027,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6129032258064516,0.20967741935483872,0.5358446802477919
45,46,0.7949103116989136,-0.006736091338098049,-0.0021484463941305876,0.0021484463941305876,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.4935483870967742,0.3741935483870968,0.4234382902225176
45,56,0.002160765929147601,-0.004791995510458946,0.002270466648042202,0.002270466648042202,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.1967741935483871,0.4129032258064516,-1.6187541364193228
45,57,0.8854051828384399,-0.010714082978665829,-0.004386778920888901,0.004386778920888901,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7516129032258064,0.8580645161290322,0.6565610229660855
45,58,0.0013256310485303402,-0.007185683585703373,0.003410606412217021,0.003410606412217021,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.1032258064516129,0.7677419354838709,-1.6209055171896076
46,58,0.9694991707801819,-0.007185683585703373,-0.0035463820677250624,0.0035463820677250624,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8870967741935484,0.7870967741935484,0.8731945186484811
46,59,0.001366780954413116,-0.0069417268969118595,0.0032945293933153152,0.0032945293933153152,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.11935483870967742,0.7290322580645161,-1.620799511419438
47,48,0.8810761570930481,-0.011191587895154953,-0.004533839877694845,0.004533839877694845,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7354838709677419,0.8709677419354839,0.6454090725939255
47,59,0.001069023972377181,-0.0069417268969118595,0.0032965964637696743,0.0032965964637696743,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.06774193548387097,0.7322580645161291,-1.62156655954572
47,60,0.8779115080833435,-0.006735248491168022,-0.0027072113007307053,0.0027072113007307053,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7290322580645161,0.5612903225806452,0.6372566589153749
48,49,0.932918131351471,-0.005558221135288477,-0.0025398479774594307,0.0025398479774594307,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.832258064516129,0.5258064516129032,0.7789585495726988
48,50,1.055283546447754,-0.012148680165410042,-0.00703795813024044,0.00703795813024044,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9580645161290322,0.967741935483871,1.0941826015144323
48,60,0.0011634629918262362,-0.006735248491168022,0.0031979046761989594,0.0031979046761989594,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.08387096774193549,0.7032258064516129,-1.621323276340668
48,61,0.7942595481872559,-0.00693493289873004,-0.002207353012636304,0.002207353012636304,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.4870967741935484,0.3935483870967742,0.42176186628492734
49,50,1.077656865119934,-0.012148680165410042,-0.007309764623641968,0.007309764623641968,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9709677419354839,0.9709677419354839,1.1518182346030703
49,51,0.7936038374900818,-0.004069020971655846,-0.001292480039410293,0.001292480039410293,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.4838709677419355,0.1032258064516129,0.4200726979631257
50,51,0.0012827720493078232,-0.004069020971655846,0.0019314909586682916,0.0019314909586682916,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.1,0.29354838709677417,-1.6210159257342642
50,61,0.902381181716919,-0.00693493289873004,-0.002957169199362397,0.002957169199362397,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7838709677419354,0.632258064516129,0.7002926864268915
50,62,0.0027248880360275507,-0.004870389588177204,0.0023048624861985445,0.0023048624861985445,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.22258064516129034,0.432258064516129,-1.6173009083468264
51,52,0.001868191990070045,-0.00492095947265625,0.0023330100812017918,0.0023330100812017918,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.17419354838709677,0.4483870967741935,-1.6195078325719163
51,62,0.7800160646438599,-0.004870389588177204,-0.0014808482956141233,0.0014808482956141233,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.4612903225806452,0.14516129032258066,0.3850694022191468
52,53,0.759194552898407,-0.010104292072355747,-0.0028618366923183203,0.0028618366923183203,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.4290322580645161,0.6096774193548387,0.3314313600093474
52,62,0.7452498078346252,-0.004870389588177204,-0.0013115231413394213,0.0013115231413394213,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.4032258064516129,0.1064516129032258,0.2955084724937777
52,63,0.8405416011810303,-0.006656828336417675,-0.0024269255809485912,0.0024269255809485912,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6193548387096774,0.49032258064516127,0.5409884979716675
53,54,0.9782950282096863,-0.00698290066793561,-0.00350772263482213,0.00350772263482213,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9032258064516129,0.7741935483870968,0.8958534195891472
53,63,0.8737602829933167,-0.006656828336417675,-0.002648056484758854,0.002648056484758854,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7258064516129032,0.5516129032258065,0.6265627386408363
53,64,1.0215047597885132,-0.021655617281794548,-0.011814004741609097,0.011814004741609097,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9354838709677419,0.9967741935483871,1.0071654815870168
53,66,0.001347432960756123,-0.004109062720090151,0.0019502324284985662,0.0019502324284985662,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.11290322580645161,0.3096774193548387,-1.6208493535496895
54,55,1.1698334217071533,-0.01124038640409708,-0.007799351587891579,0.007799351587891579,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9967741935483871,0.9741935483870968,1.3892731366977256
54,66,0.8620283007621765,-0.004109062720090151,-0.0015863593434914947,0.0015863593434914947,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6903225806451613,0.16129032258064516,0.5963401224441072
55,56,0.9424803256988525,-0.004791995510458946,-0.002235540421679616,0.002235540421679616,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8516129032258064,0.4032258064516129,0.8035916016917491
