dataset,latent_dim,split,sim_idx,frame,frame_frac,p_ratio,final_p_ratio,z0,pc1,z1,pc2
Reid CV1,1,test,26,1485,1.0,-0.03340879267822415,-0.03371838000065961,-8.43592357635498,-2.619556917859547,,
Reid CV1,1,test,27,0,0.0,,0.02298076051167721,-3.2089478969573975,2.607418761538036,,
Reid CV1,1,test,27,15,0.010101010101010102,0.1012824728707662,0.02298076051167721,-3.253823757171631,2.562542901323803,,
Reid CV1,1,test,27,30,0.020202020202020204,0.06926057474975783,0.02298076051167721,-3.3011224269866943,2.5152442315087393,,
Reid CV1,1,test,27,45,0.030303030303030304,0.05895848895528759,0.02298076051167721,-3.3479926586151123,2.4683739998803214,,
Reid CV1,1,test,27,60,0.04040404040404041,0.05353873099275536,0.02298076051167721,-3.3949100971221924,2.4214565613732413,,
Reid CV1,1,test,27,75,0.050505050505050504,0.05001586797841955,0.02298076051167721,-3.441986083984375,2.3743805745110587,,
Reid CV1,1,test,27,90,0.06060606060606061,0.04777355703281629,0.02298076051167721,-3.4891698360443115,2.327196822451122,,
Reid CV1,1,test,27,105,0.0707070707070707,0.04599309426553226,0.02298076051167721,-3.5365402698516846,2.279826388643749,,
Reid CV1,1,test,27,120,0.08080808080808081,0.04462102689486552,0.02298076051167721,-3.584101438522339,2.232265219973095,,
Reid CV1,1,test,27,135,0.09090909090909091,0.04368150145313211,0.02298076051167721,-3.6317970752716064,2.184569583223827,,
Reid CV1,1,test,27,150,0.10101010101010101,0.04264395680508768,0.02298076051167721,-3.6796767711639404,2.1366898873314932,,
Reid CV1,1,test,27,165,0.1111111111111111,0.04205694347123511,0.02298076051167721,-3.7277109622955322,2.0886556961999014,,
Reid CV1,1,test,27,180,0.12121212121212122,0.041266555749151744,0.02298076051167721,-3.775989532470703,2.0403771260247305,,
Reid CV1,1,test,27,195,0.13131313131313133,0.04079042784626541,0.02298076051167721,-3.8243634700775146,1.992003188417919,,
Reid CV1,1,test,27,210,0.1414141414141414,0.04020596582941632,0.02298076051167721,-3.873040199279785,1.9433264592156485,,
Reid CV1,1,test,27,225,0.15151515151515152,0.039666342219012635,0.02298076051167721,-3.9218409061431885,1.8945257523522452,,
Reid CV1,1,test,27,240,0.16161616161616163,0.03927415399705738,0.02298076051167721,-3.9707295894622803,1.8456370690331534,,
Reid CV1,1,test,27,255,0.1717171717171717,0.03880654866276602,0.02298076051167721,-4.019888877868652,1.7964777806267813,,
Reid CV1,1,test,27,270,0.18181818181818182,0.038489020564656674,0.02298076051167721,-4.069154739379883,1.7472119191155508,,
Reid CV1,1,test,27,285,0.1919191919191919,0.03809586689554998,0.02298076051167721,-4.118663311004639,1.697703347490795,,
Reid CV1,1,test,27,300,0.20202020202020202,0.03780550895950586,0.02298076051167721,-4.168337821960449,1.6480288365349844,,
Reid CV1,1,test,27,315,0.21212121212121213,0.03748983079942978,0.02298076051167721,-4.218201637268066,1.5981650212273673,,
Reid CV1,1,test,27,330,0.2222222222222222,0.037133861408707544,0.02298076051167721,-4.26828145980835,1.548085198687084,,
Reid CV1,1,test,27,345,0.23232323232323232,0.036882370172558264,0.02298076051167721,-4.318490505218506,1.4978761532769278,,
Reid CV1,1,test,27,360,0.24242424242424243,0.03655304761034451,0.02298076051167721,-4.368976593017578,1.4473900654778555,,
Reid CV1,1,test,27,375,0.25252525252525254,0.03635292790817158,0.02298076051167721,-4.419501304626465,1.3968653538689688,,
Reid CV1,1,test,27,390,0.26262626262626265,0.03608281578487654,0.02298076051167721,-4.4703497886657715,1.3460168698296622,,
Reid CV1,1,test,27,405,0.2727272727272727,0.03583277266083567,0.02298076051167721,-4.521332740783691,1.2950339177117423,,
Reid CV1,1,test,27,420,0.2828282828282828,0.03559405442283388,0.02298076051167721,-4.572504043579102,1.243862614916332,,
Reid CV1,1,test,27,435,0.29292929292929293,0.03530840869213119,0.02298076051167721,-4.624002456665039,1.1923642018303946,,
Reid CV1,1,test,27,450,0.30303030303030304,0.03511381070165002,0.02298076051167721,-4.675469398498535,1.1408972599968985,,
Reid CV1,1,test,27,465,0.31313131313131315,0.03484737546393314,0.02298076051167721,-4.727298736572266,1.089067921923168,,
Reid CV1,1,test,27,480,0.32323232323232326,0.03466559707296553,0.02298076051167721,-4.77921724319458,1.0371494153008536,,
Reid CV1,1,test,27,495,0.3333333333333333,0.03441864877042377,0.02298076051167721,-4.831441879272461,0.9849247792229727,,
Reid CV1,1,test,27,510,0.3434343434343434,0.034199757885967054,0.02298076051167721,-4.8838043212890625,0.9325623372063712,,
Reid CV1,1,test,27,525,0.35353535353535354,0.03401637328587972,0.02298076051167721,-4.936295032501221,0.880071625994213,,
Reid CV1,1,test,27,540,0.36363636363636365,0.03378727880481794,0.02298076051167721,-4.989160060882568,0.8272065976128653,,
Reid CV1,1,test,27,555,0.37373737373737376,0.0336244264478887,0.02298076051167721,-5.042099952697754,0.7742667057976798,,
Reid CV1,1,test,27,570,0.3838383838383838,0.03338425241591146,0.02298076051167721,-5.095366477966309,0.7210001805291251,,
Reid CV1,1,test,27,585,0.3939393939393939,0.03323651885074256,0.02298076051167721,-5.148627281188965,0.6677393773064688,,
Reid CV1,1,test,27,600,0.40404040404040403,0.0329938517857981,0.02298076051167721,-5.202219486236572,0.6141471722588614,,
Reid CV1,1,test,27,615,0.41414141414141414,0.03281747212746961,0.02298076051167721,-5.256050109863281,0.5603165486321524,,
Reid CV1,1,test,27,630,0.42424242424242425,0.032648895874380336,0.02298076051167721,-5.310008525848389,0.506358132647045,,
Reid CV1,1,test,27,645,0.43434343434343436,0.0324047464877882,0.02298076051167721,-5.364335536956787,0.45203112153864655,,
Reid CV1,1,test,27,660,0.4444444444444444,0.032253706883374034,0.02298076051167721,-5.418691635131836,0.3976750233635977,,
Reid CV1,1,test,27,675,0.45454545454545453,0.03201151163154437,0.02298076051167721,-5.473452568054199,0.34291409044123444,,
Reid CV1,1,test,27,690,0.46464646464646464,0.03187221194646937,0.02298076051167721,-5.528221130371094,0.2881455281243399,,
Reid CV1,1,test,27,705,0.47474747474747475,0.03168196247812111,0.02298076051167721,-5.583285808563232,0.23308084993220124,,
Reid CV1,1,test,27,720,0.48484848484848486,0.03150565766024064,0.02298076051167721,-5.638479232788086,0.17788742570734772,,
Reid CV1,1,test,27,735,0.494949494949495,0.031337467406672176,0.02298076051167721,-5.693975448608398,0.12239120988703522,,
Reid CV1,1,test,27,750,0.5050505050505051,0.031118936889544976,0.02298076051167721,-5.749752998352051,0.06661366014338288,,
Reid CV1,1,test,27,765,0.5151515151515151,0.03095584132065174,0.02298076051167721,-5.80567741394043,0.010689244555003974,,
Reid CV1,1,test,27,780,0.5252525252525253,0.030774227111029586,0.02298076051167721,-5.861837863922119,-0.04547120542668548,,
Reid CV1,1,test,27,795,0.5353535353535354,0.03064436662310114,0.02298076051167721,-5.917974472045898,-0.10160781355046478,,
Reid CV1,1,test,27,810,0.5454545454545454,0.0304144636642132,0.02298076051167721,-5.974706649780273,-0.15833999128483978,,
Reid CV1,1,test,27,825,0.5555555555555556,0.030278651148775038,0.02298076051167721,-6.031364440917969,-0.2149977824225351,,
Reid CV1,1,test,27,840,0.5656565656565656,0.030060640578933262,0.02298076051167721,-6.088442802429199,-0.27207614393376556,,
Reid CV1,1,test,27,855,0.5757575757575758,0.0299219380002304,0.02298076051167721,-6.145634651184082,-0.32926799268864837,,
Reid CV1,1,test,27,870,0.5858585858585859,0.029734195537849034,0.02298076051167721,-6.203189373016357,-0.38682271452092376,,
Reid CV1,1,test,27,885,0.5959595959595959,0.029550097643570496,0.02298076051167721,-6.260861873626709,-0.4444952151312753,,
Reid CV1,1,test,27,900,0.6060606060606061,0.02941682256627253,0.02298076051167721,-6.3187150955200195,-0.5023484370245859,,
Reid CV1,1,test,27,915,0.6161616161616161,0.02922362492888226,0.02298076051167721,-6.376903057098389,-0.560536398602955,,
Reid CV1,1,test,27,930,0.6262626262626263,0.029079090689043085,0.02298076051167721,-6.43521785736084,-0.6188511988654062,,
Reid CV1,1,test,27,945,0.6363636363636364,0.028874927421876164,0.02298076051167721,-6.493948936462402,-0.6775822779669687,,
Reid CV1,1,test,27,960,0.6464646464646465,0.028745753107467447,0.02298076051167721,-6.552608966827393,-0.7362423083319589,,
Reid CV1,1,test,27,975,0.6565656565656566,0.028536180057380182,0.02298076051167721,-6.611834526062012,-0.7954678675665781,,
Reid CV1,1,test,27,990,0.6666666666666666,0.028415657742662803,0.02298076051167721,-6.671032905578613,-0.8546662470831796,,
Reid CV1,1,test,27,1005,0.6767676767676768,0.02823128140762135,0.02298076051167721,-6.730597972869873,-0.9142313143744394,,
Reid CV1,1,test,27,1020,0.6868686868686869,0.02807111102938134,0.02298076051167721,-6.790349006652832,-0.9739823481573984,,
Reid CV1,1,test,27,1035,0.696969696969697,0.027896956819180602,0.02298076051167721,-6.850383758544922,-1.0340171000494882,,
Reid CV1,1,test,27,1050,0.7070707070707071,0.027741121568364762,0.02298076051167721,-6.910599708557129,-1.0942330500616952,,
Reid CV1,1,test,27,1065,0.7171717171717171,0.027596348370877665,0.02298076051167721,-6.97099494934082,-1.1546282908453867,,
Reid CV1,1,test,27,1080,0.7272727272727273,0.02738619836325352,0.02298076051167721,-7.031891822814941,-1.2155251643195077,,
Reid CV1,1,test,27,1095,0.7373737373737373,0.027267686207509318,0.02298076051167721,-7.092705249786377,-1.2763385912909433,,
Reid CV1,1,test,27,1110,0.7474747474747475,0.02706327365502035,0.02298076051167721,-7.154025554656982,-1.3376588961615488,,
Reid CV1,1,test,27,1125,0.7575757575757576,0.0269584859737521,0.02298076051167721,-7.215326309204102,-1.398959650708668,,
Reid CV1,1,test,27,1140,0.7676767676767676,0.026718459858562638,0.02298076051167721,-7.27716064453125,-1.4607939860358163,,
Reid CV1,1,test,27,1155,0.7777777777777778,0.026624774964024687,0.02298076051167721,-7.338855743408203,-1.5224890849127695,,
Reid CV1,1,test,27,1170,0.7878787878787878,0.02641718108541856,0.02298076051167721,-7.401248931884766,-1.584882273389332,,
Reid CV1,1,test,27,1185,0.797979797979798,0.02628445049336509,0.02298076051167721,-7.463625431060791,-1.6472587725653574,,
Reid CV1,1,test,27,1200,0.8080808080808081,0.026111654819042932,0.02298076051167721,-7.526342391967773,-1.7099757334723398,,
Reid CV1,1,test,27,1215,0.8181818181818182,0.025951049733563308,0.02298076051167721,-7.589241027832031,-1.7728743693365976,,
Reid CV1,1,test,27,1230,0.8282828282828283,0.025800230216266075,0.02298076051167721,-7.65243673324585,-1.836070074750416,,
Reid CV1,1,test,27,1245,0.8383838383838383,0.02563745323711208,0.02298076051167721,-7.7158708572387695,-1.8995041987433359,,
Reid CV1,1,test,27,1260,0.8484848484848485,0.025508894254917792,0.02298076051167721,-7.779508590698242,-1.9631419322028085,,
Reid CV1,1,test,27,1275,0.8585858585858586,0.025305634709072523,0.02298076051167721,-7.8434319496154785,-2.027065291120045,,
Reid CV1,1,test,27,1290,0.8686868686868687,0.025194875988007633,0.02298076051167721,-7.907501697540283,-2.0911350390448495,,
Reid CV1,1,test,27,1305,0.8787878787878788,0.024987472137854978,0.02298076051167721,-7.97209358215332,-2.1557269236578867,,
Reid CV1,1,test,27,1320,0.8888888888888888,0.02487348402791342,0.02298076051167721,-8.036585807800293,-2.2202191493048593,,
Reid CV1,1,test,27,1335,0.898989898989899,0.024663787352083993,0.02298076051167721,-8.101730346679688,-2.285363688184254,,
Reid CV1,1,test,27,1350,0.9090909090909091,0.024554544144532044,0.02298076051167721,-8.166727066040039,-2.3503604075446054,,
Reid CV1,1,test,27,1365,0.9191919191919192,0.024351421472589625,0.02298076051167721,-8.232339859008789,-2.4159732005133554,,
Reid CV1,1,test,27,1380,0.9292929292929293,0.024237596722803824,0.02298076051167721,-8.29793643951416,-2.4815697810187265,,
Reid CV1,1,test,27,1395,0.9393939393939394,0.024048978330045934,0.02298076051167721,-8.363977432250977,-2.547610773755543,,
Reid CV1,1,test,27,1410,0.9494949494949495,0.023914243161660083,0.02298076051167721,-8.430062294006348,-2.613695635510914,,
Reid CV1,1,test,27,1425,0.9595959595959596,0.02374635901771191,0.02298076051167721,-8.496587753295898,-2.6802210948004648,,
Reid CV1,1,test,27,1440,0.9696969696969697,0.023599338567503875,0.02298076051167721,-8.56334400177002,-2.746977343274586,,
Reid CV1,1,test,27,1455,0.9797979797979798,0.023447642671906962,0.02298076051167721,-8.630395889282227,-2.814029230786793,,
Reid CV1,1,test,27,1470,0.98989898989899,0.02328477091484199,0.02298076051167721,-8.697699546813965,-2.881332888318531,,
Reid CV1,1,test,27,1485,1.0,0.023142551425261743,0.02298076051167721,-8.765225410461426,-2.948858751965992,,
Reid CV1,1,test,28,0,0.0,,-0.22730985066006476,-3.2275984287261963,2.5887682297692374,,
Reid CV1,1,test,28,15,0.010101010101010102,0.014176663031624863,-0.22730985066006476,-3.2713043689727783,2.5450622895226553,,
Reid CV1,1,test,28,30,0.020202020202020204,-0.05291005291005291,-0.22730985066006476,-3.3203775882720947,2.495989070223339,,
Reid CV1,1,test,28,45,0.030303030303030304,-0.07785951098217986,-0.22730985066006476,-3.3704662322998047,2.445900426195629,,
Reid CV1,1,test,28,60,0.04040404040404041,-0.09366391184573003,-0.22730985066006476,-3.4213926792144775,2.394973979280956,,
Reid CV1,1,test,28,75,0.050505050505050504,-0.10435726469220034,-0.22730985066006476,-3.4729151725769043,2.3434514859185294,,
Reid CV1,1,test,28,90,0.06060606060606061,-0.11187709785695843,-0.22730985066006476,-3.5249905586242676,2.291376099871166,,
Reid CV1,1,test,28,105,0.0707070707070707,-0.1176392543617186,-0.22730985066006476,-3.5775439739227295,2.238822684572704,,
Reid CV1,1,test,28,120,0.08080808080808081,-0.12235862735621073,-0.22730985066006476,-3.630572557449341,2.185794101046093,,
Reid CV1,1,test,28,135,0.09090909090909091,-0.12651771454086452,-0.22730985066006476,-3.684117078781128,2.1322495797143057,,
Reid CV1,1,test,28,150,0.10101010101010101,-0.12987073159431034,-0.22730985066006476,-3.7381021976470947,2.078264460848339,,
Reid CV1,1,test,28,165,0.1111111111111111,-0.1328431922774722,-0.22730985066006476,-3.792546033859253,2.0238206246361807,,
Reid CV1,1,test,28,180,0.12121212121212122,-0.13559191332399398,-0.22730985066006476,-3.8474953174591064,1.9688713410363272,,
Reid CV1,1,test,28,195,0.13131313131313133,-0.13786071657221444,-0.22730985066006476,-3.902750015258789,1.9136166432366446,,
Reid CV1,1,test,28,210,0.1414141414141414,-0.14010033886370638,-0.22730985066006476,-3.958566427230835,1.8578002312645987,,
Reid CV1,1,test,28,225,0.15151515151515152,-0.1421358864636887,-0.22730985066006476,-4.01485538482666,1.8015112736687735,,
Reid CV1,1,test,28,240,0.16161616161616163,-0.14396546751523775,-0.22730985066006476,-4.071493625640869,1.7448730328545645,,
Reid CV1,1,test,28,255,0.1717171717171717,-0.14571332977655602,-0.22730985066006476,-4.128647804260254,1.6877188542351798,,
Reid CV1,1,test,28,270,0.18181818181818182,-0.14726088774717724,-0.22730985066006476,-4.186182022094727,1.630184636400707,,
Reid CV1,1,test,28,285,0.1919191919191919,-0.14886156133348416,-0.22730985066006476,-4.244170188903809,1.572196469591625,,
Reid CV1,1,test,28,300,0.20202020202020202,-0.15029455984781073,-0.22730985066006476,-4.302599906921387,1.513766751574047,,
Reid CV1,1,test,28,315,0.21212121212121213,-0.15170586045017487,-0.22730985066006476,-4.361435413360596,1.454931245134838,,
Reid CV1,1,test,28,330,0.2222222222222222,-0.1530119726697173,-0.22730985066006476,-4.420773983001709,1.3955926754937247,,
Reid CV1,1,test,28,345,0.23232323232323232,-0.15430195940052863,-0.22730985066006476,-4.480583190917969,1.335783467577465,,
Reid CV1,1,test,28,360,0.24242424242424243,-0.15558602219104706,-0.22730985066006476,-4.540815353393555,1.275551305101879,,
Reid CV1,1,test,28,375,0.25252525252525254,-0.1568208792687851,-0.22730985066006476,-4.601523399353027,1.2148432591424063,,
Reid CV1,1,test,28,390,0.26262626262626265,-0.15809463336625745,-0.22730985066006476,-4.662710189819336,1.1536564686760977,,
Reid CV1,1,test,28,405,0.2727272727272727,-0.1591931422751577,-0.22730985066006476,-4.724199295043945,1.0921673634514883,,
Reid CV1,1,test,28,420,0.2828282828282828,-0.16034746950371626,-0.22730985066006476,-4.786204814910889,1.030161843584545,,
Reid CV1,1,test,28,435,0.29292929292929293,-0.16144479408947873,-0.22730985066006476,-4.848640441894531,0.9677262166009024,,
Reid CV1,1,test,28,450,0.30303030303030304,-0.1625451217652143,-0.22730985066006476,-4.9116129875183105,0.9047536709771231,,
Reid CV1,1,test,28,465,0.31313131313131315,-0.16366783538309476,-0.22730985066006476,-4.975037574768066,0.8413290837273673,,
Reid CV1,1,test,28,480,0.32323232323232326,-0.16472554472040227,-0.22730985066006476,-5.038832187652588,0.7775344708428458,,
Reid CV1,1,test,28,495,0.3333333333333333,-0.16580291751849408,-0.22730985066006476,-5.103107452392578,0.7132592061028555,,
Reid CV1,1,test,28,510,0.3434343434343434,-0.16686813875606654,-0.22730985066006476,-5.167855262756348,0.648511395739086,,
Reid CV1,1,test,28,525,0.35353535353535354,-0.16793966135588062,-0.22730985066006476,-5.233095645904541,0.5832710125908926,,
Reid CV1,1,test,28,540,0.36363636363636365,-0.16894643460628592,-0.22730985066006476,-5.298659801483154,0.5177068570122794,,
Reid CV1,1,test,28,555,0.37373737373737376,-0.1699774442577353,-0.22730985066006476,-5.364740371704102,0.4516262867913321,,
Reid CV1,1,test,28,570,0.3838383838383838,-0.17099317834664876,-0.22730985066006476,-5.431338787078857,0.38502787141657624,,
Reid CV1,1,test,28,585,0.3939393939393939,-0.17204569087389832,-0.22730985066006476,-5.4983811378479,0.31798552064753327,,
Reid CV1,1,test,28,600,0.40404040404040403,-0.17301728882394246,-0.22730985066006476,-5.565831184387207,0.25053547410822663,,
Reid CV1,1,test,28,615,0.41414141414141414,-0.17400252445800035,-0.22730985066006476,-5.633725166320801,0.18264149217463288,,
Reid CV1,1,test,28,630,0.42424242424242425,-0.17503810672773376,-0.22730985066006476,-5.702121257781982,0.11424540071345124,,
Reid CV1,1,test,28,645,0.43434343434343436,-0.1760531837979862,-0.22730985066006476,-5.770986557006836,0.045380101488597724,,
Reid CV1,1,test,28,660,0.4444444444444444,-0.17700968840010475,-0.22730985066006476,-5.840242385864258,-0.02387572736882415,,
Reid CV1,1,test,28,675,0.45454545454545453,-0.1779670435142808,-0.22730985066006476,-5.909929275512695,-0.09356261701726165,,
Reid CV1,1,test,28,690,0.46464646464646464,-0.17898498221578185,-0.22730985066006476,-5.9801411628723145,-0.1637745043768808,,
Reid CV1,1,test,28,705,0.47474747474747475,-0.1799481222510432,-0.22730985066006476,-6.050790309906006,-0.2344236514105722,,
Reid CV1,1,test,28,720,0.48484848484848486,-0.18088341050453566,-0.22730985066006476,-6.121753692626953,-0.30538703413151946,,
Reid CV1,1,test,28,735,0.494949494949495,-0.18186563706563708,-0.22730985066006476,-6.193317413330078,-0.37695075483464446,,
Reid CV1,1,test,28,750,0.5050505050505051,-0.1828300282343115,-0.22730985066006476,-6.2652740478515625,-0.44890738935612884,,
Reid CV1,1,test,28,765,0.5151515151515151,-0.1837962248929279,-0.22730985066006476,-6.337702751159668,-0.5213360926642343,,
Reid CV1,1,test,28,780,0.5252525252525253,-0.1847271014121862,-0.22730985066006476,-6.410528182983398,-0.5941615244879648,,
Reid CV1,1,test,28,795,0.5353535353535354,-0.1857266329880851,-0.22730985066006476,-6.483896732330322,-0.6675300738348886,,
Reid CV1,1,test,28,810,0.5454545454545454,-0.18666554706524477,-0.22730985066006476,-6.55763053894043,-0.741263880444996,,
Reid CV1,1,test,28,825,0.5555555555555556,-0.18759787464353025,-0.22730985066006476,-6.631815433502197,-0.8154487750067636,,
Reid CV1,1,test,28,840,0.5656565656565656,-0.18852812801795532,-0.22730985066006476,-6.706447124481201,-0.8900804659857675,,
Reid CV1,1,test,28,855,0.5757575757575758,-0.18946224877783813,-0.22730985066006476,-6.7814836502075195,-0.9651169917120859,,
Reid CV1,1,test,28,870,0.5858585858585859,-0.19037056707123406,-0.22730985066006476,-6.857004642486572,-1.0406379839911386,,
Reid CV1,1,test,28,885,0.5959595959595959,-0.19130437007602025,-0.22730985066006476,-6.932923316955566,-1.1165566584601327,,
Reid CV1,1,test,28,900,0.6060606060606061,-0.19225099491348907,-0.22730985066006476,-7.009419918060303,-1.193053259564869,,
Reid CV1,1,test,28,915,0.6161616161616161,-0.19317658933368956,-0.22730985066006476,-7.086329936981201,-1.2699632784857675,,
Reid CV1,1,test,28,930,0.6262626262626263,-0.1940954452872338,-0.22730985066006476,-7.163562297821045,-1.3471956393256113,,
Reid CV1,1,test,28,945,0.6363636363636364,-0.1950449792523172,-0.22730985066006476,-7.241415977478027,-1.4250493189825937,,
Reid CV1,1,test,28,960,0.6464646464646465,-0.1959443377440526,-0.22730985066006476,-7.319577693939209,-1.5032110354437753,,
Reid CV1,1,test,28,975,0.6565656565656566,-0.19684305032606503,-0.22730985066006476,-7.398094654083252,-1.5817279955878183,,
Reid CV1,1,test,28,990,0.6666666666666666,-0.19779875866070593,-0.22730985066006476,-7.477292060852051,-1.6609254023566171,,
Reid CV1,1,test,28,1005,0.6767676767676768,-0.1986815461458849,-0.22730985066006476,-7.556663513183594,-1.74029685468816,,
Reid CV1,1,test,28,1020,0.6868686868686869,-0.19956290548163516,-0.22730985066006476,-7.636574745178223,-1.820208086682789,,
Reid CV1,1,test,28,1035,0.696969696969697,-0.20048966505337829,-0.22730985066006476,-7.717087745666504,-1.9007210871710702,,
Reid CV1,1,test,28,1050,0.7070707070707071,-0.2013672888203905,-0.22730985066006476,-7.797759056091309,-1.981392397595875,,
Reid CV1,1,test,28,1065,0.7171717171717171,-0.20228528990504482,-0.22730985066006476,-7.87905216217041,-2.0626855036749765,,
Reid CV1,1,test,28,1080,0.7272727272727273,-0.20320603883482957,-0.22730985066006476,-7.960840225219727,-2.144473566724293,,
Reid CV1,1,test,28,1095,0.7373737373737373,-0.2040596108336067,-0.22730985066006476,-8.042837142944336,-2.2264704844489023,,
Reid CV1,1,test,28,1110,0.7474747474747475,-0.20499414907148308,-0.22730985066006476,-8.12546443939209,-2.309097780896656,,
Reid CV1,1,test,28,1125,0.7575757575757576,-0.2058589687476158,-0.22730985066006476,-8.208324432373047,-2.391957773877613,,
Reid CV1,1,test,28,1140,0.7676767676767676,-0.206738064955802,-0.22730985066006476,-8.291757583618164,-2.4753909251227304,,
Reid CV1,1,test,28,1155,0.7777777777777778,-0.20765481387923804,-0.22730985066006476,-8.37568473815918,-2.559318079663746,,
Reid CV1,1,test,28,1170,0.7878787878787878,-0.20849608621142177,-0.22730985066006476,-8.459853172302246,-2.6434865138068124,,
Reid CV1,1,test,28,1185,0.797979797979798,-0.2093943978082025,-0.22730985066006476,-8.544578552246094,-2.72821189375066,,
Reid CV1,1,test,28,1200,0.8080808080808081,-0.21026333710837117,-0.22730985066006476,-8.629756927490234,-2.8133902689948007,,
Reid CV1,1,test,28,1215,0.8181818181818182,-0.21111994619680524,-0.22730985066006476,-8.715262413024902,-2.8988957545294687,,
Reid CV1,1,test,28,1230,0.8282828282828283,-0.21202234325224975,-0.22730985066006476,-8.801396369934082,-2.9850297114386484,,
Reid CV1,1,test,28,1245,0.8383838383838383,-0.21285532233475393,-0.22730985066006476,-8.887678146362305,-3.071311487866871,,
Reid CV1,1,test,28,1260,0.8484848484848485,-0.21375160074149033,-0.22730985066006476,-8.974638938903809,-3.158272280408375,,
Reid CV1,1,test,28,1275,0.8585858585858586,-0.21459821460175424,-0.22730985066006476,-9.061882019042969,-3.245515360547535,,
Reid CV1,1,test,28,1290,0.8686868686868687,-0.21546873387543924,-0.22730985066006476,-9.149700164794922,-3.333333506299488,,
Reid CV1,1,test,28,1305,0.8787878787878788,-0.21634307843916945,-0.22730985066006476,-9.23786735534668,-3.421500696851246,,
Reid CV1,1,test,28,1320,0.8888888888888888,-0.21717595543986723,-0.22730985066006476,-9.326354026794434,-3.509987368299,,
Reid CV1,1,test,28,1335,0.898989898989899,-0.21807993808541307,-0.22730985066006476,-9.415534973144531,-3.5991683146490976,,
Reid CV1,1,test,28,1350,0.9090909090909091,-0.21888299427712102,-0.22730985066006476,-9.504681587219238,-3.6883149287238046,,
Reid CV1,1,test,28,1365,0.9191919191919192,-0.2197764246114696,-0.22730985066006476,-9.594734191894531,-3.7783675333990976,,
Reid CV1,1,test,28,1380,0.9292929292929293,-0.22059037442244736,-0.22730985066006476,-9.684833526611328,-3.8684668681158945,,
Reid CV1,1,test,28,1395,0.9393939393939394,-0.22146559445398312,-0.22730985066006476,-9.775687217712402,-3.9593205592169687,,
Reid CV1,1,test,28,1410,0.9494949494949495,-0.22229366397000727,-0.22730985066006476,-9.866756439208984,-4.050389780713551,,
Reid CV1,1,test,28,1425,0.9595959595959596,-0.22314940244087708,-0.22730985066006476,-9.958494186401367,-4.1421275279059335,,
Reid CV1,1,test,28,1440,0.9696969696969697,-0.22399837139926557,-0.22730985066006476,-10.050431251525879,-4.234064593030445,,
Reid CV1,1,test,28,1455,0.9797979797979798,-0.2248361151146032,-0.22730985066006476,-10.142890930175781,-4.326524271680348,,
Reid CV1,1,test,28,1470,0.98989898989899,-0.22568586968859383,-0.22730985066006476,-10.235719680786133,-4.419353022290699,,
Reid CV1,1,test,28,1485,1.0,-0.2265079119257363,-0.22730985066006476,-10.328901290893555,-4.512534632398121,,
Reid CV1,1,test,29,0,0.0,,-0.12771201037928526,-3.3023879528045654,2.5139787056908682,,
Reid CV1,1,test,29,15,0.010101010101010102,0.039895165987186954,-0.12771201037928526,-3.3416521549224854,2.4747145035729483,,
Reid CV1,1,test,29,30,0.020202020202020204,-0.021355146952367163,-0.12771201037928526,-3.384751796722412,2.4316148617730216,,
Reid CV1,1,test,29,45,0.030303030303030304,-0.04381293570875291,-0.12771201037928526,-3.428370475769043,2.3879961827263907,,
Reid CV1,1,test,29,60,0.04040404040404041,-0.056597588957278656,-0.12771201037928526,-3.472259998321533,2.3441066601739005,,
Reid CV1,1,test,29,75,0.050505050505050504,-0.06482347439794248,-0.12771201037928526,-3.516240358352661,2.3001263001427725,,
Reid CV1,1,test,29,90,0.06060606060606061,-0.07070139889162862,-0.12771201037928526,-3.560384511947632,2.255982146547802,,
Reid CV1,1,test,29,105,0.0707070707070707,-0.0749297664472305,-0.12771201037928526,-3.6045796871185303,2.2117869713769034,,
Reid CV1,1,test,29,120,0.08080808080808081,-0.07843677654062396,-0.12771201037928526,-3.6488254070281982,2.1675412514672354,,
Reid CV1,1,test,29,135,0.09090909090909091,-0.0810107948969578,-0.12771201037928526,-3.6931850910186768,2.123181567476757,,
Reid CV1,1,test,29,150,0.10101010101010101,-0.08315401621223287,-0.12771201037928526,-3.7376201152801514,2.0787465432152823,,
Reid CV1,1,test,29,165,0.1111111111111111,-0.08503989807550459,-0.12771201037928526,-3.7821404933929443,2.0342261651024893,,
Reid CV1,1,test,29,180,0.12121212121212122,-0.08668208775254078,-0.12771201037928526,-3.826880931854248,1.9894857266411856,,
Reid CV1,1,test,29,195,0.13131313131313133,-0.08808519827693986,-0.12771201037928526,-3.8716375827789307,1.944729075716503,,
Reid CV1,1,test,29,210,0.1414141414141414,-0.08927119306360823,-0.12771201037928526,-3.9165701866149902,1.8997964718804434,,
Reid CV1,1,test,29,225,0.15151515151515152,-0.09036756511533872,-0.12771201037928526,-3.96156907081604,1.8547975876793936,,
Reid CV1,1,test,29,240,0.16161616161616163,-0.09140356881862668,-0.12771201037928526,-4.006785869598389,1.809580788897045,,
Reid CV1,1,test,29,255,0.1717171717171717,-0.09236839354771278,-0.12771201037928526,-4.0521697998046875,1.7641968586907462,,
