dataset,latent_dim,hidden_size,epoch,train_mse_norm,val_mse_norm,sweep_latent_dim,sweep_train_count,sweep_train_frames
CV3 | nets=4 | frames=5,3,128,5,0.4522949755191803,1068.6146075651645,3,4,5
CV3 | nets=4 | frames=5,3,128,6,0.5056710789601008,1312.867300765991,3,4,5
CV3 | nets=4 | frames=5,3,128,7,0.4770720601081848,1028.1722993409633,3,4,5
CV3 | nets=4 | frames=5,3,128,8,0.3902924706538518,672.1555852811337,3,4,5
CV3 | nets=4 | frames=5,3,128,9,0.34502912561098736,696.5993971098661,3,4,5
CV3 | nets=4 | frames=5,3,128,10,0.32863864302635193,899.4307936115265,3,4,5
CV3 | nets=4 | frames=5,3,128,11,0.2726425180832545,787.011217184782,3,4,5
CV3 | nets=4 | frames=5,3,128,12,0.22970691819985709,950.1069408531189,3,4,5
CV3 | nets=4 | frames=5,3,128,13,0.3940773010253906,1032.7721552505493,3,4,5
CV3 | nets=4 | frames=5,3,128,14,0.25496822595596313,729.5257390756607,3,4,5
CV3 | nets=4 | frames=5,3,128,15,0.24362168709437051,710.3205902000666,3,4,5
CV3 | nets=4 | frames=5,3,128,16,0.21616807083288828,748.5660971255303,3,4,5
CV3 | nets=4 | frames=5,3,128,17,0.1866903950770696,672.8111410547494,3,4,5
CV3 | nets=4 | frames=5,3,128,18,0.20345643162727356,696.7570722566843,3,4,5
CV3 | nets=4 | frames=10,3,128,1,0.943452525138855,134.71397777456045,3,4,10
CV3 | nets=4 | frames=10,3,128,2,0.683854678273201,121.60113501697779,3,4,10
CV3 | nets=4 | frames=10,3,128,3,0.6286399632692337,127.16808167222142,3,4,10
CV3 | nets=4 | frames=10,3,128,4,0.5540244221687317,133.93025427284837,3,4,10
CV3 | nets=4 | frames=10,3,128,5,0.5126246094703675,356.9833316154182,3,4,10
CV3 | nets=4 | frames=10,3,128,6,0.46922689080238345,424.809589669168,3,4,10
CV3 | nets=4 | frames=10,3,128,7,0.45445061922073365,326.12637037202717,3,4,10
CV3 | nets=4 | frames=10,3,128,8,0.4052365720272064,196.74230232973397,3,4,10
CV3 | nets=4 | frames=10,3,128,9,0.3977685570716858,126.41160704910754,3,4,10
CV3 | nets=4 | frames=10,3,128,10,0.4123666793107986,124.00730108308792,3,4,10
CV3 | nets=4 | frames=10,3,128,11,0.36882179975509644,122.57028290306032,3,4,10
CV3 | nets=4 | frames=10,3,128,12,0.352265727519989,123.54027571122349,3,4,10
CV3 | nets=4 | frames=10,3,128,13,0.32588529884815215,125.12683048482239,3,4,10
CV3 | nets=4 | frames=10,3,128,14,0.28303734958171844,129.72686109122634,3,4,10
CV3 | nets=4 | frames=10,3,128,15,0.2682171791791916,130.2180675625056,3,4,10
CV3 | nets=4 | frames=10,3,128,16,0.24162388741970062,128.694570338428,3,4,10
CV3 | nets=4 | frames=10,3,128,17,0.23510577976703645,130.6907957022339,3,4,10
CV3 | nets=4 | frames=25,3,128,1,0.7850682506194482,15.71006674078107,3,4,25
CV3 | nets=4 | frames=25,3,128,2,0.5327385182564075,35.76751448845863,3,4,25
CV3 | nets=4 | frames=25,3,128,3,0.5387080426399524,14.72160169480741,3,4,25
CV3 | nets=4 | frames=25,3,128,4,0.4756451031336418,14.880585103690624,3,4,25
CV3 | nets=4 | frames=25,3,128,5,0.45597699055304897,15.018417808234691,3,4,25
CV3 | nets=4 | frames=25,3,128,6,0.42768229658787066,15.644112069487571,3,4,25
CV3 | nets=4 | frames=25,3,128,7,0.3612920939922333,14.4557886544168,3,4,25
CV3 | nets=4 | frames=25,3,128,8,0.32897206911673915,14.435027609176935,3,4,25
CV3 | nets=4 | frames=25,3,128,9,0.3083979911529101,14.405811625778675,3,4,25
CV3 | nets=4 | frames=25,3,128,10,0.29002124300369847,14.107931522659957,3,4,25
CV3 | nets=4 | frames=25,3,128,11,0.25697594995682055,14.103773687690497,3,4,25
CV3 | nets=4 | frames=25,3,128,12,0.23858180412879357,13.25556010042876,3,4,25
CV3 | nets=4 | frames=25,3,128,13,0.20448249119978684,12.565604223843664,3,4,25
CV3 | nets=4 | frames=25,3,128,14,0.19484051431600863,12.36261820300296,3,4,25
CV3 | nets=4 | frames=25,3,128,15,0.19246640916054064,11.97634298510477,3,4,25
CV3 | nets=4 | frames=25,3,128,16,0.18255547262155092,11.918101546028629,3,4,25
CV3 | nets=4 | frames=25,3,128,17,0.17462281252329165,12.115764759093523,3,4,25
CV3 | nets=4 | frames=25,3,128,18,0.17491107204785714,11.53341836456582,3,4,25
CV3 | nets=4 | frames=25,3,128,19,0.15512282515947634,11.796332584954799,3,4,25
CV3 | nets=4 | frames=25,3,128,20,0.15306817510953316,12.123936719862744,3,4,25
CV3 | nets=4 | frames=25,3,128,21,0.14182528308950937,12.312604070123285,3,4,25
CV3 | nets=4 | frames=25,3,128,22,0.14394749070589358,12.076421785656363,3,4,25
CV3 | nets=4 | frames=25,3,128,23,0.1321298869756552,12.004680225385354,3,4,25
CV3 | nets=4 | frames=25,3,128,24,0.1347040427991977,13.336348147440702,3,4,25
CV3 | nets=4 | frames=25,3,128,25,0.13347981354364982,12.715503620717675,3,4,25
CV3 | nets=4 | frames=25,3,128,26,0.1356242217410069,12.520177539691328,3,4,25
CV3 | nets=4 | frames=25,3,128,27,0.12218718574597286,12.514868149468676,3,4,25
CV3 | nets=4 | frames=25,3,128,28,0.12560062139080122,12.947819385282695,3,4,25
CV3 | nets=4 | frames=25,3,128,29,0.14953986498025748,12.15857436312735,3,4,25
CV3 | nets=4 | frames=25,3,128,30,0.13529537302943376,12.521025452189148,3,4,25
CV3 | nets=4 | frames=25,3,128,31,0.14142463012383535,12.87161179537326,3,4,25
CV3 | nets=4 | frames=25,3,128,32,0.1135371639751471,13.088589390080422,3,4,25
CV3 | nets=4 | frames=25,3,128,33,0.10597781464457512,12.638138963852077,3,4,25
CV3 | nets=4 | frames=50,3,128,1,0.6951573586463928,3.2189454960525037,3,4,50
CV3 | nets=4 | frames=50,3,128,2,0.49074211955070496,3.136652366084978,3,4,50
CV3 | nets=4 | frames=50,3,128,3,0.4583733719587326,2.9150873458459974,3,4,50
CV3 | nets=4 | frames=50,3,128,4,0.4413264280557632,4.815654040981084,3,4,50
CV3 | nets=4 | frames=50,3,128,5,0.4314811015129089,3.4045181396231055,3,4,50
CV3 | nets=4 | frames=50,3,128,6,0.3846480256319046,3.3226223193723707,3,4,50
CV3 | nets=4 | frames=50,3,128,7,0.3680214065313339,4.094975959286094,3,4,50
CV3 | nets=4 | frames=50,3,128,8,0.33639215111732484,3.439098066262901,3,4,50
CV3 | nets=4 | frames=50,3,128,9,0.3380261224508285,3.9549135095961394,3,4,50
CV3 | nets=4 | frames=50,3,128,10,0.30873881638050077,3.249986624162644,3,4,50
CV3 | nets=4 | frames=50,3,128,11,0.30653471499681473,3.0680868607442826,3,4,50
CV3 | nets=4 | frames=50,3,128,12,0.2765054455399513,4.491379409998656,3,4,50
CV3 | nets=4 | frames=50,3,128,13,0.27397626161575317,2.8356207161806526,3,4,50
CV3 | nets=4 | frames=50,3,128,14,0.24097413152456285,2.947035916246474,3,4,50
CV3 | nets=4 | frames=50,3,128,15,0.19653967142105103,2.700771280948073,3,4,50
CV3 | nets=4 | frames=50,3,128,16,0.15465443447232247,2.56883156035468,3,4,50
CV3 | nets=4 | frames=50,3,128,17,0.12178737491369247,2.6916762109845878,3,4,50
CV3 | nets=4 | frames=50,3,128,18,0.10832040593028068,2.710441293517128,3,4,50
CV3 | nets=4 | frames=50,3,128,19,0.09890278078615665,2.711090142354369,3,4,50
CV3 | nets=4 | frames=50,3,128,20,0.084909086227417,2.75392703406699,3,4,50
CV3 | nets=4 | frames=50,3,128,21,0.08089607186615468,2.6175540399122985,3,4,50
CV3 | nets=4 | frames=50,3,128,22,0.06974676109850407,2.679954311741516,3,4,50
CV3 | nets=4 | frames=50,3,128,23,0.05493621051311493,2.6974136809781193,3,4,50
CV3 | nets=4 | frames=50,3,128,24,0.05346817292273045,2.7358425416983665,3,4,50
CV3 | nets=4 | frames=50,3,128,25,0.04446368210017681,2.8074014441929758,3,4,50
CV3 | nets=4 | frames=50,3,128,26,0.04588483616709709,2.60585630011186,3,4,50
CV3 | nets=4 | frames=50,3,128,27,0.04686159133911133,2.6877509521991017,3,4,50
CV3 | nets=4 | frames=50,3,128,28,0.04086154520511627,2.7979814716447144,3,4,50
CV3 | nets=4 | frames=50,3,128,29,0.04185712806880474,2.641213641516864,3,4,50
CV3 | nets=4 | frames=50,3,128,30,0.04241541065275669,2.781996385715902,3,4,50
CV3 | nets=4 | frames=50,3,128,31,0.03199480876326561,2.662734456207603,3,4,50
CV3 | nets=4 | frames=100,3,128,1,0.600046360194683,0.6694922372959554,3,4,100
CV3 | nets=4 | frames=100,3,128,2,0.474363876581192,0.6410667116455734,3,4,100
CV3 | nets=4 | frames=100,3,128,3,0.4432183420658112,0.6659497015662491,3,4,100
CV3 | nets=4 | frames=100,3,128,4,0.38821498721838,0.5978388517908751,3,4,100
CV3 | nets=4 | frames=100,3,128,5,0.2788353642821312,0.5766410393193364,3,4,100
CV3 | nets=4 | frames=100,3,128,6,0.20008730288594961,0.6062023329585791,3,4,100
CV3 | nets=4 | frames=100,3,128,7,0.1818076591193676,0.6168331914301962,3,4,100
CV3 | nets=4 | frames=100,3,128,8,0.1492183243855834,0.5685025970693678,3,4,100
CV3 | nets=4 | frames=100,3,128,9,0.11980015203356743,0.6162600167840719,3,4,100
CV3 | nets=4 | frames=100,3,128,10,0.09564156111329794,0.5930151261221618,3,4,100
CV3 | nets=4 | frames=100,3,128,11,0.07462980084121228,0.5669330213423819,3,4,100
CV3 | nets=4 | frames=100,3,128,12,0.08190819695591926,0.6011209010137245,3,4,100
CV3 | nets=4 | frames=100,3,128,13,0.07031360853463411,0.6231737996051088,3,4,100
CV3 | nets=4 | frames=100,3,128,14,0.050305168963968756,0.6470772584974765,3,4,100
CV3 | nets=4 | frames=100,3,128,15,0.04976192742586136,0.6409368760632351,3,4,100
CV3 | nets=4 | frames=100,3,128,16,0.03729579562321305,0.6850513270422817,3,4,100
CV3 | nets=4 | frames=100,3,128,17,0.02858589155599475,0.6418830584529788,3,4,100
CV3 | nets=4 | frames=100,3,128,18,0.034423414003103975,0.6736215429604053,3,4,100
CV3 | nets=4 | frames=100,3,128,19,0.033667150381952525,0.6684502199776471,3,4,100
CV3 | nets=4 | frames=100,3,128,20,0.03666943302378058,0.6610360066071153,3,4,100
CV3 | nets=4 | frames=100,3,128,21,0.01882763858884573,0.7234320772662759,3,4,100
CV3 | nets=4 | frames=100,3,128,22,0.01612223731353879,0.6598222866915167,3,4,100
CV3 | nets=4 | frames=100,3,128,23,0.019705902859568594,0.7291211601253599,3,4,100
CV3 | nets=4 | frames=100,3,128,24,0.014540152782574296,0.7196882851067931,3,4,100
CV3 | nets=4 | frames=100,3,128,25,0.013199081607162953,0.6903685031235218,3,4,100
CV3 | nets=4 | frames=100,3,128,26,0.011946418276056647,0.700176548378542,3,4,100
CV3 | nets=8 | frames=2,3,128,1,0.9186478406190872,6691.239826065063,3,8,2
CV3 | nets=8 | frames=2,3,128,2,0.9656903743743896,6689.141926452637,3,8,2
CV3 | nets=8 | frames=2,3,128,3,0.8262921273708344,6700.863616260529,3,8,2
CV3 | nets=8 | frames=2,3,128,4,0.7211442291736603,6994.857086860657,3,8,2
CV3 | nets=8 | frames=2,3,128,5,0.5900753289461136,9837.92687967682,3,8,2
CV3 | nets=8 | frames=2,3,128,6,0.7288305312395096,24723.86292749405,3,8,2
CV3 | nets=8 | frames=2,3,128,7,0.7190228700637817,26489.974614963532,3,8,2
CV3 | nets=8 | frames=2,3,128,8,0.38623520731925964,26431.67775074005,3,8,2
CV3 | nets=8 | frames=2,3,128,9,0.37233130633831024,38745.4620911026,3,8,2
CV3 | nets=8 | frames=2,3,128,10,0.34940969198942184,100062.0395331726,3,8,2
CV3 | nets=8 | frames=2,3,128,11,0.24526208639144897,272801.9039322052,3,8,2
CV3 | nets=8 | frames=2,3,128,12,0.2194567695260048,433426.28333021543,3,8,2
CV3 | nets=8 | frames=2,3,128,13,0.2560790255665779,324186.45761761855,3,8,2
CV3 | nets=8 | frames=2,3,128,14,0.14125770702958107,194349.7438909607,3,8,2
CV3 | nets=8 | frames=2,3,128,15,0.10124948807060719,16280.539729385377,3,8,2
CV3 | nets=8 | frames=2,3,128,16,0.12601890414953232,44245.020503097534,3,8,2
CV3 | nets=8 | frames=2,3,128,17,0.07481645047664642,150252.3576580124,3,8,2
CV3 | nets=8 | frames=5,3,128,1,0.9480100393295288,521.7823677935601,3,8,5
CV3 | nets=8 | frames=5,3,128,2,0.6103922843933105,593.3219536793232,3,8,5
CV3 | nets=8 | frames=5,3,128,3,0.516610187292099,969.3397038769722,3,8,5
CV3 | nets=8 | frames=5,3,128,4,0.4161741554737091,3960.0889890913963,3,8,5
CV3 | nets=8 | frames=5,3,128,5,0.3335887134075165,1866.036992803216,3,8,5
CV3 | nets=8 | frames=5,3,128,6,0.2802647531032562,598.9265714741945,3,8,5
CV3 | nets=8 | frames=5,3,128,7,0.24564478695392608,521.9749384260177,3,8,5
CV3 | nets=8 | frames=5,3,128,8,0.22285787761211395,505.3591925861239,3,8,5
CV3 | nets=8 | frames=5,3,128,9,0.17929422557353974,490.8378375174999,3,8,5
CV3 | nets=8 | frames=5,3,128,10,0.1868798702955246,494.0498511800766,3,8,5
CV3 | nets=8 | frames=5,3,128,11,0.18408186435699464,494.3637567820549,3,8,5
CV3 | nets=8 | frames=5,3,128,12,0.16930147558450698,499.31321360516546,3,8,5
CV3 | nets=8 | frames=5,3,128,13,0.16648109257221222,492.3449481781721,3,8,5
CV3 | nets=8 | frames=5,3,128,14,0.1557922065258026,500.51108945798876,3,8,5
CV3 | nets=8 | frames=5,3,128,15,0.1524216875433922,511.07650989413264,3,8,5
CV3 | nets=8 | frames=5,3,128,16,0.1506891593337059,504.820153852582,3,8,5
CV3 | nets=8 | frames=5,3,128,17,0.14781603515148162,511.1744772899151,3,8,5
CV3 | nets=8 | frames=5,3,128,18,0.1273704707622528,527.608566542387,3,8,5
CV3 | nets=8 | frames=5,3,128,19,0.1793298378586769,518.3340575103759,3,8,5
CV3 | nets=8 | frames=5,3,128,20,0.19203752130270005,512.681303040266,3,8,5
CV3 | nets=8 | frames=5,3,128,21,0.15234414488077164,527.307389835596,3,8,5
CV3 | nets=8 | frames=5,3,128,22,0.14420277625322342,524.0823364623785,3,8,5
CV3 | nets=8 | frames=5,3,128,23,0.12393277436494828,521.7060389972329,3,8,5
CV3 | nets=8 | frames=5,3,128,24,0.12742042690515518,529.7907232327461,3,8,5
CV3 | nets=8 | frames=10,3,128,1,0.8516408368945122,88.7000610382557,3,8,10
CV3 | nets=8 | frames=10,3,128,2,0.5167376264929772,200.98893956071137,3,8,10
CV3 | nets=8 | frames=10,3,128,3,0.4372298091650009,240.87715790450574,3,8,10
CV3 | nets=8 | frames=10,3,128,4,0.3937493458390236,357.40931570106744,3,8,10
CV3 | nets=8 | frames=10,3,128,5,0.289527989923954,98.58727603328228,3,8,10
CV3 | nets=8 | frames=10,3,128,6,0.20645870715379716,78.92627493810653,3,8,10
CV3 | nets=8 | frames=10,3,128,7,0.14150823429226875,82.88142340328544,3,8,10
CV3 | nets=8 | frames=10,3,128,8,0.11212827563285828,84.56964424270392,3,8,10
CV3 | nets=8 | frames=10,3,128,9,0.10611870437860489,86.42744130983948,3,8,10
CV3 | nets=8 | frames=10,3,128,10,0.0993552777916193,85.85214236102998,3,8,10
CV3 | nets=8 | frames=10,3,128,11,0.09071399718523025,83.43695469836146,3,8,10
CV3 | nets=8 | frames=10,3,128,12,0.09209896326065063,84.1498323275894,3,8,10
CV3 | nets=8 | frames=10,3,128,13,0.09728593900799751,83.67833826532215,3,8,10
CV3 | nets=8 | frames=10,3,128,14,0.10076676793396473,83.75827143554389,3,8,10
CV3 | nets=8 | frames=10,3,128,15,0.09148807898163795,85.83350964250415,3,8,10
CV3 | nets=8 | frames=10,3,128,16,0.08992140740156174,83.81941437039524,3,8,10
CV3 | nets=8 | frames=10,3,128,17,0.08764056898653508,88.39867641711236,3,8,10
CV3 | nets=8 | frames=10,3,128,18,0.08695119433104992,84.48115023006498,3,8,10
CV3 | nets=8 | frames=10,3,128,19,0.0835831070318818,86.27976895663143,3,8,10
CV3 | nets=8 | frames=10,3,128,20,0.08523009382188321,84.68570852010697,3,8,10
CV3 | nets=8 | frames=10,3,128,21,0.10445109233260155,86.66395532020927,3,8,10
CV3 | nets=8 | frames=25,3,128,1,0.5983611083030701,11.263384614557028,3,8,25
CV3 | nets=8 | frames=25,3,128,2,0.32156554639339446,13.853378792352974,3,8,25
CV3 | nets=8 | frames=25,3,128,3,0.22614724189043045,9.575712185781448,3,8,25
CV3 | nets=8 | frames=25,3,128,4,0.14818883255124093,8.869859939588235,3,8,25
CV3 | nets=8 | frames=25,3,128,5,0.12840340435504913,7.870491638129577,3,8,25
CV3 | nets=8 | frames=25,3,128,6,0.12032092779874802,7.726271136424504,3,8,25
CV3 | nets=8 | frames=25,3,128,7,0.12433174341917037,7.992465369299054,3,8,25
CV3 | nets=8 | frames=25,3,128,8,0.1159063296020031,7.9846254594586785,3,8,25
CV3 | nets=8 | frames=25,3,128,9,0.11481632471084595,8.542648011574522,3,8,25
CV3 | nets=8 | frames=25,3,128,10,0.11379390925168992,7.8418021008223295,3,8,25
CV3 | nets=8 | frames=25,3,128,11,0.11390926375985146,8.209318895451725,3,8,25
CV3 | nets=8 | frames=25,3,128,12,0.10645714357495308,7.788159454593435,3,8,25
CV3 | nets=8 | frames=25,3,128,13,0.10293195888400078,8.477032058600336,3,8,25
CV3 | nets=8 | frames=25,3,128,14,0.10368856951594353,8.263663364401086,3,8,25
CV3 | nets=8 | frames=25,3,128,15,0.09823596715927124,8.250376688458026,3,8,25
CV3 | nets=8 | frames=25,3,128,16,0.09705327674746514,8.167913154834881,3,8,25
CV3 | nets=8 | frames=25,3,128,17,0.09497000858187675,8.363615674048662,3,8,25
CV3 | nets=8 | frames=25,3,128,18,0.0908620860427618,8.28073654869385,3,8,25
CV3 | nets=8 | frames=25,3,128,19,0.09476394288241863,8.647525677846744,3,8,25
CV3 | nets=8 | frames=25,3,128,20,0.08823219060897827,8.576045634284615,3,8,25
CV3 | nets=8 | frames=25,3,128,21,0.08801546528935432,8.81685957795009,3,8,25
CV3 | nets=8 | frames=50,3,128,1,0.5235135889053345,3.0293082349821927,3,8,50
CV3 | nets=8 | frames=50,3,128,2,0.3018393814563751,1.9000713209044189,3,8,50
CV3 | nets=8 | frames=50,3,128,3,0.1576820618659258,1.5363978418074549,3,8,50
CV3 | nets=8 | frames=50,3,128,4,0.1404126700758934,1.471989399101585,3,8,50
CV3 | nets=8 | frames=50,3,128,5,0.1329410383105278,1.4960955868503079,3,8,50
CV3 | nets=8 | frames=50,3,128,6,0.14068543076515197,1.5554964463086798,3,8,50
CV3 | nets=8 | frames=50,3,128,7,0.12462002120912075,1.550780594884418,3,8,50
CV3 | nets=8 | frames=50,3,128,8,0.12651522859930991,1.5417612715717406,3,8,50
CV3 | nets=8 | frames=50,3,128,9,0.11910859741270542,1.6250862584868446,3,8,50
CV3 | nets=8 | frames=50,3,128,10,0.12077193781733513,1.6630665424177422,3,8,50
CV3 | nets=8 | frames=50,3,128,11,0.10769474491477013,1.6438958529159426,3,8,50
CV3 | nets=8 | frames=50,3,128,12,0.10625688597559929,1.7758509684121235,3,8,50
CV3 | nets=8 | frames=50,3,128,13,0.0993261132389307,1.84332695569098,3,8,50
CV3 | nets=8 | frames=50,3,128,14,0.09136556208133698,1.7778451067684218,3,8,50
CV3 | nets=8 | frames=50,3,128,15,0.09349506840109825,1.8689400085648522,3,8,50
CV3 | nets=8 | frames=50,3,128,16,0.08681199904531241,1.7471120854867623,3,8,50
CV3 | nets=8 | frames=50,3,128,17,0.078705438002944,1.9576263753985985,3,8,50
CV3 | nets=8 | frames=50,3,128,18,0.08329214263707399,1.8733629705486818,3,8,50
CV3 | nets=8 | frames=50,3,128,19,0.06764298416674137,1.9154940992584453,3,8,50
CV3 | nets=8 | frames=100,3,128,1,0.3768064046651125,0.5422346676178277,3,8,100
CV3 | nets=8 | frames=100,3,128,2,0.20023038282990455,0.3829150413479656,3,8,100
CV3 | nets=8 | frames=100,3,128,3,0.14388338141143323,0.3771592843020335,3,8,100
CV3 | nets=8 | frames=100,3,128,4,0.12324125424027443,0.40201676470134406,3,8,100
CV3 | nets=8 | frames=100,3,128,5,0.119334182664752,0.3925456822123379,3,8,100
CV3 | nets=8 | frames=100,3,128,6,0.10384383898228407,0.4069679166614078,3,8,100
CV3 | nets=8 | frames=100,3,128,7,0.09703950183466077,0.4244971273527481,3,8,100
CV3 | nets=8 | frames=100,3,128,8,0.09340708928182721,0.4160178198600188,3,8,100
CV3 | nets=8 | frames=100,3,128,9,0.0769066477753222,0.4259274263316765,3,8,100
CV3 | nets=8 | frames=100,3,128,10,0.07202475979924201,0.42781221586000173,3,8,100
CV3 | nets=8 | frames=100,3,128,11,0.05679756850004196,0.4283189043402672,3,8,100
CV3 | nets=8 | frames=100,3,128,12,0.05816027110442519,0.4274655774375424,3,8,100
CV3 | nets=8 | frames=100,3,128,13,0.03502499188296497,0.4336385803716257,3,8,100
CV3 | nets=8 | frames=100,3,128,14,0.033776313131675124,0.42269487591367216,3,8,100
CV3 | nets=8 | frames=100,3,128,15,0.03528003706596792,0.4273963587414473,3,8,100
CV3 | nets=8 | frames=100,3,128,16,0.028952066032215954,0.42892278387676924,3,8,100
CV3 | nets=8 | frames=100,3,128,17,0.016408111480996013,0.4327232410432771,3,8,100
CV3 | nets=8 | frames=100,3,128,18,0.025826882203109563,0.42603246585000304,3,8,100
