dataset,split,sim_idx,final_p_ratio,z0,sweep_latent_dim,sweep_train_count,sweep_train_frames,z1,z2
CV1 | nets=2 | frames=10,test,38,-0.3233661435786948,4.438465118408203,1,2,10,,
CV1 | nets=2 | frames=10,test,39,-0.1666568671096066,4.453267574310303,1,2,10,,
CV1 | nets=2 | frames=10,test,40,-0.0608276768648222,4.462783336639404,1,2,10,,
CV1 | nets=2 | frames=10,test,41,0.2821721893243829,4.590394973754883,1,2,10,,
CV1 | nets=2 | frames=10,test,42,-0.0591450573123482,4.184206485748291,1,2,10,,
CV1 | nets=2 | frames=10,test,43,-0.2523187814106471,4.298681259155273,1,2,10,,
CV1 | nets=2 | frames=10,test,44,0.2693791688852633,4.421921253204346,1,2,10,,
CV1 | nets=2 | frames=10,test,45,-0.157111034083224,4.327617645263672,1,2,10,,
CV1 | nets=2 | frames=10,test,46,0.1606833051492441,4.447092056274414,1,2,10,,
CV1 | nets=2 | frames=10,test,47,0.172504695096772,4.345933437347412,1,2,10,,
CV1 | nets=2 | frames=10,test,48,0.3873779088920612,4.369750499725342,1,2,10,,
CV1 | nets=2 | frames=10,test,49,-0.100209652453205,4.237212657928467,1,2,10,,
CV1 | nets=2 | frames=10,test,50,0.1807945702326933,4.529484748840332,1,2,10,,
CV1 | nets=2 | frames=10,test,51,-0.2190887259038099,4.273597717285156,1,2,10,,
CV1 | nets=2 | frames=10,test,52,0.0386789596579197,4.551865577697754,1,2,10,,
CV1 | nets=2 | frames=10,test,53,-0.1466400227827606,4.441035270690918,1,2,10,,
CV1 | nets=2 | frames=10,test,54,-0.1466582167541242,4.285800933837891,1,2,10,,
CV1 | nets=2 | frames=10,test,55,0.3543707109293127,4.449532508850098,1,2,10,,
CV1 | nets=2 | frames=10,test,56,-0.2504451898786599,4.408859729766846,1,2,10,,
CV1 | nets=2 | frames=10,test,57,-0.0803696162881754,4.519628047943115,1,2,10,,
CV1 | nets=2 | frames=10,test,58,-0.1277120103792852,4.3707122802734375,1,2,10,,
CV1 | nets=2 | frames=10,test,59,0.3812481697430855,4.4258341789245605,1,2,10,,
CV1 | nets=2 | frames=10,test,60,-0.4003789014783009,4.425558090209961,1,2,10,,
CV1 | nets=2 | frames=10,test,61,0.2511593493496609,4.328306198120117,1,2,10,,
CV1 | nets=2 | frames=10,test,62,-0.1963377719651293,4.431969165802002,1,2,10,,
CV1 | nets=2 | frames=10,test,63,0.2011468693729077,4.415684223175049,1,2,10,,
CV1 | nets=2 | frames=10,test,64,0.1834175400503848,4.559603214263916,1,2,10,,
CV1 | nets=2 | frames=10,test,65,0.1677718678598186,4.35028600692749,1,2,10,,
CV1 | nets=2 | frames=10,test,66,0.2103549124683166,4.4101738929748535,1,2,10,,
CV1 | nets=2 | frames=10,test,67,-0.2124182814927736,4.469370365142822,1,2,10,,
CV1 | nets=2 | frames=10,test,68,0.2427422463907798,4.353322982788086,1,2,10,,
CV1 | nets=2 | frames=10,test,69,-0.198060037637249,4.51516580581665,1,2,10,,
CV1 | nets=2 | frames=10,test,70,-0.3247762104239115,4.264386177062988,1,2,10,,
CV1 | nets=2 | frames=10,test,71,-0.1773883670701692,4.490318775177002,1,2,10,,
CV1 | nets=2 | frames=10,test,72,-0.2061780215112254,4.23877477645874,1,2,10,,
CV1 | nets=2 | frames=10,test,73,-0.1515654324056017,4.4961676597595215,1,2,10,,
CV1 | nets=2 | frames=10,test,74,-0.1319308250403395,4.436270236968994,1,2,10,,
CV1 | nets=2 | frames=25,train,0,-0.0669511275618616,3.120718240737915,1,2,25,,
CV1 | nets=2 | frames=25,train,1,0.2410100211356636,1.6581836938858032,1,2,25,,
CV1 | nets=2 | frames=25,test,0,0.1295779047889524,1.8532440662384035,1,2,25,,
CV1 | nets=2 | frames=25,test,1,-0.1623723264424866,3.596141815185547,1,2,25,,
CV1 | nets=2 | frames=25,test,2,-0.123156073161201,2.834010601043701,1,2,25,,
CV1 | nets=2 | frames=25,test,3,0.3453760393512503,1.0858577489852903,1,2,25,,
CV1 | nets=2 | frames=25,test,4,-0.3979398483632574,3.4210946559906006,1,2,25,,
CV1 | nets=2 | frames=25,test,5,0.2126940386242633,1.5792902708053589,1,2,25,,
CV1 | nets=2 | frames=25,test,6,0.0950451355151094,2.4395792484283447,1,2,25,,
CV1 | nets=2 | frames=25,test,7,-0.0648093100969477,2.9161221981048584,1,2,25,,
CV1 | nets=2 | frames=25,test,8,-0.0036101382641459,2.51999306678772,1,2,25,,
CV1 | nets=2 | frames=25,test,9,0.2259070200709375,1.4875972270965576,1,2,25,,
CV1 | nets=2 | frames=25,test,10,-0.2448221358235529,3.435732126235962,1,2,25,,
CV1 | nets=2 | frames=25,test,11,-0.3251896560062025,3.0703885555267334,1,2,25,,
CV1 | nets=2 | frames=25,test,12,0.1639582164351763,1.4716132879257202,1,2,25,,
CV1 | nets=2 | frames=25,test,13,0.2767388091190165,1.9802197217941284,1,2,25,,
CV1 | nets=2 | frames=25,test,14,0.2817123526652541,1.4753990173339844,1,2,25,,
CV1 | nets=2 | frames=25,test,15,-0.1737797852877405,3.530426502227783,1,2,25,,
CV1 | nets=2 | frames=25,test,16,-0.5936111989220015,3.422274112701416,1,2,25,,
CV1 | nets=2 | frames=25,test,17,0.2708167150760829,1.6458563804626465,1,2,25,,
CV1 | nets=2 | frames=25,test,18,-0.0488976389824205,2.8231937885284424,1,2,25,,
CV1 | nets=2 | frames=25,test,19,0.3374250403982374,1.199306607246399,1,2,25,,
CV1 | nets=2 | frames=25,test,20,0.144219835421564,2.303683042526245,1,2,25,,
CV1 | nets=2 | frames=25,test,21,0.2238599590476573,1.7681699991226196,1,2,25,,
CV1 | nets=2 | frames=25,test,22,-0.2110936628700718,3.5879414081573486,1,2,25,,
CV1 | nets=2 | frames=25,test,23,-0.135107647284631,3.4615638256073,1,2,25,,
CV1 | nets=2 | frames=25,test,24,-0.2879174109079594,3.5096235275268555,1,2,25,,
CV1 | nets=2 | frames=25,test,25,-0.0869858031149348,3.392862558364868,1,2,25,,
CV1 | nets=2 | frames=25,test,26,0.0729596003150843,2.518622398376465,1,2,25,,
CV1 | nets=2 | frames=25,test,27,-0.0473741087700227,3.6029303073883057,1,2,25,,
CV1 | nets=2 | frames=25,test,28,-0.1740479126403528,3.295992851257324,1,2,25,,
CV1 | nets=2 | frames=25,test,29,-0.1534844106106529,3.710625886917114,1,2,25,,
CV1 | nets=2 | frames=25,test,30,-0.3339993893646671,3.4894702434539795,1,2,25,,
CV1 | nets=2 | frames=25,test,31,-0.2983576891176249,3.439597845077514,1,2,25,,
CV1 | nets=2 | frames=25,test,32,-0.0843642366678143,2.6494359970092773,1,2,25,,
CV1 | nets=2 | frames=25,test,33,-0.2273098506600647,3.3353521823883057,1,2,25,,
CV1 | nets=2 | frames=25,test,34,0.150316153738502,1.8924988508224487,1,2,25,,
CV1 | nets=2 | frames=25,test,35,-0.2691509251686252,3.2742459774017334,1,2,25,,
CV1 | nets=2 | frames=25,test,36,0.1269998279169667,2.348816156387329,1,2,25,,
CV1 | nets=2 | frames=25,test,37,0.3220806426408416,1.05005943775177,1,2,25,,
CV1 | nets=2 | frames=25,test,38,-0.3233661435786948,3.50268292427063,1,2,25,,
CV1 | nets=2 | frames=25,test,39,-0.1666568671096066,3.443441390991211,1,2,25,,
CV1 | nets=2 | frames=25,test,40,-0.0608276768648222,3.1362264156341557,1,2,25,,
CV1 | nets=2 | frames=25,test,41,0.2821721893243829,1.6475763320922852,1,2,25,,
CV1 | nets=2 | frames=25,test,42,-0.0591450573123482,3.815242052078247,1,2,25,,
CV1 | nets=2 | frames=25,test,43,-0.2523187814106471,3.726381063461304,1,2,25,,
CV1 | nets=2 | frames=25,test,44,0.2693791688852633,1.99274218082428,1,2,25,,
CV1 | nets=2 | frames=25,test,45,-0.157111034083224,2.9580395221710205,1,2,25,,
CV1 | nets=2 | frames=25,test,46,0.1606833051492441,2.3364198207855225,1,2,25,,
CV1 | nets=2 | frames=25,test,47,0.172504695096772,2.291149377822876,1,2,25,,
CV1 | nets=2 | frames=25,test,48,0.3873779088920612,1.1539422273635864,1,2,25,,
CV1 | nets=2 | frames=25,test,49,-0.100209652453205,3.205654621124268,1,2,25,,
CV1 | nets=2 | frames=25,test,50,0.1807945702326933,2.169262647628784,1,2,25,,
CV1 | nets=2 | frames=25,test,51,-0.2190887259038099,3.346792697906494,1,2,25,,
CV1 | nets=2 | frames=25,test,52,0.0386789596579197,2.920607805252075,1,2,25,,
CV1 | nets=2 | frames=25,test,53,-0.1466400227827606,3.021515130996704,1,2,25,,
CV1 | nets=2 | frames=25,test,54,-0.1466582167541242,3.57106614112854,1,2,25,,
CV1 | nets=2 | frames=25,test,55,0.3543707109293127,1.1100947856903076,1,2,25,,
CV1 | nets=2 | frames=25,test,56,-0.2504451898786599,3.373043298721313,1,2,25,,
CV1 | nets=2 | frames=25,test,57,-0.0803696162881754,3.2151732444763184,1,2,25,,
CV1 | nets=2 | frames=25,test,58,-0.1277120103792852,3.3081066608428955,1,2,25,,
CV1 | nets=2 | frames=25,test,59,0.3812481697430855,1.0614049434661863,1,2,25,,
CV1 | nets=2 | frames=25,test,60,-0.4003789014783009,3.4146318435668945,1,2,25,,
CV1 | nets=2 | frames=25,test,61,0.2511593493496609,1.991550326347351,1,2,25,,
CV1 | nets=2 | frames=25,test,62,-0.1963377719651293,3.666416883468628,1,2,25,,
CV1 | nets=2 | frames=25,test,63,0.2011468693729077,2.2205259799957275,1,2,25,,
CV1 | nets=2 | frames=25,test,64,0.1834175400503848,2.5268797874450684,1,2,25,,
CV1 | nets=2 | frames=25,test,65,0.1677718678598186,2.690145969390869,1,2,25,,
CV1 | nets=2 | frames=25,test,66,0.2103549124683166,1.5058729648590088,1,2,25,,
CV1 | nets=2 | frames=25,test,67,-0.2124182814927736,3.546838521957397,1,2,25,,
CV1 | nets=2 | frames=25,test,68,0.2427422463907798,1.877251386642456,1,2,25,,
CV1 | nets=2 | frames=25,test,69,-0.198060037637249,3.849937915802002,1,2,25,,
CV1 | nets=2 | frames=25,test,70,-0.3247762104239115,3.701982259750366,1,2,25,,
CV1 | nets=2 | frames=25,test,71,-0.1773883670701692,2.927777051925659,1,2,25,,
CV1 | nets=2 | frames=25,test,72,-0.2061780215112254,3.1324901580810547,1,2,25,,
CV1 | nets=2 | frames=25,test,73,-0.1515654324056017,3.6305453777313232,1,2,25,,
CV1 | nets=2 | frames=25,test,74,-0.1319308250403395,3.11440110206604,1,2,25,,
CV1 | nets=2 | frames=50,train,0,-0.0669511275618616,-6.3926544189453125,1,2,50,,
CV1 | nets=2 | frames=50,train,1,0.2410100211356636,-0.9194437861442566,1,2,50,,
CV1 | nets=2 | frames=50,test,0,0.1295779047889524,-1.928361654281616,1,2,50,,
CV1 | nets=2 | frames=50,test,1,-0.1623723264424866,-8.184233665466309,1,2,50,,
CV1 | nets=2 | frames=50,test,2,-0.123156073161201,-5.356504440307617,1,2,50,,
CV1 | nets=2 | frames=50,test,3,0.3453760393512503,0.9894284009933472,1,2,50,,
CV1 | nets=2 | frames=50,test,4,-0.3979398483632574,-7.423136711120605,1,2,50,,
CV1 | nets=2 | frames=50,test,5,0.2126940386242633,-0.9254006147384644,1,2,50,,
CV1 | nets=2 | frames=50,test,6,0.0950451355151094,-3.893697023391724,1,2,50,,
CV1 | nets=2 | frames=50,test,7,-0.0648093100969477,-5.389412879943848,1,2,50,,
CV1 | nets=2 | frames=50,test,8,-0.0036101382641459,-4.078404903411865,1,2,50,,
CV1 | nets=2 | frames=50,test,9,0.2259070200709375,-0.3957074582576751,1,2,50,,
CV1 | nets=2 | frames=50,test,10,-0.2448221358235529,-7.613372802734375,1,2,50,,
CV1 | nets=2 | frames=50,test,11,-0.3251896560062025,-6.495167255401611,1,2,50,,
CV1 | nets=2 | frames=50,test,12,0.1639582164351763,-0.4232953786849975,1,2,50,,
CV1 | nets=2 | frames=50,test,13,0.2767388091190165,-1.9902653694152832,1,2,50,,
CV1 | nets=2 | frames=50,test,14,0.2817123526652541,-0.343693345785141,1,2,50,,
CV1 | nets=2 | frames=50,test,15,-0.1737797852877405,-7.701945781707764,1,2,50,,
CV1 | nets=2 | frames=50,test,16,-0.5936111989220015,-7.667297840118408,1,2,50,,
CV1 | nets=2 | frames=50,test,17,0.2708167150760829,-0.9279386401176452,1,2,50,,
CV1 | nets=2 | frames=50,test,18,-0.0488976389824205,-5.362931728363037,1,2,50,,
CV1 | nets=2 | frames=50,test,19,0.3374250403982374,0.9394575953483582,1,2,50,,
CV1 | nets=2 | frames=50,test,20,0.144219835421564,-3.532967090606689,1,2,50,,
CV1 | nets=2 | frames=50,test,21,0.2238599590476573,-1.3668310642242432,1,2,50,,
CV1 | nets=2 | frames=50,test,22,-0.2110936628700718,-7.961735725402832,1,2,50,,
CV1 | nets=2 | frames=50,test,23,-0.135107647284631,-7.462662220001221,1,2,50,,
CV1 | nets=2 | frames=50,test,24,-0.2879174109079594,-7.654322147369385,1,2,50,,
CV1 | nets=2 | frames=50,test,25,-0.0869858031149348,-7.314209938049316,1,2,50,,
CV1 | nets=2 | frames=50,test,26,0.0729596003150843,-4.278045177459717,1,2,50,,
CV1 | nets=2 | frames=50,test,27,-0.0473741087700227,-7.984964847564697,1,2,50,,
CV1 | nets=2 | frames=50,test,28,-0.1740479126403528,-7.015002250671387,1,2,50,,
CV1 | nets=2 | frames=50,test,29,-0.1534844106106529,-8.468131065368652,1,2,50,,
CV1 | nets=2 | frames=50,test,30,-0.3339993893646671,-7.5895609855651855,1,2,50,,
CV1 | nets=2 | frames=50,test,31,-0.2983576891176249,-7.464099884033203,1,2,50,,
CV1 | nets=2 | frames=50,test,32,-0.0843642366678143,-4.807554721832275,1,2,50,,
CV1 | nets=2 | frames=50,test,33,-0.2273098506600647,-7.229184627532959,1,2,50,,
CV1 | nets=2 | frames=50,test,34,0.150316153738502,-1.767319917678833,1,2,50,,
CV1 | nets=2 | frames=50,test,35,-0.2691509251686252,-6.903964519500732,1,2,50,,
CV1 | nets=2 | frames=50,test,36,0.1269998279169667,-3.5403759479522705,1,2,50,,
CV1 | nets=2 | frames=50,test,37,0.3220806426408416,1.0802083015441897,1,2,50,,
CV1 | nets=2 | frames=50,test,38,-0.3233661435786948,-7.816105365753174,1,2,50,,
CV1 | nets=2 | frames=50,test,39,-0.1666568671096066,-7.477795600891113,1,2,50,,
CV1 | nets=2 | frames=50,test,40,-0.0608276768648222,-6.400447368621826,1,2,50,,
CV1 | nets=2 | frames=50,test,41,0.2821721893243829,-0.8136610984802246,1,2,50,,
CV1 | nets=2 | frames=50,test,42,-0.0591450573123482,-8.527990341186523,1,2,50,,
CV1 | nets=2 | frames=50,test,43,-0.2523187814106471,-8.326249122619629,1,2,50,,
CV1 | nets=2 | frames=50,test,44,0.2693791688852633,-2.0540034770965576,1,2,50,,
CV1 | nets=2 | frames=50,test,45,-0.157111034083224,-6.034688472747803,1,2,50,,
CV1 | nets=2 | frames=50,test,46,0.1606833051492441,-3.510610342025757,1,2,50,,
CV1 | nets=2 | frames=50,test,47,0.172504695096772,-3.0854332447052,1,2,50,,
CV1 | nets=2 | frames=50,test,48,0.3873779088920612,0.9624051451683044,1,2,50,,
CV1 | nets=2 | frames=50,test,49,-0.100209652453205,-6.454521179199219,1,2,50,,
CV1 | nets=2 | frames=50,test,50,0.1807945702326933,-2.965128183364868,1,2,50,,
CV1 | nets=2 | frames=50,test,51,-0.2190887259038099,-7.1294264793396,1,2,50,,
CV1 | nets=2 | frames=50,test,52,0.0386789596579197,-5.510171413421631,1,2,50,,
CV1 | nets=2 | frames=50,test,53,-0.1466400227827606,-6.112612724304199,1,2,50,,
CV1 | nets=2 | frames=50,test,54,-0.1466582167541242,-7.8819050788879395,1,2,50,,
CV1 | nets=2 | frames=50,test,55,0.3543707109293127,0.9752378463745116,1,2,50,,
CV1 | nets=2 | frames=50,test,56,-0.2504451898786599,-7.3459553718566895,1,2,50,,
CV1 | nets=2 | frames=50,test,57,-0.0803696162881754,-6.568492412567139,1,2,50,,
CV1 | nets=2 | frames=50,test,58,-0.1277120103792852,-7.053012371063232,1,2,50,,
CV1 | nets=2 | frames=50,test,59,0.3812481697430855,1.1331123113632202,1,2,50,,
CV1 | nets=2 | frames=50,test,60,-0.4003789014783009,-7.533952236175537,1,2,50,,
CV1 | nets=2 | frames=50,test,61,0.2511593493496609,-2.0377933979034424,1,2,50,,
CV1 | nets=2 | frames=50,test,62,-0.1963377719651293,-8.34260082244873,1,2,50,,
CV1 | nets=2 | frames=50,test,63,0.2011468693729077,-3.025636672973633,1,2,50,,
CV1 | nets=2 | frames=50,test,64,0.1834175400503848,-4.118458271026611,1,2,50,,
CV1 | nets=2 | frames=50,test,65,0.1677718678598186,-4.611641883850098,1,2,50,,
CV1 | nets=2 | frames=50,test,66,0.2103549124683166,-0.445653349161148,1,2,50,,
CV1 | nets=2 | frames=50,test,67,-0.2124182814927736,-7.920657634735107,1,2,50,,
CV1 | nets=2 | frames=50,test,68,0.2427422463907798,-1.7623589038848877,1,2,50,,
CV1 | nets=2 | frames=50,test,69,-0.198060037637249,-8.991893768310547,1,2,50,,
CV1 | nets=2 | frames=50,test,70,-0.3247762104239115,-8.503985404968262,1,2,50,,
CV1 | nets=2 | frames=50,test,71,-0.1773883670701692,-5.822730541229248,1,2,50,,
CV1 | nets=2 | frames=50,test,72,-0.2061780215112254,-6.414140224456787,1,2,50,,
CV1 | nets=2 | frames=50,test,73,-0.1515654324056017,-8.42039680480957,1,2,50,,
CV1 | nets=2 | frames=50,test,74,-0.1319308250403395,-6.3549113273620605,1,2,50,,
CV1 | nets=2 | frames=100,train,0,-0.0669511275618616,-6.009205341339111,1,2,100,,
CV1 | nets=2 | frames=100,train,1,0.2410100211356636,-2.2846901416778564,1,2,100,,
CV1 | nets=2 | frames=100,test,0,0.1295779047889524,-2.963331937789917,1,2,100,,
CV1 | nets=2 | frames=100,test,1,-0.1623723264424866,-7.376502990722656,1,2,100,,
CV1 | nets=2 | frames=100,test,2,-0.123156073161201,-5.28708028793335,1,2,100,,
CV1 | nets=2 | frames=100,test,3,0.3453760393512503,-0.823887825012207,1,2,100,,
CV1 | nets=2 | frames=100,test,4,-0.3979398483632574,-6.770330429077148,1,2,100,,
CV1 | nets=2 | frames=100,test,5,0.2126940386242633,-2.244156837463379,1,2,100,,
CV1 | nets=2 | frames=100,test,6,0.0950451355151094,-4.34116792678833,1,2,100,,
CV1 | nets=2 | frames=100,test,7,-0.0648093100969477,-5.234980583190918,1,2,100,,
CV1 | nets=2 | frames=100,test,8,-0.0036101382641459,-4.359700202941895,1,2,100,,
CV1 | nets=2 | frames=100,test,9,0.2259070200709375,-1.893943667411804,1,2,100,,
CV1 | nets=2 | frames=100,test,10,-0.2448221358235529,-6.895834922790527,1,2,100,,
CV1 | nets=2 | frames=100,test,11,-0.3251896560062025,-6.205070495605469,1,2,100,,
CV1 | nets=2 | frames=100,test,12,0.1639582164351763,-1.897780418395996,1,2,100,,
CV1 | nets=2 | frames=100,test,13,0.2767388091190165,-3.0871570110321045,1,2,100,,
CV1 | nets=2 | frames=100,test,14,0.2817123526652541,-1.917930603027344,1,2,100,,
CV1 | nets=2 | frames=100,test,15,-0.1737797852877405,-6.93368673324585,1,2,100,,
CV1 | nets=2 | frames=100,test,16,-0.5936111989220015,-6.7929558753967285,1,2,100,,
CV1 | nets=2 | frames=100,test,17,0.2708167150760829,-2.2655484676361084,1,2,100,,
CV1 | nets=2 | frames=100,test,18,-0.0488976389824205,-5.359484672546387,1,2,100,,
CV1 | nets=2 | frames=100,test,19,0.3374250403982374,-0.7775077223777771,1,2,100,,
CV1 | nets=2 | frames=100,test,20,0.144219835421564,-4.183285713195801,1,2,100,,
CV1 | nets=2 | frames=100,test,21,0.2238599590476573,-2.5569100379943848,1,2,100,,
CV1 | nets=2 | frames=100,test,22,-0.2110936628700718,-7.103771686553955,1,2,100,,
CV1 | nets=2 | frames=100,test,23,-0.135107647284631,-6.852924823760986,1,2,100,,
CV1 | nets=2 | frames=100,test,24,-0.2879174109079594,-6.901711940765381,1,2,100,,
CV1 | nets=2 | frames=100,test,25,-0.0869858031149348,-6.796032428741455,1,2,100,,
CV1 | nets=2 | frames=100,test,26,0.0729596003150843,-4.636927127838135,1,2,100,,
CV1 | nets=2 | frames=100,test,27,-0.0473741087700227,-7.167660236358643,1,2,100,,
CV1 | nets=2 | frames=100,test,28,-0.1740479126403528,-6.514151096343994,1,2,100,,
CV1 | nets=2 | frames=100,test,29,-0.1534844106106529,-7.540103435516357,1,2,100,,
CV1 | nets=2 | frames=100,test,30,-0.3339993893646671,-6.82321834564209,1,2,100,,
CV1 | nets=2 | frames=100,test,31,-0.2983576891176249,-6.730261325836182,1,2,100,,
CV1 | nets=2 | frames=100,test,32,-0.0843642366678143,-5.07227087020874,1,2,100,,
CV1 | nets=2 | frames=100,test,33,-0.2273098506600647,-6.5301833152771,1,2,100,,
CV1 | nets=2 | frames=100,test,34,0.150316153738502,-2.8642704486846924,1,2,100,,
CV1 | nets=2 | frames=100,test,35,-0.2691509251686252,-6.250062465667725,1,2,100,,
CV1 | nets=2 | frames=100,test,36,0.1269998279169667,-4.186331272125244,1,2,100,,
CV1 | nets=2 | frames=100,test,37,0.3220806426408416,-0.85948246717453,1,2,100,,
CV1 | nets=2 | frames=100,test,38,-0.3233661435786948,-7.114540100097656,1,2,100,,
CV1 | nets=2 | frames=100,test,39,-0.1666568671096066,-6.762675285339356,1,2,100,,
CV1 | nets=2 | frames=100,test,40,-0.0608276768648222,-6.21196985244751,1,2,100,,
CV1 | nets=2 | frames=100,test,41,0.2821721893243829,-2.062077760696411,1,2,100,,
CV1 | nets=2 | frames=100,test,42,-0.0591450573123482,-7.383415222167969,1,2,100,,
CV1 | nets=2 | frames=100,test,43,-0.2523187814106471,-7.357178688049316,1,2,100,,
CV1 | nets=2 | frames=100,test,44,0.2693791688852633,-3.0679826736450195,1,2,100,,
CV1 | nets=2 | frames=100,test,45,-0.157111034083224,-5.953526496887207,1,2,100,,
CV1 | nets=2 | frames=100,test,46,0.1606833051492441,-4.147412300109863,1,2,100,,
CV1 | nets=2 | frames=100,test,47,0.172504695096772,-3.767902612686157,1,2,100,,
CV1 | nets=2 | frames=100,test,48,0.3873779088920612,-0.7854849696159363,1,2,100,,
CV1 | nets=2 | frames=100,test,49,-0.100209652453205,-5.994936943054199,1,2,100,,
CV1 | nets=2 | frames=100,test,50,0.1807945702326933,-3.8305141925811768,1,2,100,,
CV1 | nets=2 | frames=100,test,51,-0.2190887259038099,-6.664597034454346,1,2,100,,
CV1 | nets=2 | frames=100,test,52,0.0386789596579197,-5.377584934234619,1,2,100,,
CV1 | nets=2 | frames=100,test,53,-0.1466400227827606,-5.836484432220459,1,2,100,,
CV1 | nets=2 | frames=100,test,54,-0.1466582167541242,-6.967835903167725,1,2,100,,
CV1 | nets=2 | frames=100,test,55,0.3543707109293127,-0.8001869916915894,1,2,100,,
CV1 | nets=2 | frames=100,test,56,-0.2504451898786599,-6.657092094421387,1,2,100,,
CV1 | nets=2 | frames=100,test,57,-0.0803696162881754,-6.108916282653809,1,2,100,,
CV1 | nets=2 | frames=100,test,58,-0.1277120103792852,-6.617599964141846,1,2,100,,
CV1 | nets=2 | frames=100,test,59,0.3812481697430855,-0.8646343350410461,1,2,100,,
CV1 | nets=2 | frames=100,test,60,-0.4003789014783009,-6.84197473526001,1,2,100,,
CV1 | nets=2 | frames=100,test,61,0.2511593493496609,-3.0307042598724365,1,2,100,,
CV1 | nets=2 | frames=100,test,62,-0.1963377719651293,-7.3448357582092285,1,2,100,,
CV1 | nets=2 | frames=100,test,63,0.2011468693729077,-3.804261922836304,1,2,100,,
CV1 | nets=2 | frames=100,test,64,0.1834175400503848,-4.465198993682861,1,2,100,,
CV1 | nets=2 | frames=100,test,65,0.1677718678598186,-4.916801452636719,1,2,100,,
CV1 | nets=2 | frames=100,test,66,0.2103549124683166,-1.89890718460083,1,2,100,,
CV1 | nets=2 | frames=100,test,67,-0.2124182814927736,-7.144176006317139,1,2,100,,
CV1 | nets=2 | frames=100,test,68,0.2427422463907798,-2.9101245403289795,1,2,100,,
CV1 | nets=2 | frames=100,test,69,-0.198060037637249,-7.734987258911133,1,2,100,,
CV1 | nets=2 | frames=100,test,70,-0.3247762104239115,-7.435089111328125,1,2,100,,
CV1 | nets=2 | frames=100,test,71,-0.1773883670701692,-5.678225517272949,1,2,100,,
CV1 | nets=2 | frames=100,test,72,-0.2061780215112254,-5.868451118469238,1,2,100,,
CV1 | nets=2 | frames=100,test,73,-0.1515654324056017,-7.386109828948975,1,2,100,,
CV1 | nets=2 | frames=100,test,74,-0.1319308250403395,-6.086762428283691,1,2,100,,
CV1 | nets=4 | frames=2,train,0,-0.0669511275618616,-1.251352071762085,1,4,2,,
CV1 | nets=4 | frames=2,train,1,0.2410100211356636,-1.4064600467681885,1,4,2,,
CV1 | nets=4 | frames=2,train,2,-0.0337183800006596,-1.3233503103256226,1,4,2,,
CV1 | nets=4 | frames=2,train,3,-0.0707599670319939,-1.3347934484481812,1,4,2,,
CV1 | nets=4 | frames=2,test,0,-0.123156073161201,-1.32399320602417,1,4,2,,
CV1 | nets=4 | frames=2,test,1,0.3453760393512503,-1.4729821681976318,1,4,2,,
CV1 | nets=4 | frames=2,test,2,-0.3979398483632574,-1.2789069414138794,1,4,2,,
CV1 | nets=4 | frames=2,test,3,0.2126940386242633,-1.3686708211898804,1,4,2,,
CV1 | nets=4 | frames=2,test,4,0.0950451355151094,-1.3298884630203247,1,4,2,,
CV1 | nets=4 | frames=2,test,5,-0.0648093100969477,-1.2667285203933716,1,4,2,,
CV1 | nets=4 | frames=2,test,6,-0.0036101382641459,-1.332157850265503,1,4,2,,
CV1 | nets=4 | frames=2,test,7,0.2259070200709375,-1.382625699043274,1,4,2,,
CV1 | nets=4 | frames=2,test,8,-0.2448221358235529,-1.285129427909851,1,4,2,,
CV1 | nets=4 | frames=2,test,9,-0.3251896560062025,-1.297230839729309,1,4,2,,
CV1 | nets=4 | frames=2,test,10,0.1639582164351763,-1.4161489009857178,1,4,2,,
CV1 | nets=4 | frames=2,test,11,0.2767388091190165,-1.3912004232406616,1,4,2,,
CV1 | nets=4 | frames=2,test,12,0.2817123526652541,-1.40747332572937,1,4,2,,
CV1 | nets=4 | frames=2,test,13,-0.1737797852877405,-1.257511019706726,1,4,2,,
CV1 | nets=4 | frames=2,test,14,-0.5936111989220015,-1.2353298664093018,1,4,2,,
CV1 | nets=4 | frames=2,test,15,0.2708167150760829,-1.410439133644104,1,4,2,,
CV1 | nets=4 | frames=2,test,16,-0.0488976389824205,-1.299989104270935,1,4,2,,
CV1 | nets=4 | frames=2,test,17,0.3374250403982374,-1.3918918371200562,1,4,2,,
CV1 | nets=4 | frames=2,test,18,0.144219835421564,-1.3452945947647097,1,4,2,,
CV1 | nets=4 | frames=2,test,19,0.2238599590476573,-1.3804694414138794,1,4,2,,
CV1 | nets=4 | frames=2,test,20,-0.2110936628700718,-1.2491859197616575,1,4,2,,
CV1 | nets=4 | frames=2,test,21,-0.135107647284631,-1.2464531660079956,1,4,2,,
CV1 | nets=4 | frames=2,test,22,-0.2879174109079594,-1.2500624656677246,1,4,2,,
CV1 | nets=4 | frames=2,test,23,-0.0869858031149348,-1.2342318296432495,1,4,2,,
CV1 | nets=4 | frames=2,test,24,0.0729596003150843,-1.3034429550170898,1,4,2,,
CV1 | nets=4 | frames=2,test,25,-0.0473741087700227,-1.2248469591140747,1,4,2,,
CV1 | nets=4 | frames=2,test,26,-0.1740479126403528,-1.295634388923645,1,4,2,,
CV1 | nets=4 | frames=2,test,27,-0.1534844106106529,-1.2595036029815674,1,4,2,,
