original_sim_idx,node_count,edge_count,edge_density,mean_degree,std_degree,max_degree,min_degree,x_span0,y_span0,aspect_ratio0,x_center0,y_center0,edge_len_mean,edge_len_std,edge_len_min,edge_len_max,stiffness_mean,stiffness_std,stiffness_min,stiffness_max,left_mean_degree,right_mean_degree,top_mean_degree,bottom_mean_degree,left_right_degree_asymmetry,top_bottom_degree_asymmetry,hessian_lambda1,hessian_lambda2,hessian_lambda3,hessian_lambda4,hessian_lambda5,hessian_lambda6,hessian_lambda7,hessian_lambda8,hessian_lambda9,hessian_lambda10,hessian_lambda11,hessian_lambda12,hessian_mode5_participation,hessian_mode5_x_fraction,hessian_mode6_participation,hessian_mode6_x_fraction,hessian_gap_6_5,intervention
14,128,368,0.045275590551181105,5.75,0.8100925873009825,7.0,4.0,12.274947166442871,12.309638977050781,0.9971817361441235,-0.01437234878540039,-0.04913020133972168,2.453278280146744,3.420528437439021,0.6964240670204163,16.43476676940918,0.6439785041190155,0.388898896885486,9.139299800153822e-05,1.4295762777328491,5.95,5.6,5.7,5.85,-0.35000000000000053,-0.14999999999999947,-1.6016287952633709e-09,-3.0726309925394005e-16,1.7203128811358535e-16,0.0034227485629396534,0.005166451931591792,0.006074636765356913,0.0079831938494085,0.012869182009457117,0.01773975337911816,0.01991809940630657,0.022515995246828867,0.023762785351333644,0.6676889814673568,0.5022878552881747,0.6035702681795914,0.6021314789455559,0.0009081848337651206,baseline
14,128,368,0.045275590551181105,5.75,0.8100925873009825,7.0,4.0,12.274947166442871,12.309638977050781,0.9971817361441235,-0.01437234878540039,-0.04913020133972168,2.453278280146744,3.420528437439021,0.6964240670204163,16.43476676940918,0.7083763579955263,0.42778878888619204,0.00010053229925688356,1.5725339651107788,5.95,5.6,5.7,5.85,-0.35000000000000053,-0.14999999999999947,-2.7839681694339956e-09,-2.1819647473220107e-16,2.9793855110018997e-16,0.003765023929631467,0.00568309659624463,0.006682100283736889,0.008781512914553294,0.014156100979407654,0.019513728378440568,0.021909910589787373,0.024767594591289722,0.02613906444060238,0.6676890006185008,0.5022879483220579,0.6035703322231223,0.6021313089602681,0.0009990036874922585,all_stiffness_plus_10pct
14,128,368,0.045275590551181105,5.75,0.8100925873009825,7.0,4.0,12.274947166442871,12.309638977050781,0.9971817361441235,-0.01437234878540039,-0.04913020133972168,2.453278280146744,3.420528437439021,0.6964240670204163,16.43476676940918,0.579580653806142,0.3500090075550291,8.225369674619287e-05,1.286618709564209,5.95,5.6,5.7,5.85,-0.35000000000000053,-0.14999999999999947,-3.830245997722017e-10,-5.316937527062707e-16,5.158998299041744e-18,0.0030804746041557755,0.004649806464193177,0.00546717349916371,0.007184875079047148,0.011582264470303803,0.01596577823600798,0.017926290407147202,0.020264397040855007,0.021386508479616408,0.6676889056808467,0.502287800475157,0.6035702854757026,0.6021314765111202,0.0008173670349705328,all_stiffness_minus_10pct
14,128,368,0.045275590551181105,5.75,0.8100925873009825,7.0,4.0,12.274947166442871,12.309638977050781,0.9971817361441235,-0.01437234878540039,-0.04913020133972168,2.453278280146744,3.420528437439021,0.6964240670204163,16.43476676940918,0.6476447360752069,0.38285277916336236,0.016874488443136215,1.4295762777328491,5.95,5.6,5.7,5.85,-0.35000000000000053,-0.14999999999999947,-1.6006080760407652e-09,-5.388963608219406e-16,-5.2592244458181e-17,0.008605108182923857,0.010561152697881994,0.01129986354488926,0.01413530502899026,0.021686659110535973,0.02943078715344978,0.03061332604859792,0.033664837552542806,0.03750296403490142,0.7196739389617383,0.5687800153439881,0.5906127329071924,0.6461643297811442,0.0007387108470072665,weak_springs_floor_to_q25
14,128,368,0.045275590551181105,5.75,0.8100925873009825,7.0,4.0,12.274947166442871,12.309638977050781,0.9971817361441235,-0.01437234878540039,-0.04913020133972168,2.453278280146744,3.420528437439021,0.6964240670204163,16.43476676940918,0.6441166016627745,0.38867150262555916,0.00011424125113990158,1.4295762777328491,5.95,5.6,5.7,5.85,-0.35000000000000053,-0.14999999999999947,-1.6009963206220329e-09,1.569019626178754e-17,6.021094278296965e-16,0.0036299351023109452,0.005356046437264692,0.006305931684791927,0.008182457720830849,0.013166155993560968,0.01811177389112763,0.020294586853732532,0.023230436883154217,0.024441965538128167,0.6747012952351197,0.5097687737280147,0.6051201209259186,0.5988645337348288,0.000949885247527235,weak_springs_plus_25pct
14,128,368,0.045275590551181105,5.75,0.8100925873009825,7.0,4.0,12.274947166442871,12.309638977050781,0.9971817361441235,-0.01437234878540039,-0.04913020133972168,2.453278280146744,3.420528437439021,0.6964240670204163,16.43476676940918,0.6439785026823697,0.19444944688328047,0.32203495502471924,1.036777377128601,5.95,5.6,5.7,5.85,-0.35000000000000053,-0.14999999999999947,-6.910832837168851e-10,3.1500282741317666e-16,4.721886481791865e-16,0.04142336486371569,0.04586812816518885,0.05069338058740422,0.06576669177259235,0.10077520666223234,0.11826890701369104,0.1272065392324948,0.13400622053562397,0.15349255812334206,0.530589365756401,0.6107861406398148,0.6542130808203072,0.34599268370095715,0.004825252422215369,half_homogenize_to_mean
15,148,424,0.03897775326346755,5.72972972972973,0.801978925673394,8.0,4.0,13.096882820129395,13.125476837158203,0.9978214873727209,-0.09293365478515625,-0.058553457260131836,2.4120640223318675,3.5435148081135934,0.7429181933403015,17.591585159301758,0.640144655142134,0.3970647594748606,0.0001429859985364601,1.336002230644226,5.695652173913044,5.6521739130434785,5.6521739130434785,5.695652173913044,-0.04347826086956541,-0.04347826086956541,-9.793295807166884e-17,1.2396555361271405e-16,7.835234226882452e-10,0.0016507507784629298,0.0021679490710522853,0.0029731625461103207,0.0034278477089557304,0.0052354491479161165,0.006834122710503196,0.009488348365718836,0.009972644028519193,0.011993635437128612,0.10613020532903386,0.6574303687598132,0.5860252526571473,0.7636639199013145,0.0008052134750580354,baseline
15,148,424,0.03897775326346755,5.72972972972973,0.801978925673394,8.0,4.0,13.096882820129395,13.125476837158203,0.9978214873727209,-0.09293365478515625,-0.058553457260131836,2.4120640223318675,3.5435148081135934,0.7429181933403015,17.591585159301758,0.7041591230797665,0.4367712373192253,0.00015728459402453154,1.4696024656295776,5.695652173913044,5.6521739130434785,5.6521739130434785,5.695652173913044,-0.04347826086956541,-0.04347826086956541,1.656143355077199e-16,4.583915424726317e-16,1.4786883469380892e-10,0.0018158254630271525,0.002384741260580164,0.0032704791390376856,0.003770631563090728,0.005758993958596765,0.007517534626029478,0.010437181121257744,0.010969904600542943,0.013192997567927115,0.10612979159675658,0.6574312556108105,0.5860254275910524,0.7636638311481541,0.0008857378784575217,all_stiffness_plus_10pct
15,148,424,0.03897775326346755,5.72972972972973,0.801978925673394,8.0,4.0,13.096882820129395,13.125476837158203,0.9978214873727209,-0.09293365478515625,-0.058553457260131836,2.4120640223318675,3.5435148081135934,0.7429181933403015,17.591585159301758,0.5761301900170025,0.357358283715491,0.00012868740304838866,1.2024019956588745,5.695652173913044,5.6521739130434785,5.6521739130434785,5.695652173913044,-0.04347826086956541,-0.04347826086956541,-3.541010044593409e-16,9.271481697032335e-17,1.4123804242564608e-09,0.0014856756395605648,0.0019511531977136872,0.0026758462795062983,0.0030850629991414887,0.004711903941131579,0.006150710492330775,0.008539512902530567,0.00897537862214967,0.010794267730345088,0.10613016201592586,0.6574305089975182,0.5860253436215009,0.763663919067583,0.0007246930817926111,all_stiffness_minus_10pct
15,148,424,0.03897775326346755,5.72972972972973,0.801978925673394,8.0,4.0,13.096882820129395,13.125476837158203,0.9978214873727209,-0.09293365478515625,-0.058553457260131836,2.4120640223318675,3.5435148081135934,0.7429181933403015,17.591585159301758,0.6424519979276361,0.39335888913586853,0.011315636336803436,1.336002230644226,5.695652173913044,5.6521739130434785,5.6521739130434785,5.695652173913044,-0.04347826086956541,-0.04347826086956541,-2.529025630852802e-16,5.129923853801285e-16,7.824795140141162e-10,0.004723216815185579,0.0050472305941656696,0.008802614621576551,0.010210635071511645,0.012661631542412732,0.01482433630368988,0.01728111275502715,0.017541449105311826,0.02042696931585945,0.7468521558575731,0.5534146506296554,0.3131105211224367,0.4827674701343794,0.0037553840274108814,weak_springs_floor_to_q25
15,148,424,0.03897775326346755,5.72972972972973,0.801978925673394,8.0,4.0,13.096882820129395,13.125476837158203,0.9978214873727209,-0.09293365478515625,-0.058553457260131836,2.4120640223318675,3.5435148081135934,0.7429181933403015,17.591585159301758,0.6402750467180872,0.39685576184291105,0.00017873250180855393,1.336002230644226,5.695652173913044,5.6521739130434785,5.6521739130434785,5.695652173913044,-0.04347826086956541,-0.04347826086956541,-8.710395082715227e-17,3.0574884230108966e-16,7.83438521815592e-10,0.0018917184309516243,0.0024938185754583564,0.0032061541273294522,0.003947827999585071,0.005607988734015283,0.007184467022436622,0.009998403495562,0.010421182747567518,0.012589682517112401,0.11098662696940927,0.6258525761605932,0.4301246615702327,0.7631956009722429,0.0007123355518710958,weak_springs_plus_25pct
15,148,424,0.03897775326346755,5.72972972972973,0.801978925673394,8.0,4.0,13.096882820129395,13.125476837158203,0.9978214873727209,-0.09293365478515625,-0.058553457260131836,2.4120640223318675,3.5435148081135934,0.7429181933403015,17.591585159301758,0.6401446638804562,0.1985323862729153,0.32014381885528564,0.988073468208313,5.695652173913044,5.6521739130434785,5.6521739130434785,5.695652173913044,-0.04347826086956541,-0.04347826086956541,-1.9238361308527734e-17,1.2918892734268405e-17,1.1152323350195569e-09,0.03127145781986385,0.04013460487977892,0.04228046983987294,0.07235194013781125,0.09093090356504119,0.10241997516923378,0.11964335093917403,0.1267712869559766,0.1369283614517314,0.6382285098092909,0.37485014194160376,0.612144905153013,0.6444017540676604,0.0021458649600940224,half_homogenize_to_mean
16,120,346,0.0484593837535014,5.766666666666667,0.8439325934114774,8.0,4.0,11.736522674560547,11.86612606048584,0.9890778687783478,-0.09681105613708496,0.04584646224975586,2.333082713143674,3.2166735316652635,0.7484910488128662,15.811043739318848,0.6293360523766098,0.3929297287992663,0.0001197949968627654,1.3250572681427002,5.611111111111111,5.666666666666667,5.833333333333333,5.666666666666667,0.055555555555556246,0.16666666666666607,1.5644232758224864e-16,3.149917919728775e-16,2.712957255467371e-09,0.0026120799392221113,0.0048320252151967565,0.004890979442862674,0.007590609284301035,0.010432194990684412,0.012138027330496664,0.014030919271198044,0.017048646845159398,0.01740197387245008,0.4839840375118869,0.7308297387949675,0.010794208560252764,0.14741800163798705,5.895422766591732e-05,baseline
16,120,346,0.0484593837535014,5.766666666666667,0.8439325934114774,8.0,4.0,11.736522674560547,11.86612606048584,0.9890778687783478,-0.09681105613708496,0.04584646224975586,2.333082713143674,3.2166735316652635,0.7484910488128662,15.811043739318848,0.6922696596766033,0.43222270257472656,0.0001317744900006801,1.457563042640686,5.611111111111111,5.666666666666667,5.833333333333333,5.666666666666667,0.055555555555556246,0.16666666666666607,-1.7731056020317437e-10,-4.3371531096334864e-16,-4.2026840103411256e-17,0.0028732814083151895,0.005315226454272162,0.0053800768771784845,0.008349669651415186,0.011475412384844305,0.01335183039056714,0.015434010764756171,0.01875351136924162,0.019142171064255815,0.4839778816467974,0.7308288278896273,0.010794260639102774,0.14741920589472532,6.485042290632279e-05,all_stiffness_plus_10pct
16,120,346,0.0484593837535014,5.766666666666667,0.8439325934114774,8.0,4.0,11.736522674560547,11.86612606048584,0.9890778687783478,-0.09681105613708496,0.04584646224975586,2.333082713143674,3.2166735316652635,0.7484910488128662,15.811043739318848,0.5664024480068297,0.35363675707807246,0.0001078154964488931,1.1925514936447144,5.611111111111111,5.666666666666667,5.833333333333333,5.666666666666667,0.055555555555556246,0.16666666666666607,-1.2714651313881212e-17,2.8653676045803706e-16,4.5402814859993096e-10,0.002350867197748732,0.00434882191518109,0.0044018765778729195,0.006831547505978863,0.009388974151159345,0.010924224060014354,0.012627827935107255,0.015343782966097555,0.01566177644934478,0.48394229935332983,0.7308220611713999,0.010794550376230058,0.1474258608560875,5.305466269182966e-05,all_stiffness_minus_10pct
16,120,346,0.0484593837535014,5.766666666666667,0.8439325934114774,8.0,4.0,11.736522674560547,11.86612606048584,0.9890778687783478,-0.09681105613708496,0.04584646224975586,2.333082713143674,3.2166735316652635,0.7484910488128662,15.811043739318848,0.6316557192631238,0.38923379625046955,0.01221150066703558,1.3250572681427002,5.611111111111111,5.666666666666667,5.833333333333333,5.666666666666667,0.055555555555556246,0.16666666666666607,-1.480885846937981e-16,2.691750595465503e-16,2.7137122607472947e-09,0.007436952588523052,0.008602972841914863,0.013556547371615293,0.014980806105189273,0.0185302040696138,0.019872452348887976,0.022650970674226077,0.025097643634983315,0.026896200079723556,0.554302696849886,0.674812232483803,0.07822534660013832,0.8177828673672216,0.00495357452970043,weak_springs_floor_to_q25
16,120,346,0.0484593837535014,5.766666666666667,0.8439325934114774,8.0,4.0,11.736522674560547,11.86612606048584,0.9890778687783478,-0.09681105613708496,0.04584646224975586,2.333082713143674,3.2166735316652635,0.7484910488128662,15.811043739318848,0.6295237661136793,0.39263123681550754,0.00014974374789744616,1.3250572681427002,5.611111111111111,5.666666666666667,5.833333333333333,5.666666666666667,0.055555555555556246,0.16666666666666607,1.1696075221801873e-17,3.483352955321409e-16,2.7136946230945334e-09,0.0030141490653419344,0.005168361228518792,0.0060417713578226045,0.008131568828017658,0.011040166082078156,0.012606995964414556,0.01464025748014209,0.017925113812692642,0.01909445313217469,0.6314188242289691,0.7392106053537548,0.01003926683169273,0.13939900637006966,0.0008734101293038123,weak_springs_plus_25pct
16,120,346,0.0484593837535014,5.766666666666667,0.8439325934114774,8.0,4.0,11.736522674560547,11.86612606048584,0.9890778687783478,-0.09681105613708496,0.04584646224975586,2.333082713143674,3.2166735316652635,0.7484910488128662,15.811043739318848,0.6293360436755109,0.1964648579876627,0.31472793221473694,0.9771966338157654,5.611111111111111,5.666666666666667,5.833333333333333,5.666666666666667,0.055555555555556246,0.16666666666666607,-9.69079261514448e-11,3.695108137750149e-16,4.3073554541616114e-16,0.04352868236763299,0.0503007255517844,0.059010017770855246,0.07853748219831584,0.11083369684412783,0.13773734009679528,0.14358304268599928,0.16002800443082038,0.16559943731051624,0.6435757343239819,0.3222826492940913,0.6653390398398856,0.6689141327881529,0.008709292219070845,half_homogenize_to_mean
17,120,353,0.049439775910364143,5.883333333333334,0.7977398629182878,8.0,4.0,11.72630786895752,11.902194023132324,0.9852223754853127,-0.03302764892578125,0.013527870178222656,2.3326656045049177,3.2023363722350817,0.7734490633010864,15.50413703918457,0.43698613738203185,0.18447588996608838,0.08088284730911255,0.8549234867095947,5.888888888888889,5.833333333333333,5.777777777777778,5.833333333333333,-0.055555555555556246,-0.05555555555555536,2.1181468652029506e-16,3.277312207587105e-16,2.2466959730507742e-10,0.024344526848950925,0.02882049392719545,0.0315466914923164,0.06304319595718856,0.07263676614596233,0.0887610093350031,0.10191203226582106,0.1060587706101625,0.11476838850135251,0.7068910750237206,0.375217056756805,0.590416612178273,0.6915030884578333,0.002726197565120946,baseline
17,120,353,0.049439775910364143,5.883333333333334,0.7977398629182878,8.0,4.0,11.72630786895752,11.902194023132324,0.9852223754853127,-0.03302764892578125,0.013527870178222656,2.3326656045049177,3.2023363722350817,0.7734490633010864,15.50413703918457,0.480684751090686,0.20292347903597666,0.08897113054990768,0.9404158592224121,5.888888888888889,5.833333333333333,5.777777777777778,5.833333333333333,-0.055555555555556246,-0.05555555555555536,-4.307380345385048e-10,6.131106792564438e-18,3.6153618763873105e-16,0.026778979617261316,0.03170254339190173,0.034701360569156174,0.06934751495887259,0.07990044320693895,0.0976371108587574,0.11210323533550112,0.11666464815401442,0.12624522815215644,0.7068910774250863,0.3752170290766347,0.5904166141953314,0.6915031169091171,0.002998817177254441,all_stiffness_plus_10pct
17,120,353,0.049439775910364143,5.883333333333334,0.7977398629182878,8.0,4.0,11.72630786895752,11.902194023132324,0.9852223754853127,-0.03302764892578125,0.013527870178222656,2.3326656045049177,3.2023363722350817,0.7734490633010864,15.50413703918457,0.393287524327678,0.16602830180765688,0.07279456406831741,0.7694311141967773,5.888888888888889,5.833333333333333,5.777777777777778,5.833333333333333,-0.055555555555556246,-0.05555555555555536,-3.7383779426938546e-10,-3.405902858254835e-16,2.638300535888731e-16,0.021910074023037372,0.025938444681171045,0.028392022375072417,0.05673887615038276,0.06537308979896006,0.07988490871104567,0.09172082921234796,0.095452894498129,0.10329155010821632,0.7068910741869536,0.375217064979574,0.590416619285582,0.6915030781919619,0.0024535776939013723,all_stiffness_minus_10pct
17,120,353,0.049439775910364143,5.883333333333334,0.7977398629182878,8.0,4.0,11.72630786895752,11.902194023132324,0.9852223754853127,-0.03302764892578125,0.013527870178222656,2.3326656045049177,3.2023363722350817,0.7734490633010864,15.50413703918457,0.45552287729873875,0.16171102202977344,0.2849688231945038,0.8549234867095947,5.888888888888889,5.833333333333333,5.777777777777778,5.833333333333333,-0.055555555555556246,-0.05555555555555536,-1.2295284284220826e-10,-8.020168773657217e-16,-1.1757911052896042e-16,0.03064272669084304,0.03431297195072076,0.037653070186077164,0.07182432583317575,0.08595880748336117,0.10196589867546356,0.11525473785776746,0.117655299594751,0.1332515686559231,0.7195759557409905,0.265766501116498,0.5994418070024602,0.7865652123740803,0.0033400982353564077,weak_springs_floor_to_q25
17,120,353,0.049439775910364143,5.883333333333334,0.7977398629182878,8.0,4.0,11.72630786895752,11.902194023132324,0.9852223754853127,-0.03302764892578125,0.013527870178222656,2.3326656045049177,3.2023363722350817,0.7734490633010864,15.50413703918457,0.45031386865012707,0.16985101086868248,0.10110355913639069,0.8549234867095947,5.888888888888889,5.833333333333333,5.777777777777778,5.833333333333333,-0.055555555555556246,-0.05555555555555536,-3.7971235819504046e-10,-3.389308656235082e-16,-7.474090429946534e-17,0.0273974342708134,0.03214645389589263,0.03513511274830306,0.06898447211249224,0.08029510457747766,0.09714234895512233,0.10945046454501203,0.11325653178632838,0.12601737845927669,0.7012203183515103,0.3739783629365038,0.5840070256130683,0.6915664077366903,0.002988658852410432,weak_springs_plus_25pct
17,120,353,0.049439775910364143,5.883333333333334,0.7977398629182878,8.0,4.0,11.72630786895752,11.902194023132324,0.9852223754853127,-0.03302764892578125,0.013527870178222656,2.3326656045049177,3.2023363722350817,0.7734490633010864,15.50413703918457,0.43698613501810823,0.09223794118959636,0.25893449783325195,0.6459547877311707,5.888888888888889,5.833333333333333,5.777777777777778,5.833333333333333,-0.055555555555556246,-0.05555555555555536,-8.255353577083817e-10,-2.5390696807422e-16,-6.492389784945896e-17,0.032681966224551294,0.03678712391129379,0.03990795663813275,0.07546789697725124,0.08821444662817353,0.10255419277467481,0.11451257372533015,0.11945211531629076,0.1372454993404319,0.7049495692426474,0.2833465828085658,0.5893467489982769,0.7656776790389672,0.003120832726838961,half_homogenize_to_mean
18,100,289,0.058383838383838385,5.78,0.7011419257183242,7.0,4.0,10.89919662475586,10.912446022033691,0.9987858453319192,-0.002631664276123047,-0.006217479705810547,2.3190113784532644,3.0046577507093333,0.7894415855407715,14.071632385253906,0.6273865206722627,0.39883843369714667,3.270000092925329e-07,1.2616430521011353,5.8,5.733333333333333,5.733333333333333,6.133333333333334,-0.06666666666666643,-0.40000000000000036,-9.856289636055837e-10,-4.358534388048528e-16,1.9726597167493024e-16,0.0034182885129582716,0.004839028147668035,0.0060225286378283865,0.0076517618709631635,0.008779501603420605,0.009485631856039617,0.011045084216786384,0.014521915317937338,0.01662022789424166,0.025598903429618836,0.9021423477637474,0.3115238033135217,0.5915955197153928,0.0011835004901603512,baseline
18,100,289,0.058383838383838385,5.78,0.7011419257183242,7.0,4.0,10.89919662475586,10.912446022033691,0.9987858453319192,-0.002631664276123047,-0.006217479705810547,2.3190113784532644,3.0046577507093333,0.7894415855407715,14.071632385253906,0.690125173389018,0.4387222773588908,3.597000102217862e-07,1.3878073692321777,5.8,5.733333333333333,5.733333333333333,6.133333333333334,-0.06666666666666643,-0.40000000000000036,-1.3524291659014226e-10,-6.341993141978853e-16,-4.917908846456478e-16,0.003760116768386739,0.005322931140812523,0.00662478139910088,0.008416937830131341,0.009657450733475084,0.01043419391848491,0.012149591477725314,0.015974106790534084,0.018282250009156363,0.02559891573178716,0.9021422511094883,0.31152382274838003,0.5915955356559207,0.001301850258288357,all_stiffness_plus_10pct
18,100,289,0.058383838383838385,5.78,0.7011419257183242,7.0,4.0,10.89919662475586,10.912446022033691,0.9987858453319192,-0.002631664276123047,-0.006217479705810547,2.3190113784532644,3.0046577507093333,0.7894415855407715,14.071632385253906,0.5646478689888444,0.3589545905581828,2.9430000836327963e-07,1.1354787349700928,5.8,5.733333333333333,5.733333333333333,6.133333333333334,-0.06666666666666643,-0.40000000000000036,-1.878835990248301e-09,1.9908514496250195e-16,5.35938367865657e-16,0.003076459260376543,0.004355119833753344,0.0054202753101395005,0.006886585645064157,0.00790155285141062,0.008537068597300189,0.009940576518230151,0.013069723358306367,0.01495820524510074,0.025598921320937107,0.9021421884888323,0.3115236674218744,0.5915954781385789,0.0010651554763861561,all_stiffness_minus_10pct
18,100,289,0.058383838383838385,5.78,0.7011419257183242,7.0,4.0,10.89919662475586,10.912446022033691,0.9987858453319192,-0.002631664276123047,-0.006217479705810547,2.3190113784532644,3.0046577507093333,0.7894415855407715,14.071632385253906,0.6280193298460536,0.3978452767244289,0.0038765629287809134,1.2616430521011353,5.8,5.733333333333333,5.733333333333333,6.133333333333334,-0.06666666666666643,-0.40000000000000036,-9.853547885891047e-10,-5.788636990872638e-16,-1.5114291913755577e-16,0.004709682538683346,0.007389668951693971,0.00830570774038548,0.010646591616744272,0.011147969587361141,0.012715549093865932,0.013380307482131697,0.016243566416324223,0.01862896173156305,0.34589256838448296,0.47585971380156183,0.024095905966865505,0.9266212786496384,0.000916038788691508,weak_springs_floor_to_q25
18,100,289,0.058383838383838385,5.78,0.7011419257183242,7.0,4.0,10.89919662475586,10.912446022033691,0.9987858453319192,-0.002631664276123047,-0.006217479705810547,2.3190113784532644,3.0046577507093333,0.7894415855407715,14.071632385253906,0.6274731186298462,0.39870259959577514,4.0874999740481144e-07,1.2616430521011353,5.8,5.733333333333333,5.733333333333333,6.133333333333334,-0.06666666666666643,-0.40000000000000036,-9.858129714751806e-10,2.6540677692968314e-16,3.183116308918795e-16,0.0035949321250578446,0.005487858633413002,0.006232764818694174,0.00835497060409288,0.009294560573987034,0.00997492105114157,0.011392222467150171,0.014789038786428328,0.016968655871162284,0.024833642479591096,0.909304230697209,0.32872393213978607,0.5698594710211924,0.0007449061852811724,weak_springs_plus_25pct
18,100,289,0.058383838383838385,5.78,0.7011419257183242,7.0,4.0,10.89919662475586,10.912446022033691,0.9987858453319192,-0.002631664276123047,-0.006217479705810547,2.3190113784532644,3.0046577507093333,0.7894415855407715,14.071632385253906,0.6273865294497731,0.19941922402471926,0.31369343400001526,0.944514811038971,5.8,5.733333333333333,5.733333333333333,6.133333333333334,-0.06666666666666643,-0.40000000000000036,-1.6933355525884838e-09,-6.675571253856545e-16,-5.70681347233896e-16,0.04911325692525121,0.05387703756328041,0.06515159466861369,0.11802003181471556,0.1392666670370161,0.15567039553724724,0.1739004299967764,0.18579238695692285,0.19480814640574112,0.7292492249819276,0.5253873220240866,0.6983285051507944,0.3136051038083604,0.011274557105333274,half_homogenize_to_mean
19,128,366,0.04502952755905512,5.71875,0.8190839013800723,7.0,4.0,12.091514587402344,12.298067092895508,0.983204474009376,0.09436297416687012,0.03138589859008789,2.392238850639166,3.326549283731654,0.8097941279411316,12.202057838439941,0.6195101412025896,0.383277332991951,0.002170397900044918,1.2251678705215454,5.6,5.65,5.75,5.65,0.05000000000000071,0.09999999999999964,-2.9314839637351524e-11,5.44487908032831e-17,5.970216198081531e-16,0.004518344265643056,0.0065235462918612624,0.007208633448516436,0.009775676945692958,0.012232138059010283,0.01899340398871955,0.02103991514963657,0.025924478044486825,0.027236703908906878,0.045387741667916405,0.648406804304846,0.5318765846530465,0.5192190185652124,0.0006850871566551732,baseline
19,128,366,0.04502952755905512,5.71875,0.8190839013800723,7.0,4.0,12.091514587402344,12.298067092895508,0.983204474009376,0.09436297416687012,0.03138589859008789,2.392238850639166,3.326549283731654,0.8097941279411316,12.202057838439941,0.6814611574528037,0.4216050671924161,0.0023874377366155386,1.347684621810913,5.6,5.65,5.75,5.65,0.05000000000000071,0.09999999999999964,-6.955372207020666e-12,-3.387533987029771e-16,2.1580813420136764e-16,0.004970178632485401,0.007175905151563095,0.007929497482664754,0.010753244722506093,0.01345535269761509,0.02089274476547834,0.02314390803767545,0.028516927578174894,0.029960374655045034,0.04538780398694428,0.6484067691025314,0.5318764128984517,0.5192190897810101,0.0007535923311016591,all_stiffness_plus_10pct
19,128,366,0.04502952755905512,5.71875,0.8190839013800723,7.0,4.0,12.091514587402344,12.298067092895508,0.983204474009376,0.09436297416687012,0.03138589859008789,2.392238850639166,3.326549283731654,0.8097941279411316,12.202057838439941,0.5575591271725366,0.3449496000352652,0.0019533580634742975,1.1026511192321777,5.6,5.65,5.75,5.65,0.05000000000000071,0.09999999999999964,-3.209614925690676e-16,-1.744449107674228e-17,3.031929261328084e-11,0.00406651011207677,0.005871194651624756,0.006487770182747109,0.008798109605797666,0.011008924445785929,0.017094063451440985,0.018935923668025875,0.023332030998931316,0.0245130329874179,0.04538779335518734,0.6484068596882329,0.5318764146292511,0.5192190613642418,0.000616575531122353,all_stiffness_minus_10pct
19,128,366,0.04502952755905512,5.71875,0.8190839013800723,7.0,4.0,12.091514587402344,12.298067092895508,0.983204474009376,0.09436297416687012,0.03138589859008789,2.392238850639166,3.326549283731654,0.8097941279411316,12.202057838439941,0.6323179457682729,0.3629809845811246,0.06136029213666916,1.2251678705215454,5.6,5.65,5.75,5.65,0.05000000000000071,0.09999999999999964,-3.82194667624313e-11,-3.739358100319745e-16,6.1066872575451e-16,0.013194786007900366,0.017638145108901104,0.024863042384286382,0.0331091154592112,0.036364784234414645,0.044834748808513604,0.04918736684371654,0.06329748787828161,0.06719171273434549,0.37451772711538717,0.5149574763447562,0.5376801347892594,0.5802815061991855,0.007224897275385278,weak_springs_floor_to_q25
19,128,366,0.04502952755905512,5.71875,0.8190839013800723,7.0,4.0,12.091514587402344,12.298067092895508,0.983204474009376,0.09436297416687012,0.03138589859008789,2.392238850639166,3.326549283731654,0.8097941279411316,12.202057838439941,0.6201641646835984,0.3822620080129187,0.0027129973750561476,1.2251678705215454,5.6,5.65,5.75,5.65,0.05000000000000071,0.09999999999999964,-2.8384445496847486e-11,-9.476478114398772e-17,3.965188563422678e-16,0.0053208221874893194,0.007323722106287471,0.007910137267123665,0.01071169962843447,0.012982254877106218,0.020167239126436354,0.02250248071153236,0.02732446472478301,0.029616735446313477,0.08427359696288661,0.6171109570400642,0.2958968151572085,0.5553231018979816,0.0005864151608361932,weak_springs_plus_25pct
19,128,366,0.04502952755905512,5.71875,0.8190839013800723,7.0,4.0,12.091514587402344,12.298067092895508,0.983204474009376,0.09436297416687012,0.03138589859008789,2.392238850639166,3.326549283731654,0.8097941279411316,12.202057838439941,0.6195101442395664,0.19163866896581672,0.31084027886390686,0.9223390221595764,5.6,5.65,5.75,5.65,0.05000000000000071,0.09999999999999964,2.5112711806945096e-16,3.7986418717538666e-16,6.194082119896427e-11,0.027396135029716304,0.04480407349764619,0.04977169406781409,0.07842234098408536,0.09446826403557591,0.1106275243427353,0.114141048874086,0.12999059045999353,0.15085686099352505,0.6587206488991764,0.14589651827673128,0.670495808645485,0.8635540812950465,0.004967620570167905,half_homogenize_to_mean
