original_sim_idx,intervention,target,predicted_value,predicted_shift_from_baseline
19,baseline,final_y_compression,0.009034098208918135,0.0
19,all_stiffness_plus_10pct,final_p_ratio,-0.32522848916453556,-0.0534656376075881
19,all_stiffness_plus_10pct,mean_y_compression,0.004813152839970949,0.00048858120283318
19,all_stiffness_plus_10pct,final_y_compression,0.009914745582267825,0.0008806473733496897
19,all_stiffness_minus_10pct,final_p_ratio,-0.21791392236761853,0.05384892918932893
19,all_stiffness_minus_10pct,mean_y_compression,0.0038294118830749942,-0.0004951597540627747
19,all_stiffness_minus_10pct,final_y_compression,0.008143119809739714,-0.0008909783991784218
19,weak_springs_floor_to_q25,final_p_ratio,-0.245457077753698,0.02630577380324947
19,weak_springs_floor_to_q25,mean_y_compression,0.002860991748586085,-0.001463579888551684
19,weak_springs_floor_to_q25,final_y_compression,0.006213832730520953,-0.0028202654783971827
19,weak_springs_plus_25pct,final_p_ratio,-0.2767633478261822,-0.0050004962692347665
19,weak_springs_plus_25pct,mean_y_compression,0.004606058104591436,0.000281486467453667
19,weak_springs_plus_25pct,final_y_compression,0.00976418845106678,0.0007300902421486441
19,half_homogenize_to_mean,final_p_ratio,0.07298817719737818,0.3447510287543256
19,half_homogenize_to_mean,mean_y_compression,-0.0024680780868951624,-0.006792649724032931
19,half_homogenize_to_mean,final_y_compression,-0.005069789956066714,-0.01410388816498485
20,baseline,final_p_ratio,-0.24514460590009177,0.0
20,baseline,mean_y_compression,0.0033535943843235635,0.0
20,baseline,final_y_compression,0.006491721819964198,0.0
20,all_stiffness_plus_10pct,final_p_ratio,-0.29304869306474,-0.04790408716464825
20,all_stiffness_plus_10pct,mean_y_compression,0.0036979592770010426,0.000344364892677479
20,all_stiffness_plus_10pct,final_y_compression,0.007166893599140318,0.0006751717791761199
20,all_stiffness_minus_10pct,final_p_ratio,-0.1917272013426745,0.05341740455741725
20,all_stiffness_minus_10pct,mean_y_compression,0.0026997330854990776,-0.0006538612988244859
20,all_stiffness_minus_10pct,final_y_compression,0.005337184190906912,-0.001154537629057286
20,weak_springs_floor_to_q25,final_p_ratio,0.15378019405457993,0.39892479995467167
20,weak_springs_floor_to_q25,mean_y_compression,-0.006135617107407382,-0.009489211491730945
20,weak_springs_floor_to_q25,final_y_compression,-0.01330055838074585,-0.019792280200710048
20,weak_springs_plus_25pct,final_p_ratio,-0.24289934024315735,0.00224526565693442
20,weak_springs_plus_25pct,mean_y_compression,0.0033157043983147337,-3.788998600882986e-05
20,weak_springs_plus_25pct,final_y_compression,0.006410589896119551,-8.113192384464653e-05
20,half_homogenize_to_mean,final_p_ratio,0.10761697255916408,0.3527615784592558
20,half_homogenize_to_mean,mean_y_compression,-0.0038872808773022117,-0.007240875261625776
20,half_homogenize_to_mean,final_y_compression,-0.008754320536671963,-0.015246042356636161
21,baseline,final_p_ratio,-0.2945557178596389,0.0
21,baseline,mean_y_compression,0.003744572069540212,0.0
21,baseline,final_y_compression,0.007931253971140261,0.0
21,all_stiffness_plus_10pct,final_p_ratio,-0.3513277593182366,-0.05677204145859771
21,all_stiffness_plus_10pct,mean_y_compression,0.004314352876187957,0.0005697808066477449
21,all_stiffness_plus_10pct,final_y_compression,0.009008528021944644,0.0010772740508043829
21,all_stiffness_minus_10pct,final_p_ratio,-0.2381056320173878,0.05645008584225111
21,all_stiffness_minus_10pct,mean_y_compression,0.003182633893012679,-0.0005619381765275332
21,all_stiffness_minus_10pct,final_y_compression,0.0068662221656844566,-0.0010650318054558046
21,weak_springs_floor_to_q25,final_p_ratio,-0.2764644584561953,0.018091259403443638
21,weak_springs_floor_to_q25,mean_y_compression,0.003821090654586202,7.65185850459902e-05
21,weak_springs_floor_to_q25,final_y_compression,0.008515621692950998,0.0005843677218107367
21,weak_springs_plus_25pct,final_p_ratio,-0.28953599102076266,0.005019726838876248
21,weak_springs_plus_25pct,mean_y_compression,0.003585486919048208,-0.00015908515049200406
21,weak_springs_plus_25pct,final_y_compression,0.007522791963558394,-0.0004084620075818675
21,half_homogenize_to_mean,final_p_ratio,0.11802795823837514,0.41258367609801405
21,half_homogenize_to_mean,mean_y_compression,-0.003932144021538587,-0.007676716091078799
21,half_homogenize_to_mean,final_y_compression,-0.008435483888916333,-0.016366737860056595
22,baseline,final_p_ratio,-0.29156172477782594,0.0
22,baseline,mean_y_compression,0.0031972493540395,0.0
22,baseline,final_y_compression,0.006471472601933021,0.0
22,all_stiffness_plus_10pct,final_p_ratio,-0.3439787358765039,-0.05241701109867797
22,all_stiffness_plus_10pct,mean_y_compression,0.0037491710005874996,0.0005519216465479995
22,all_stiffness_plus_10pct,final_y_compression,0.007455940175241144,0.0009844675733081234
22,all_stiffness_minus_10pct,final_p_ratio,-0.22610363292609797,0.06545809185172796
22,all_stiffness_minus_10pct,mean_y_compression,0.0027801319122445775,-0.00041711744179492253
22,all_stiffness_minus_10pct,final_y_compression,0.005687584038253295,-0.0007838885636797252
22,weak_springs_floor_to_q25,final_p_ratio,-0.27731872255545587,0.014243002222370071
22,weak_springs_floor_to_q25,mean_y_compression,0.003094074373661381,-0.00010317498037811911
22,weak_springs_floor_to_q25,final_y_compression,0.006239769821956084,-0.00023170277997693663
22,weak_springs_plus_25pct,final_p_ratio,-0.28818703590033107,0.003374688877494869
22,weak_springs_plus_25pct,mean_y_compression,0.003158931634798383,-3.831771924111714e-05
22,weak_springs_plus_25pct,final_y_compression,0.006382356814183429,-8.911578774959197e-05
22,half_homogenize_to_mean,final_p_ratio,0.10424083229551112,0.39580255707333706
22,half_homogenize_to_mean,mean_y_compression,-0.004014798991741417,-0.007212048345780917
22,half_homogenize_to_mean,final_y_compression,-0.009009759529022,-0.015481232130955022
23,baseline,final_p_ratio,-0.25148858105983063,0.0
23,baseline,mean_y_compression,0.002798132202821127,0.0
23,baseline,final_y_compression,0.005625542345935456,0.0
23,all_stiffness_plus_10pct,final_p_ratio,-0.29467756412030544,-0.043188983060474806
23,all_stiffness_plus_10pct,mean_y_compression,0.0034502469410079084,0.0006521147381867813
23,all_stiffness_plus_10pct,final_y_compression,0.006780596651896665,0.0011550543059612086
23,all_stiffness_minus_10pct,final_p_ratio,-0.19858611217911434,0.052902468880716286
23,all_stiffness_minus_10pct,mean_y_compression,0.0022464255993851663,-0.0005517066034359608
23,all_stiffness_minus_10pct,final_y_compression,0.004619888297758068,-0.0010056540481773882
23,weak_springs_floor_to_q25,final_p_ratio,-0.21229060917862666,0.03919797188120397
23,weak_springs_floor_to_q25,mean_y_compression,0.0019623220494276957,-0.0008358101533934314
23,weak_springs_floor_to_q25,final_y_compression,0.0038490176598318633,-0.001776524686103593
23,weak_springs_plus_25pct,final_p_ratio,-0.25202540675501744,-0.0005368256951868156
23,weak_springs_plus_25pct,mean_y_compression,0.002900316073321909,0.00010218387050078175
23,weak_springs_plus_25pct,final_y_compression,0.005821179561111996,0.00019563721517654002
23,half_homogenize_to_mean,final_p_ratio,0.16552855849736506,0.41701713955719566
23,half_homogenize_to_mean,mean_y_compression,-0.003480219010403042,-0.006278351213224169
23,half_homogenize_to_mean,final_y_compression,-0.007993444955718671,-0.013618987301654128
24,baseline,final_p_ratio,-0.14254767145439912,0.0
24,baseline,mean_y_compression,0.0014974294208367734,0.0
24,baseline,final_y_compression,0.00335766892888905,0.0
24,all_stiffness_plus_10pct,final_p_ratio,-0.18755503702357032,-0.045007365569171204
24,all_stiffness_plus_10pct,mean_y_compression,0.0019387282350294911,0.0004412988141927177
24,all_stiffness_plus_10pct,final_y_compression,0.004174950156234922,0.0008172812273458717
24,all_stiffness_minus_10pct,final_p_ratio,-0.09816572414112631,0.0443819473132728
24,all_stiffness_minus_10pct,mean_y_compression,0.001076721651966329,-0.0004207077688704445
24,all_stiffness_minus_10pct,final_y_compression,0.002572417444390337,-0.0007852514844987131
24,weak_springs_floor_to_q25,final_p_ratio,-0.13330010938212092,0.009247562072278198
24,weak_springs_floor_to_q25,mean_y_compression,-0.00031878976434032794,-0.0018162191851771013
24,weak_springs_floor_to_q25,final_y_compression,-0.00040552896428013637,-0.0037631978931691864
24,weak_springs_plus_25pct,final_p_ratio,-0.14089784285491003,0.0016498285994890893
24,weak_springs_plus_25pct,mean_y_compression,0.001332081735884123,-0.0001653476849526503
24,weak_springs_plus_25pct,final_y_compression,0.0031583655026718557,-0.00019930342621719442
24,half_homogenize_to_mean,final_p_ratio,0.16052163897943486,0.303069310433834
24,half_homogenize_to_mean,mean_y_compression,-0.0037281383871043475,-0.005225567807941121
24,half_homogenize_to_mean,final_y_compression,-0.007888910749374735,-0.011246579678263785
25,baseline,final_p_ratio,-0.2337078571550656,0.0
25,baseline,mean_y_compression,0.002509263931625492,0.0
25,baseline,final_y_compression,0.005000420725064246,0.0
25,all_stiffness_plus_10pct,final_p_ratio,-0.2900675043457131,-0.05635964719064751
25,all_stiffness_plus_10pct,mean_y_compression,0.00324430737653291,0.0007350434449074181
25,all_stiffness_plus_10pct,final_y_compression,0.006237218484155909,0.0012367977590916632
25,all_stiffness_minus_10pct,final_p_ratio,-0.17730801052481754,0.05639984663024805
25,all_stiffness_minus_10pct,mean_y_compression,0.0018105206135046433,-0.0006987433181208486
25,all_stiffness_minus_10pct,final_y_compression,0.0038194811655546633,-0.0011809395595095825
25,weak_springs_floor_to_q25,final_p_ratio,0.2645680680563536,0.49827592521141917
25,weak_springs_floor_to_q25,mean_y_compression,-0.007197427477183245,-0.009706691408808737
25,weak_springs_floor_to_q25,final_y_compression,-0.015561246772026886,-0.02056166749709113
25,weak_springs_plus_25pct,final_p_ratio,-0.2332645252728881,0.000443331882177489
25,weak_springs_plus_25pct,mean_y_compression,0.0025672510174164797,5.7987085790987825e-05
25,weak_springs_plus_25pct,final_y_compression,0.005159254604068639,0.0001588338790043933
25,half_homogenize_to_mean,final_p_ratio,0.05521030561549938,0.288918162770565
25,half_homogenize_to_mean,mean_y_compression,-0.004330345086937089,-0.00683960901856258
25,half_homogenize_to_mean,final_y_compression,-0.009197028735676467,-0.014197449460740714
26,baseline,final_p_ratio,0.25848844881934024,0.0
26,baseline,mean_y_compression,-0.003570020645695083,0.0
26,baseline,final_y_compression,-0.007006580166443088,0.0
26,all_stiffness_plus_10pct,final_p_ratio,0.23891673435645164,-0.019571714462888606
26,all_stiffness_plus_10pct,mean_y_compression,-0.003508755879486733,6.126476620834992e-05
26,all_stiffness_plus_10pct,final_y_compression,-0.007036376540225692,-2.9796373782604163e-05
26,all_stiffness_minus_10pct,final_p_ratio,0.25387671121478916,-0.0046117376045510805
26,all_stiffness_minus_10pct,mean_y_compression,-0.003581306274863182,-1.1285629168098898e-05
26,all_stiffness_minus_10pct,final_y_compression,-0.006886984351476074,0.00011959581496701413
26,weak_springs_floor_to_q25,final_p_ratio,0.17526390280889523,-0.08322454601044502
26,weak_springs_floor_to_q25,mean_y_compression,-0.003240911491779893,0.00032910915391519023
26,weak_springs_floor_to_q25,final_y_compression,-0.0064188671006717045,0.0005877130657713833
26,weak_springs_plus_25pct,final_p_ratio,0.29611178191162524,0.037623333092284994
26,weak_springs_plus_25pct,mean_y_compression,-0.004265815092361075,-0.0006957944466659915
26,weak_springs_plus_25pct,final_y_compression,-0.00844292719380902,-0.0014363470273659326
26,half_homogenize_to_mean,final_p_ratio,0.3409753690811877,0.08248692026184745
26,half_homogenize_to_mean,mean_y_compression,-0.00533855318947611,-0.0017685325437810273
26,half_homogenize_to_mean,final_y_compression,-0.010896866694358921,-0.003890286527915833
27,baseline,final_p_ratio,-0.26784670514725745,0.0
27,baseline,mean_y_compression,0.003873980276216662,0.0
27,baseline,final_y_compression,0.008125275583151872,0.0
27,all_stiffness_plus_10pct,final_p_ratio,-0.33670717167788056,-0.06886046653062311
27,all_stiffness_plus_10pct,mean_y_compression,0.004573713408328821,0.0006997331321121594
27,all_stiffness_plus_10pct,final_y_compression,0.009354237059229178,0.0012289614760773067
27,all_stiffness_minus_10pct,final_p_ratio,-0.22278433678892492,0.04506236835833252
27,all_stiffness_minus_10pct,mean_y_compression,0.00327258241906264,-0.0006013978571540218
27,all_stiffness_minus_10pct,final_y_compression,0.007060347715681421,-0.0010649278674704507
27,weak_springs_floor_to_q25,final_p_ratio,-0.2510023032430922,0.01684440190416525
27,weak_springs_floor_to_q25,mean_y_compression,0.0032759525542605814,-0.0005980277219560805
27,weak_springs_floor_to_q25,final_y_compression,0.006628164003903313,-0.0014971115792485586
27,weak_springs_plus_25pct,final_p_ratio,-0.26244015779745766,0.005406547349799784
27,weak_springs_plus_25pct,mean_y_compression,0.003781017324055625,-9.29629521610369e-05
27,weak_springs_plus_25pct,final_y_compression,0.007927061410671166,-0.00019821417248070544
27,half_homogenize_to_mean,final_p_ratio,0.1689772482025085,0.436823953349766
27,half_homogenize_to_mean,mean_y_compression,-0.0038788277861664805,-0.007752808062383142
27,half_homogenize_to_mean,final_y_compression,-0.009010184198747604,-0.017135459781899474
28,baseline,final_p_ratio,-0.2557802920544139,0.0
28,baseline,mean_y_compression,0.0035438568786294532,0.0
28,baseline,final_y_compression,0.00727196841986042,0.0
28,all_stiffness_plus_10pct,final_p_ratio,-0.3008374770265767,-0.04505718497216282
28,all_stiffness_plus_10pct,mean_y_compression,0.004107669172092841,0.000563812293463388
28,all_stiffness_plus_10pct,final_y_compression,0.008273532451903924,0.001001564032043504
28,all_stiffness_minus_10pct,final_p_ratio,-0.19564799853604511,0.06013229351836877
28,all_stiffness_minus_10pct,mean_y_compression,0.003135874857595553,-0.0004079820210339002
28,all_stiffness_minus_10pct,final_y_compression,0.006502269169053502,-0.0007696992508069182
28,weak_springs_floor_to_q25,final_p_ratio,-0.1791383230632362,0.07664196899117767
28,weak_springs_floor_to_q25,mean_y_compression,0.001391391750412386,-0.0021524651282170673
28,weak_springs_floor_to_q25,final_y_compression,0.0024399404082487584,-0.004832028011611662
28,weak_springs_plus_25pct,final_p_ratio,-0.25772048861672964,-0.0019401965623157547
28,weak_springs_plus_25pct,mean_y_compression,0.003570335970745169,2.6479092115715922e-05
28,weak_springs_plus_25pct,final_y_compression,0.007345389641043036,7.342122118261622e-05
28,half_homogenize_to_mean,final_p_ratio,0.11192370707271337,0.36770399912712726
28,half_homogenize_to_mean,mean_y_compression,-0.002944910547222564,-0.006488767425852017
28,half_homogenize_to_mean,final_y_compression,-0.007006227879614199,-0.014278196299474619
29,baseline,final_p_ratio,-0.19824447161050263,0.0
29,baseline,mean_y_compression,0.0024475126984161884,0.0
29,baseline,final_y_compression,0.004972591440063166,0.0
29,all_stiffness_plus_10pct,final_p_ratio,-0.2451782403106695,-0.046933768700166884
29,all_stiffness_plus_10pct,mean_y_compression,0.0028274418253649526,0.0003799291269487642
29,all_stiffness_plus_10pct,final_y_compression,0.005714255383991539,0.000741663943928373
29,all_stiffness_minus_10pct,final_p_ratio,-0.14114353907881333,0.0571009325316893
29,all_stiffness_minus_10pct,mean_y_compression,0.0019231949417186406,-0.0005243177566975478
29,all_stiffness_minus_10pct,final_y_compression,0.004003250664210988,-0.0009693407758521776
29,weak_springs_floor_to_q25,final_p_ratio,-0.16125764460620184,0.03698682700430078
29,weak_springs_floor_to_q25,mean_y_compression,0.0009251006472524022,-0.0015224120511637862
29,weak_springs_floor_to_q25,final_y_compression,0.0015841326206143844,-0.0033884588194487814
29,weak_springs_plus_25pct,final_p_ratio,-0.18668498802624425,0.011559483584258373
29,weak_springs_plus_25pct,mean_y_compression,0.002127553693725545,-0.0003199590046906436
29,weak_springs_plus_25pct,final_y_compression,0.004226948966317242,-0.0007456424737459239
29,half_homogenize_to_mean,final_p_ratio,0.1355551180238436,0.3337995896343462
29,half_homogenize_to_mean,mean_y_compression,-0.002998506413547061,-0.005446019111963249
29,half_homogenize_to_mean,final_y_compression,-0.00698770041373551,-0.011960291853798675
30,baseline,final_p_ratio,-0.1669047295770149,0.0
30,baseline,mean_y_compression,0.0013619453298679438,0.0
30,baseline,final_y_compression,0.002793258434671582,0.0
30,all_stiffness_plus_10pct,final_p_ratio,-0.2089231069247264,-0.042018377347711494
30,all_stiffness_plus_10pct,mean_y_compression,0.0015751188880920558,0.000213173558224112
30,all_stiffness_plus_10pct,final_y_compression,0.0031999593088967095,0.0004067008742251275
30,all_stiffness_minus_10pct,final_p_ratio,-0.11568976267711525,0.051214966899899655
30,all_stiffness_minus_10pct,mean_y_compression,0.0008199792724312054,-0.0005419660574367384
30,all_stiffness_minus_10pct,final_y_compression,0.0018755290880910426,-0.0009177293465805394
30,weak_springs_floor_to_q25,final_p_ratio,0.22392576857016958,0.3908304981471845
30,weak_springs_floor_to_q25,mean_y_compression,-0.0067917079547477385,-0.008153653284615682
30,weak_springs_floor_to_q25,final_y_compression,-0.01468818170682973,-0.01748144014150131
30,weak_springs_plus_25pct,final_p_ratio,-0.1659242729953091,0.000980456581705813
30,weak_springs_plus_25pct,mean_y_compression,0.0013156465959454893,-4.629873392245445e-05
30,weak_springs_plus_25pct,final_y_compression,0.0026835852465717466,-0.00010967318809983542
30,half_homogenize_to_mean,final_p_ratio,0.18334059813595743,0.35024532771297234
30,half_homogenize_to_mean,mean_y_compression,-0.0039454352007412775,-0.005307380530609221
30,half_homogenize_to_mean,final_y_compression,-0.008855124776753848,-0.01164838321142543
31,baseline,final_p_ratio,-0.25616461293864934,0.0
31,baseline,mean_y_compression,0.0034524809889161286,0.0
31,baseline,final_y_compression,0.007089582688604606,0.0
31,all_stiffness_plus_10pct,final_p_ratio,-0.30644756555152536,-0.05028295261287602
31,all_stiffness_plus_10pct,mean_y_compression,0.003972166131523167,0.0005196851426070388
31,all_stiffness_plus_10pct,final_y_compression,0.008053893211944952,0.0009643105233403462
31,all_stiffness_minus_10pct,final_p_ratio,-0.20858053376671043,0.04758407917193891
31,all_stiffness_minus_10pct,mean_y_compression,0.0031684941012886845,-0.00028398688762744416
31,all_stiffness_minus_10pct,final_y_compression,0.006489536709262058,-0.0006000459793425485
31,weak_springs_floor_to_q25,final_p_ratio,-0.2215030047193913,0.03466160821925804
31,weak_springs_floor_to_q25,mean_y_compression,0.0027102402925197693,-0.0007422406963963593
31,weak_springs_floor_to_q25,final_y_compression,0.0055679727425294,-0.0015216099460752062
31,weak_springs_plus_25pct,final_p_ratio,-0.2546920148388044,0.0014725980998449573
31,weak_springs_plus_25pct,mean_y_compression,0.0034246064558939586,-2.787453302217002e-05
31,weak_springs_plus_25pct,final_y_compression,0.007090462456181227,8.797675766208241e-07
31,half_homogenize_to_mean,final_p_ratio,0.1505344875669154,0.40669910050556474
31,half_homogenize_to_mean,mean_y_compression,-0.0036001659979145,-0.007052646986830629
31,half_homogenize_to_mean,final_y_compression,-0.008004138872918065,-0.015093721561522671
32,baseline,final_p_ratio,-0.2750399156989915,0.0
32,baseline,mean_y_compression,0.0032435453222216266,0.0
32,baseline,final_y_compression,0.006684417454386234,0.0
32,all_stiffness_plus_10pct,final_p_ratio,-0.3362789436235339,-0.06123902792454239
32,all_stiffness_plus_10pct,mean_y_compression,0.003964278329583044,0.0007207330073614173
32,all_stiffness_plus_10pct,final_y_compression,0.008018538514799204,0.0013341210604129695
32,all_stiffness_minus_10pct,final_p_ratio,-0.21060785180055186,0.06443206389843964
32,all_stiffness_minus_10pct,mean_y_compression,0.002715838073582515,-0.0005277072486391116
32,all_stiffness_minus_10pct,final_y_compression,0.005645738485652137,-0.0010386789687340968
32,weak_springs_floor_to_q25,final_p_ratio,-0.26427692734329816,0.010762988355693337
32,weak_springs_floor_to_q25,mean_y_compression,0.0030955697071216545,-0.0001479756150999721
32,weak_springs_floor_to_q25,final_y_compression,0.006369175126404877,-0.0003152423279813568
32,weak_springs_plus_25pct,final_p_ratio,-0.27156108791784245,0.003478827781149052
32,weak_springs_plus_25pct,mean_y_compression,0.0031524908407292527,-9.105448149237388e-05
32,weak_springs_plus_25pct,final_y_compression,0.006476940581128188,-0.00020747687325804644
32,half_homogenize_to_mean,final_p_ratio,0.07976276709892222,0.3548026827979137
32,half_homogenize_to_mean,mean_y_compression,-0.003504761581219391,-0.006748306903441017
32,half_homogenize_to_mean,final_y_compression,-0.007555962760083524,-0.014240380214469758
33,baseline,final_p_ratio,0.17760773341496858,0.0
33,baseline,mean_y_compression,-0.0029258260727113234,0.0
33,baseline,final_y_compression,-0.005711523582391701,0.0
33,all_stiffness_plus_10pct,final_p_ratio,0.15700096637842445,-0.020606767036544127
33,all_stiffness_plus_10pct,mean_y_compression,-0.0030164706125730277,-9.064453986170435e-05
33,all_stiffness_plus_10pct,final_y_compression,-0.0060010970437640015,-0.0002895734613723002
33,all_stiffness_minus_10pct,final_p_ratio,0.18132065926049812,0.003712925845529541
33,all_stiffness_minus_10pct,mean_y_compression,-0.002830891002903112,9.493506980821128e-05
33,all_stiffness_minus_10pct,final_y_compression,-0.0054063603058818925,0.00030516327650980876
33,weak_springs_floor_to_q25,final_p_ratio,0.0590913230248083,-0.11851641039016028
33,weak_springs_floor_to_q25,mean_y_compression,-0.003255748689204656,-0.0003299226164933328
33,weak_springs_floor_to_q25,final_y_compression,-0.006530034367446351,-0.0008185107850546495
33,weak_springs_plus_25pct,final_p_ratio,0.2279736337584181,0.05036590034344951
33,weak_springs_plus_25pct,mean_y_compression,-0.00374221087277005,-0.0008163848000587266
33,weak_springs_plus_25pct,final_y_compression,-0.007403576906648162,-0.0016920533242564609
33,half_homogenize_to_mean,final_p_ratio,0.2964291276821403,0.11882139426717173
33,half_homogenize_to_mean,mean_y_compression,-0.006073995287526605,-0.003148169214815282
33,half_homogenize_to_mean,final_y_compression,-0.012348895727635197,-0.006637372145243496
34,baseline,final_p_ratio,0.2271879116052761,0.0
34,baseline,mean_y_compression,-0.0031177536479101244,0.0
34,baseline,final_y_compression,-0.006257668996600642,0.0
34,all_stiffness_plus_10pct,final_p_ratio,0.2225528018563185,-0.004635109748957589
34,all_stiffness_plus_10pct,mean_y_compression,-0.0032824091016364462,-0.0001646554537263218
34,all_stiffness_plus_10pct,final_y_compression,-0.0066111392055153385,-0.00035347020891469613
34,all_stiffness_minus_10pct,final_p_ratio,0.23594487510263343,0.008756963497357328
34,all_stiffness_minus_10pct,mean_y_compression,-0.0031844838128744,-6.67301649642754e-05
34,all_stiffness_minus_10pct,final_y_compression,-0.006262581708095648,-4.912711495005419e-06
34,weak_springs_floor_to_q25,final_p_ratio,0.14096163724288627,-0.08622627436238983
34,weak_springs_floor_to_q25,mean_y_compression,-0.0028084646705755193,0.0003092889773346052
34,weak_springs_floor_to_q25,final_y_compression,-0.005729250337022472,0.00052841865957817
34,weak_springs_plus_25pct,final_p_ratio,0.28567377865768945,0.05848586705241335
34,weak_springs_plus_25pct,mean_y_compression,-0.0040484722054562345,-0.0009307185575461101
34,weak_springs_plus_25pct,final_y_compression,-0.008204080202955363,-0.001946411206354721
34,half_homogenize_to_mean,final_p_ratio,0.32855043603445444,0.10136252442917834
34,half_homogenize_to_mean,mean_y_compression,-0.004935520568193202,-0.0018177669202830778
34,half_homogenize_to_mean,final_y_compression,-0.010249620824371853,-0.003991951827771211
35,baseline,final_p_ratio,-0.1360947345604465,0.0
35,baseline,mean_y_compression,0.00026735733137215733,0.0
35,baseline,final_y_compression,0.00028766007194231617,0.0
35,all_stiffness_plus_10pct,final_p_ratio,-0.17927966766845885,-0.04318493310801236
35,all_stiffness_plus_10pct,mean_y_compression,0.000682060446825109,0.00041470311545295166
35,all_stiffness_plus_10pct,final_y_compression,0.0010279691059146988,0.0007403090339723826
35,all_stiffness_minus_10pct,final_p_ratio,-0.08531321812199495,0.05078151643845154
35,all_stiffness_minus_10pct,mean_y_compression,-6.882104010543286e-05,-0.0003361783714775902
35,all_stiffness_minus_10pct,final_y_compression,-0.00033581014984035613,-0.0006234702217826723
35,weak_springs_floor_to_q25,final_p_ratio,-0.0741397533394994,0.061954981220947086
35,weak_springs_floor_to_q25,mean_y_compression,-0.000753810364965814,-0.0010211676963379714
35,weak_springs_floor_to_q25,final_y_compression,-0.0019871007399636363,-0.0022747608119059524
35,weak_springs_plus_25pct,final_p_ratio,-0.12249928853454226,0.013595446025904234
35,weak_springs_plus_25pct,mean_y_compression,9.721540508362286e-05,-0.00017014192628853446
35,weak_springs_plus_25pct,final_y_compression,-4.1821888946692344e-05,-0.0003294819608890085
35,half_homogenize_to_mean,final_p_ratio,0.18952315380235463,0.32561788836280114
35,half_homogenize_to_mean,mean_y_compression,-0.003820204378471954,-0.004087561709844111
35,half_homogenize_to_mean,final_y_compression,-0.00849906474904485,-0.008786724820987166
36,baseline,final_p_ratio,-0.1895862681983431,0.0
36,baseline,mean_y_compression,0.0024321755875593644,0.0
36,baseline,final_y_compression,0.005190636277875462,0.0
36,all_stiffness_plus_10pct,final_p_ratio,-0.23734180445559278,-0.04775553625724968
36,all_stiffness_plus_10pct,mean_y_compression,0.002924429580760879,0.0004922539932015147
36,all_stiffness_plus_10pct,final_y_compression,0.006117880685631824,0.0009272444077563615
36,all_stiffness_minus_10pct,final_p_ratio,-0.1420591913547596,0.04752707684358348
36,all_stiffness_minus_10pct,mean_y_compression,0.0019464259031727836,-0.0004857496843865808
36,all_stiffness_minus_10pct,final_y_compression,0.00427352585211146,-0.0009171104257640027
36,weak_springs_floor_to_q25,final_p_ratio,-0.13740954488569504,0.052176723312648055
36,weak_springs_floor_to_q25,mean_y_compression,0.0003465960465578319,-0.0020855795410015324
36,weak_springs_floor_to_q25,final_y_compression,0.0005550369856585976,-0.004635599292216865
36,weak_springs_plus_25pct,final_p_ratio,-0.1835136843891524,0.006072583809190707
36,weak_springs_plus_25pct,mean_y_compression,0.002232704278075718,-0.00019947130948364629
36,weak_springs_plus_25pct,final_y_compression,0.004800057602148278,-0.0003905786757271842
36,half_homogenize_to_mean,final_p_ratio,0.14971177078856882,0.3392980389869119
36,half_homogenize_to_mean,mean_y_compression,-0.003751376281647599,-0.006183551869206964
36,half_homogenize_to_mean,final_y_compression,-0.00834837273579433,-0.013539009013669792
37,baseline,final_p_ratio,0.15985392418435468,0.0
37,baseline,mean_y_compression,-0.0019386505049940066,0.0
37,baseline,final_y_compression,-0.004143301403397552,0.0
37,all_stiffness_plus_10pct,final_p_ratio,0.1455698315706201,-0.01428409261373459
37,all_stiffness_plus_10pct,mean_y_compression,-0.0018121912332583784,0.00012645927173562813
37,all_stiffness_plus_10pct,final_y_compression,-0.004023257058194216,0.00012004434520333611
37,all_stiffness_minus_10pct,final_p_ratio,0.17306432258488408,0.0132103984005294
37,all_stiffness_minus_10pct,mean_y_compression,-0.002004834532384622,-6.618402739061555e-05
37,all_stiffness_minus_10pct,final_y_compression,-0.00416998805151857,-2.6686648121018383e-05
37,weak_springs_floor_to_q25,final_p_ratio,0.06347075147729489,-0.09638317270705979
37,weak_springs_floor_to_q25,mean_y_compression,-0.0021810459027440765,-0.00024239539775006993
37,weak_springs_floor_to_q25,final_y_compression,-0.004684257451529931,-0.0005409560481323796
37,weak_springs_plus_25pct,final_p_ratio,0.2181987268744897,0.058344802690135034
37,weak_springs_plus_25pct,mean_y_compression,-0.0026916948280680864,-0.0007530443230740799
37,weak_springs_plus_25pct,final_y_compression,-0.005685124457505637,-0.0015418230541080855
37,half_homogenize_to_mean,final_p_ratio,0.3007117006870224,0.14085777650266773
37,half_homogenize_to_mean,mean_y_compression,-0.004860286205110402,-0.002921635700116395
37,half_homogenize_to_mean,final_y_compression,-0.01014927775377763,-0.006005976350380079
38,baseline,final_p_ratio,-0.2070777736567193,0.0
38,baseline,mean_y_compression,0.0015291123391731993,0.0
38,baseline,final_y_compression,0.0027675710563505452,0.0
38,all_stiffness_plus_10pct,final_p_ratio,-0.25157205503953434,-0.044494281382815026
38,all_stiffness_plus_10pct,mean_y_compression,0.0020338635762110783,0.000504751237037879
38,all_stiffness_plus_10pct,final_y_compression,0.00367531882403214,0.0009077477676815949
