target,descriptor,standardized_weight,target_r2
final_axis_p_ratio,top_bottom_degree_asymmetry,-0.015718767169670626,0.9931871434821683
final_axis_p_ratio,hessian_lambda1,0.004976151177425564,0.9931871434821683
final_axis_p_ratio,hessian_lambda2,-7.325343845475681e-14,0.9931871434821683
final_axis_p_ratio,hessian_lambda3,0.04724630841201973,0.9931871434821683
final_axis_p_ratio,hessian_lambda4,0.026419550525545444,0.9931871434821683
final_axis_p_ratio,hessian_lambda5,0.045514245571348075,0.9931871434821683
final_axis_p_ratio,hessian_lambda6,0.04740568395643698,0.9931871434821683
final_axis_p_ratio,hessian_lambda7,0.02609520705201722,0.9931871434821683
final_axis_p_ratio,hessian_lambda8,-0.17808785105873995,0.9931871434821683
final_axis_p_ratio,hessian_lambda9,0.051077338583542395,0.9931871434821683
final_axis_p_ratio,hessian_lambda10,-0.490858778306102,0.9931871434821683
final_axis_p_ratio,hessian_lambda11,0.2306872538330553,0.9931871434821683
final_axis_p_ratio,hessian_lambda12,0.35855586976016957,0.9931871434821683
final_axis_p_ratio,hessian_mode5_participation,-0.0026138107430248524,0.9931871434821683
final_axis_p_ratio,hessian_mode5_x_fraction,0.03014637854307303,0.9931871434821683
final_axis_p_ratio,hessian_mode6_participation,0.049922402296433015,0.9931871434821683
final_axis_p_ratio,hessian_mode6_x_fraction,0.05452380245290614,0.9931871434821683
final_axis_p_ratio,hessian_gap_6_5,0.02160619847186344,0.9931871434821683
slope_axis_p_ratio,node_count,-1.112500108889459,0.957184302716918
slope_axis_p_ratio,edge_count,-1.1632753772565827,0.957184302716918
slope_axis_p_ratio,edge_density,0.860004510946457,0.957184302716918
slope_axis_p_ratio,mean_degree,0.2337437686318383,0.957184302716918
slope_axis_p_ratio,std_degree,0.12219627063360111,0.957184302716918
slope_axis_p_ratio,max_degree,-0.040470394662320955,0.957184302716918
slope_axis_p_ratio,min_degree,-0.0809405755142083,0.957184302716918
slope_axis_p_ratio,x_span0,0.7192003070895194,0.957184302716918
slope_axis_p_ratio,y_span0,1.6216843287945233,0.957184302716918
slope_axis_p_ratio,aspect_ratio0,-0.01292341251877551,0.957184302716918
slope_axis_p_ratio,x_center0,-0.027067902058432538,0.957184302716918
slope_axis_p_ratio,y_center0,0.03261322149609462,0.957184302716918
slope_axis_p_ratio,edge_len_mean,-0.6767842679027689,0.957184302716918
slope_axis_p_ratio,edge_len_std,0.8742652421306439,0.957184302716918
slope_axis_p_ratio,edge_len_min,-0.447926364430069,0.957184302716918
slope_axis_p_ratio,edge_len_max,0.02100964235491215,0.957184302716918
slope_axis_p_ratio,stiffness_mean,0.27637108830315266,0.957184302716918
slope_axis_p_ratio,stiffness_std,-0.9046495001010382,0.957184302716918
slope_axis_p_ratio,stiffness_min,-0.053334296286960944,0.957184302716918
slope_axis_p_ratio,stiffness_max,0.1404326926488068,0.957184302716918
slope_axis_p_ratio,left_mean_degree,-0.06660643846922445,0.957184302716918
slope_axis_p_ratio,right_mean_degree,-0.06356422690868457,0.957184302716918
slope_axis_p_ratio,top_mean_degree,-0.1285202787319684,0.957184302716918
slope_axis_p_ratio,bottom_mean_degree,-0.07905684271189842,0.957184302716918
slope_axis_p_ratio,left_right_degree_asymmetry,0.011593256363178468,0.957184302716918
slope_axis_p_ratio,top_bottom_degree_asymmetry,-0.0327495632561509,0.957184302716918
slope_axis_p_ratio,hessian_lambda1,-0.03468349379023119,0.957184302716918
slope_axis_p_ratio,hessian_lambda2,-1.342173936913033e-13,0.957184302716918
slope_axis_p_ratio,hessian_lambda3,0.13738777813291142,0.957184302716918
slope_axis_p_ratio,hessian_lambda4,-0.10636499811343088,0.957184302716918
slope_axis_p_ratio,hessian_lambda5,0.1275613950888794,0.957184302716918
slope_axis_p_ratio,hessian_lambda6,0.12728904198255248,0.957184302716918
slope_axis_p_ratio,hessian_lambda7,0.13421511357089508,0.957184302716918
slope_axis_p_ratio,hessian_lambda8,0.12255231884146205,0.957184302716918
slope_axis_p_ratio,hessian_lambda9,0.09257074297505828,0.957184302716918
slope_axis_p_ratio,hessian_lambda10,-1.1237171479955967,0.957184302716918
slope_axis_p_ratio,hessian_lambda11,0.33701473302915425,0.957184302716918
slope_axis_p_ratio,hessian_lambda12,0.21557467825527202,0.957184302716918
slope_axis_p_ratio,hessian_mode5_participation,-0.08224549414401013,0.957184302716918
slope_axis_p_ratio,hessian_mode5_x_fraction,0.08952701944093973,0.957184302716918
slope_axis_p_ratio,hessian_mode6_participation,0.03560239334332442,0.957184302716918
slope_axis_p_ratio,hessian_mode6_x_fraction,0.10525995707066055,0.957184302716918
slope_axis_p_ratio,hessian_gap_6_5,0.040507071449946426,0.957184302716918
range_axis_p_ratio,node_count,-0.8555130299827541,0.6791043409054709
