target,descriptor,pearson_r,abs_r
final_axis_x_compression,hessian_lambda7,0.21324035882225081,0.21324035882225081
final_axis_x_compression,hessian_lambda8,0.21876903814705057,0.21876903814705057
final_axis_x_compression,hessian_lambda9,0.2158382179096511,0.2158382179096511
final_axis_x_compression,hessian_lambda10,0.24188597770403664,0.24188597770403664
final_axis_x_compression,hessian_lambda11,0.20385992013988197,0.20385992013988197
final_axis_x_compression,hessian_lambda12,0.17244840827258062,0.17244840827258062
final_axis_x_compression,hessian_mode5_participation,0.23815628904698646,0.23815628904698646
final_axis_x_compression,hessian_mode5_x_fraction,0.18379605473414226,0.18379605473414226
final_axis_x_compression,hessian_mode6_participation,0.033580007416512785,0.033580007416512785
final_axis_x_compression,hessian_mode6_x_fraction,-0.10097714083423483,0.10097714083423483
final_axis_x_compression,hessian_gap_6_5,-0.3639217157317818,0.3639217157317818
slope_axis_x_compression,node_count,0.26902986590837713,0.26902986590837713
slope_axis_x_compression,edge_count,0.27152604141978065,0.27152604141978065
slope_axis_x_compression,edge_density,-0.30000206291199377,0.30000206291199377
slope_axis_x_compression,mean_degree,0.08658078444777688,0.08658078444777688
slope_axis_x_compression,std_degree,-0.035219498576253234,0.035219498576253234
slope_axis_x_compression,max_degree,0.0736461864453761,0.0736461864453761
slope_axis_x_compression,min_degree,-0.17510520963928414,0.17510520963928414
slope_axis_x_compression,x_span0,0.2709682586086128,0.2709682586086128
slope_axis_x_compression,y_span0,0.28349241987945767,0.28349241987945767
slope_axis_x_compression,aspect_ratio0,-0.1524694775665498,0.1524694775665498
slope_axis_x_compression,x_center0,-0.06109681440358865,0.06109681440358865
slope_axis_x_compression,y_center0,0.16685061173321117,0.16685061173321117
slope_axis_x_compression,edge_len_mean,-0.617613247194206,0.617613247194206
slope_axis_x_compression,edge_len_std,0.13079761478042057,0.13079761478042057
slope_axis_x_compression,edge_len_min,0.5244498390781729,0.5244498390781729
slope_axis_x_compression,edge_len_max,0.3244309687023104,0.3244309687023104
slope_axis_x_compression,stiffness_mean,0.7499452408790946,0.7499452408790946
slope_axis_x_compression,stiffness_std,-0.7911543494015761,0.7911543494015761
slope_axis_x_compression,stiffness_min,0.8058734526349041,0.8058734526349041
slope_axis_x_compression,stiffness_max,-0.4874399886053857,0.4874399886053857
slope_axis_x_compression,left_mean_degree,0.07406355016571693,0.07406355016571693
slope_axis_x_compression,right_mean_degree,-0.018104025741562602,0.018104025741562602
slope_axis_x_compression,top_mean_degree,-0.0004275261373827699,0.0004275261373827699
slope_axis_x_compression,bottom_mean_degree,0.04837302330980182,0.04837302330980182
slope_axis_x_compression,left_right_degree_asymmetry,-0.06621540718580897,0.06621540718580897
slope_axis_x_compression,top_bottom_degree_asymmetry,-0.03473528270618097,0.03473528270618097
slope_axis_x_compression,hessian_lambda1,,
slope_axis_x_compression,hessian_lambda2,,
slope_axis_x_compression,hessian_lambda3,,
slope_axis_x_compression,hessian_lambda4,0.3011040855400693,0.3011040855400693
slope_axis_x_compression,hessian_lambda5,0.3386411074094941,0.3386411074094941
slope_axis_x_compression,hessian_lambda6,0.22958586903567507,0.22958586903567507
slope_axis_x_compression,hessian_lambda7,0.4100291256222275,0.4100291256222275
slope_axis_x_compression,hessian_lambda8,0.4391083828685626,0.4391083828685626
slope_axis_x_compression,hessian_lambda9,0.4498849184517874,0.4498849184517874
slope_axis_x_compression,hessian_lambda10,0.4558127319155867,0.4558127319155867
slope_axis_x_compression,hessian_lambda11,0.4217077877237569,0.4217077877237569
slope_axis_x_compression,hessian_lambda12,0.3857722547659315,0.3857722547659315
slope_axis_x_compression,hessian_mode5_participation,0.3734850756658248,0.3734850756658248
slope_axis_x_compression,hessian_mode5_x_fraction,0.20444841838883085,0.20444841838883085
slope_axis_x_compression,hessian_mode6_participation,0.2634540231131755,0.2634540231131755
slope_axis_x_compression,hessian_mode6_x_fraction,-0.1870830158319121,0.1870830158319121
slope_axis_x_compression,hessian_gap_6_5,-0.28214218187804896,0.28214218187804896
range_axis_x_compression,node_count,0.26902986590837713,0.26902986590837713
range_axis_x_compression,edge_count,0.27152604141978065,0.27152604141978065
range_axis_x_compression,edge_density,-0.30000206291199377,0.30000206291199377
range_axis_x_compression,mean_degree,0.08658078444777688,0.08658078444777688
range_axis_x_compression,std_degree,-0.035219498576253234,0.035219498576253234
range_axis_x_compression,max_degree,0.0736461864453761,0.0736461864453761
range_axis_x_compression,min_degree,-0.17510520963928414,0.17510520963928414
range_axis_x_compression,x_span0,0.2709682586086128,0.2709682586086128
range_axis_x_compression,y_span0,0.28349241987945767,0.28349241987945767
range_axis_x_compression,aspect_ratio0,-0.1524694775665498,0.1524694775665498
range_axis_x_compression,x_center0,-0.06109681440358865,0.06109681440358865
range_axis_x_compression,y_center0,0.16685061173321117,0.16685061173321117
range_axis_x_compression,edge_len_mean,-0.617613247194206,0.617613247194206
range_axis_x_compression,edge_len_std,0.13079761478042057,0.13079761478042057
range_axis_x_compression,edge_len_min,0.5244498390781729,0.5244498390781729
range_axis_x_compression,edge_len_max,0.3244309687023104,0.3244309687023104
range_axis_x_compression,stiffness_mean,0.7499452408790946,0.7499452408790946
range_axis_x_compression,stiffness_std,-0.7911543494015761,0.7911543494015761
range_axis_x_compression,stiffness_min,0.8058734526349041,0.8058734526349041
range_axis_x_compression,stiffness_max,-0.4874399886053857,0.4874399886053857
range_axis_x_compression,left_mean_degree,0.07406355016571693,0.07406355016571693
range_axis_x_compression,right_mean_degree,-0.018104025741562602,0.018104025741562602
range_axis_x_compression,top_mean_degree,-0.0004275261373827699,0.0004275261373827699
range_axis_x_compression,bottom_mean_degree,0.04837302330980182,0.04837302330980182
range_axis_x_compression,left_right_degree_asymmetry,-0.06621540718580897,0.06621540718580897
range_axis_x_compression,top_bottom_degree_asymmetry,-0.03473528270618097,0.03473528270618097
range_axis_x_compression,hessian_lambda1,,
range_axis_x_compression,hessian_lambda2,,
range_axis_x_compression,hessian_lambda3,,
range_axis_x_compression,hessian_lambda4,0.3011040855400693,0.3011040855400693
range_axis_x_compression,hessian_lambda5,0.3386411074094941,0.3386411074094941
range_axis_x_compression,hessian_lambda6,0.22958586903567507,0.22958586903567507
range_axis_x_compression,hessian_lambda7,0.4100291256222275,0.4100291256222275
range_axis_x_compression,hessian_lambda8,0.4391083828685626,0.4391083828685626
range_axis_x_compression,hessian_lambda9,0.4498849184517874,0.4498849184517874
range_axis_x_compression,hessian_lambda10,0.4558127319155867,0.4558127319155867
range_axis_x_compression,hessian_lambda11,0.4217077877237569,0.4217077877237569
range_axis_x_compression,hessian_lambda12,0.3857722547659315,0.3857722547659315
range_axis_x_compression,hessian_mode5_participation,0.3734850756658248,0.3734850756658248
range_axis_x_compression,hessian_mode5_x_fraction,0.20444841838883085,0.20444841838883085
range_axis_x_compression,hessian_mode6_participation,0.2634540231131755,0.2634540231131755
range_axis_x_compression,hessian_mode6_x_fraction,-0.1870830158319121,0.1870830158319121
range_axis_x_compression,hessian_gap_6_5,-0.28214218187804896,0.28214218187804896
early_slope_axis_x_compression,node_count,0.1458138795272111,0.1458138795272111
early_slope_axis_x_compression,edge_count,0.14901832907975274,0.14901832907975274
early_slope_axis_x_compression,edge_density,-0.18163243610123586,0.18163243610123586
early_slope_axis_x_compression,mean_degree,0.13795446220819427,0.13795446220819427
early_slope_axis_x_compression,std_degree,-0.021840635770038933,0.021840635770038933
early_slope_axis_x_compression,max_degree,0.030561268580866833,0.030561268580866833
early_slope_axis_x_compression,min_degree,-0.1072374894092395,0.1072374894092395
early_slope_axis_x_compression,x_span0,0.14828385868500202,0.14828385868500202
early_slope_axis_x_compression,y_span0,0.16076132173949556,0.16076132173949556
early_slope_axis_x_compression,aspect_ratio0,-0.1598615931984996,0.1598615931984996
early_slope_axis_x_compression,x_center0,-0.030729859582527698,0.030729859582527698
early_slope_axis_x_compression,y_center0,0.1334209278589487,0.1334209278589487
early_slope_axis_x_compression,edge_len_mean,-0.6894987784866601,0.6894987784866601
early_slope_axis_x_compression,edge_len_std,0.010638658251150044,0.010638658251150044
early_slope_axis_x_compression,edge_len_min,0.4328753004392045,0.4328753004392045
early_slope_axis_x_compression,edge_len_max,0.21302597078261862,0.21302597078261862
early_slope_axis_x_compression,stiffness_mean,0.8055588409292593,0.8055588409292593
early_slope_axis_x_compression,stiffness_std,-0.7746013905537985,0.7746013905537985
early_slope_axis_x_compression,stiffness_min,0.787872714078587,0.787872714078587
early_slope_axis_x_compression,stiffness_max,-0.4288656398690544,0.4288656398690544
early_slope_axis_x_compression,left_mean_degree,0.09339364629108385,0.09339364629108385
early_slope_axis_x_compression,right_mean_degree,-0.04201161877144477,0.04201161877144477
early_slope_axis_x_compression,top_mean_degree,0.03019105865548284,0.03019105865548284
early_slope_axis_x_compression,bottom_mean_degree,-0.03658153584645509,0.03658153584645509
early_slope_axis_x_compression,left_right_degree_asymmetry,-0.09501825092453621,0.09501825092453621
early_slope_axis_x_compression,top_bottom_degree_asymmetry,0.04695939586235481,0.04695939586235481
early_slope_axis_x_compression,hessian_lambda1,,
early_slope_axis_x_compression,hessian_lambda2,,
early_slope_axis_x_compression,hessian_lambda3,,
early_slope_axis_x_compression,hessian_lambda4,0.37740836037451364,0.37740836037451364
early_slope_axis_x_compression,hessian_lambda5,0.4199416572666164,0.4199416572666164
early_slope_axis_x_compression,hessian_lambda6,0.33349923658095065,0.33349923658095065
early_slope_axis_x_compression,hessian_lambda7,0.5005728157567055,0.5005728157567055
early_slope_axis_x_compression,hessian_lambda8,0.5337112794466591,0.5337112794466591
early_slope_axis_x_compression,hessian_lambda9,0.5639303640231281,0.5639303640231281
early_slope_axis_x_compression,hessian_lambda10,0.571329323445447,0.571329323445447
early_slope_axis_x_compression,hessian_lambda11,0.5491245133038488,0.5491245133038488
early_slope_axis_x_compression,hessian_lambda12,0.5131905001040841,0.5131905001040841
early_slope_axis_x_compression,hessian_mode5_participation,0.3935976454539337,0.3935976454539337
early_slope_axis_x_compression,hessian_mode5_x_fraction,0.17636618023976958,0.17636618023976958
early_slope_axis_x_compression,hessian_mode6_participation,0.3319277822659065,0.3319277822659065
early_slope_axis_x_compression,hessian_mode6_x_fraction,-0.19525927041549523,0.19525927041549523
early_slope_axis_x_compression,hessian_gap_6_5,-0.17436116185030637,0.17436116185030637
