split,sim_idx,original_sim_idx,final_p_ratio,node_count,edge_count,bbox_x_span,bbox_y_span,bbox_aspect_y_over_x,edge_length_mean,edge_length_std,edge_length_min,edge_length_max,stiffness_mean,stiffness_std,stiffness_min,stiffness_max,near_zero_stiffness_threshold,near_zero_stiffness_edge_count,near_zero_stiffness_edge_fraction,horizontal_edge_fraction,vertical_edge_fraction,diagonal_edge_fraction,horizontal_stiffness,vertical_stiffness,diagonal_stiffness,horizontal_length_mean,vertical_length_mean,diagonal_length_mean,vertical_minus_horizontal_stiffness,vertical_over_horizontal_stiffness,z0,latent_dim,repeat,seed,train_networks,train_frames_per_network,z1,z2,z3,delta_to_train_node_count,delta_to_train_edge_count,delta_to_train_bbox_x_span,delta_to_train_bbox_y_span,delta_to_train_bbox_aspect_y_over_x,delta_to_train_edge_length_mean,delta_to_train_edge_length_std,delta_to_train_edge_length_min,delta_to_train_edge_length_max,delta_to_train_stiffness_mean,delta_to_train_stiffness_std,delta_to_train_stiffness_min,delta_to_train_stiffness_max,delta_to_train_near_zero_stiffness_threshold,delta_to_train_near_zero_stiffness_edge_count,delta_to_train_near_zero_stiffness_edge_fraction,delta_to_train_horizontal_edge_fraction,delta_to_train_vertical_edge_fraction,delta_to_train_diagonal_edge_fraction,delta_to_train_horizontal_stiffness,delta_to_train_vertical_stiffness,delta_to_train_diagonal_stiffness,delta_to_train_horizontal_length_mean,delta_to_train_vertical_length_mean,delta_to_train_diagonal_length_mean,delta_to_train_vertical_minus_horizontal_stiffness,delta_to_train_vertical_over_horizontal_stiffness,descriptor_distance_to_train,final_p_ratio_delta_to_train
val,20,15,-0.1963377719651293,148,424,13.096882820129395,13.125476837158203,1.0021833181381226,2.4120640223318675,3.5435148081135934,0.7429181933403015,17.591585159301758,0.640144655142134,0.3970647594748606,0.0001429859985364601,1.336002230644226,0.001,16,0.03773584905660377,0.37028301886792453,0.36792452830188677,0.2617924528301887,0.6776600995728157,0.8005298905732045,0.36167599295416997,2.6768858459345095,2.915827209750811,1.3295047111339398,0.12286979100038875,1.1813147787184808,1.0940346717834473,4,1,1588927181,1,2,-1.5130239725112915,1.4755783081054688,1.2622016668319702,48.0,141.0,2.390949249267578,2.2883052825927734,-0.010075092315673828,0.023923058539908837,0.46580125685197293,-0.0699012279510498,3.4747467041015625,0.027391773333572234,-0.004831066417651242,-0.00016196600336115807,0.10809290409088135,0.0,-34.0,-0.13894259617307822,0.0027918527901860113,0.003966931128741913,-0.006758783918927924,0.008651378984722236,0.011533710898319005,0.0647608336890636,-0.12419845585814882,0.1826405759093057,-0.025928210984648814,0.0028823319135967695,0.001963665056887942,1.899994613146736,0.39727342695687223
val,21,58,-0.2691509251686252,108,309,11.395490646362305,11.28873062133789,0.9906314015388489,2.5294471884622545,3.333056339974351,0.7619277834892273,15.063432693481445,0.6149415329315708,0.3750681555041672,0.003946409095078707,1.2944258451461792,0.001,0,0.0,0.37216828478964403,0.3592233009708738,0.2686084142394822,0.7037660687392496,0.7812375856798377,0.2694754669925265,2.9776934789574665,2.9521027314770327,1.3431449151900878,0.07747151694058807,1.1100813471717572,1.0405513048171997,4,1,1588927181,1,2,-1.4248168468475342,1.4050730466842651,1.2023109197616577,8.0,26.0,0.6895570755004883,0.45155906677246094,-0.02162700891494751,0.14130622467029585,0.2553427887127304,-0.05089163780212402,0.94659423828125,0.0021886511230090333,-0.026827670388344604,0.0036414570931810886,0.06651651859283447,0.0,-50.0,-0.17667844522968199,0.004677118711905515,-0.00473429620227106,5.7177490365545314e-05,0.034757348151156164,-0.007758593995047747,-0.027439692272579863,0.17660917716480817,0.21891609763552733,-0.012288006928500739,-0.04251594214620391,-0.06926976648983563,2.2175271317649132,0.3244602737533763
val,22,7,-0.3247762104239115,108,308,11.215743064880371,11.31512451171875,1.0088609457015991,2.4316155101571764,3.21637221326707,0.8046656250953674,14.889236450195312,0.6495018737498738,0.3847278533447648,0.0008173750247806311,1.2022887468338013,0.001,1,0.003246753246753247,0.35714285714285715,0.37012987012987014,0.2727272727272727,0.7058710879413411,0.7960543890377474,0.37679234632274267,2.7927168770269915,2.9010723316878604,1.3216247005122048,0.09018330109640627,1.127761715470489,1.1325796842575073,4,1,1588927181,1,2,-1.584306240081787,1.5513441562652588,1.3282744884490967,8.0,25.0,0.5098094940185547,0.4779529571533203,-0.0033974647521972656,0.04347454636521775,0.13865866200544952,-0.008153796195983887,0.7723979949951172,0.03674899194131198,-0.017167972547747046,0.0005124230228830129,-0.025620579719543457,0.0,-49.0,-0.17343169198292874,-0.010348308934881367,0.006172272956725289,0.0041760359781560785,0.03686236735324766,0.007058209362861945,0.0798771870576363,-0.008367424765666875,0.167885697846355,-0.03380822160638375,-0.029804157990385716,-0.05158939819110375,2.096936836723707,0.26883498849809
val,23,96,0.0729596003150843,168,480,14.18811321258545,14.041955947875977,0.989698588848114,2.561310024683674,3.8859809783279076,0.7622466683387756,19.21814727783203,0.5591510358344143,0.2720010240060662,0.02575349248945713,1.0692983865737915,0.001,0,0.0,0.36666666666666664,0.3541666666666667,0.2791666666666667,0.5739857495593076,0.7423434635076452,0.3072583319535896,3.1298263753679665,2.963079288777183,1.304894706651346,0.16835771394833765,1.293313403821608,1.040774941444397,4,1,1588927181,1,2,-1.4360177516937256,1.419966220855713,1.1985541582107544,68.0,197.0,3.482179641723633,3.204784393310547,-0.022559821605682373,0.17316906089171535,0.8082674270662871,-0.050572752952575684,5.101308822631836,-0.05360184597414752,-0.12989480188644564,0.025448540487559512,-0.15861093997955322,0.0,-50.0,-0.17667844522968199,-0.0008244994110718773,-0.009790930506478168,0.010615429917550046,-0.09502297102878587,-0.046652716167240205,0.010343172688483226,0.32874207357530816,0.22989265493567768,-0.050538215467242464,0.04837025486154567,0.11396229016001524,2.672100094538678,0.6665707992370858
val,24,18,-0.33399938936466717,100,289,10.89919662475586,10.912446022033691,1.0012155771255493,2.3190113784532644,3.0046577507093333,0.7894415855407715,14.071632385253906,0.6273865206722627,0.39883843369714667,3.270000092925329e-07,1.2616430521011353,0.001,22,0.07612456747404844,0.3944636678200692,0.35294117647058826,0.25259515570934254,0.6209494221103867,0.8043039726661891,0.39023924851710334,2.581162661836858,2.710678956087898,1.362362895926384,0.1833545505558024,1.29528097462857,0.9926599860191345,4,1,1588927181,1,2,-1.3478665351867676,1.331770896911621,1.141092300415039,0.0,6.0,0.19326305389404297,0.07527446746826172,-0.01104283332824707,-0.06912958533869418,-0.07305580055228722,-0.023377835750579834,-0.04520606994628906,0.014633638863700948,-0.0030573921953651606,-0.00030462500188832564,0.03373372554779053,0.0,-28.0,-0.10055387775563354,0.02697250174233068,-0.011016420702556595,-0.015956081039774084,-0.048059298477706736,0.015307792991303693,0.09332408925199698,-0.21992163995580016,-0.022507677753607513,0.006929973807795475,0.06336709146901043,0.11592986096697722,1.394520456740912,0.25961180955733437
val,0,40,-0.3979398483632574,168,489,14.13399600982666,14.099681854248047,0.9975722432136536,2.4570327546211352,3.7524572062142254,0.7584827542304993,19.106401443481445,0.6180569429169214,0.39915798208912695,0.00048567898920737207,1.3097783327102661,0.001,5,0.010224948875255624,0.36400817995910023,0.3803680981595092,0.2556237218813906,0.6756997891999991,0.7872830433825779,0.2841650923169218,2.8245650791050343,2.8729647340313083,1.3147599391937257,0.11158325418257886,1.1651373227667998,-1.140865683555603,4,1,1588927383,1,4,-1.737976312637329,1.9247466325759888,2.2099061012268066,40.0,128.0,1.7812108993530273,1.8424129486083984,0.0053046345710754395,0.09940185158053216,0.4345061387003364,-0.01569223403930664,2.64617919921875,0.14225989005798223,0.29732001395337515,-0.2783779596502427,0.5172784924507141,0.0,5.0,0.010224948875255624,0.017747792147465857,0.006406879322944148,-0.02415467147040995,0.2470536307431967,0.22794964455477784,-0.13832953573479828,0.15802165068401397,0.016732342567922665,0.005894052090031243,-0.019103986188418853,-0.13974640893744206,1.5588710811685331,-0.6801120376876404
val,1,47,-0.2360464098886152,128,368,12.353849411010742,12.368484497070312,1.0011847019195557,2.6299089099402013,3.6189174471327927,0.7764076590538025,16.04349136352539,0.6184884725333414,0.38614809032777775,0.002392210066318512,1.261242151260376,0.001,0,0.0,0.3641304347826087,0.3641304347826087,0.2717391304347826,0.7051031981931943,0.8069599891991924,0.24987290781689808,3.1880446023015834,3.042030139645534,1.3297646343708038,0.10185679100599809,1.1444565721259001,-1.1251130104064941,4,1,1588927383,1,4,-1.706592321395874,1.8911640644073486,2.158780336380005,0.0,7.0,0.001064300537109375,0.11121559143066406,0.008917093276977539,0.27227800689959825,0.3009663796189037,0.002232670783996582,-0.4167308807373047,0.14269141967440224,0.284310122192026,-0.27647142857313156,0.468742311000824,0.0,0.0,0.0,0.01787004697097433,-0.009830784053956376,-0.008039262917017953,0.27645703973639196,0.24762659037139234,-0.17262172023482197,0.521501173880563,0.18579774818214823,0.020898747267109385,-0.028830449364999622,-0.16042715957834175,1.806337965375442,-0.5182185992129982
val,2,89,0.22590702007093752,208,600,15.783820152282715,15.68868350982666,0.9939725399017334,2.488526341120402,4.060105226139936,0.7562361359596252,21.25457000732422,0.4702612091600895,0.14856451290651973,0.13318516314029694,0.916223406791687,0.001,0,0.0,0.3566666666666667,0.355,0.28833333333333333,0.4480342906769191,0.5956530480037833,0.3433716073201571,3.0385087032184424,2.90469774589852,1.2958053312549702,0.1476187573268642,1.3294809357199697,-1.006859540939331,4,1,1588927383,1,4,-1.599690318107605,1.712225317955017,1.8945112228393555,80.0,239.0,3.431035041809082,3.4314146041870117,0.0017049312591552734,0.13089543807979886,0.7421541586260472,-0.017938852310180664,4.794347763061523,-0.00553584369884963,0.04672654477076796,-0.14567847549915314,0.12372356653213501,0.0,0.0,0.0,0.010406278855032314,-0.018961218836565097,0.008554939981532783,0.019388132220116705,0.03631964917598318,-0.07912302073156297,0.37196527479742203,0.048465354435134333,-0.013060555848724231,0.016931516955866477,0.024597204015727847,1.4815828980692338,-0.05626516925344541
val,3,101,-0.08698580311493488,140,402,12.56629467010498,12.69990062713623,1.010632038116455,2.387912707097495,3.4421894110393687,0.7386645674705505,17.238338470458984,0.6274291767995915,0.3606050357695037,0.00644813384860754,1.321946144104004,0.001,0,0.0,0.3781094527363184,0.3880597014925373,0.23383084577114427,0.637923873771031,0.8094844537225958,0.30832473914376757,2.607723525872356,2.780599375183766,1.380781167999227,0.17156057995156482,1.2689358197826952,-1.1447960138320923,4,1,1588927383,1,4,-1.732566475868225,1.9286807775497437,2.214430809020996,12.0,41.0,0.21350955963134766,0.44263172149658203,0.018364429473876953,0.030281804056891737,0.12423834352547969,-0.03551042079925537,0.7781162261962891,0.1516321239406524,0.2587670676337519,-0.27241550479084253,0.5294463038444519,0.0,0.0,0.0,0.031849064924684034,0.014098482655972244,-0.04594754758065628,0.20927771531422862,0.2501510548947957,-0.11416988890795249,-0.05881990254866443,-0.07563301627961971,0.07191528089553256,0.0408733395805671,-0.03594791192154667,1.6019261371607751,-0.3691579924393178
val,4,39,-0.2835927971877466,108,308,11.09034538269043,11.254325866699219,1.014785885810852,2.4777626422318546,3.2581245719353715,0.7775256633758545,14.91501235961914,0.6753100156387187,0.3705539769209765,0.0006067319773137569,1.3020769357681274,0.001,9,0.02922077922077922,0.36688311688311687,0.37662337662337664,0.2564935064935065,0.7563071957489567,0.7922630123809132,0.3877248387456624,2.9315551118513126,2.800130005540519,1.355317538297629,0.03595581663195657,1.0475412859140527,-1.2277837991714478,4,1,1588927383,1,4,-1.8339307308197021,2.055535078048706,2.3768603801727295,-20.0,-53.0,-1.2624397277832031,-1.0029430389404297,0.022518277168273926,0.12013173919125153,-0.05982649557851749,0.003350675106048584,-1.5452098846435547,0.1995129627797796,0.2687160087852247,-0.2782569066621363,0.5095770955085754,0.0,9.0,0.02922077922077922,0.020622729071482493,0.0026621577868115587,-0.02328488685829405,0.3276610372921543,0.23292961355311315,-0.034769789306057675,0.26501168343029224,-0.05610238592286665,0.04645165119393457,-0.09473142373904114,-0.25734244579018917,1.7181064299050275,-0.5657649865121295
val,5,87,0.27673880911901655,180,516,14.516704559326172,14.654574394226074,1.0094972848892212,2.459588733754417,3.8453695032490876,0.762626588344574,19.464067459106445,0.5115199908902941,0.14064379061477675,0.20389395952224731,0.9544408321380615,0.001,0,0.0,0.37209302325581395,0.37209302325581395,0.2558139534883721,0.4468323349331816,0.6334668300114572,0.4282339062880386,2.761274696638187,2.951182447373867,1.3057273861133691,0.18663449507827562,1.4176835033798183,-1.0242401361465454,4,1,1588927383,1,4,-1.6371656656265259,1.767683982849121,1.976678729057312,52.0,155.0,2.163919448852539,2.397305488586426,0.017229676246643066,0.10195783071381381,0.5274184357351985,-0.011548399925231934,3.00384521484375,0.035722938031354956,0.038805822479024976,-0.07496967911720276,0.16194099187850952,0.0,0.0,0.0,0.025832635444179575,-0.0018681955807511308,-0.023964439863428444,0.018186176476379212,0.07413343118365712,0.005739278236318535,0.0947312682171666,0.09495005591048145,-0.0031385009903253103,0.055947254707277905,0.11279977167557642,1.1340828515678705,-0.005433380205366378
val,6,83,-0.12315607316120104,140,401,12.879446983337402,12.879738807678223,1.0000226497650146,2.4041354674056286,3.4734763652043052,0.8078346252441406,17.36652946472168,0.5712371116104603,0.341998394353629,0.011110627092421055,1.1888941526412964,0.001,0,0.0,0.39900249376558605,0.3541147132169576,0.24688279301745636,0.5627177769085392,0.7793810984618227,0.286455772412621,2.807510303705931,2.6960283484257443,1.333541902628812,0.2166633215532835,1.3850301704410142,-1.11612069606781,4,1,1588927383,1,4,-1.7238463163375854,1.8846759796142578,2.1371195316314697,12.0,40.0,0.5266618728637695,0.6224699020385742,0.0077550411224365234,0.04650456436502548,0.15552529769041623,0.03365963697433472,0.9063072204589844,0.09544005875152117,0.24016042621787723,-0.267753011547029,0.3963943123817444,0.0,0.0,0.0,0.05274210595395168,-0.01984650561960749,-0.03289560033434419,0.13407161845173682,0.2200476996340226,-0.13603885563909907,0.14096687528491048,-0.16020404303764124,0.024676015525117556,0.08597608118228578,0.0801464387367723,1.5808943308561954,-0.40532826248558396
val,7,10,-0.20617802151122547,100,285,10.888788223266602,10.866668701171875,0.9979686141014099,2.411818210074776,3.1082328919275715,0.7916702628135681,14.368236541748047,0.6124287859928843,0.37480472163993467,0.0031634739134460688,1.2493866682052612,0.001,0,0.0,0.3719298245614035,0.3543859649122807,0.2736842105263158,0.6493485011907189,0.7951741394688292,0.3256240358385138,2.783654526157199,2.8512350031644993,1.3375137792183802,0.14582563827811035,1.2245722258705578,-1.097629189491272,4,1,1588927383,1,4,-1.6926875114440918,1.8599928617477417,2.118864059448242,-28.0,-76.0,-1.4639968872070312,-1.3906002044677734,0.005701005458831787,0.05418730703417296,-0.20971817558631756,0.017495274543762207,-2.0919857025146484,0.13663173313394517,0.27296675350418287,-0.275700164726004,0.45688682794570923,0.0,0.0,0.0,0.025669436749769126,-0.019575253924284386,-0.00609418282548474,0.22070234273391648,0.2358407406410291,-0.09687059221320626,0.11711109773617867,-0.004997388298886296,0.02864789211468577,0.015138397907112633,-0.08031150583368407,1.388545287501046,-0.48835021083560837
val,8,55,0.27081671507608296,100,288,10.814453125,10.596508979797363,0.9798469543457031,2.3316490023086467,3.011694236886303,0.8129696249961853,14.278709411621094,0.48149974675228197,0.10885727588047546,0.28368327021598816,0.8483653664588928,0.001,0,0.0,0.3888888888888889,0.3611111111111111,0.25,0.4335927641285317,0.5786970466948472,0.41562561980552143,2.772173493036202,2.529475238460761,1.3606396756238408,0.14510428256631552,1.3346556828685952,-0.9916881322860718,4,1,1588927383,1,4,-1.6081783771514893,1.7272042036056519,1.9156379699707031,-28.0,-73.0,-1.5383319854736328,-1.6607599258422852,-0.012420654296875,-0.025981900731956387,-0.30625683062758613,0.038794636726379395,-2.1815128326416016,0.005702693893342825,0.007019307744723688,0.004819631576538086,0.05586552619934082,0.0,0.0,0.0,0.04262850107725452,-0.012850107725453974,-0.029778393351800547,0.004946605671729332,0.01936364786704714,-0.006869008246198627,0.10563006461518176,-0.32675715300262453,0.05177378852014636,0.014417042195317809,0.029771951164353272,1.1938967698107148,-0.011355474248299968
val,9,77,-0.07075996703199396,148,431,13.292491912841797,13.321760177612305,1.0022019147872925,2.4528648495120957,3.624588496506252,0.7693998217582703,17.81374168395996,0.5729567577582708,0.33250637842969527,0.01333512645214796,1.1407660245895386,0.001,0,0.0,0.345707656612529,0.37354988399071926,0.28074245939675174,0.6247759984443652,0.7723335912971763,0.24385975724594158,2.8354417921712733,2.8579477379040688,1.442763118211888,0.14755759285281111,1.2361767949156433,-1.05936861038208,4,1,1588927383,1,4,-1.6657875776290894,1.8236384391784668,2.0724244117736816,20.0,70.0,0.9397068023681641,1.0644912719726562,0.009934306144714355,0.09523394647149264,0.3066374289923628,-0.0047751665115356445,1.3535194396972656,0.09715970489933168,0.2306684102939435,-0.2655285121873021,0.3482661843299866,0.0,0.0,0.0,-0.0005527311991053718,-0.00041133484584582325,0.0009640660449511951,0.19612983998756278,0.21300019246937618,-0.17863487080577847,0.16889836375025302,0.0017153464406831631,0.13389723110819363,0.0168703524818134,-0.06870693678859863,1.3630183696373772,-0.35293215635637687
val,10,20,-0.21987798577425652,128,369,12.334293365478516,12.270895957946777,0.994860053062439,2.544933638760068,3.5330965124061064,0.7034171223640442,16.480762481689453,0.6573991180035704,0.3853776853753157,0.0006103779887780547,1.3092663288116455,0.001,14,0.037940379403794036,0.3523035230352303,0.3821138211382114,0.26558265582655827,0.7034360065818943,0.8220114277738496,0.3594896160363106,3.003224125275245,2.954443912556831,1.347803925981327,0.1185754211919553,1.1685660388187005,-1.197176218032837,4,1,1588927383,1,4,-1.785331130027771,2.003056287765503,2.3050286769866943,0.0,8.0,-0.018491744995117188,0.013627052307128906,0.00259244441986084,0.18730273571946476,0.21514544489221743,-0.07075786590576172,0.020540237426757812,0.1816020651446313,0.28353971723956395,-0.278253260650672,0.5167664885520935,0.0,14.0,0.037940379403794036,0.006043135223595952,0.008152602301646328,-0.01419573752524228,0.27478984812509194,0.2626780289460495,-0.06300501201540948,0.33668069685422486,0.09821152109344533,0.038938038877632586,-0.012111819179042416,-0.1363176928855414,1.6944401580081658,-0.5020501750986395
val,11,93,0.3812481697430855,188,542,14.883705139160156,14.954753875732422,1.0047736167907715,2.425707805310668,3.844222777549135,0.7725024223327637,20.1796932220459,0.43024137973565457,0.05558861782393685,0.3163664638996124,0.6472471952438354,0.001,0,0.0,0.3505535055350554,0.3634686346863469,0.2859778597785978,0.4277421430537575,0.4309500841622425,0.4324042197196714,2.8766664200707486,2.8803291998538874,1.2951106986691874,0.0032079411084849907,1.0074997078510495,-0.9384933114051819,4,1,1588927383,1,4,-1.5464551448822021,1.6359026432037354,1.7926218509674072,60.0,181.0,2.5309200286865234,2.6974849700927734,0.01250600814819336,0.06807690227006491,0.5262717100352461,-0.0016725659370422363,3.719470977783203,-0.04555567312328457,-0.04624935031181492,0.037502825260162354,-0.14525264501571655,0.0,0.0,0.0,0.004293117723421003,-0.010492584150218198,0.006199466426797251,-0.0009040154030448555,-0.12838331466555758,0.009909591667951356,0.21012299164972825,0.024096808390501767,-0.01375518843450707,-0.12747929926251272,-0.2973840238531924,1.2781882847217232,0.09907598041870258
val,12,99,0.2817123526652541,188,533,14.790641784667969,14.82227897644043,1.0021389722824097,2.3977556627865804,3.803351991703141,0.7879593968391418,20.188993453979492,0.46810810600615355,0.09242143349568512,0.2846911549568176,0.7832307815551758,0.001,0,0.0,0.36397748592870544,0.3808630393996248,0.2551594746716698,0.43282859134919865,0.5400908574682152,0.4109884537756443,2.8255079428559724,2.7043691961636096,1.3299138274262934,0.10726226611901651,1.2478169609467393,-1.0117863416671753,4,1,1588927383,1,4,-1.612855315208435,1.7256996631622314,1.9094390869140625,60.0,172.0,2.437856674194336,2.5650100708007812,0.009871363639831543,0.04012475974597729,0.48540092418925207,0.013784408569335938,3.728771209716797,-0.007688946852785594,-0.009416534640066657,0.005827516317367554,-0.00926905870437622,0.0,0.0,0.0,0.017717098117071062,0.006901820563059713,-0.024618918680130775,0.004182432892396282,-0.01924254135958492,-0.011506174276075753,0.15896451443495208,-0.151863195299776,0.021047940322598935,-0.0234249742519812,-0.05706677075750255,1.0743374256823526,-0.00045983665912885385
val,13,38,-0.32336614357869486,180,513,14.435089111328125,14.554374694824219,1.0082635879516602,2.3696596035715665,3.7142605290510233,0.7666738033294678,19.54133415222168,0.6332109144684127,0.3854094552082523,0.0013158749788999557,1.2272197008132935,0.001,0,0.0,0.36062378167641324,0.36257309941520466,0.27680311890838205,0.7254116046953494,0.8133976339307484,0.2770710728347669,2.8050974491480236,2.727731191342877,1.3333404714792547,0.087986029235399,1.1212911796087828,-1.1863296031951904,4,1,1588927383,1,4,-1.767277717590332,1.9689011573791504,2.267333984375,52.0,152.0,2.082304000854492,2.2971057891845703,0.01599597930908203,0.012028700530963388,0.3963094615371343,-0.007501184940338135,3.0811119079589844,0.15741386160947357,0.28357148707250057,-0.2775477636605501,0.43471986055374146,0.0,0.0,0.0,0.014363393864778862,-0.011388119421360421,-0.0029752744434184963,0.296765446238547,0.2540642351029483,-0.14542355521695316,0.1385540207270033,-0.12850120012050859,0.02447458437556027,-0.042701211135598716,-0.1835925520954591,1.6056415639871235,-0.6055383329030778
val,14,24,-0.14664002278276062,140,401,12.715119361877441,12.778644561767578,1.0049960613250732,2.400568646980343,3.4670109006143184,0.6944605112075806,17.079824447631836,0.5844182071375876,0.35628001933272163,0.008204321376979351,1.3800344467163086,0.001,0,0.0,0.3690773067331671,0.371571072319202,0.2593516209476309,0.6360989300081054,0.7658017562739801,0.25100574746298104,2.7007913851254695,2.8527154034416147,1.3255414166129553,0.1297028262658747,1.2039035441613177,-1.1380338668823242,4,1,1588927383,1,4,-1.7275983095169067,1.9009524583816528,2.168181896209717,12.0,40.0,0.3623342514038086,0.5213756561279297,0.012728452682495117,0.042937743939739814,0.14905983310042936,-0.07971447706222534,0.6196022033691406,0.10862115427864849,0.25444205119696983,-0.2706593172624707,0.5875346064567566,0.0,0.0,0.0,0.022816918921532703,-0.0023901465173630787,-0.020426772404169624,0.20745277155130298,0.20646835744617997,-0.171488880588739,0.034247956704449134,-0.003516988021770917,0.016675529509260878,-0.0009844141051230104,-0.10098018754292415,1.417847241833784,-0.42881221210714354
val,15,90,-0.0036101382641459327,140,400,12.9403076171875,12.630741119384766,0.9760773181915283,2.407733370512724,3.4739670228969883,0.745805561542511,17.216278076171875,0.5494609745964408,0.2963066739647065,0.019674096256494522,1.1577527523040771,0.001,0,0.0,0.375,0.3675,0.2575,0.5739420071492592,0.7237648340512295,0.26504522486074455,2.8338406725724536,2.7337194798754996,1.3219464444419713,0.14982282690197024,1.2610417516677905,-1.0866754055023193,4,1,1588927383,1,4,-1.6922990083694458,1.8390358686447144,2.078155755996704,12.0,39.0,0.5875225067138672,0.3734722137451172,-0.016190290451049805,0.05010246747212088,0.15601595538309931,-0.028369426727294922,0.7560558319091797,0.07366392173750169,0.19446870582895473,-0.25918954238295555,0.36525291204452515,0.0,0.0,0.0,0.028739612188365626,-0.006461218836565086,-0.02227839335180054,0.14529584869245687,0.1644314352234294,-0.1574494031909755,0.16729724415143332,-0.12251291158788602,0.013080557338276844,0.019135586530972526,-0.043841980036451345,1.2323278964459907,-0.28578232758852884
val,16,48,-0.19806003763724905,100,286,10.713662147521973,10.841499328613281,1.011932134628296,2.4141003314431733,3.113103932608007,0.6818288564682007,14.348207473754883,0.6541148895810731,0.3818034869888291,0.00027460200362838805,1.350251317024231,0.001,1,0.0034965034965034965,0.36013986013986016,0.3706293706293706,0.2692307692307692,0.6819391483497508,0.8269346670595213,0.37898768093316004,2.6574926173802718,2.95732074807275,1.3407137130762075,0.14499551870977057,1.2126223711611959,-1.2240254878997803,4,1,1588927383,1,4,-1.8315956592559814,2.039372205734253,2.349815607070923,-28.0,-75.0,-1.6391229629516602,-1.4157695770263672,0.019664525985717773,0.05646942840257019,-0.20484713490588202,-0.09234613180160522,-2.1120147705078125,0.17831783672213397,0.2799655188530773,-0.2785890366358217,0.557751476764679,0.0,1.0,0.0034965034965034965,0.013879472328225784,-0.0033318482071944544,-0.01054762412103133,0.2532929898929484,0.26760126823172126,-0.04350694711856001,-0.009050811040748563,0.10108835660936455,0.03184782597251301,0.01430827833877285,-0.09226136054304601,1.5254989661097944,-0.480232226961632
val,17,8,-0.32518965600620253,120,345,11.982172012329102,11.837688446044922,0.9879418015480042,2.4167328259219296,3.288702259877009,0.7837479710578918,11.914061546325684,0.5922993121595305,0.4084282278906608,0.0003417579864617437,1.271043300628662,0.001,2,0.005797101449275362,0.37681159420289856,0.3681159420289855,0.25507246376811593,0.6132950294921802,0.7744765894214337,0.2983679773242329,2.8580975748025454,2.8260371586469213,1.1740161485292695,0.16118155992925354,1.2628124347635996,-1.1614869832992554,4,1,1588927383,1,4,-1.7575347423553467,1.942751407623291,2.2130751609802246,-8.0,-16.0,-0.37061309814453125,-0.41958045959472656,-0.004325807094573975,0.05910192288132654,-0.02924880763687998,0.009572982788085938,-4.546160697937012,0.11650225930059133,0.30659025975490906,-0.27852188065298833,0.4785434603691101,0.0,2.0,0.005797101449275362,0.030551206391264185,-0.005845276807579569,-0.024705929583684616,0.1846488710353778,0.21514319059363363,-0.12412665072748713,0.19155414638152513,-0.0301952328164643,-0.13484973857442495,0.030494319558255822,-0.04207129694064227,1.5319174509162263,-0.6073618453305855
val,18,81,-0.12771201037928526,140,404,12.892173767089844,12.808828353881836,0.9935352206230164,2.3686598959830727,3.431167072384457,0.7129102349281311,16.894603729248047,0.6123778805134376,0.36631022913037825,0.004446324892342091,1.3457297086715698,0.001,0,0.0,0.3613861386138614,0.3613861386138614,0.27722772277227725,0.6455671450104055,0.793998375311749,0.3323580157178055,2.740805984768149,2.8049355561602605,1.3148244018001216,0.14843123030134353,1.2299237677266723,-1.1432164907455444,4,1,1588927383,1,4,-1.7342443466186523,1.9205667972564697,2.2043662071228027,12.0,43.0,0.5393886566162109,0.5515594482421875,0.0012676119804382324,0.011028992942469618,0.11321600487056793,-0.061264753341674805,0.43438148498535156,0.13658082765449842,0.2644722609946265,-0.274417313747108,0.5532298684120178,0.0,0.0,0.0,0.015125750802227,-0.012575080222703705,-0.0025506705795232953,0.2169209865536031,0.2346649764839489,-0.09013661233391457,0.07426255634712886,-0.05129683530312512,0.005958514696427164,0.017743989930345816,-0.07495996397756954,1.297342716640761,-0.4098841997036682
val,19,12,-0.40037890147830096,140,399,12.849357604980469,12.96066665649414,1.0086625814437866,2.438121550065234,3.5149179074897305,0.7552237510681152,16.808225631713867,0.6259968690482263,0.3957710545903588,0.0008074130164459348,1.3120790719985962,0.001,5,0.012531328320802004,0.3533834586466165,0.37844611528822053,0.2681704260651629,0.6561824554215839,0.7964022309258765,0.3457410062242204,2.7760751238951444,2.922948978199864,1.3085851429778839,0.14021977550429254,1.2136902234214784,-1.1713403463363647,4,1,1588927383,1,4,-1.7653207778930664,1.9552730321884155,2.24475359916687,12.0,38.0,0.49657249450683594,0.7033977508544922,0.016394972801208496,0.08049064702463093,0.19696683997584152,-0.018951237201690674,0.3480033874511719,0.15019981618928713,0.29393308645460703,-0.27805622562300414,0.5195792317390442,0.0,5.0,0.012531328320802004,0.007123070834982148,0.004484896451655451,-0.011607967286637655,0.22753629696478156,0.2370688320980764,-0.07675362182749967,0.10953169547412411,0.06671658673647851,-0.0002807441258105836,0.009532535133294828,-0.09119350828276351,1.3296323461581927,-0.682551090802684
