latent_dim,repeat,train_networks,train_frames_per_network,split,signal,target,pearson_r,corr_r2,n
1,1,1,2,val,z3,edge_length_std,,,0
1,1,1,2,val,z3,bbox_x_span,,,0
1,1,1,2,val,z3,bbox_y_span,,,0
1,1,1,2,val,z3,bbox_aspect_y_over_x,,,0
1,1,1,2,val,z3,descriptor_distance_to_train,,,0
1,1,1,2,val,z3,final_p_ratio_delta_to_train,,,0
1,1,1,4,val,z0,final_p_ratio,0.7183499388213029,0.5160266346045697,25
1,1,1,4,val,z0,stiffness_mean,-0.8336991184212771,0.6950542200564146,25
1,1,1,4,val,z0,stiffness_std,-0.7977608049057178,0.6364223018438186,25
1,1,1,4,val,z0,stiffness_min,0.6668159095952132,0.44464345728929155,25
1,1,1,4,val,z0,stiffness_max,-0.7715465387280481,0.5952840614232314,25
1,1,1,4,val,z0,near_zero_stiffness_edge_count,-0.47091707041211667,0.22176288720553045,25
1,1,1,4,val,z0,near_zero_stiffness_edge_fraction,-0.40911825267282337,0.16737774467006414,25
1,1,1,4,val,z0,horizontal_stiffness,-0.8085499146216893,0.6537529644347412,25
1,1,1,4,val,z0,vertical_stiffness,-0.7474206077199365,0.5586375648444392,25
1,1,1,4,val,z0,diagonal_stiffness,0.03803807326305048,0.001446895017565196,25
1,1,1,4,val,z0,vertical_minus_horizontal_stiffness,0.5543371620449311,0.3072896892240282,25
1,1,1,4,val,z0,vertical_over_horizontal_stiffness,0.7304672801092918,0.5335824473102666,25
1,1,1,4,val,z0,horizontal_edge_fraction,-0.07994169429101994,0.00639067448611889,25
1,1,1,4,val,z0,vertical_edge_fraction,-0.06285781712182116,0.003951105173320314,25
1,1,1,4,val,z0,diagonal_edge_fraction,0.11408299333562931,0.013014929368417241,25
1,1,1,4,val,z0,edge_length_mean,0.2729218929348205,0.07448635964312562,25
1,1,1,4,val,z0,edge_length_std,0.19590234166796278,0.038377727470991226,25
1,1,1,4,val,z0,bbox_x_span,0.16015525153721047,0.025649704594947156,25
1,1,1,4,val,z0,bbox_y_span,0.14837283520900213,0.0220144982279577,25
1,1,1,4,val,z0,bbox_aspect_y_over_x,-0.08709792389062154,0.007586048346056503,25
1,1,1,4,val,z0,descriptor_distance_to_train,0.6013841288609562,0.3616628704458511,25
1,1,1,4,val,z0,final_p_ratio_delta_to_train,0.7183499388213029,0.5160266346045697,25
1,1,1,4,val,z1,final_p_ratio,,,0
1,1,1,4,val,z1,stiffness_mean,,,0
1,1,1,4,val,z1,stiffness_std,,,0
1,1,1,4,val,z1,stiffness_min,,,0
1,1,1,4,val,z1,stiffness_max,,,0
1,1,1,4,val,z1,near_zero_stiffness_edge_count,,,0
1,1,1,4,val,z1,near_zero_stiffness_edge_fraction,,,0
1,1,1,4,val,z1,horizontal_stiffness,,,0
1,1,1,4,val,z1,vertical_stiffness,,,0
1,1,1,4,val,z1,diagonal_stiffness,,,0
1,1,1,4,val,z1,vertical_minus_horizontal_stiffness,,,0
1,1,1,4,val,z1,vertical_over_horizontal_stiffness,,,0
1,1,1,4,val,z1,horizontal_edge_fraction,,,0
1,1,1,4,val,z1,vertical_edge_fraction,,,0
1,1,1,4,val,z1,diagonal_edge_fraction,,,0
1,1,1,4,val,z1,edge_length_mean,,,0
1,1,1,4,val,z1,edge_length_std,,,0
1,1,1,4,val,z1,bbox_x_span,,,0
1,1,1,4,val,z1,bbox_y_span,,,0
1,1,1,4,val,z1,bbox_aspect_y_over_x,,,0
1,1,1,4,val,z1,descriptor_distance_to_train,,,0
1,1,1,4,val,z1,final_p_ratio_delta_to_train,,,0
1,1,1,4,val,z2,final_p_ratio,,,0
1,1,1,4,val,z2,stiffness_mean,,,0
1,1,1,4,val,z2,stiffness_std,,,0
1,1,1,4,val,z2,stiffness_min,,,0
1,1,1,4,val,z2,stiffness_max,,,0
1,1,1,4,val,z2,near_zero_stiffness_edge_count,,,0
1,1,1,4,val,z2,near_zero_stiffness_edge_fraction,,,0
1,1,1,4,val,z2,horizontal_stiffness,,,0
1,1,1,4,val,z2,vertical_stiffness,,,0
1,1,1,4,val,z2,diagonal_stiffness,,,0
1,1,1,4,val,z2,vertical_minus_horizontal_stiffness,,,0
1,1,1,4,val,z2,vertical_over_horizontal_stiffness,,,0
1,1,1,4,val,z2,horizontal_edge_fraction,,,0
1,1,1,4,val,z2,vertical_edge_fraction,,,0
1,1,1,4,val,z2,diagonal_edge_fraction,,,0
1,1,1,4,val,z2,edge_length_mean,,,0
1,1,1,4,val,z2,edge_length_std,,,0
1,1,1,4,val,z2,bbox_x_span,,,0
1,1,1,4,val,z2,bbox_y_span,,,0
1,1,1,4,val,z2,bbox_aspect_y_over_x,,,0
1,1,1,4,val,z2,descriptor_distance_to_train,,,0
1,1,1,4,val,z2,final_p_ratio_delta_to_train,,,0
1,1,1,4,val,z3,final_p_ratio,,,0
1,1,1,4,val,z3,stiffness_mean,,,0
1,1,1,4,val,z3,stiffness_std,,,0
1,1,1,4,val,z3,stiffness_min,,,0
1,1,1,4,val,z3,stiffness_max,,,0
1,1,1,4,val,z3,near_zero_stiffness_edge_count,,,0
1,1,1,4,val,z3,near_zero_stiffness_edge_fraction,,,0
1,1,1,4,val,z3,horizontal_stiffness,,,0
1,1,1,4,val,z3,vertical_stiffness,,,0
1,1,1,4,val,z3,diagonal_stiffness,,,0
1,1,1,4,val,z3,vertical_minus_horizontal_stiffness,,,0
1,1,1,4,val,z3,vertical_over_horizontal_stiffness,,,0
1,1,1,4,val,z3,horizontal_edge_fraction,,,0
1,1,1,4,val,z3,vertical_edge_fraction,,,0
1,1,1,4,val,z3,diagonal_edge_fraction,,,0
1,1,1,4,val,z3,edge_length_mean,,,0
1,1,1,4,val,z3,edge_length_std,,,0
1,1,1,4,val,z3,bbox_x_span,,,0
1,1,1,4,val,z3,bbox_y_span,,,0
1,1,1,4,val,z3,bbox_aspect_y_over_x,,,0
1,1,1,4,val,z3,descriptor_distance_to_train,,,0
1,1,1,4,val,z3,final_p_ratio_delta_to_train,,,0
2,1,1,1,val,z0,final_p_ratio,0.9175076489706793,0.8418202859197033,25
2,1,1,1,val,z0,stiffness_mean,-0.9532236544066486,0.9086353353203658,25
2,1,1,1,val,z0,stiffness_std,-0.96803273252282,0.9370873712355975,25
2,1,1,1,val,z0,stiffness_min,0.9554589834694973,0.9129018690925651,25
2,1,1,1,val,z0,stiffness_max,-0.9180454954056027,0.8428075316345184,25
2,1,1,1,val,z0,near_zero_stiffness_edge_count,-0.27073848461491157,0.07329932705157871,25
2,1,1,1,val,z0,near_zero_stiffness_edge_fraction,-0.26125790921008724,0.06825569512482618,25
2,1,1,1,val,z0,horizontal_stiffness,-0.939943764801578,0.8834942809893642,25
2,1,1,1,val,z0,vertical_stiffness,-0.9557820028650138,0.9135192370006573,25
2,1,1,1,val,z0,diagonal_stiffness,0.7002860178228271,0.4904005067581529,25
