target,descriptor,pearson_r,abs_r
range_z0_aligned,edge_density,-0.09649673017438896,0.09649673017438896
range_z0_aligned,mean_degree,0.058312667824274994,0.058312667824274994
range_z0_aligned,std_degree,0.034891709494866675,0.034891709494866675
range_z0_aligned,max_degree,-0.004478566780028118,0.004478566780028118
range_z0_aligned,x_span0,0.07612005155906842,0.07612005155906842
range_z0_aligned,y_span0,0.08592555897924795,0.08592555897924795
range_z0_aligned,aspect_ratio0,-0.1295493589298966,0.1295493589298966
range_z0_aligned,edge_len_mean,-0.7679866016270783,0.7679866016270783
range_z0_aligned,edge_len_std,-0.059233570929504646,0.059233570929504646
range_z0_aligned,edge_len_min,0.5367325091516932,0.5367325091516932
