dataset,split,sim_idx,target_index,rollout_steps,pred_p_ratio,true_p_ratio,final_pos_mse,initial_to_target_mse,pred_to_initial_mse,movement_fraction_mse
one-system CV2 train-sim-0,test,39,20,20,-0.4740235585864848,-0.31079866800570854,7.545563858002424e-05,2.0531355403363705e-05,0.0001613868516869843,7.860506455435664
one-system CV2 train-sim-0,test,40,20,20,-0.46735914587085153,-0.459887879373671,5.3503626986639574e-05,2.4152164769475348e-05,0.00013006225344724953,5.385117843002975
one-system CV2 train-sim-0,test,41,20,20,-0.44549276495893625,-0.3295598175523438,0.00016778023564256728,1.8729519069893286e-05,0.00028984434902668,15.47526916975618
one-system CV2 train-sim-0,test,42,20,20,-0.4538198570946491,-0.01962301696976397,0.0001688834890956059,1.5734174667159095e-05,0.0002707810781430453,17.20974146220893
one-system CV2 train-sim-0,test,43,20,20,-0.4594364679527775,0.36455525606469,0.00010894043953157961,2.0011015294585377e-05,0.00017234431288670748,8.612472198416677
one-system CV2 train-sim-0,test,44,20,20,-0.46011406729669535,-0.08653050327059138,0.00015466722834389657,1.867963328550104e-05,0.00026510615134611726,14.19225673728243
one-system CV2 train-sim-0,test,45,20,20,-0.4582727975999547,-0.45796527566250383,7.116537017282099e-05,2.3721724573988467e-05,0.00016287619655486196,6.866119537255746
one-system CV2 train-sim-0,test,46,20,20,-0.4404593373493976,0.16157285157781903,0.00016034480358939618,1.7066682630684227e-05,0.0002517985412850976,14.753806977835778
one-system CV2 train-sim-0,test,47,20,20,-0.46487666937312766,0.1733113587610527,0.00019683458958752453,1.8037331756204367e-05,0.00029987021116539836,16.624976200387895
one-system CV2 train-sim-0,test,48,20,20,-0.4730927417019058,-0.19823626155503885,7.790644303895533e-05,1.984260234166868e-05,0.00016104154929053038,8.115949033174418
one-system CV2 train-sim-0,test,49,20,20,-0.4482672780871274,-0.12262720284474193,0.0002130087959812954,1.7269290765398182e-05,0.00033821817487478256,19.58494876653866
one-system CV2 train-sim-0,test,50,20,20,-0.45602529648496515,-0.36087781089135734,0.00018992566037923098,1.8915292457677424e-05,0.00032065939740277827,16.95238908519374
one-system CV2 train-sim-0,test,51,20,20,-0.4457077147871798,0.2104623856182687,0.00012316773063503206,1.7226702766492963e-05,0.00020065921125933528,11.648149618604338
one-system CV2 train-sim-0,test,52,20,20,-0.45211984261175986,-0.35196907590930315,0.00011732423445209861,2.0771300114574842e-05,0.0002253627753816545,10.849719282786808
one-system CV2 train-sim-0,test,53,20,20,-0.4524347351505412,-0.22371364653243847,0.00015075670671649277,1.7130258129327558e-05,0.0002573795209173113,15.024847785373952
one-system CV2 train-sim-0,test,54,20,20,-0.4426276008209167,0.33924070782373383,0.00013649901666212827,1.8370108591625467e-05,0.00020634924294427037,11.232880955224212
one-system CV2 train-sim-0,test,55,20,20,-0.4495768416178627,-0.46102752880921893,9.695538756204769e-05,2.230028076155577e-05,0.00019936841272283345,8.94017500741657
one-system CV2 train-sim-0,test,56,20,20,-0.4330246259891792,0.03121661411783099,8.303260983666405e-05,1.7731050320435315e-05,0.00015542788605671376,8.765858945060952
one-system CV2 train-sim-0,test,57,20,20,-0.42751069464249336,0.018819636532843884,6.89765001880005e-05,1.9474087821436115e-05,0.00014306434604804963,7.346395238629429
one-system CV2 train-sim-0,test,58,20,20,-0.47382705355853905,-0.38046272493573263,0.00015410887135658413,1.9177939975634217e-05,0.00027268746634945273,14.218809042884958
one-system CV2 train-sim-0,test,59,20,20,-0.45292731873309483,0.3570672873465933,0.00016088035772554576,1.9601540770963766e-05,0.0002402287645963952,12.255606199705069
one-system CV2 train-sim-0,test,60,20,20,-0.48727000661015346,-0.24209534069485592,0.00015971159155014902,1.8961802197736688e-05,0.00027734850300475955,14.626695295759616
one-system CV2 train-sim-0,test,61,20,20,-0.4551633583069437,-0.18133304872191686,0.00022235068900045007,1.786665598046966e-05,0.0003542739723343402,19.828778968017463
one-system CV2 train-sim-0,test,62,20,20,-0.47634902769961857,-0.27979301557583797,0.0001309553044848144,1.9918197722290643e-05,0.00024071258667390794,12.085058599680643
one-system CV2 train-sim-0,test,63,20,20,-0.4608500511874818,0.34294871794871795,0.0002249924000352621,1.8691967852646485e-05,0.0003175509045831859,16.988628863826435
one-system CV2 train-sim-0,test,64,20,20,-0.4708952048198168,0.09910948140387638,0.00016595060878898948,1.8592523701954633e-05,0.0002664717612788081,14.332199627681202
one-system CV2 train-sim-0,test,65,20,20,-0.45123113077721083,0.14501655806003633,0.00019111995061393827,1.6847563529154286e-05,0.0002899934770539403,17.212784302733976
one-system CV2 train-sim-0,test,66,20,20,-0.43093644798423514,-0.03649713275095128,6.642736116191372e-05,2.100569508911576e-05,0.0001419227191945538,6.756392425599474
one-system CV2 train-sim-0,test,67,20,20,-0.44397223635200106,-0.33998265394622723,0.00011750599514925852,1.9193015759810805e-05,0.00022147009440232068,11.539098241458632
one-system CV2 train-sim-0,test,68,20,20,-0.4447765385541202,-0.20905904556484228,0.00019457063172012568,1.8824597646016628e-05,0.0003231459413655102,17.16615395675612
one-system CV2 train-sim-0,test,69,20,20,-0.44974046249716443,-0.05747309262499337,0.00020579221018124372,1.7031870811479166e-05,0.00032501821988262236,19.08294300022321
one-system CV2 train-sim-0,test,70,20,20,-0.4625125436039566,0.19520105471324983,0.0001542622339911759,1.827830601541791e-05,0.0002432965993648395,13.31067546191735
one-system CV2 train-sim-0,test,71,20,20,-0.46255024850857146,-0.4066033952680123,0.00014029219164513052,1.9246195734012872e-05,0.00025382632156834006,13.188389283590475
one-system CV2 train-sim-0,test,72,20,20,-0.43617578362023823,-0.3198725879906284,0.00011007386638084427,2.2768950657336973e-05,0.000219605746679008,9.644965636931676
one-system CV2 train-sim-0,test,73,20,20,-0.4671792278865029,-0.28874297919468395,0.00014807088882662356,2.002749897656031e-05,0.0002660249301698059,13.282983086463013
one-system CV2 train-sim-0,test,74,20,20,-0.4647635688200479,-0.22872206879236756,0.00013900794147048146,1.652019636821933e-05,0.0002402843238087371,14.544883030021557
one-system CV2 train-sim-0,test,75,20,20,-0.4358109604002775,0.18127933485315811,0.0001734936813591048,1.7331140043097548e-05,0.0002691170375328511,15.527947778601675
one-system CV2 train-sim-0,test,76,20,20,-0.4550720100187852,0.3475898801597869,0.00024932113592512906,1.8524451661505736e-05,0.00034650921588763595,18.7055046065245
one-system CV2 train-sim-0,test,77,20,20,-0.4661351122558986,0.19034257923146813,0.000188557940418832,1.6780222722445615e-05,0.00028317750548012555,16.875670255636162
one-system CV2 train-sim-0,test,78,20,20,-0.47015813042261406,0.059018987341772154,0.00019065989181399345,1.737618185870815e-05,0.00029727898072451353,17.10841789881077
one-system CV2 train-sim-0,train,0,30,30,-0.4593004324021416,-0.4001104972375691,9.426254109712318e-05,4.407133747008629e-05,0.0002495787921361625,5.663063715857631
one-system CV2 train-sim-0,val,0,30,30,-0.4266610905975234,-0.1661552028218695,4.0294125938089564e-05,5.263390994514339e-05,0.00014474593626800925,2.7500509922000425
one-system CV2 train-sim-0,val,1,30,30,-0.44838090438108225,0.13164935200305758,0.00012887304183095694,4.153904228587635e-05,0.00026569352485239506,6.396236172800095
one-system CV2 train-sim-0,val,2,30,30,-0.4823301489745474,-0.3727525684931507,0.0001055731117958203,4.533511310000904e-05,0.00026880361838266253,5.929258801884602
one-system CV2 train-sim-0,val,3,30,30,-0.463183315373975,0.13790309512234647,0.00012866148608736694,3.779608232434839e-05,0.0002515514206606895,6.655489278015437
one-system CV2 train-sim-0,val,4,30,30,-0.45329295407498277,0.04893836920454751,0.00011618541611824185,3.749839379452169e-05,0.00024511347874067724,6.536639411378921
one-system CV2 train-sim-0,val,5,30,30,-0.4620007653771222,0.3608208822165959,0.00011002002429449931,4.1521609091432765e-05,0.0001924310636240989,4.634479921054012
one-system CV2 train-sim-0,val,6,30,30,-0.44568102444703145,-0.3265734265734266,8.354837336810306e-05,5.113912993692793e-05,0.0002436258946545422,4.763982002725045
one-system CV2 train-sim-0,val,7,30,30,-0.46456395424581154,-0.3225323159471795,0.00015696354967076331,4.178104063612409e-05,0.00034537192550487816,8.266235599844489
one-system CV2 train-sim-0,val,8,30,30,-0.4422996847302362,0.16987562059958136,5.953776781097986e-05,4.02897312596906e-05,0.00014550265041179955,3.6114078168938604
one-system CV2 train-sim-0,val,9,30,30,-0.45897524824766356,-0.4025103195801192,6.035153637640178e-05,4.691466165240854e-05,0.0001847407838795334,3.937804885992374
one-system CV2 train-sim-0,val,10,30,30,-0.463386491943792,-0.0655287492178266,4.3854775867657736e-05,4.5594217226607725e-05,0.0001411802222719416,3.096450182931359
one-system CV2 train-sim-0,val,11,30,30,-0.4510163850690759,0.3433954223413889,0.00012894856627099216,4.123692633584142e-05,0.00022743902809452266,5.515421451206516
one-system CV2 train-sim-0,val,12,30,30,-0.46135996558120507,0.12259254570772375,0.00015793200873304158,3.8025616959203035e-05,0.00029822008218616247,7.842609957022319
one-system CV2 train-sim-0,val,13,30,30,-0.43922137270410405,-0.01170158315536808,7.261268183356151e-05,3.9951028156792745e-05,0.00018553744303062558,4.644121855949764
one-system CV2 train-sim-0,val,14,30,30,-0.42462940586474596,0.027647048297335504,0.00010452936112415045,3.634540917119011e-05,0.00022712246573064476,6.249000105099319
one-system CV2 train-sim-0,val,15,30,30,-0.47844930448103584,-0.31576697715008284,9.350378240924329e-05,4.64090880996082e-05,0.00025183719117194414,5.426462821924533
one-system CV2 train-sim-0,val,16,30,30,-0.4494128308726353,0.1818407387058469,0.00013827250222675502,4.0630591684021056e-05,0.00026580714620649815,6.542044680856398
one-system CV2 train-sim-0,val,17,30,30,-0.45474232734409364,0.1689806357325539,0.00010203762212768197,3.6604691558750346e-05,0.0002093781076837331,5.719980110956058
one-system CV2 train-sim-0,val,18,30,30,-0.4330806228091628,0.051660912652272684,9.885410690912977e-05,3.810734779108316e-05,0.00022018035815563053,5.77789772625297
one-system CV2 train-sim-0,val,19,30,30,-0.46443084925595896,-0.12455852012448858,0.0001158618979388848,4.261951835360378e-05,0.0002707850653678179,6.353545882925753
one-system CV2 train-sim-0,test,0,30,30,-0.46446013377216266,-0.1766819585201207,0.00015379744581878185,4.241309216013178e-05,0.0003367986937519163,7.940913444375234
one-system CV2 train-sim-0,test,1,30,30,-0.46847492806264446,-0.37367925700992666,4.8653120757080615e-05,5.207998401601799e-05,0.00017372997535858303,3.3358300437486643
one-system CV2 train-sim-0,test,2,30,30,-0.44554173184602563,0.3470418602942527,0.00015819001419004053,3.992187339463271e-05,0.0002686662774067372,6.7298013485223365
one-system CV2 train-sim-0,test,3,30,30,-0.4391751547833034,-0.3775729143937741,4.094014366273768e-05,4.5936925744172186e-05,0.00014171403017826378,3.0849698337996077
one-system CV2 train-sim-0,test,4,30,30,-0.46387091124750235,0.16148462797256363,0.00011674736015265808,4.032889773952775e-05,0.0002363936509937048,5.8616442363612435
one-system CV2 train-sim-0,test,5,30,30,-0.42990971099633324,0.04748682899045992,0.00010497975017642602,4.025057933176868e-05,0.000234007224207744,5.813760400289407
one-system CV2 train-sim-0,test,6,30,30,-0.43960111655002226,-0.2960321158464461,0.00014102179557085037,4.401653495733626e-05,0.00032390595879405737,7.358733691963906
one-system CV2 train-sim-0,test,7,30,30,-0.4401399825021872,-0.38178768357750853,0.00012478523422032595,4.587458897731267e-05,0.0003051105886697769,6.650971604795624
one-system CV2 train-sim-0,test,8,30,30,-0.4337906186616916,-0.4000439085969374,6.673081952612847e-05,4.2778876377269626e-05,0.00019197580695617944,4.487630887336372
one-system CV2 train-sim-0,test,9,30,30,-0.46586608493228976,0.06399956769219685,0.00015327558503486216,3.744265632121824e-05,0.00030166804208420217,8.056801298930575
one-system CV2 train-sim-0,test,10,30,30,-0.436507806215422,0.14337487845841068,0.00010118260979652405,3.972016565967351e-05,0.0002174128167098388,5.473613040102962
one-system CV2 train-sim-0,test,11,30,30,-0.4585773356001931,0.21489961315619038,0.00016422104090452194,4.0048635128187016e-05,0.0002960592682939023,7.392493335822323
one-system CV2 train-sim-0,test,12,30,30,-0.4350688697091511,-0.3469343889376489,0.00010577978537185118,4.5186487113824114e-05,0.0002679757308214903,5.930439561421609
one-system CV2 train-sim-0,test,13,30,30,-0.4322768623595706,-0.36664366962090256,0.00011442863615229726,4.956830161972903e-05,0.00029682659078389406,5.988234034344078
one-system CV2 train-sim-0,test,14,30,30,-0.44674270657940157,-0.10492464408017105,0.00013606349239125848,3.9931401261128485e-05,0.0002976223186124116,7.4533402087778535
one-system CV2 train-sim-0,test,15,30,30,-0.47458547488855496,-0.338183893287681,0.00017294961435254663,4.2922656575683504e-05,0.00037060261820442975,8.6341957318267
one-system CV2 train-sim-0,test,16,30,30,-0.41925017426228967,-0.17478789166976638,7.726080366410315e-05,4.1907613194780424e-05,0.0002077135577565059,4.956463561670378
one-system CV2 train-sim-0,test,17,30,30,-0.4653186427945411,0.3540670709953621,0.00014022174582351,4.212879866827279e-05,0.00024205648514907807,5.745629896904012
one-system CV2 train-sim-0,test,18,30,30,-0.45422281590906116,0.3533724862075102,0.00021143662161193788,4.24610661866609e-05,0.00034292828058823943,8.076299334564755
one-system CV2 train-sim-0,test,19,30,30,-0.4684535627619678,-0.21624103399286185,5.458469604491256e-05,4.323597386246547e-05,0.00017003202810883522,3.932651746198909
one-system CV2 train-sim-0,test,20,30,30,-0.4846280958015423,-0.30726844237974943,3.474431287031621e-05,5.4758067562943324e-05,0.0001439815532648936,2.629412608459742
one-system CV2 train-sim-0,test,21,30,30,-0.4593631723821539,-0.3098057709774331,0.0001130697492044419,4.524388714344241e-05,0.00028366001788526773,6.269576638849456
one-system CV2 train-sim-0,test,22,30,30,-0.47396726887559487,0.18541777541245344,0.00014246368664316833,3.9087019104044884e-05,0.00026494977646507323,6.7784595126021046
one-system CV2 train-sim-0,test,23,30,30,-0.461276669667251,-0.07551780916890545,9.874029638012871e-05,4.258125045453198e-05,0.0002377290657022968,5.582951725575615
one-system CV2 train-sim-0,test,24,30,30,-0.462470871412269,0.34168347309202846,8.85663102963008e-05,4.391522452351637e-05,0.00016791302186902612,3.8235719773927053
one-system CV2 train-sim-0,test,25,30,30,-0.4846788227283045,-0.2559177164155034,5.219865488470532e-05,4.565198105410673e-05,0.00016749567294027656,3.668968335498096
one-system CV2 train-sim-0,test,26,30,30,-0.48384038143743396,-0.32998625938061515,0.00014010313316248357,4.428644751897082e-05,0.0003236193733755499,7.307413249548235
one-system CV2 train-sim-0,test,27,30,30,-0.45847012475377547,0.3608300493485284,0.0001563584664836526,4.222751158522442e-05,0.0002625659108161926,6.217887366776912
one-system CV2 train-sim-0,test,28,30,30,-0.4531342609579182,-0.3609730995812336,0.00011960358096985146,4.470559360925108e-05,0.00029268761863932014,6.547002176004062
one-system CV2 train-sim-0,test,29,30,30,-0.4451747677845339,-0.03466911569912223,0.0001258596166735515,3.651211955002509e-05,0.00026464840630069375,7.248234546835884
one-system CV2 train-sim-0,test,30,30,30,-0.4608166952020168,0.20542409965944983,0.00018761761020869017,3.9869195461506024e-05,0.0003290549211669713,8.253362460867214
one-system CV2 train-sim-0,test,31,30,30,-0.4416083974433857,0.04802390098164746,8.36794642964378e-05,4.205921868560836e-05,0.00020498645608313382,4.873758060400566
one-system CV2 train-sim-0,test,32,30,30,-0.4765334019184789,-0.03531145297945866,5.949682599748485e-05,4.0498147427570075e-05,0.00016528702690266073,4.081347849263289
one-system CV2 train-sim-0,test,33,30,30,-0.4466312149827117,0.34884504843345276,0.00015201747009996325,4.14935166190844e-05,0.00026031307061202824,6.273584208389333
one-system CV2 train-sim-0,test,34,30,30,-0.44206303262025604,0.21106401478100206,0.00018161504704039544,3.752221891772933e-05,0.00032058285432867706,8.543813867500276
one-system CV2 train-sim-0,test,35,30,30,-0.4564223040916938,0.40637773016187406,0.0001054405584000051,4.3003165046684444e-05,0.00018186299712397158,4.229060743006712
one-system CV2 train-sim-0,test,36,30,30,-0.4423265139349481,-0.006937701908309354,6.139704782981426e-05,3.696250496432185e-05,0.00015954120317474008,4.316298457821991
one-system CV2 train-sim-0,test,37,30,30,-0.4591660273830111,0.1652274035693725,0.000195158165297471,3.805864980677143e-05,0.00034305016743019223,9.013724059363673
one-system CV2 train-sim-0,test,38,30,30,-0.4492094930331144,-0.006013805605912704,0.00014780450146645308,3.973766433773562e-05,0.0003050151572097093,7.67571930290984
one-system CV2 train-sim-0,test,39,30,30,-0.4731186860334351,-0.33021258623116995,4.903272201772779e-05,4.725663166027516e-05,0.0001643428549868986,3.4776675614197106
one-system CV2 train-sim-0,test,40,30,30,-0.46627089484080625,-0.49734350583693354,3.4532426070654765e-05,5.78740073251538e-05,0.00013249952462501824,2.2894479015526876
one-system CV2 train-sim-0,test,41,30,30,-0.4444598280421449,-0.35556168413311273,0.00012316351057961583,4.2876610677922145e-05,0.00029489200096577406,6.8776891713975585
one-system CV2 train-sim-0,test,42,30,30,-0.4528274447926589,-0.031174793587322745,0.0001330313680227846,3.505931090330705e-05,0.00027550876257009804,7.858362171747935
one-system CV2 train-sim-0,test,43,30,30,-0.4583746933118574,0.3655604865515569,9.432338993065059e-05,4.512622763286345e-05,0.00017547847528476268,3.8886138835360886
one-system CV2 train-sim-0,test,44,30,30,-0.4591669277476913,-0.09729326513213982,0.00011495386570459232,4.284841998014599e-05,0.0002697463205549866,6.295362131905325
one-system CV2 train-sim-0,test,45,30,30,-0.4573236855882133,-0.48394878456114304,4.4285625335760415e-05,5.5314256314886734e-05,0.00016582866373937577,2.9979371465353366
one-system CV2 train-sim-0,test,46,30,30,-0.4393645440028654,0.15931718714582135,0.00013034901348873973,3.8263799069682136e-05,0.00025628070579841733,6.697732897136142
one-system CV2 train-sim-0,test,47,30,30,-0.4639865066529697,0.17085365853658538,0.00016179541125893593,4.0753078792477027e-05,0.000305017369100824,7.484523332679588
one-system CV2 train-sim-0,test,48,30,30,-0.4720354303970615,-0.21363172032840225,5.237585719441995e-05,4.569960219669156e-05,0.00016396140563301742,3.5878081591897857
one-system CV2 train-sim-0,test,49,30,30,-0.44729833313845474,-0.1390703034959662,0.00016674454673193395,3.8736940041417256e-05,0.0003440020082052797,8.880464172892212
one-system CV2 train-sim-0,test,50,30,30,-0.4551004175780473,-0.4020383823051068,0.00014016687055118382,4.401604746817611e-05,0.0003261671226937324,7.410186544567713
one-system CV2 train-sim-0,test,51,30,30,-0.44459388840819336,0.20911479894884624,9.953631524695083e-05,3.8699901779182255e-05,0.00020427454728633165,5.278425471255758
one-system CV2 train-sim-0,test,52,30,30,-0.4510947876205989,-0.3845781549789985,8.03171205916442e-05,4.8505538870813325e-05,0.00022938763140700758,4.729101804598945
one-system CV2 train-sim-0,test,53,30,30,-0.4514068898155453,-0.25126098861507423,0.00011301889026071876,3.891575397574343e-05,0.0002619081933517009,6.730132827824712
one-system CV2 train-sim-0,test,54,30,30,-0.4415380418158219,0.3396293152235427,0.00011776552855735645,4.1353374399477616e-05,0.00021001750428695232,5.078606216222232
one-system CV2 train-sim-0,test,55,30,30,-0.4484844879889194,-0.49076446722186634,6.419136479962617e-05,5.1787115808110684e-05,0.00020296347793191671,3.9191886778164506
one-system CV2 train-sim-0,test,56,30,30,-0.4318743263737207,0.026703706919003384,6.158066389616579e-05,4.0000126318773255e-05,0.00015825389709789306,3.956334933462942
one-system CV2 train-sim-0,test,57,30,30,-0.42668899830494794,0.014949536702145981,4.75726010336075e-05,4.40251715190243e-05,0.00014572308282367885,3.309994664318537
one-system CV2 train-sim-0,test,58,30,30,-0.47259578242582045,-0.4085527257118329,0.00011150913633173332,4.4013704609824345e-05,0.00027744422550313175,6.303587211361507
one-system CV2 train-sim-0,test,59,30,30,-0.4518989630584665,0.3575257441105939,0.00013885169755667448,4.4129512389190495e-05,0.0002445047430228442,5.540617373391497
one-system CV2 train-sim-0,test,60,30,30,-0.48614611385532625,-0.26914719773017043,0.00011627688945736736,4.392562550492585e-05,0.00028217400540597737,6.423904091572565
one-system CV2 train-sim-0,test,61,30,30,-0.4542529968212631,-0.20737081526760964,0.0001721972948871553,4.0909857489168644e-05,0.0003602644719649106,8.806299852310529
one-system CV2 train-sim-0,test,62,30,30,-0.47530849852431967,-0.29996883980195965,9.284379484597594e-05,4.578682637657039e-05,0.00024494630633853376,5.349711384754882
one-system CV2 train-sim-0,test,63,30,30,-0.4598439065052401,0.34358362564769146,0.00019666552543640137,4.211776104057208e-05,0.0003229756257496774,7.668394942422384
one-system CV2 train-sim-0,test,64,30,30,-0.469912598151314,0.0939923662791711,0.00013203338312450796,4.2427334847161546e-05,0.00027113547548651695,6.390584665834987
one-system CV2 train-sim-0,test,65,30,30,-0.45013782584969286,0.14207844953507429,0.00015771524340379983,3.784590808209032e-05,0.0002949914487544447,7.794540115528169
one-system CV2 train-sim-0,test,66,30,30,-0.42985523747560184,-0.0457618954166741,4.5394197513815016e-05,4.8086723836604506e-05,0.00014457599900197238,3.0065678729379033
one-system CV2 train-sim-0,test,67,30,30,-0.443057532018703,-0.35860707688964544,8.230446110246703e-05,4.359150261734612e-05,0.00022541830549016595,5.171152448423893
one-system CV2 train-sim-0,test,68,30,30,-0.4437703874612141,-0.23559157909837536,0.0001449607516406104,4.396084841573611e-05,0.0003286659193690866,7.476332491604921
one-system CV2 train-sim-0,test,69,30,30,-0.4489045300592718,-0.07462211051718645,0.00016227176820393652,3.8173133361851797e-05,0.00033062390866689384,8.6611676734219
one-system CV2 train-sim-0,test,70,30,30,-0.46144069469113874,0.19359375549382932,0.00012627660180442035,4.114871262572706e-05,0.0002475744695402682,6.016578739464119
one-system CV2 train-sim-0,test,71,30,30,-0.46152293523114646,-0.43038788484891777,0.00010080942593049258,4.383279519970529e-05,0.0002583189052529633,5.893279314632896
one-system CV2 train-sim-0,test,72,30,30,-0.43528568840281323,-0.34821068857398096,7.324595208046958e-05,5.332339060259983e-05,0.00022361981973517686,4.193653426912318
one-system CV2 train-sim-0,test,73,30,30,-0.46617677407942454,-0.3161460161460162,0.00010566598211880773,4.643464490072802e-05,0.0002706824743654579,5.829321510784592
one-system CV2 train-sim-0,test,74,30,30,-0.4638238459978472,-0.2559123677558281,0.00010404719068901613,3.7055131542729214e-05,0.0002445847203489393,6.600562733582593
one-system CV2 train-sim-0,test,75,30,30,-0.43481823436025374,0.18020241032793333,0.00014177260163705796,3.896932321367785e-05,0.00027386719011701643,7.027763572267832
one-system CV2 train-sim-0,test,76,30,30,-0.4540832826669081,0.3480916030534351,0.00021915577235631645,4.166367943980731e-05,0.00035240896977484226,8.458421687983114
one-system CV2 train-sim-0,test,77,30,30,-0.46528524909985514,0.189612148866391,0.00015746682765893638,3.758188904612325e-05,0.00028813997050747275,7.6669900800847515
one-system CV2 train-sim-0,test,78,30,30,-0.4691104560430033,0.05460421167255036,0.00015340722166001797,3.925757118850015e-05,0.000302403059322387,7.703050651563765
one-system CV2 train-sim-0,train,0,40,40,-0.4583908736115281,-0.42006022764946405,6.392694194801152e-05,7.972279854584485e-05,0.00025411645765416324,3.187500467736751
one-system CV2 train-sim-0,val,0,40,40,-0.42546872474543396,-0.17622582690478705,2.966895954159554e-05,9.510664676781744e-05,0.00014752009883522987,1.5511018824516933
one-system CV2 train-sim-0,val,1,40,40,-0.44742428582971566,0.13053558403667812,0.00010406720684841275,7.38977687433362e-05,0.000270441931206733,3.6596765478270323
one-system CV2 train-sim-0,val,2,40,40,-0.48122994967183685,-0.39409143820495324,7.30992978787981e-05,8.18435219116509e-05,0.0002735217858571559,3.34200898823024
one-system CV2 train-sim-0,val,3,40,40,-0.46210709687192303,0.1359349241953355,0.000106734674773179,6.724588456563652e-05,0.0002560386201366782,3.807498730822215
one-system CV2 train-sim-0,val,4,40,40,-0.4522726064132854,0.04414044439609453,9.186808165395632e-05,6.688523717457429e-05,0.0002495248045306653,3.7306409466619863
one-system CV2 train-sim-0,val,5,40,40,-0.4608312798331926,0.3612344226346473,0.00010289219790138304,7.389242091448978e-05,0.00019592013268265873,2.651423924916232
one-system CV2 train-sim-0,val,6,40,40,-0.4446016719090063,-0.34351915291186547,5.418018554337323e-05,9.308532753493637e-05,0.0002480282273609191,2.6645254835444425
one-system CV2 train-sim-0,val,7,40,40,-0.46347701409251196,-0.33996127884464444,0.00011603232269408181,7.465517410309985e-05,0.0003513467963784933,4.706261831139505
one-system CV2 train-sim-0,val,8,40,40,-0.44119783996072653,0.1694200397108634,4.98277076985687e-05,7.158632797654718e-05,0.00014826531696598977,2.0711401346715794
one-system CV2 train-sim-0,val,9,40,40,-0.4576602149759983,-0.4165708839113005,4.161921242484823e-05,8.43360903672874e-05,0.0001881252246676013,2.2306609643428765
one-system CV2 train-sim-0,val,10,40,40,-0.46241836734693875,-0.06922776403177497,3.224590909667313e-05,8.150575013132766e-05,0.00014379005006048828,1.7641706238983617
one-system CV2 train-sim-0,val,11,40,40,-0.4500442855787176,0.3436963036963037,0.00011687260848702863,7.328498031711206e-05,0.00023157538089435548,3.1599296321334016
one-system CV2 train-sim-0,val,12,40,40,-0.4603515297276134,0.11928575311192043,0.0001308499340666458,6.752927583875135e-05,0.00030344893457368016,4.493590828639502
one-system CV2 train-sim-0,val,13,40,40,-0.4381871838845313,-0.013244945485339261,5.4254305723588914e-05,7.127227581804618e-05,0.00018897728295996785,2.6514837752959575
one-system CV2 train-sim-0,val,14,40,40,-0.42360453560165584,0.022034126024452507,8.19760316517204e-05,6.435383693315089e-05,0.00023126245650928468,3.5936078955092325
one-system CV2 train-sim-0,val,15,40,40,-0.4772989097678393,-0.33223973753700886,6.216618203325197e-05,8.425316627835855e-05,0.00025634930352680385,3.042607356498248
one-system CV2 train-sim-0,val,16,40,40,-0.44835949605874825,0.1809927682654472,0.00011633460962912068,7.228551112348214e-05,0.00027051629149354994,3.742330756040985
one-system CV2 train-sim-0,val,17,40,40,-0.453360929094535,0.16762649115590292,8.443578553851694e-05,6.5004569478333e-05,0.0002132234221789986,3.2801297491873886
one-system CV2 train-sim-0,val,18,40,40,-0.4318462694162406,0.04830963241212772,7.700795686105266e-05,6.790345651097596e-05,0.00022418610751628876,3.3015419101684635
one-system CV2 train-sim-0,val,19,40,40,-0.4633163915457062,-0.1326862113233252,8.510107727488503e-05,7.661214476684108e-05,0.00027560439775697887,3.5973982792903705
one-system CV2 train-sim-0,test,0,40,40,-0.4636444385959141,-0.18901920788713242,0.00011368907144060358,7.609016029164195e-05,0.0003426566254347563,4.5032974581917795
one-system CV2 train-sim-0,test,1,40,40,-0.4675378086852485,-0.38987996109727013,3.131749326712452e-05,9.463393507758155e-05,0.00017697540170047432,1.8701050691317935
one-system CV2 train-sim-0,test,2,40,40,-0.44449918493026624,0.347359861067082,0.00014203180035110563,7.095588080119342e-05,0.0002734815061558038,3.8542472176767633
one-system CV2 train-sim-0,test,3,40,40,-0.4378634439653467,-0.39448264571054353,2.9652848752448335e-05,8.382369560422376e-05,0.0001443945657229051,1.722598421389921
one-system CV2 train-sim-0,test,4,40,40,-0.46300021298246447,0.1603154088173475,9.692675666883588e-05,7.17385919415392e-05,0.00024069791834335774,3.3552082892776305
one-system CV2 train-sim-0,test,5,40,40,-0.4289453533980279,0.04405251080633972,8.167696796590462e-05,7.19091622158885e-05,0.0002382854581810534,3.3137009365463537
one-system CV2 train-sim-0,test,6,40,40,-0.43864645168190813,-0.31323114158935056,0.00010168142762267962,7.944491517264396e-05,0.000329566013533622,4.1483588070732145
one-system CV2 train-sim-0,test,7,40,40,-0.4391745137361303,-0.40014449513666833,8.674413402331993e-05,8.312502905027941e-05,0.00031047602533362806,3.735048623511843
one-system CV2 train-sim-0,test,8,40,40,-0.432712443513722,-0.4176185174494523,4.5953140215715393e-05,7.743487367406487e-05,0.0001955435291165486,2.5252643910755372
