sim_idx,split,node_count,edge_count,edge_density,mean_degree,std_degree,max_degree,x_span0,y_span0,aspect_ratio0,edge_len_mean,edge_len_std,edge_len_min,edge_len_max,stiffness_mean,stiffness_std,stiffness_min,stiffness_max
18,val,160,456,0.035849056603773584,5.7,0.8046738469715541,7.0,13.388520240783691,13.544290542602539,0.9884991907602038,2.398816999113351,3.5740466522617473,0.33786144852638245,18.330835342407227,0.8833151419173207,0.2769017059781597,0.51020747423172,2.959627866744995
19,val,172,492,0.03345573235414117,5.72093023255814,0.7723591583914239,7.0,14.05364990234375,14.317659378051758,0.9815605701506825,2.4927493529469986,3.7674590747099432,0.38220176100730896,19.547334671020508,0.8690299731565685,0.27801584661957435,0.430278480052948,2.616262435913086
20,val,212,603,0.026960565143521416,5.688679245283019,0.7692584955432524,7.0,15.883009910583496,15.725339889526367,1.0100264936824763,2.661949350762723,4.157331417717328,0.3224564790725708,21.598209381103516,0.856982202128589,0.3134521880205663,0.3858352303504944,3.101271629333496
21,test,264,754,0.021719092061297386,5.712121212121212,0.8121268656519635,8.0,17.780651092529297,17.757678985595703,1.0012936435528668,2.7452981215296437,4.585490222841432,0.245798721909523,23.937578201293945,0.8610730662507151,0.37175170122451096,0.39005109667778015,4.0684051513671875
22,test,124,354,0.046420141620771044,5.709677419354839,0.7908161723955652,8.0,12.15481948852539,12.179510116577148,0.9979727733040632,2.6651952630382474,3.397428860116635,0.3452151119709015,15.791435241699219,0.8447810755779515,0.3676754878852148,0.31786078214645386,2.8965063095092773
23,test,228,657,0.025388360769765823,5.7631578947368425,0.8250744950837307,8.0,16.24496078491211,16.284259796142578,0.9975866872843814,2.319708226841153,3.9227299470001484,0.7341413497924805,21.993183135986328,0.8645146062747892,0.12739419849801312,0.6256746053695679,1.3621512651443481
24,test,112,320,0.05148005148005148,5.714285714285714,0.8390957231764807,7.0,11.341119766235352,11.355500221252441,0.9987336132502401,2.490526631753892,3.0806538232399627,0.39795687794685364,14.823572158813477,0.8438441089354456,0.36576181984338785,0.35344529151916504,2.5128772258758545
25,test,180,522,0.03240223463687151,5.8,0.7483314773547882,7.0,14.340980529785156,14.693090438842773,0.976035680817238,2.4710934177554886,3.794044770285123,0.44590330123901367,19.444528579711914,0.8724255342022212,0.2557077578593375,0.48711052536964417,2.2424893379211426
26,test,184,533,0.03165835115229271,5.793478260869565,0.7523592382900962,8.0,14.76371955871582,14.813960075378418,0.9966085694569881,2.5558029750945646,3.8917505403623363,0.27136924862861633,19.812150955200195,0.8657520911595163,0.2967313727592715,0.4783484637737274,3.6850931644439697
27,test,264,763,0.02197833851826247,5.78030303030303,0.7959594357278207,8.0,17.650320053100586,17.545320510864258,1.0059844755854594,2.77456649833238,4.520311568665228,0.2981190085411072,23.733022689819336,0.8603096086028987,0.40540565575959814,0.33956629037857056,3.354416847229004
28,test,248,713,0.02327935222672065,5.75,0.7198230069192861,7.0,17.24304962158203,17.123109817504883,1.0070045573120447,2.9846395119961984,4.720664145099492,0.28630319237709045,23.73082160949707,0.8457284449778633,0.3761104320465824,0.30304041504859924,3.492764472961426
29,test,144,411,0.03991841491841492,5.708333333333333,0.8322910148099242,7.0,12.998319625854492,12.716909408569336,1.0221288214175315,2.7964828674230553,3.7172771074697084,0.29949021339416504,17.51007080078125,0.8262440250447777,0.3694245745926464,0.3582713007926941,3.3390591144561768
30,test,244,698,0.023544491668353235,5.721311475409836,0.7710148207413015,8.0,17.082090377807617,17.109210968017578,0.9984148544161003,2.540049707010004,4.238068146875111,0.3180139362812042,22.708436965942383,0.8607579341590575,0.264004562799091,0.44882363080978394,3.1445364952087402
31,test,168,479,0.03414599372683205,5.7023809523809526,0.805926882905372,7.0,14.151100158691406,13.984729766845703,1.0118965753803928,2.482162639156513,3.7530453315448233,0.44519078731536865,18.66360092163086,0.8676575149773058,0.23334229029165152,0.5335910320281982,2.2460620403289795
32,test,240,683,0.02381450488145049,5.691666666666666,0.744936611770126,7.0,16.852609634399414,16.88125991821289,0.9983028349807844,2.5111776629618285,4.235250455979137,0.3683009743690491,22.79693603515625,0.8723942054487427,0.23164098976608893,0.5471509695053101,2.7149322032928467
33,test,212,611,0.027318250916569795,5.764150943396227,0.753005134068203,8.0,15.79092025756836,15.86421012878418,0.9953801752106874,2.687502749227658,4.0931769874782375,0.2686881422996521,20.96483612060547,0.8450764383017139,0.3931060226789766,0.3273946940898895,3.721888780593872
34,test,232,670,0.025003731900283623,5.775862068965517,0.7942270900883464,8.0,16.6610107421875,16.580928802490234,1.0048297619904887,2.7949103251766805,4.302476366371919,0.33565667271614075,16.582551956176758,0.8430981005305674,0.3960059442475457,0.31810298562049866,2.979288339614868
35,test,244,701,0.023645685758618362,5.745901639344262,0.7794646692782491,7.0,17.016849517822266,16.9543399810791,1.0036869342488663,2.686271774105611,4.386048732037297,0.37110140919685364,22.947837829589844,0.8650465975814471,0.32876575756009957,0.4014500081539154,2.694627046585083
36,test,300,859,0.01915273132664437,5.726666666666667,0.7780031419530957,8.0,18.870548248291016,18.784629821777344,1.0045738684940209,2.8391001046016138,4.810365234058622,0.231752410531044,26.094621658325195,0.8507997122646349,0.3941785302780158,0.3158133924007416,4.315016269683838
37,test,164,478,0.03576238216369894,5.829268292682927,0.8085650953293061,7.0,13.939319610595703,13.861820220947266,1.0055908523132715,2.7551964914823674,3.9078659376931846,0.3336508870124817,17.956268310546875,0.8656926660108766,0.3819849978888218,0.34756743907928467,2.9971721172332764
38,test,192,548,0.02988656195462478,5.708333333333333,0.7761640004248815,7.0,15.107399940490723,15.153120040893555,0.9969827929641257,2.4945329050295544,3.9721462680433137,0.7970665097236633,20.297048568725586,0.86040890869433,0.11180755998457505,0.6452750563621521,1.254625678062439
39,test,284,814,0.02025581048126213,5.732394366197183,0.8342618645004753,8.0,18.406150817871094,18.415550231933594,0.9994895936345035,2.535857505309201,4.541474634542872,0.7661709785461426,25.15486717224121,0.8612122221572979,0.11828430519901291,0.6268417239189148,1.3052083253860474
40,test,128,368,0.045275590551181105,5.75,0.7905694150420949,7.0,12.371450424194336,12.402740478515625,0.9974771660847463,2.7829422891625892,3.591523897183385,0.41574692726135254,16.40595054626465,0.8274124881009692,0.28889896300721896,0.3763071298599243,2.4053423404693604
41,test,108,309,0.05347871235721703,5.722222222222222,0.8146043499230656,7.0,11.17959976196289,11.265180587768555,0.9924030666762159,2.6730433259774182,3.2656523328503027,0.3531983494758606,14.34158706665039,0.840924698075816,0.34749840582198327,0.31443163752555847,2.830993890762329
42,test,228,656,0.025349717907102557,5.754385964912281,0.8225058364723539,8.0,16.446571350097656,16.394460678100586,1.0031785535993067,2.7974058679509453,4.336743937337812,0.31644684076309204,21.93460464477539,0.838953479443018,0.3439657169869417,0.3624790608882904,3.1600773334503174
