target,descriptor,standardized_weight,target_r2
slope_z1_aligned,edge_len_mean,-0.5987035392622303,0.971265592412958
slope_z1_aligned,edge_len_std,1.1831519112995534,0.971265592412958
slope_z1_aligned,edge_len_min,-0.6096314761379583,0.971265592412958
slope_z1_aligned,edge_len_max,-0.07775263829454115,0.971265592412958
slope_z1_aligned,stiffness_mean,0.2316782463842318,0.971265592412958
slope_z1_aligned,stiffness_std,-0.7000653377361764,0.971265592412958
slope_z1_aligned,stiffness_min,0.15742458738569795,0.971265592412958
slope_z1_aligned,stiffness_max,-0.15827833860451138,0.971265592412958
range_z1_aligned,node_count,-0.36994324257620076,0.971265592412958
range_z1_aligned,edge_count,-0.7892394940526875,0.971265592412958
range_z1_aligned,edge_density,0.5865002485609467,0.971265592412958
range_z1_aligned,mean_degree,0.061232120254309595,0.971265592412958
range_z1_aligned,std_degree,0.03359247053007744,0.971265592412958
range_z1_aligned,max_degree,-0.0038509626240281077,0.971265592412958
range_z1_aligned,x_span0,0.3257381077695253,0.971265592412958
range_z1_aligned,y_span0,0.547881743071457,0.971265592412958
range_z1_aligned,aspect_ratio0,0.028637921403981862,0.971265592412958
range_z1_aligned,edge_len_mean,-0.5987035392622303,0.971265592412958
range_z1_aligned,edge_len_std,1.1831519112995534,0.971265592412958
range_z1_aligned,edge_len_min,-0.6096314761379583,0.971265592412958
range_z1_aligned,edge_len_max,-0.07775263829454115,0.971265592412958
range_z1_aligned,stiffness_mean,0.2316782463842318,0.971265592412958
range_z1_aligned,stiffness_std,-0.7000653377361764,0.971265592412958
range_z1_aligned,stiffness_min,0.15742458738569795,0.971265592412958
range_z1_aligned,stiffness_max,-0.15827833860451138,0.971265592412958
