split,sim_idx,final_p_ratio,edge_count,stiffness_mean,stiffness_std,near_zero_stiffness_threshold,near_zero_stiffness_edge_count,near_zero_stiffness_edge_fraction,horizontal_stiffness,vertical_stiffness,diagonal_stiffness,z0,latent_dim,repeat,seed,train_networks,train_frames_per_network,z1
val,19,-0.17404791264035285,310,0.626433868679587,0.3918843877705018,0.001,10,0.03225806451612903,0.6722922208977156,0.8205156922330358,0.28451429666911054,-1.438958764076233,1,3,414965467,1,2,
val,20,-0.0036101382641459327,400,0.5494609745964408,0.2963066739647065,0.001,0,0.0,0.5739420071492592,0.7237648340512295,0.26504522486074455,-1.5386219024658203,1,3,414965467,1,2,
val,21,-0.08436423666781437,519,0.5659288058653187,0.32888930859077875,0.001,0,0.0,0.6141867466748525,0.7627949402964813,0.2245969549026888,-1.5276026725769043,1,3,414965467,1,2,
val,22,0.03867895965791973,370,0.5722395051119699,0.2971542953445283,0.001,0,0.0,0.5630166772618026,0.7721010410441802,0.3299919617015357,-1.530500888824463,1,3,414965467,1,2,
val,23,-0.17377978528774052,372,0.6307465250613868,0.3626891266342827,0.001,0,0.0,0.664675787128919,0.7969029118119377,0.32051935839547735,-1.4621772766113281,1,3,414965467,1,2,
val,24,0.1295779047889524,365,0.5068283701392069,0.22752223691957388,0.001,0,0.0,0.5029583551632844,0.6534782286514255,0.29120116262800166,-1.5422840118408203,1,3,414965467,1,2,
val,0,-0.0036101382641459327,400,0.5494609745964408,0.2963066739647065,0.001,0,0.0,0.5739420071492592,0.7237648340512295,0.26504522486074455,2.3570268154144287,1,3,414965669,1,4,
val,1,-0.2691509251686252,309,0.6149415329315708,0.3750681555041672,0.001,0,0.0,0.7037660687392496,0.7812375856798377,0.2694754669925265,2.4643120765686035,1,3,414965669,1,4,
val,2,0.3873779088920612,345,0.43214049218357475,0.06097881329056191,0.001,0,0.0,0.4294652659592666,0.4311590291559696,0.43680915844683743,2.017423629760742,1,3,414965669,1,4,
val,3,-0.1963377719651293,424,0.640144655142134,0.3970647594748606,0.001,16,0.03773584905660377,0.6776600995728157,0.8005298905732045,0.36167599295416997,2.5807406902313232,1,3,414965669,1,4,
val,4,0.18183670511140954,431,0.4623723167001233,0.17249006373190467,0.001,0,0.0,0.4304451608767539,0.5924663209581967,0.31526008972497743,2.155928611755371,1,3,414965669,1,4,
val,5,0.27081671507608296,288,0.48149974675228197,0.10885727588047546,0.001,0,0.0,0.4335927641285317,0.5786970466948472,0.41562561980552143,2.1840896606445312,1,3,414965669,1,4,
val,6,-0.13510764728463107,344,0.6219070532554111,0.37343823102604634,0.001,0,0.0,0.681892789954033,0.7913957062948829,0.24053673727903516,2.529209613800049,1,3,414965669,1,4,
val,7,0.1295779047889524,365,0.5068283701392069,0.22752223691957388,0.001,0,0.0,0.5029583551632844,0.6534782286514255,0.29120116262800166,2.237778663635254,1,3,414965669,1,4,
val,8,-0.1466582167541242,346,0.6293360523766098,0.3929297287992663,0.001,4,0.011560693641618497,0.676760875461667,0.8099627976327957,0.32364990757877365,2.514977216720581,1,3,414965669,1,4,
val,9,-0.17377978528774052,372,0.6307465250613868,0.3626891266342827,0.001,0,0.0,0.664675787128919,0.7969029118119377,0.32051935839547735,2.5611002445220947,1,3,414965669,1,4,
val,10,0.3543707109293127,429,0.4305003823794963,0.0600065603800259,0.001,0,0.0,0.42782432184074864,0.433989209653456,0.42946562086636164,2.0428853034973145,1,3,414965669,1,4,
val,11,-0.06866933130407157,341,0.6723091291540911,0.37468218277589976,0.001,37,0.10850439882697947,0.6866209164809681,0.821085502047432,0.4071119714546512,2.72619891166687,1,3,414965669,1,4,
val,12,0.2817123526652541,533,0.46810810600615355,0.09242143349568512,0.001,0,0.0,0.43282859134919865,0.5400908574682152,0.4109884537756443,2.194139242172241,1,3,414965669,1,4,
val,13,-0.2124182814927736,482,0.6209111575758074,0.39374353742023444,0.001,22,0.04564315352697095,0.6798692365121984,0.7875438080918284,0.27638548798418894,2.61417293548584,1,3,414965669,1,4,
val,14,-0.19806003763724905,286,0.6541148895810731,0.3818034869888291,0.001,1,0.0034965034965034965,0.6819391483497508,0.8269346670595213,0.37898768093316004,2.646798610687256,1,3,414965669,1,4,
val,15,0.2821721893243829,361,0.47579705285893914,0.10183796813575177,0.001,0,0.0,0.4286461584568024,0.5593333988278001,0.42249462805172006,2.1857035160064697,1,3,414965669,1,4,
val,16,-0.07075996703199396,431,0.5729567577582708,0.33250637842969527,0.001,0,0.0,0.6247759984443652,0.7723335912971763,0.24385975724594158,2.408393621444702,1,3,414965669,1,4,
val,17,-0.2879174109079594,313,0.6324788499084233,0.3783637605864846,0.001,0,0.0,0.7080232602793017,0.783262993628544,0.27710999473531145,2.5096850395202637,1,3,414965669,1,4,
val,18,-0.15711103408322405,482,0.5941159274019455,0.3658529484088054,0.001,0,0.0,0.6657169436610171,0.7673726386457517,0.24578543073157705,2.4385149478912354,1,3,414965669,1,4,
val,19,0.03867895965791973,370,0.5722395051119699,0.2971542953445283,0.001,0,0.0,0.5630166772618026,0.7721010410441802,0.3299919617015357,2.4788599014282227,1,3,414965669,1,4,
val,20,-0.33039033700227455,402,0.6139054288994984,0.3932606271027274,0.001,0,0.0,0.6930819488565128,0.800162977996466,0.2654958837602118,2.5192089080810547,1,3,414965669,1,4,
val,21,-0.22730985066006476,344,0.6164149622608694,0.4074566997822289,0.001,28,0.08139534883720931,0.6047307522614546,0.8027007563272491,0.37943855369161134,2.3949873447418213,1,3,414965669,1,4,
val,22,0.19502236139423487,353,0.43698613738203185,0.18447588996608838,0.001,0,0.0,0.39930842900231706,0.5771188939357326,0.264432787077456,2.025743007659912,1,3,414965669,1,4,
val,23,0.21269403862426334,345,0.47934156749127566,0.17882316364738493,0.001,0,0.0,0.45499866890907287,0.6123053306205706,0.31447390373796225,2.1453020572662354,1,3,414965669,1,4,
val,24,0.1606833051492441,629,0.5476103538798319,0.21461966360087026,0.001,0,0.0,0.4984474082259422,0.7156503287558796,0.365301239829606,2.348296642303467,1,3,414965669,1,4,
val,0,0.3524800528535854,285,0.43137236310724625,0.059696831913206065,0.001,0,0.0,0.43248240636513297,0.4377205831663949,0.4195514975199059,-0.13706015050411224,1,3,414974539,2,1,
val,1,-0.2124182814927736,482,0.6209111575758074,0.39374353742023444,0.001,22,0.04564315352697095,0.6798692365121984,0.7875438080918284,0.27638548798418894,-0.1305345743894577,1,3,414974539,2,1,
val,2,-0.25379435107376286,482,0.6241680031577831,0.3949402390555892,0.001,24,0.04979253112033195,0.6934959250569972,0.8097995809600013,0.27949277420158547,-0.12960472702980042,1,3,414974539,2,1,
val,3,0.30795067109622015,534,0.46750041909432144,0.092203557818838,0.001,0,0.0,0.4298860405385494,0.5404920328349967,0.42261564627393977,-0.13654252886772156,1,3,414974539,2,1,
val,4,-0.17738836707016928,477,0.5722502215123058,0.3413470501369921,0.001,0,0.0,0.6379437147413438,0.7621775171009161,0.20440567175032404,-0.13325545191764832,1,3,414974539,2,1,
val,5,0.21035491246831667,541,0.4662176675254448,0.15404061755308432,0.001,0,0.0,0.43713874362409116,0.5911466531455517,0.3302601331726034,-0.13701468706130981,1,3,414974539,2,1,
val,6,0.24274224639077988,458,0.4976987735933612,0.1537250595705083,0.001,0,0.0,0.445881215134108,0.6279118552028788,0.37660568872732775,-0.13313807547092438,1,3,414974539,2,1,
val,7,-0.5936111989220015,283,0.6127528818085618,0.4018958258925118,0.001,50,0.17667844522968199,0.6690087205880935,0.7889961796748854,0.29691515926510637,-0.13140814006328583,1,3,414974539,2,1,
val,8,0.27081671507608296,288,0.48149974675228197,0.10885727588047546,0.001,0,0.0,0.4335927641285317,0.5786970466948472,0.41562561980552143,-0.1309269219636917,1,3,414974539,2,1,
val,9,0.3453760393512503,369,0.4311291564932361,0.0641529647232169,0.001,0,0.0,0.43328324124730866,0.4295526344861303,0.4300383325843584,-0.13761386275291443,1,3,414974539,2,1,
val,10,-0.22730985066006476,344,0.6164149622608694,0.4074566997822289,0.001,28,0.08139534883720931,0.6047307522614546,0.8027007563272491,0.37943855369161134,-0.12507958710193634,1,3,414974539,2,1,
val,11,0.27772893013013333,286,0.47832161542418955,0.10392523491962888,0.001,0,0.0,0.43789249951285975,0.5664869098380061,0.4183677283868398,-0.13393934071063995,1,3,414974539,2,1,
val,12,0.15031615373850205,460,0.49904350876484227,0.2154192835472766,0.001,0,0.0,0.4836909214389466,0.6638211606220267,0.2779242142529811,-0.13354282081127167,1,3,414974539,2,1,
val,13,0.3873779088920612,345,0.43214049218357475,0.06097881329056191,0.001,0,0.0,0.4294652659592666,0.4311590291559696,0.43680915844683743,-0.13677865266799927,1,3,414974539,2,1,
val,14,0.3543707109293127,429,0.4305003823794963,0.0600065603800259,0.001,0,0.0,0.42782432184074864,0.433989209653456,0.42946562086636164,-0.13935625553131104,1,3,414974539,2,1,
val,15,-0.13193082504033954,516,0.5969468407249873,0.3446684919733816,0.001,0,0.0,0.6437620227054464,0.7942384269900937,0.2609430598774857,-0.13179835677146912,1,3,414974539,2,1,
val,16,0.18079457023269338,457,0.5295985011746638,0.2072729285533645,0.001,0,0.0,0.48611487140377124,0.6886589599923155,0.35360924546317807,-0.1334652602672577,1,3,414974539,2,1,
val,17,0.1822849822987849,479,0.5191404690853241,0.19433866765055094,0.001,0,0.0,0.4813706948934646,0.6747084275628981,0.3405172967662414,-0.13606537878513336,1,3,414974539,2,1,
val,18,0.2238599590476573,291,0.4984668247990592,0.1739724142469135,0.001,0,0.0,0.419778968733136,0.6662395521302089,0.3779341939343027,-0.13314147293567657,1,3,414974539,2,1,
val,19,0.03867895965791973,370,0.5722395051119699,0.2971542953445283,0.001,0,0.0,0.5630166772618026,0.7721010410441802,0.3299919617015357,-0.1305878460407257,1,3,414974539,2,1,
val,20,0.20114686937290777,516,0.5317542366683483,0.1887768154942313,0.001,0,0.0,0.493921952824744,0.6902300858968182,0.3641621950116471,-0.13380073010921478,1,3,414974539,2,1,
val,21,0.1295779047889524,365,0.5068283701392069,0.22752223691957388,0.001,0,0.0,0.5029583551632844,0.6534782286514255,0.29120116262800166,-0.13545608520507812,1,3,414974539,2,1,
val,22,-0.2835927971877466,308,0.6753100156387187,0.3705539769209765,0.001,9,0.02922077922077922,0.7563071957489567,0.7922630123809132,0.3877248387456624,-0.12497811019420624,1,3,414974539,2,1,
val,23,0.0950451355151094,401,0.5507063421413786,0.25633939852571264,0.001,0,0.0,0.5555943187168786,0.7264863063891729,0.30243948607816606,-0.13151894509792328,1,3,414974539,2,1,
val,24,0.02298076051167721,289,0.5773194739756184,0.3096373409011531,0.001,0,0.0,0.6011846381154927,0.7671807209534622,0.25870389783651465,-0.1288107931613922,1,3,414974539,2,1,
val,0,0.27673880911901655,516,0.5115199908902941,0.14064379061477675,0.001,0,0.0,0.4468323349331816,0.6334668300114572,0.4282339062880386,-0.8748335838317871,1,3,414974640,2,2,
val,1,-0.033541463369191324,521,0.5634777281082981,0.30610361644646783,0.001,0,0.0,0.5931234523051917,0.7522269110463521,0.24589479377380374,-0.9177833199501038,1,3,414974640,2,2,
val,2,-0.1515654324056017,310,0.6419198045608467,0.39124869814270824,0.001,15,0.04838709677419355,0.6673231453831501,0.81774453663662,0.34867130172412397,-0.989017903804779,1,3,414974640,2,2,
val,3,-0.03371838000065961,423,0.5681737333153051,0.30426587350044115,0.001,0,0.0,0.5766395056252457,0.7624373598805358,0.2849305948443912,-0.9406065344810486,1,3,414974640,2,2,
val,4,-0.12771201037928526,404,0.6123778805134376,0.36631022913037825,0.001,0,0.0,0.6455671450104055,0.793998375311749,0.3323580157178055,-0.9763921499252319,1,3,414974640,2,2,
val,5,-0.21109366287007186,426,0.639748255551496,0.3864058568792369,0.001,25,0.05868544600938967,0.7018413901017347,0.7992944139337851,0.32306518170957427,-0.9937595129013062,1,3,414974640,2,2,
val,6,-0.08698580311493488,402,0.6274291767995915,0.3606050357695037,0.001,0,0.0,0.637923873771031,0.8094844537225958,0.30832473914376757,-0.978702187538147,1,3,414974640,2,2,
val,7,0.3453760393512503,369,0.4311291564932361,0.0641529647232169,0.001,0,0.0,0.43328324124730866,0.4295526344861303,0.4300383325843584,-0.7981716394424438,1,3,414974640,2,2,
val,8,-0.17377978528774052,372,0.6307465250613868,0.3626891266342827,0.001,0,0.0,0.664675787128919,0.7969029118119377,0.32051935839547735,-1.002276062965393,1,3,414974640,2,2,
val,9,-0.25379435107376286,482,0.6241680031577831,0.3949402390555892,0.001,24,0.04979253112033195,0.6934959250569972,0.8097995809600013,0.27949277420158547,-0.974452555179596,1,3,414974640,2,2,
val,10,0.1822849822987849,479,0.5191404690853241,0.19433866765055094,0.001,0,0.0,0.4813706948934646,0.6747084275628981,0.3405172967662414,-0.8657505512237549,1,3,414974640,2,2,
val,11,-0.5936111989220015,283,0.6127528818085618,0.4018958258925118,0.001,50,0.17667844522968199,0.6690087205880935,0.7889961796748854,0.29691515926510637,-0.9733123779296875,1,3,414974640,2,2,
val,12,0.18183670511140954,431,0.4623723167001233,0.17249006373190467,0.001,0,0.0,0.4304451608767539,0.5924663209581967,0.31526008972497743,-0.8384212255477905,1,3,414974640,2,2,
val,13,0.3812481697430855,542,0.43024137973565457,0.05558861782393685,0.001,0,0.0,0.4277421430537575,0.4309500841622425,0.4324042197196714,-0.7858330607414246,1,3,414974640,2,2,
val,14,-0.15348441061065293,521,0.6568313331472608,0.3789025634973783,0.001,12,0.023032629558541268,0.6692222267803218,0.8385978446779822,0.3716972327408139,-1.0205930471420288,1,3,414974640,2,2,
val,15,-0.24075396534886645,368,0.6439785041190155,0.388898896885486,0.001,17,0.04619565217391304,0.6777307749970106,0.797185624514909,0.3605392153523604,-0.9978592395782471,1,3,414974640,2,2,
val,16,0.2511593493496609,366,0.5080059484217336,0.15797782141134606,0.001,0,0.0,0.4324902425209681,0.6625284654172984,0.40495188835293355,-0.8721873760223389,1,3,414974640,2,2,
val,17,0.17250469509677205,481,0.532170631053418,0.22545573488264317,0.001,0,0.0,0.4919222646844601,0.7215520275963677,0.35271089940846384,-0.9124001264572144,1,3,414974640,2,2,
val,18,-0.3247762104239115,308,0.6495018737498738,0.3847278533447648,0.001,1,0.003246753246753247,0.7058710879413411,0.7960543890377474,0.37679234632274267,-0.9669708013534546,1,3,414974640,2,2,
val,19,-0.2343730856231202,430,0.5943854381936754,0.37574833768843385,0.001,0,0.0,0.6488112478645858,0.8056545132854714,0.23254474730676283,-0.9735168814659119,1,3,414974640,2,2,
val,20,0.33742504039823745,364,0.43281665722747426,0.06075450344497515,0.001,0,0.0,0.43352741518415006,0.4315517992901623,0.4335686500583376,-0.7885777950286865,1,3,414974640,2,2,
val,21,0.24101002113566364,480,0.4868294473427037,0.14863038956239277,0.001,0,0.0,0.44172575458281305,0.6108058301891599,0.38157999165581935,-0.8513779640197754,1,3,414974640,2,2,
val,22,-0.100209652453205,285,0.6044214865650263,0.3584910531851955,0.001,0,0.0,0.6537691239654174,0.7579914938407735,0.32172641561677057,-0.9765218496322632,1,3,414974640,2,2,
val,23,-0.12315607316120104,401,0.5712371116104603,0.341998394353629,0.001,0,0.0,0.5627177769085392,0.7793810984618227,0.286455772412621,-0.9347374439239502,1,3,414974640,2,2,
val,24,-0.2835927971877466,308,0.6753100156387187,0.3705539769209765,0.001,9,0.02922077922077922,0.7563071957489567,0.7922630123809132,0.3877248387456624,-1.0303871631622314,1,3,414974640,2,2,
val,0,-0.45901086920611844,310,0.6305376953596117,0.3875589167438343,0.001,17,0.054838709677419356,0.6925751012016151,0.8129530524592125,0.27763212424033556,-2.527461290359497,1,3,414974842,2,4,
val,1,0.24274224639077988,458,0.4976987735933612,0.1537250595705083,0.001,0,0.0,0.445881215134108,0.6279118552028788,0.37660568872732775,-2.11938738822937,1,3,414974842,2,4,
val,2,0.11757330529342082,423,0.5525510325569915,0.2520259573117403,0.001,0,0.0,0.540464400675646,0.734893607501036,0.3112070281397213,-2.2739813327789307,1,3,414974842,2,4,
val,3,-0.07075996703199396,431,0.5729567577582708,0.33250637842969527,0.001,0,0.0,0.6247759984443652,0.7723335912971763,0.24385975724594158,-2.390298366546631,1,3,414974842,2,4,
val,4,-0.2879174109079594,313,0.6324788499084233,0.3783637605864846,0.001,0,0.0,0.7080232602793017,0.783262993628544,0.27710999473531145,-2.5286362171173096,1,3,414974842,2,4,
val,5,0.27772893013013333,286,0.47832161542418955,0.10392523491962888,0.001,0,0.0,0.43789249951285975,0.5664869098380061,0.4183677283868398,-2.0913350582122803,1,3,414974842,2,4,
val,6,-0.2343730856231202,430,0.5943854381936754,0.37574833768843385,0.001,0,0.0,0.6488112478645858,0.8056545132854714,0.23254474730676283,-2.4840424060821533,1,3,414974842,2,4,
val,7,-0.08436423666781437,519,0.5659288058653187,0.32888930859077875,0.001,0,0.0,0.6141867466748525,0.7627949402964813,0.2245969549026888,-2.3722314834594727,1,3,414974842,2,4,
val,8,-0.12771201037928526,404,0.6123778805134376,0.36631022913037825,0.001,0,0.0,0.6455671450104055,0.793998375311749,0.3323580157178055,-2.5374388694763184,1,3,414974842,2,4,
val,9,-0.0036101382641459327,400,0.5494609745964408,0.2963066739647065,0.001,0,0.0,0.5739420071492592,0.7237648340512295,0.26504522486074455,-2.2742176055908203,1,3,414974842,2,4,
val,10,0.2821721893243829,361,0.47579705285893914,0.10183796813575177,0.001,0,0.0,0.4286461584568024,0.5593333988278001,0.42249462805172006,-2.1552436351776123,1,3,414974842,2,4,
val,11,-0.33039033700227455,402,0.6139054288994984,0.3932606271027274,0.001,0,0.0,0.6930819488565128,0.800162977996466,0.2654958837602118,-2.4924826622009277,1,3,414974842,2,4,
val,12,-0.2835927971877466,308,0.6753100156387187,0.3705539769209765,0.001,9,0.02922077922077922,0.7563071957489567,0.7922630123809132,0.3877248387456624,-2.81016206741333,1,3,414974842,2,4,
val,13,0.14421983542156405,483,0.5450897914112601,0.23518408363618143,0.001,0,0.0,0.5192535562356088,0.7227328437070052,0.32911678336150063,-2.286175489425659,1,3,414974842,2,4,
val,14,-0.1963377719651293,424,0.640144655142134,0.3970647594748606,0.001,16,0.03773584905660377,0.6776600995728157,0.8005298905732045,0.36167599295416997,-2.63920521736145,1,3,414974842,2,4,
val,15,-0.0473741087700227,372,0.6377146094499196,0.3438293454088585,0.001,0,0.0,0.6673576338014201,0.8135177624576232,0.3520006689442588,-2.6580145359039307,1,3,414974842,2,4,
val,16,0.18341754005038485,311,0.5550417813601218,0.2237528877148782,0.001,0,0.0,0.49563490517311176,0.7346527716692757,0.3609377751882012,-2.4638216495513916,1,3,414974842,2,4,
val,17,-0.2983576891176249,314,0.6139873089090844,0.38385656415413133,0.001,0,0.0,0.6712156462450141,0.7571942661807913,0.3472942600113361,-2.4852969646453857,1,3,414974842,2,4,
val,18,-0.19806003763724905,286,0.6541148895810731,0.3818034869888291,0.001,1,0.0034965034965034965,0.6819391483497508,0.8269346670595213,0.37898768093316004,-2.6907222270965576,1,3,414974842,2,4,
val,19,-0.0803696162881754,284,0.6060367705084017,0.32496518283236275,0.001,0,0.0,0.635307787883061,0.7807919267742407,0.30307111861577757,-2.6030797958374023,1,3,414974842,2,4,
val,20,-0.06866933130407157,341,0.6723091291540911,0.37468218277589976,0.001,37,0.10850439882697947,0.6866209164809681,0.821085502047432,0.4071119714546512,-2.7862842082977295,1,3,414974842,2,4,
val,21,0.1639582164351763,316,0.46494663605772996,0.19067151128484933,0.001,0,0.0,0.4368126646168833,0.6099276485988218,0.28728479421452474,-1.9834905862808228,1,3,414974842,2,4,
val,22,-0.04889763898242052,424,0.5729279577740872,0.3345514324965244,0.001,0,0.0,0.6388268531055042,0.7615399679083279,0.25054747751758744,-2.425934076309204,1,3,414974842,2,4,
val,23,-0.32518965600620253,345,0.5922993121595305,0.4084282278906608,0.001,2,0.005797101449275362,0.6132950294921802,0.7744765894214337,0.2983679773242329,-2.5001707077026367,1,3,414974842,2,4,
val,24,0.2238599590476573,291,0.4984668247990592,0.1739724142469135,0.001,0,0.0,0.419778968733136,0.6662395521302089,0.3779341939343027,-2.05165958404541,1,3,414974842,2,4,
val,0,0.1606833051492441,629,0.5476103538798319,0.21461966360087026,0.001,0,0.0,0.4984474082259422,0.7156503287558796,0.365301239829606,0.4256174564361572,1,3,414992885,4,1,
val,1,-0.16665686710960664,347,0.6139347687301894,0.37929604652768095,0.001,0,0.0,0.6477503314708883,0.8174703472186453,0.26800199081660825,0.44501981139183044,1,3,414992885,4,1,
val,2,0.26937916888526336,422,0.5059345270290759,0.14757809260554877,0.001,0,0.0,0.4279926283450066,0.6498972171810782,0.4097913273862589,0.4301842749118805,1,3,414992885,4,1,
val,3,-0.3247762104239115,308,0.6495018737498738,0.3847278533447648,0.001,1,0.003246753246753247,0.7058710879413411,0.7960543890377474,0.37679234632274267,0.4288237988948822,1,3,414992885,4,1,
val,4,0.1822849822987849,479,0.5191404690853241,0.19433866765055094,0.001,0,0.0,0.4813706948934646,0.6747084275628981,0.3405172967662414,0.4295880198478699,1,3,414992885,4,1,
val,5,-0.100209652453205,285,0.6044214865650263,0.3584910531851955,0.001,0,0.0,0.6537691239654174,0.7579914938407735,0.32172641561677057,0.43764203786849976,1,3,414992885,4,1,
val,6,-0.3112050286983445,285,0.646844059464753,0.3851650277457816,0.001,26,0.0912280701754386,0.6739886870967864,0.8103027855035073,0.3169957197029869,0.44403955340385437,1,3,414992885,4,1,
val,7,0.24101002113566364,480,0.4868294473427037,0.14863038956239277,0.001,0,0.0,0.44172575458281305,0.6108058301891599,0.38157999165581935,0.4277494549751282,1,3,414992885,4,1,
val,8,-0.05914505731234828,288,0.6521704925490484,0.3816615228652925,0.001,37,0.1284722222222222,0.6394980308033522,0.8158907941544596,0.43500809217794983,0.44296133518218994,1,3,414992885,4,1,
val,9,-0.30467685297745023,366,0.6195101412025896,0.383277332991951,0.001,0,0.0,0.6980740771982539,0.8035342104348738,0.21101630356214526,0.44207867980003357,1,3,414992885,4,1,
val,10,-0.2504451898786599,405,0.6123727311817843,0.40518489788839823,0.001,30,0.07407407407407407,0.6458962205431161,0.805643535485225,0.3120235314635719,0.4404568672180176,1,3,414992885,4,1,
val,11,0.32208064264084163,371,0.43055136055959203,0.06352347925744091,0.001,0,0.0,0.43390132359095984,0.42762479339452353,0.4298041848759902,0.42768698930740356,1,3,414992885,4,1,
val,12,-0.32336614357869486,513,0.6332109144684127,0.3854094552082523,0.001,0,0.0,0.7254116046953494,0.8133976339307484,0.2770710728347669,0.4355129897594452,1,3,414992885,4,1,
val,13,-0.06082767686482228,535,0.6094463109204146,0.32344729960420576,0.001,0,0.0,0.6552678203181724,0.7778260907874658,0.3190638601146121,0.4418095648288727,1,3,414992885,4,1,
val,14,-0.25379435107376286,482,0.6241680031577831,0.3949402390555892,0.001,24,0.04979253112033195,0.6934959250569972,0.8097995809600013,0.27949277420158547,0.43677666783332825,1,3,414992885,4,1,
val,15,-0.1515654324056017,310,0.6419198045608467,0.39124869814270824,0.001,15,0.04838709677419355,0.6673231453831501,0.81774453663662,0.34867130172412397,0.44208288192749023,1,3,414992885,4,1,
val,16,0.2238599590476573,291,0.4984668247990592,0.1739724142469135,0.001,0,0.0,0.419778968733136,0.6662395521302089,0.3779341939343027,0.42469632625579834,1,3,414992885,4,1,
val,17,0.19502236139423487,353,0.43698613738203185,0.18447588996608838,0.001,0,0.0,0.39930842900231706,0.5771188939357326,0.264432787077456,0.42201825976371765,1,3,414992885,4,1,
val,18,-0.2124182814927736,482,0.6209111575758074,0.39374353742023444,0.001,22,0.04564315352697095,0.6798692365121984,0.7875438080918284,0.27638548798418894,0.4437101483345032,1,3,414992885,4,1,
val,19,-0.033541463369191324,521,0.5634777281082981,0.30610361644646783,0.001,0,0.0,0.5931234523051917,0.7522269110463521,0.24589479377380374,0.43223875761032104,1,3,414992885,4,1,
val,20,-0.06695112756186168,341,0.6027496100083823,0.34271446878207024,0.001,0,0.0,0.6189028571767747,0.8076319062214998,0.279220130106204,0.4319046437740326,1,3,414992885,4,1,
val,21,-0.45901086920611844,310,0.6305376953596117,0.3875589167438343,0.001,17,0.054838709677419356,0.6925751012016151,0.8129530524592125,0.27763212424033556,0.4451531171798706,1,3,414992885,4,1,
val,22,0.1677718678598186,342,0.5745579226715871,0.25003278248868754,0.001,0,0.0,0.5167142301229121,0.7700938130499887,0.39166067657845743,0.4321792721748352,1,3,414992885,4,1,
val,23,-0.1963377719651293,424,0.640144655142134,0.3970647594748606,0.001,16,0.03773584905660377,0.6776600995728157,0.8005298905732045,0.36167599295416997,0.44196274876594543,1,3,414992885,4,1,
val,24,-0.32518965600620253,345,0.5922993121595305,0.4084282278906608,0.001,2,0.005797101449275362,0.6132950294921802,0.7744765894214337,0.2983679773242329,0.43814215064048767,1,3,414992885,4,1,
val,0,-0.15348441061065293,521,0.6568313331472608,0.3789025634973783,0.001,12,0.023032629558541268,0.6692222267803218,0.8385978446779822,0.3716972327408139,0.9247111678123474,1,3,414992986,4,2,
val,1,0.1295779047889524,365,0.5068283701392069,0.22752223691957388,0.001,0,0.0,0.5029583551632844,0.6534782286514255,0.29120116262800166,1.2983049154281616,1,3,414992986,4,2,
val,2,-0.06866933130407157,341,0.6723091291540911,0.37468218277589976,0.001,37,0.10850439882697947,0.6866209164809681,0.821085502047432,0.4071119714546512,0.8945419788360596,1,3,414992986,4,2,
val,3,0.18341754005038485,311,0.5550417813601218,0.2237528877148782,0.001,0,0.0,0.49563490517311176,0.7346527716692757,0.3609377751882012,1.1371783018112183,1,3,414992986,4,2,
val,4,-0.033541463369191324,521,0.5634777281082981,0.30610361644646783,0.001,0,0.0,0.5931234523051917,0.7522269110463521,0.24589479377380374,1.0925887823104858,1,3,414992986,4,2,
val,5,-0.05914505731234828,288,0.6521704925490484,0.3816615228652925,0.001,37,0.1284722222222222,0.6394980308033522,0.8158907941544596,0.43500809217794983,0.9297443628311157,1,3,414992986,4,2,
val,6,-0.3112050286983445,285,0.646844059464753,0.3851650277457816,0.001,26,0.0912280701754386,0.6739886870967864,0.8103027855035073,0.3169957197029869,0.899114191532135,1,3,414992986,4,2,
val,7,-0.0803696162881754,284,0.6060367705084017,0.32496518283236275,0.001,0,0.0,0.635307787883061,0.7807919267742407,0.30307111861577757,1.0476468801498413,1,3,414992986,4,2,
val,8,0.11757330529342082,423,0.5525510325569915,0.2520259573117403,0.001,0,0.0,0.540464400675646,0.734893607501036,0.3112070281397213,1.158541202545166,1,3,414992986,4,2,
val,9,-0.14664002278276062,401,0.5844182071375876,0.35628001933272163,0.001,0,0.0,0.6360989300081054,0.7658017562739801,0.25100574746298104,1.0290741920471191,1,3,414992986,4,2,
val,10,-0.30467685297745023,366,0.6195101412025896,0.383277332991951,0.001,0,0.0,0.6980740771982539,0.8035342104348738,0.21101630356214526,1.0223270654678345,1,3,414992986,4,2,
val,11,-0.2343730856231202,430,0.5943854381936754,0.37574833768843385,0.001,0,0.0,0.6488112478645858,0.8056545132854714,0.23254474730676283,1.0504744052886963,1,3,414992986,4,2,
val,12,-0.1515654324056017,310,0.6419198045608467,0.39124869814270824,0.001,15,0.04838709677419355,0.6673231453831501,0.81774453663662,0.34867130172412397,0.9649377465248108,1,3,414992986,4,2,
val,13,-0.19806003763724905,286,0.6541148895810731,0.3818034869888291,0.001,1,0.0034965034965034965,0.6819391483497508,0.8269346670595213,0.37898768093316004,0.9225258231163025,1,3,414992986,4,2,
val,14,-0.12315607316120104,401,0.5712371116104603,0.341998394353629,0.001,0,0.0,0.5627177769085392,0.7793810984618227,0.286455772412621,1.1142228841781616,1,3,414992986,4,2,
val,15,-0.08105278791540436,341,0.6207112293264383,0.34242021840243136,0.001,0,0.0,0.6702767389487158,0.7808272075355053,0.3171658498160113,0.9187418818473816,1,3,414992986,4,2,
