latent_dim,repeat,seed,train_networks,train_frames_per_network,epoch,train_mse_norm,val_mse_norm
1,2,414964660,1,4,25,0.3183714747428894,1.2194669865644896
1,2,414964660,1,4,26,0.3124546706676483,1.2171739408603082
1,2,414964660,1,4,27,0.3017752468585968,1.230374106994042
1,2,414973530,2,1,1,0.0010399413295090199,2327020.096153846
1,2,414973530,2,1,2,0.00014295903383754194,2326938.778846154
1,2,414973530,2,1,3,0.000464539130916819,2326849.019230769
1,2,414973530,2,1,4,0.00020392960868775845,2326821.721153846
1,2,414973530,2,1,5,5.6587123253848404e-05,2326821.1826923075
1,2,414973530,2,1,6,0.00015490164514631033,2326810.0
1,2,414973530,2,1,7,0.00013936437608208507,2326801.7884615385
1,2,414973530,2,1,8,6.636990292463452e-05,2326798.5384615385
1,2,414973530,2,1,9,3.194914461346343e-05,2326799.4134615385
1,2,414973530,2,1,10,3.579309850465506e-05,2326802.105769231
1,2,414973530,2,1,11,4.468185579753481e-05,2326804.7884615385
1,2,414973530,2,1,12,3.877844210364856e-05,2326807.5096153845
1,2,414973530,2,1,13,2.2753680241294205e-05,2326810.8173076925
1,2,414973530,2,1,14,9.755486644280609e-06,2326814.6634615385
1,2,414973530,2,1,15,6.221253443072783e-06,2326818.6923076925
1,2,414973530,2,1,16,1.0475800081621855e-05,2326823.028846154
1,2,414973530,2,1,17,1.7547896277392283e-05,2326827.9134615385
1,2,414973530,2,1,18,2.2395675841835327e-05,2326834.0673076925
1,2,414973530,2,1,19,2.1539519366342574e-05,2326840.75
1,2,414973530,2,1,20,1.508084824308753e-05,2326847.548076923
1,2,414973530,2,1,21,7.242688752739923e-06,2326853.6826923075
1,2,414973530,2,1,22,2.8917395411554025e-06,2326858.5865384615
1,2,414973530,2,1,23,3.2073919555841712e-06,2326861.9903846155
1,2,414973530,2,1,24,5.43799797014799e-06,2326864.1153846155
1,2,414973530,2,1,25,6.623559784202371e-06,2326865.230769231
1,2,414973530,2,1,26,6.333649253065232e-06,2326865.923076923
1,2,414973530,2,1,27,5.688590135832783e-06,2326866.5
1,2,414973530,2,1,28,5.243374289420899e-06,2326867.2596153845
1,2,414973631,2,2,1,1.0012823343276978,31.98480048546424
1,2,414973631,2,2,2,0.9749778509140015,31.864581548250637
1,2,414973631,2,2,3,0.9479425549507141,31.715358293973484
1,2,414973631,2,2,4,0.9166844487190247,31.502580642700195
1,2,414973631,2,2,5,0.8770014643669128,31.152292545025166
1,2,414973631,2,2,6,0.8220111727714539,30.52584956242488
1,2,414973631,2,2,7,0.7417545914649963,29.563405917241024
1,2,414973631,2,2,8,0.6504386067390442,28.691794395446777
1,2,414973631,2,2,9,0.6263414621353149,28.540657703693096
1,2,414973631,2,2,10,0.6263657808303833,28.48686519035926
1,2,414973631,2,2,11,0.5858839154243469,28.4026087981004
1,2,414973631,2,2,12,0.5471492409706116,28.431440059955303
1,2,414973631,2,2,13,0.5410256385803223,28.413834498478817
1,2,414973631,2,2,14,0.5359293818473816,28.394698729881874
1,2,414973631,2,2,15,0.5204639434814453,28.60912168942965
1,2,414973631,2,2,16,0.5000568628311157,29.21278212620662
1,2,414973631,2,2,17,0.48717042803764343,29.519959669846756
1,2,414973631,2,2,18,0.47773921489715576,29.12542856656588
1,2,414973631,2,2,19,0.46729040145874023,28.6385168662438
1,2,414973631,2,2,20,0.46029117703437805,28.462197597210224
1,2,414973631,2,2,21,0.44861602783203125,28.673805970412033
1,2,414973631,2,2,22,0.43560072779655457,28.947745543259842
1,2,414973631,2,2,23,0.4287748336791992,28.69653210273156
1,2,414973631,2,2,24,0.417774498462677,28.448589765108547
1,2,414973631,2,2,25,0.41224798560142517,28.63747237278865
1,2,414973631,2,2,26,0.40877506136894226,29.0228454883282
1,2,414973631,2,2,27,0.40433377027511597,29.01455284998967
1,2,414973631,2,2,28,0.39911526441574097,28.589926426227276
1,2,414973631,2,2,29,0.39371946454048157,28.384474754333496
1,2,414973631,2,2,30,0.3920065760612488,28.4778780570397
1,2,414973631,2,2,31,0.39006859064102173,28.38764784886287
1,2,414973631,2,2,32,0.3867342174053192,27.922175407409668
1,2,414973631,2,2,33,0.38232991099357605,27.400254836449257
1,2,414973631,2,2,34,0.3776092529296875,26.888320702772873
1,2,414973631,2,2,35,0.37452617287635803,26.43942825610821
1,2,414973631,2,2,36,0.3716493844985962,26.192254139826847
1,2,414973631,2,2,37,0.36599522829055786,26.189403387216423
1,2,414973631,2,2,38,0.35899823904037476,26.275696754455566
1,2,414973631,2,2,39,0.35468122363090515,26.049799625690166
1,2,414973631,2,2,40,0.3494371175765991,25.6781226671659
1,2,414973631,2,2,41,0.3436618745326996,25.416333785423866
1,2,414973631,2,2,42,0.33653390407562256,25.226897459763748
1,2,414973631,2,2,43,0.3305881917476654,24.94735211592454
1,2,414973631,2,2,44,0.3248922526836395,24.53330267392672
1,2,414973631,2,2,45,0.31830158829689026,24.118046907278206
1,2,414973631,2,2,46,0.3122163712978363,23.858040002676155
1,2,414973631,2,2,47,0.305702805519104,23.961580496567947
1,2,414973631,2,2,48,0.2983023524284363,24.188361681424656
1,2,414973631,2,2,49,0.29277825355529785,23.949118247398964
1,2,414973631,2,2,50,0.2866174280643463,23.974473513089695
1,2,414973631,2,2,51,0.27991294860839844,23.832675053523136
1,2,414973631,2,2,52,0.2749556005001068,23.458691303546612
1,2,414973631,2,2,53,0.26996272802352905,23.63378194662241
1,2,414973631,2,2,54,0.2678294777870178,23.192080937899075
1,2,414973631,2,2,55,0.26710647344589233,23.83158925863413
1,2,414973631,2,2,56,0.2644695043563843,23.149275046128494
1,2,414973631,2,2,57,0.2674385607242584,23.59201247875507
1,2,414973631,2,2,58,0.2564257085323334,23.2820191016564
1,2,414973631,2,2,59,0.2534193694591522,22.645084674541767
1,2,414973631,2,2,60,0.25817713141441345,23.330001207498405
1,2,414973833,2,4,1,0.9925441145896912,1.1973260045051575
1,2,414973833,2,4,2,0.9589892625808716,1.1795015403857598
1,2,414973833,2,4,3,0.9238250255584717,1.1593832236069899
1,2,414973833,2,4,4,0.8839030265808105,1.1353169335768774
1,2,414973833,2,4,5,0.8360152244567871,1.1053699828111208
1,2,414973833,2,4,6,0.7760800123214722,1.0675367896373456
1,2,414973833,2,4,7,0.6988986134529114,1.0279776064249186
1,2,414973833,2,4,8,0.6080054640769958,1.0662778936899626
1,2,414973833,2,4,9,0.5949835777282715,1.1378678289743571
1,2,414973833,2,4,10,0.6147202253341675,1.1398595571517944
1,2,414973833,2,4,11,0.5644630789756775,1.1211650050603426
1,2,414973833,2,4,12,0.5188653469085693,1.1136389787380512
1,2,414973833,2,4,13,0.49805811047554016,1.1097903435046856
1,2,414973833,2,4,14,0.47500962018966675,1.1078507464665632
1,2,414973833,2,4,15,0.43999284505844116,1.1105810449673579
1,2,414973833,2,4,16,0.4059370756149292,1.085831759067682
1,2,414973833,2,4,17,0.38200199604034424,1.0121840009322534
1,2,414973833,2,4,18,0.35583674907684326,0.956140385224269
1,2,414973833,2,4,19,0.35124915838241577,0.929165915800975
1,2,414973833,2,4,20,0.3491556644439697,0.9185130343987391
1,2,414973833,2,4,21,0.3402613401412964,0.9125646444467398
1,2,414973833,2,4,22,0.33553779125213623,0.8922055398042386
1,2,414973833,2,4,23,0.3241821825504303,0.8812844008207321
1,2,414973833,2,4,24,0.3166995048522949,0.8799177488455405
1,2,414973833,2,4,25,0.3095356225967407,0.8695674263514005
1,2,414973833,2,4,26,0.3020617663860321,0.8469568479519624
1,2,414973833,2,4,27,0.2899128496646881,0.8350154264615133
1,2,414973833,2,4,28,0.27900707721710205,0.8359976066992834
1,2,414973833,2,4,29,0.27419382333755493,0.8244620114564896
1,2,414973833,2,4,30,0.2683485448360443,0.8125697488968189
1,2,414973833,2,4,31,0.2666502892971039,0.810955021243829
1,2,414973833,2,4,32,0.26204001903533936,0.8110663776214306
1,2,414973833,2,4,33,0.26115721464157104,0.799429496893516
1,2,414973833,2,4,34,0.25724339485168457,0.7935043745315992
1,2,414973833,2,4,35,0.2533057928085327,0.7942957018430417
1,2,414973833,2,4,36,0.24977155029773712,0.7908002929045603
1,2,414973833,2,4,37,0.245618999004364,0.7861778942438272
1,2,414973833,2,4,38,0.24300536513328552,0.7879850233976657
1,2,414973833,2,4,39,0.23924821615219116,0.7931924691567054
1,2,414973833,2,4,40,0.23652687668800354,0.7915817063588363
1,2,414973833,2,4,41,0.2311285138130188,0.7936496929480479
1,2,414973833,2,4,42,0.22834181785583496,0.7953721365103354
1,2,414973833,2,4,43,0.22533340752124786,0.7925583020998881
1,2,414973833,2,4,44,0.2244977355003357,0.7898911856687986
1,2,414973833,2,4,45,0.22188089787960052,0.7875939756631851
1,2,414973833,2,4,46,0.21945910155773163,0.7859869060608057
1,2,414973833,2,4,47,0.21673329174518585,0.7866033946092312
1,2,414973833,2,4,48,0.2140675038099289,0.787819871535668
1,2,414973833,2,4,49,0.21078871190547943,0.789392827795102
1,2,414973833,2,4,50,0.20698481798171997,0.7922672835680155
1,2,414973833,2,4,51,0.20463894307613373,0.7967103249751605
1,2,414973833,2,4,52,0.2023780792951584,0.800735626083154
1,2,414973833,2,4,53,0.20030458271503448,0.803647592663765
1,2,414973833,2,4,54,0.19781967997550964,0.8056389895769266
1,2,414973833,2,4,55,0.19582827389240265,0.8079971545017682
1,2,414973833,2,4,56,0.19419410824775696,0.8078266714627926
1,2,414973833,2,4,57,0.19285739958286285,0.8136641818743485
1,2,414973833,2,4,58,0.1937384456396103,0.8073191264500985
1,2,414973833,2,4,59,0.20216494798660278,0.8172781650836651
1,2,414973833,2,4,60,0.19678063690662384,0.8072163199002926
1,2,414991876,4,1,1,0.003133303951472044,2421181.2596153845
1,2,414991876,4,1,2,0.0004499692586250603,2421342.2596153845
1,2,414991876,4,1,3,0.0003293073095846921,2422183.6923076925
1,2,414991876,4,1,4,0.0008179848664440215,2422563.519230769
1,2,414991876,4,1,5,0.0004189365718048066,2422780.7403846155
1,2,414991876,4,1,6,7.321500743273646e-05,2423006.105769231
1,2,414991876,4,1,7,9.116448927670717e-05,2422961.826923077
1,2,414991876,4,1,8,0.0002478243550285697,2422505.346153846
1,2,414991876,4,1,9,0.00029496318893507123,2421891.9326923075
1,2,414991876,4,1,10,0.0002172370586777106,2421283.7115384615
1,2,414991876,4,1,11,0.00010285425378242508,2420766.25
1,2,414991876,4,1,12,3.267310603405349e-05,2420364.346153846
1,2,414991876,4,1,13,4.008706673630513e-05,2420102.951923077
1,2,414991876,4,1,14,8.759561751503497e-05,2420036.923076923
1,2,414991876,4,1,15,0.00010275743989041075,2420021.048076923
1,2,414991876,4,1,16,7.301005098270252e-05,2420020.096153846
1,2,414991876,4,1,17,3.532015034579672e-05,2420023.0576923075
1,2,414991876,4,1,18,1.7789468984119594e-05,2420029.4423076925
1,2,414991876,4,1,19,2.2389658624888398e-05,2420050.346153846
1,2,414991876,4,1,20,3.638455382315442e-05,2420081.269230769
1,2,414991876,4,1,21,4.59369330201298e-05,2420114.875
1,2,414991876,4,1,22,4.394650022732094e-05,2420146.346153846
1,2,414991876,4,1,23,3.187685797456652e-05,2420173.980769231
1,2,414991876,4,1,24,1.7077147276722826e-05,2420197.5096153845
1,2,414991876,4,1,25,7.786214155203197e-06,2420217.4615384615
1,2,414991876,4,1,26,8.001577043614816e-06,2420234.701923077
1,2,414991876,4,1,27,1.4989400369813666e-05,2420250.096153846
1,2,414991876,4,1,28,2.1774998458568007e-05,2420264.548076923
1,2,414991876,4,1,29,2.2852329493616708e-05,2420278.846153846
1,2,414991876,4,1,30,1.778506521077361e-05,2420293.2596153845
1,2,414991876,4,1,31,1.018190505419625e-05,2420307.8653846155
1,2,414991876,4,1,32,4.378406174510019e-06,2420322.096153846
1,2,414991876,4,1,33,2.81951179204043e-06,2420335.673076923
1,2,414991876,4,1,34,5.148818218003726e-06,2420347.7115384615
1,2,414991876,4,1,35,8.897674888430629e-06,2420357.730769231
1,2,414991876,4,1,36,1.1247861039009877e-05,2420365.451923077
1,2,414991977,4,2,1,1.0046104192733765,21.433031045473538
1,2,414991977,4,2,2,0.9748503565788269,21.31822178913997
1,2,414991977,4,2,3,0.9451813101768494,21.175390280210056
1,2,414991977,4,2,4,0.9117408990859985,20.965051100804256
1,2,414991977,4,2,5,0.8697543740272522,20.59680538911086
1,2,414991977,4,2,6,0.8108953833580017,19.915667570554294
1,2,414991977,4,2,7,0.7209518551826477,18.808043553278996
1,2,414991977,4,2,8,0.5929911732673645,17.46210690645071
1,2,414991977,4,2,9,0.513944685459137,16.986212767087498
1,2,414991977,4,2,10,0.6213497519493103,16.94827916071965
1,2,414991977,4,2,11,0.6642007827758789,16.58683571448693
1,2,414991977,4,2,12,0.5638819336891174,16.444783027355488
1,2,414991977,4,2,13,0.4674170911312103,16.8032185114347
1,2,414991977,4,2,14,0.4453444182872772,17.10841078024644
1,2,414991977,4,2,15,0.45585331320762634,17.177655916947586
1,2,414991977,4,2,16,0.45190078020095825,17.204684844383827
1,2,414991977,4,2,17,0.42922645807266235,17.702770636631893
1,2,414991977,4,2,18,0.412851482629776,18.655684911287747
1,2,414991977,4,2,19,0.42338845133781433,18.595839023590088
1,2,414991977,4,2,20,0.4137294590473175,17.695468095632698
1,2,414991977,4,2,21,0.3918692171573639,17.011252806736874
1,2,414991977,4,2,22,0.38978639245033264,16.684258240919846
1,2,414991977,4,2,23,0.3898691236972809,16.582468509674072
1,2,414991977,4,2,24,0.37667757272720337,16.768817314734825
1,2,414991977,4,2,25,0.3618350625038147,17.16356666271503
1,2,414991977,4,2,26,0.36138010025024414,17.02873237316425
1,2,414991977,4,2,27,0.35184958577156067,16.602068497584415
1,2,414991977,4,2,28,0.33967167139053345,16.387042192312386
1,2,414991977,4,2,29,0.34102827310562134,16.343200023357685
1,2,414991977,4,2,30,0.34168699383735657,16.361521244049072
1,2,414991977,4,2,31,0.33574947714805603,16.358313413766716
1,2,414991977,4,2,32,0.33052513003349304,16.189838079305794
1,2,414991977,4,2,33,0.3270883560180664,15.908347753378061
1,2,414991977,4,2,34,0.3248593807220459,15.649187894967886
1,2,414991977,4,2,35,0.3242802917957306,15.505690868084248
1,2,414991977,4,2,36,0.3224065601825714,15.485181625072773
1,2,414991977,4,2,37,0.3179870843887329,15.573340342595028
1,2,414991977,4,2,38,0.31601032614707947,15.645805799044096
1,2,414991977,4,2,39,0.3164428174495697,15.554417133331299
1,2,414991977,4,2,40,0.31330448389053345,15.366614763553326
1,2,414991977,4,2,41,0.31081148982048035,15.12936283991887
1,2,414991977,4,2,42,0.308275431394577,14.861064507411076
1,2,414991977,4,2,43,0.3050742447376251,14.624295784876896
1,2,414991977,4,2,44,0.30380308628082275,14.47843388410715
1,2,414991977,4,2,45,0.300302118062973,14.441916979276217
1,2,414991977,4,2,46,0.2964036464691162,14.395332098007202
1,2,414991977,4,2,47,0.29428020119667053,14.19424029497
1,2,414991977,4,2,48,0.2897547483444214,13.889191994300255
1,2,414991977,4,2,49,0.2850181460380554,13.633754106668325
1,2,414991977,4,2,50,0.2805928885936737,13.456766238579384
1,2,414991977,4,2,51,0.27543067932128906,13.220099302438589
1,2,414991977,4,2,52,0.2712111175060272,12.932285088759203
1,2,414991977,4,2,53,0.26602351665496826,12.755316807673527
1,2,414991977,4,2,54,0.26016750931739807,12.558322723095234
1,2,414991977,4,2,55,0.25487735867500305,12.475172776442308
1,2,414991977,4,2,56,0.2479860633611679,12.553961130288931
1,2,414991977,4,2,57,0.24151302874088287,12.44897644336407
1,2,414991977,4,2,58,0.23443762958049774,12.515002910907452
1,2,414991977,4,2,59,0.22798286378383636,12.368619295266958
1,2,414991977,4,2,60,0.22192777693271637,12.199329963097206
1,2,414992179,4,4,1,0.9753445982933044,0.7802088466974405
1,2,414992179,4,4,2,0.8948341906070709,0.7145229990665729
1,2,414992179,4,4,3,0.8354587852954865,0.6028206669367276
1,2,414992179,4,4,4,0.6549303978681564,0.516442223237111
1,2,414992179,4,4,5,0.6774100661277771,0.5119027266135583
1,2,414992179,4,4,6,0.5650850236415863,0.43578173220157623
1,2,414992179,4,4,7,0.5283198207616806,0.4441729038953781
1,2,414992179,4,4,8,0.5488780066370964,0.42831831253491914
1,2,414992179,4,4,9,0.48799435794353485,0.43792677842653716
1,2,414992179,4,4,10,0.506807878613472,0.4287901371717453
1,2,414992179,4,4,11,0.4845028668642044,0.4047495138186675
1,2,414992179,4,4,12,0.4809507131576538,0.4059352462108319
1,2,414992179,4,4,13,0.4617985188961029,0.3838561830612329
1,2,414992179,4,4,14,0.43501267582178116,0.38591112712254894
1,2,414992179,4,4,15,0.447039183229208,0.38113261873905474
1,2,414992179,4,4,16,0.4374902695417404,0.3678434112897286
1,2,414992179,4,4,17,0.425981342792511,0.362815254009687
1,2,414992179,4,4,18,0.41218048334121704,0.36197976424143863
1,2,414992179,4,4,19,0.4024176746606827,0.3658361933552302
1,2,414992179,4,4,20,0.3983186334371567,0.36734446252767855
1,2,414992179,4,4,21,0.37555645406246185,0.35093296147309816
1,2,414992179,4,4,22,0.3541731536388397,0.333076618038691
1,2,414992179,4,4,23,0.3384498208761215,0.3336731522129132
1,2,414992179,4,4,24,0.3307102248072624,0.3377208090745486
1,2,414992179,4,4,25,0.33655285835266113,0.39565939742785233
1,2,414992179,4,4,26,0.3135441914200783,0.30059375728552157
1,2,414992179,4,4,27,0.2556479051709175,0.2914883843981303
1,2,414992179,4,4,28,0.2733612135052681,0.29591480241372037
1,2,414992179,4,4,29,0.28456734865903854,0.2886665337360822
1,2,414992179,4,4,30,0.26654553413391113,0.2790507800303973
1,2,414992179,4,4,31,0.25024762004613876,0.2967692567751958
1,2,414992179,4,4,32,0.23909881711006165,0.29639464846024144
1,2,414992179,4,4,33,0.22833585739135742,0.285381232889799
1,2,414992179,4,4,34,0.23577623069286346,0.2730951842207175
1,2,414992179,4,4,35,0.22986597567796707,0.282210641182386
1,2,414992179,4,4,36,0.216693714261055,0.26227160600515514
1,2,414992179,4,4,37,0.231439046561718,0.2620577852313335
1,2,414992179,4,4,38,0.20873715728521347,0.27097168220923495
1,2,414992179,4,4,39,0.21008362621068954,0.2701102071083509
1,2,414992179,4,4,40,0.2079247497022152,0.26056520640850067
1,2,414992179,4,4,41,0.19851704686880112,0.25839519386108106
1,2,414992179,4,4,42,0.19951645284891129,0.2639823303772853
1,2,414992179,4,4,43,0.19598006457090378,0.267584590957715
1,2,414992179,4,4,44,0.1961677521467209,0.26704335040771043
1,2,414992179,4,4,45,0.20284971594810486,0.2710629128492795
1,2,414992179,4,4,46,0.18707159906625748,0.257954478263855
1,2,414992179,4,4,47,0.18666964769363403,0.2576777728704306
1,2,414992179,4,4,48,0.18384946882724762,0.26887684487379515
1,2,414992179,4,4,49,0.18368490412831306,0.27674917303598845
1,2,414992179,4,4,50,0.19443167746067047,0.26121571488105333
1,2,414992179,4,4,51,0.1854509636759758,0.2610570536209987
1,2,414992179,4,4,52,0.18655912205576897,0.2713024696478477
1,2,414992179,4,4,53,0.17715811729431152,0.2625684222349754
1,2,414992179,4,4,54,0.17590674757957458,0.26607882518034714
1,2,414992179,4,4,55,0.17671310156583786,0.2654912185210448
1,2,414992179,4,4,56,0.18174004182219505,0.26340674666258007
1,2,414992179,4,4,57,0.1757805272936821,0.2643891813663336
1,2,414992179,4,4,58,0.1760384701192379,0.271074768442374
1,2,414992179,4,4,59,0.17374702543020248,0.26224948121951175
1,2,414992179,4,4,60,0.1745765060186386,0.26640556638057417
1,3,414965366,1,1,1,0.0072814165614545345,2285590.2596153845
1,3,414965366,1,1,2,0.0024015731178224087,2284938.1153846155
1,3,414965366,1,1,3,0.0002664510684553534,2283978.4423076925
1,3,414965366,1,1,4,0.0004899562336504459,2284968.6826923075
1,3,414965366,1,1,5,0.001109928940422833,2286569.028846154
1,3,414965366,1,1,6,0.0007685097516514361,2286464.375
1,3,414965366,1,1,7,0.0002961300197057426,2286253.721153846
1,3,414965366,1,1,8,9.979863534681499e-05,2286232.0865384615
1,3,414965366,1,1,9,0.0001307818602072075,2286229.3076923075
1,3,414965366,1,1,10,0.00022731118951924145,2286050.0673076925
1,3,414965366,1,1,11,0.00028004281921312213,2285790.8173076925
1,3,414965366,1,1,12,0.00026475198683328927,2285458.9423076925
1,3,414965366,1,1,13,0.0002095658128382638,2285323.2884615385
1,3,414965366,1,1,14,0.0001528714783489704,2285478.2115384615
1,3,414965366,1,1,15,0.0001185954170068726,2286144.653846154
1,3,414965366,1,1,16,0.00010580535308690742,2287130.3173076925
1,3,414965366,1,1,17,8.850338053889573e-05,2288329.6826923075
1,3,414965366,1,1,18,5.717341264244169e-05,2289448.25
1,3,414965366,1,1,19,3.777614256250672e-05,2289851.0
1,3,414965366,1,1,20,4.737139170174487e-05,2289757.2884615385
1,3,414965366,1,1,21,7.204801659099758e-05,2289391.173076923
1,3,414965366,1,1,22,8.637439168523997e-05,2289065.721153846
1,3,414965366,1,1,23,7.776937127346173e-05,2288795.846153846
1,3,414965467,1,2,1,1.0094741582870483,38.883859340961166
1,3,414965467,1,2,2,0.9796497225761414,38.8413630265456
1,3,414965467,1,2,3,0.9511897563934326,38.7874781535222
1,3,414965467,1,2,4,0.9198183417320251,38.70004734626183
1,3,414965467,1,2,5,0.8810790181159973,38.522277758671684
1,3,414965467,1,2,6,0.8278785943984985,38.147949108710655
1,3,414965467,1,2,7,0.7486357688903809,37.54828170629648
1,3,414965467,1,2,8,0.6427587270736694,37.110396495232216
1,3,414965467,1,2,9,0.6208953261375427,37.23764536930965
1,3,414965467,1,2,10,0.6470093727111816,37.49844235640306
1,3,414965467,1,2,11,0.6059675812721252,37.657214421492355
1,3,414965467,1,2,12,0.5351430177688599,37.76809685046856
1,3,414965467,1,2,13,0.4999368488788605,37.949817364032455
1,3,414965467,1,2,14,0.4849837124347687,38.411709565382736
1,3,414965467,1,2,15,0.46023958921432495,39.653671521406906
1,3,414965467,1,2,16,0.4471930265426636,40.53358620863695
1,3,414965467,1,2,17,0.44708052277565,39.825462744786186
1,3,414965467,1,2,18,0.41943082213401794,38.80248498916626
1,3,414965467,1,2,19,0.4011755883693695,38.49476462144118
1,3,414965467,1,2,20,0.40114161372184753,38.836380848517784
1,3,414965467,1,2,21,0.39642515778541565,39.76462800686176
1,3,414965467,1,2,22,0.39210593700408936,40.227331344897934
1,3,414965467,1,2,23,0.38013261556625366,40.14818052145151
1,3,414965467,1,2,24,0.36354610323905945,40.67820901137132
1,3,414965467,1,2,25,0.3522917628288269,42.54792125408466
1,3,414965467,1,2,26,0.3410724103450775,45.36095384451059
1,3,414965467,1,2,27,0.3432181775569916,45.73486159398006
1,3,414965467,1,2,28,0.34054800868034363,44.792237575237564
1,3,414965669,1,4,1,0.999883770942688,0.8778816920060378
1,3,414965669,1,4,2,0.9572378993034363,0.8672635967914875
1,3,414965669,1,4,3,0.9139477014541626,0.8563650250434875
1,3,414965669,1,4,4,0.865362823009491,0.8443611080829914
1,3,414965669,1,4,5,0.8066367506980896,0.8309970841957972
1,3,414965669,1,4,6,0.7316499352455139,0.8193574043420645
1,3,414965669,1,4,7,0.6349183320999146,0.8333394573285029
1,3,414965669,1,4,8,0.5325400829315186,0.9510044157505035
1,3,414965669,1,4,9,0.499194473028183,1.061045344059284
1,3,414965669,1,4,10,0.4597265124320984,1.116176765698653
1,3,414965669,1,4,11,0.41796866059303284,1.107024561900359
1,3,414965669,1,4,12,0.3893830478191376,1.0535109914266145
1,3,414965669,1,4,13,0.35454389452934265,1.0030360588660607
1,3,414965669,1,4,14,0.3190016448497772,0.9746705339505122
1,3,414965669,1,4,15,0.28004759550094604,0.9703441789517036
1,3,414965669,1,4,16,0.250937283039093,0.9551970064640045
1,3,414965669,1,4,17,0.25145775079727173,0.874364245396394
1,3,414965669,1,4,18,0.23386433720588684,0.8088765602845412
1,3,414965669,1,4,19,0.23197850584983826,0.7848504690023569
1,3,414965669,1,4,20,0.22797879576683044,0.7929109266171088
1,3,414965669,1,4,21,0.21539796888828278,0.818288273536242
1,3,414965669,1,4,22,0.22073091566562653,0.7954772378389652
1,3,414965669,1,4,23,0.20492276549339294,0.7727142836038883
1,3,414965669,1,4,24,0.20203612744808197,0.7777171203723321
1,3,414965669,1,4,25,0.19615615904331207,0.8101391345262527
1,3,414965669,1,4,26,0.1859336942434311,0.8384849005020582
1,3,414965669,1,4,27,0.18231509625911713,0.8180198566271708
1,3,414965669,1,4,28,0.17045548558235168,0.7936512782023504
1,3,414965669,1,4,29,0.16723941266536713,0.7952350240487319
1,3,414965669,1,4,30,0.16184554994106293,0.8243024968183957
1,3,414965669,1,4,31,0.15456059575080872,0.8562047871259543
1,3,414965669,1,4,32,0.15308021008968353,0.851969267313297
1,3,414965669,1,4,33,0.14764684438705444,0.8369609083120639
1,3,414965669,1,4,34,0.1439618021249771,0.8472102078107687
1,3,414965669,1,4,35,0.14092062413692474,0.8887708255877862
1,3,414965669,1,4,36,0.1380217969417572,0.9319365712312552
1,3,414965669,1,4,37,0.13778819143772125,0.9311126310091752
1,3,414965669,1,4,38,0.13433974981307983,0.9026806881794562
1,3,414965669,1,4,39,0.1307530552148819,0.8867977834664859
1,3,414965669,1,4,40,0.1268734484910965,0.8943130591740975
1,3,414965669,1,4,41,0.12439832836389542,0.9020058787786044
1,3,414965669,1,4,42,0.12196099758148193,0.8967280525427598
1,3,414965669,1,4,43,0.11955706775188446,0.8891841207559292
1,3,414974539,2,1,1,0.0032120870891958475,2381592.923076923
1,3,414974539,2,1,2,0.000490544771309942,2381772.519230769
1,3,414974539,2,1,3,0.0002193558611907065,2381709.375
1,3,414974539,2,1,4,0.0008245299686677754,2381563.25
1,3,414974539,2,1,5,0.000498076609801501,2381481.576923077
1,3,414974539,2,1,6,9.95150621747598e-05,2381433.346153846
1,3,414974539,2,1,7,7.650846237083897e-05,2381390.125
1,3,414974539,2,1,8,0.0002330162824364379,2381362.375
1,3,414974539,2,1,9,0.0002717982861213386,2381346.4326923075
1,3,414974539,2,1,10,0.00020531094924081117,2381332.076923077
1,3,414974539,2,1,11,0.00011551165516721085,2381321.028846154
1,3,414974539,2,1,12,5.2686464186990634e-05,2381326.0096153845
1,3,414974539,2,1,13,3.475859557511285e-05,2381340.903846154
1,3,414974539,2,1,14,5.0666956667555496e-05,2381356.278846154
1,3,414974539,2,1,15,6.765127909602597e-05,2381359.894230769
1,3,414974539,2,1,16,6.313942139968276e-05,2381350.903846154
1,3,414974539,2,1,17,4.4381220504874364e-05,2381336.2596153845
1,3,414974539,2,1,18,2.9342299967538565e-05,2381322.480769231
1,3,414974539,2,1,19,2.512778519303538e-05,2381312.423076923
1,3,414974539,2,1,20,2.728858817135915e-05,2381305.980769231
1,3,414974539,2,1,21,2.9521201213356107e-05,2381301.923076923
1,3,414974539,2,1,22,2.9116887162672356e-05,2381299.2115384615
1,3,414974539,2,1,23,2.6363883080193773e-05,2381297.596153846
1,3,414974539,2,1,24,2.2534642994287424e-05,2381296.721153846
1,3,414974539,2,1,25,1.8916007320513017e-05,2381296.5096153845
1,3,414974539,2,1,26,1.637957939237822e-05,2381297.25
1,3,414974539,2,1,27,1.4892742910888046e-05,2381299.0673076925
1,3,414974539,2,1,28,1.3589126865554135e-05,2381301.9615384615
1,3,414974539,2,1,29,1.1834283213829622e-05,2381305.1826923075
1,3,414974539,2,1,30,1.0133666364708915e-05,2381308.1153846155
1,3,414974539,2,1,31,9.511479220236652e-06,2381310.4615384615
1,3,414974539,2,1,32,1.0086460861202795e-05,2381312.5096153845
1,3,414974539,2,1,33,1.0765536899270955e-05,2381314.6153846155
1,3,414974539,2,1,34,1.03940519693424e-05,2381316.798076923
1,3,414974539,2,1,35,8.822538802633062e-06,2381319.201923077
1,3,414974539,2,1,36,6.771409971406683e-06,2381321.625
