sim_idx,frame,trajectory_progress,p_ratio,final_p_ratio,horizontal_strain,x_compression,vertical_strain,mean_abs_x_disp,mean_abs_y_disp,mean_x_disp,mean_y_disp,rms_disp,max_node_disp,z0,z1,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,lambda11,lambda12,soft_mode_gap_6_5
0,10,0.06535947712418301,-0.2799691918358365,-0.4807224091848549,-0.0005943608669638283,0.0005943608669638283,-0.00016591370551446527,0.0024720337241888046,0.0007133418112061918,-0.00016279827104881406,3.3871325285872445e-05,0.002997876377776265,0.005434727296233177,2.5994608402252197,-3.408586263656616,-0.0004418695529700637,-1.5089712792109343e-15,2.7436154098306495e-15,0.024381095142203886,0.026517192063595478,0.028585961291128337,0.04998827438977521,0.05916707756579917,0.06374762110295051,0.07184572114046532,0.0803281656259531,0.08784516536312287,0.0020687692275328587
0,11,0.0718954248366013,-0.29319921933643595,-0.4807224091848549,-0.0006529863758841424,0.0006529863758841424,-0.0001925939199390053,0.002719979267567396,0.000815299921669066,-0.00017917096556629986,3.861537334159948e-05,0.003310968168079853,0.006011518184095621,2.54767107963562,-3.3923757076263428,-0.0004917684745729002,-2.034143871576584e-15,-1.8982327161441235e-16,0.02436332916560196,0.026503797925462865,0.028568399451909667,0.04995262295566738,0.059105432796920446,0.06370890245784912,0.0718067843569148,0.08029911690597186,0.08781942905713669,0.002064601526446802
0,12,0.0784313725490196,-0.3051080820597549,-0.4807224091848549,-0.0007123030751561431,0.0007123030751561431,-0.00021989460446644163,0.0029684596229344606,0.0009190902346745133,-0.0001949761062860489,4.403459024615586e-05,0.0036255677696317434,0.006619675550609827,2.494387626647949,-3.375732660293579,-0.0005421390558313285,7.580116603900798e-16,2.222639805016474e-15,0.02434539855294315,0.026490470540871204,0.02855049113377869,0.049918499484014583,0.059043098476077374,0.06366768306315702,0.07176801481270643,0.08026963714095191,0.08779280493526892,0.002060020592907486
0,13,0.08496732026143791,-0.3147119908447421,-0.4807224091848549,-0.0007709285840764572,0.0007709285840764572,-0.00024781575909677423,0.0032169066835194826,0.0010220890399068594,-0.00021168537205085158,4.955088661517948e-05,0.003940328489989042,0.007218637969344854,2.444121837615967,-3.3600213527679443,-0.0005924732864783785,-1.0854321722953746e-15,1.866259838202981e-15,0.024327496002324936,0.02647713127981552,0.02853267652730619,0.04988363391703182,0.05898118804986121,0.0636264206304814,0.07172859315367183,0.08024024330463393,0.08776658027922765,0.0020555452474906727
0,14,0.0915032679738562,-0.32453929752716965,-0.4807224091848549,-0.0008295540929967713,0.0008295540929967713,-0.00027710194795347866,0.003465530928224325,0.0011283906642347574,-0.00022789993090555072,5.492925629368983e-05,0.004256779793649912,0.007821787148714066,2.390408992767334,-3.343235492706299,-0.0006435769209676506,-2.1365481442437915e-15,8.88061167003042e-15,0.024309242669871594,0.026463600490999037,0.02851454951430922,0.049847432951134814,0.0589178803676116,0.06358667556102408,0.07168859521474555,0.08021006675716147,0.08773972620306501,0.0020509490233101835
0,15,0.09803921568627451,-0.33252462873106897,-0.4807224091848549,-0.000888870792268772,0.000888870792268772,-0.0003057676667072868,0.0037146490067243576,0.0012327797012403607,-0.00024412378843408078,6.071008829167113e-05,0.00457385228946805,0.008435436524450779,2.34027361869812,-3.3275763988494873,-0.0006947177505720995,6.995489811811849e-15,7.910351609658408e-15,0.024290986589224458,0.0264501649526193,0.02849650014923003,0.04981172354373829,0.0588549667505088,0.06354634302274911,0.07164915593645318,0.0801799915573046,0.08771306491415068,0.0020463351966107275
0,16,0.10457516339869281,-0.3401585660117201,-0.4807224091848549,-0.0009474963011890862,0.0009474963011890862,-0.00033629479576978373,0.003963944502174854,0.0013399855233728886,-0.0002602175227366388,6.640556966885924e-05,0.0048924097791314125,0.009052793495357037,2.28948974609375,-3.3117024898529053,-0.0007463320297603956,-3.4115049661899843e-15,8.223334667123897e-16,0.024272657186928667,0.02643650840365223,0.028478083436393308,0.049774917832292945,0.05879182063916847,0.06350489367388518,0.07160941629471135,0.08015010471688463,0.0876857664504437,0.0020415750327410775
0,17,0.1111111111111111,-0.3468990361211177,-0.4807224091848549,-0.0010061218101094004,0.0010061218101094004,-0.0003662635017396741,0.004213122650980949,0.001445914851501584,-0.0002763655502349138,7.202204142231494e-05,0.005210723727941513,0.009671308100223541,2.2402114868164062,-3.296290874481201,-0.0007978133514618905,1.5609167695096211e-15,2.439577227357613e-15,0.02425428709241571,0.026422852383172494,0.028459966203553115,0.0497387357609988,0.058729330240622254,0.06346495154702611,0.07157007361872442,0.08012068272852935,0.08765975976147798,0.002037113820380621
0,18,0.11764705882352941,-0.35302412556328744,-0.4807224091848549,-0.001065438509381401,0.001065438509381401,-0.0003968526778124607,0.004462745040655136,0.0015518333530053496,-0.00029277591966092587,7.784575427649543e-05,0.0055299364030361176,0.01028964389115572,2.1893279552459717,-3.280397653579712,-0.0008497184919072798,2.0307450215200886e-15,6.3980135577333795e-15,0.024235790298253734,0.026409302229959533,0.028441454272992644,0.04970310500623222,0.05866503856382291,0.06342296806264867,0.07153028622730155,0.08009038964408219,0.08763171287873438,0.0020321520430331107
0,19,0.12418300653594772,-0.35881942830583313,-0.4807224091848549,-0.0011241268537882322,0.0011241268537882322,-0.00042737980687495767,0.004712217021733522,0.0016584123950451612,-0.0003089957754127681,8.33058002172038e-05,0.005849289707839489,0.010918039828538895,2.1393964290618896,-3.2647922039031982,-0.0009017307809949353,7.077279354317579e-16,2.3581213084292244e-15,0.024217216849689728,0.02639571442749746,0.028422913052684486,0.04966614394653214,0.0586013591345505,0.06338250014715047,0.07149026105196518,0.080060351770153,0.08760480619868925,0.0020271986251870246
0,20,0.13071895424836602,-0.36364890974330666,-0.4807224091848549,-0.0011826895272220293,0.0011826895272220293,-0.0004580310299580339,0.004961956758052111,0.001763941370882094,-0.00032520797685720026,8.899632666725665e-05,0.006168689578771591,0.011540901847183704,2.089463710784912,-3.249190092086792,-0.0009538346709673367,3.249369487056277e-15,8.710111173904832e-15,0.024198603566901976,0.02638194635708261,0.028404454582896508,0.049629832016655426,0.05853772424725304,0.06334228598566617,0.07145068462028208,0.08003032751374335,0.08757736615002258,0.002022508225813898
0,21,0.13725490196078433,-0.36874901404006943,-0.4807224091848549,-0.001240686681277174,0.001240686681277174,-0.0004898611462366131,0.005211501847952604,0.0018720064545050263,-0.0003419229469727725,9.486347698839381e-05,0.006488961633294821,0.012164115905761719,2.0390334129333496,-3.2334392070770264,-0.0010063293087058814,-3.7698156523759064e-15,-3.277604040492956e-16,0.024179883506691993,0.026368421326367728,0.02838571555654058,0.049592948984011564,0.058473911179947824,0.06330105285801736,0.07141084939337819,0.08000006218637042,0.08755075962098388,0.0020172942301728523
0,22,0.1437908496732026,-0.373111099954817,-0.4807224091848549,-0.0013000033805491745,0.0013000033805491745,-0.0005210707924122959,0.005461874417960644,0.0019781996961683035,-0.00035814291913993657,0.0001006655948003754,0.006809609476476908,0.012797261588275433,1.9911108016967773,-3.2184596061706543,-0.0010587168667004737,-5.758952316983708e-17,1.430779449365985e-15,0.024161224568062994,0.026354855075580923,0.028367140130182125,0.04955681105092395,0.058409987887253545,0.06326126111887174,0.07137112719889557,0.07996990443366445,0.08752383904664865,0.002012285054601201
0,23,0.1503267973856209,-0.3774944168287587,-0.4807224091848549,-0.0013580005346043192,0.0013580005346043192,-0.0005536454728143507,0.005712511949241161,0.002086611930280924,-0.0003739891108125448,0.00010698059486458078,0.007131579797714949,0.013430193066596985,1.9400652647018433,-3.202519655227661,-0.0011117118544328806,-1.09706929361693e-14,2.366913534772905e-15,0.024142187894138696,0.026340880394430586,0.028348145700312338,0.04951945520547271,0.0583451247203319,0.06322072136644905,0.07133110492647646,0.07993943338501093,0.0874959518721286,0.0020072653058817516
0,24,0.1568627450980392,-0.3812197928653625,-0.4807224091848549,-0.0014166260435246334,0.0014166260435246334,-0.0005854755890929298,0.005963199771940708,0.0021932346280664206,-0.00039033577195368707,0.00011218702275073156,0.007452863268554211,0.014063947834074497,1.8919824361801147,-3.1874852180480957,-0.0011644335992539684,6.8951629815303295e-15,7.544851415356748e-15,0.024123395993669618,0.026327277854011375,0.02832930651936965,0.04948231320542129,0.05828180693211084,0.06318040646979374,0.07129135445004983,0.07990942883777437,0.0874693950946418,0.002002028665358275
0,25,0.16339869281045752,-0.3848873177198409,-0.4807224091848549,-0.0014752515524449476,0.0014752515524449476,-0.0006180502694949845,0.006214088294655085,0.0023012671153992414,-0.0004067723057232797,0.00011824276589322835,0.0077750347554683685,0.014697244390845299,1.841532588005066,-3.171741008758545,-0.0012175490444272193,-1.4058632514645127e-15,1.2254128716552954e-15,0.024104368814049967,0.026313451326109075,0.028310254633617294,0.04944500146466963,0.05821694314040345,0.06313967389456808,0.07125109759007853,0.07987889452165617,0.08744170252347816,0.0019968033075082187
0,26,0.16993464052287582,-0.38826679132227016,-0.4807224091848549,-0.0015332487065000922,0.0015332487065000922,-0.0006506249498970392,0.006464556325227022,0.0024084129836410284,-0.00042277955799363554,0.00012424880696926266,0.008096931502223015,0.015330689959228039,1.7945283651351929,-3.1570465564727783,-0.001270626904088455,-1.1606409546602787e-15,1.0813395544627575e-15,0.024085410839117985,0.026299860145636622,0.0282915388482603,0.04940905842572625,0.058152880367599066,0.06309990985234325,0.07121167215795948,0.07984884503072359,0.08741466669829559,0.001991678702623678
0,27,0.17647058823529413,-0.39141910139945985,-0.4807224091848549,-0.0015918742154204064,0.0015918742154204064,-0.0006831375832888043,0.006715053226798773,0.002516253851354122,-0.00043933570850640535,0.00012974791752640158,0.008419306948781013,0.015968823805451393,1.7443779706954956,-3.141380548477173,-0.0013240963312114147,-3.2222408674629093e-15,7.898621679500498e-15,0.024066253602939944,0.02628587899007437,0.02827229110101179,0.04937137151060639,0.05808783915695762,0.06305918072897097,0.07117133381514566,0.07981831060471435,0.08738751600665358,0.0019864121109374223
0,28,0.1830065359477124,-0.39434174443151104,-0.4807224091848549,-0.0016505625598272377,0.0016505625598272377,-0.0007162706867834656,0.006966062821447849,0.002624025335535407,-0.0004555271880235523,0.000136092901811935,0.008742347359657288,0.016611654311418533,1.6945887804031372,-3.1258199214935303,-0.0013776504237919315,-3.215067297811373e-16,1.1555930594456264e-15,0.02404702415694644,0.026271870105750928,0.02825286708636502,0.04933272023734337,0.05802306364299288,0.06301844140317515,0.07113068939829233,0.07978768830057079,0.08735986858470805,0.001980996980614092
0,29,0.1895424836601307,-0.3971655523172753,-0.4807224091848549,-0.0017091252332610348,0.0017091252332610348,-0.0007494658372884166,0.007216909900307655,0.0027317977510392666,-0.00047174879000522196,0.00014120194828137755,0.009065067395567894,0.01725006476044655,1.646283507347107,-3.1107308864593506,-0.0014314216588300734,-4.641017551801349e-16,7.313423906072619e-16,0.024027688075859255,0.026258134132692602,0.028233583885030535,0.049296566459357725,0.05795739000247499,0.06297780083254009,0.07109113560960073,0.07975696499448126,0.08733256871297251,0.001975449752337932
0,30,0.19607843137254902,-0.4001104972375691,-0.4807224091848549,-0.001766431196964493,0.001766431196964493,-0.0007826609877933675,0.0074675846844911575,0.0028410220984369516,-0.0004883288056589663,0.00014773757720831782,0.009388432838022709,0.017888177186250687,1.5970592498779297,-3.0953657627105713,-0.0014851752723906936,2.0874560572908333e-15,4.086382799283383e-15,0.02400842304413936,0.026244367842373592,0.028214542211925164,0.04925997643499877,0.05789277554540599,0.062937617104717,0.07105120544120942,0.07972687237898918,0.0873049495968391,0.0019701743695515715
0,31,0.20261437908496732,-0.4023097075439753,-0.4807224091848549,-0.0018251195413713241,0.0018251195413713241,-0.0008158561382983185,0.007718509528785944,0.0029474550392478704,-0.00050444615771994,0.0001534627372166142,0.009710922837257385,0.018531477078795433,1.5484368801116943,-3.080169200897217,-0.00153888117169851,-7.463982630835842e-15,-2.387431154361322e-15,0.02398911889914924,0.026230767670964352,0.0281953089768295,0.049223137539685456,0.057828043281054106,0.06289747723981719,0.07101111094514438,0.07969608734744603,0.08727771013117616,0.0019645413058651494
0,32,0.20915032679738563,-0.4047890339064982,-0.4807224091848549,-0.0018831166954264688,0.0018831166954264688,-0.0008490512888032696,0.007969504222273827,0.0030560148879885674,-0.0005203304463066161,0.00015948204963933676,0.010034830309450626,0.01917022466659546,1.4998363256454468,-3.0649805068969727,-0.0015930419021724573,1.8923118843657537e-15,1.3125016925487908e-14,0.023969725189751098,0.026216687224272835,0.02817590112203606,0.049185333886391465,0.05776240331633459,0.06285766496704905,0.07097108906573331,0.07966533987871241,0.0872503847452841,0.001959213897763226
0,33,0.21568627450980393,-0.40685059934373535,-0.4807224091848549,-0.001941742204346783,0.001941742204346783,-0.0008821843922979308,0.008220931515097618,0.003162509761750698,-0.0005369075224734843,0.00016512052388861775,0.010358069092035294,0.019808640703558922,1.4502407312393188,-3.049502372741699,-0.00164702339321347,-1.4545280645390936e-15,6.611781970629786e-15,0.023950215625691353,0.026202886737819165,0.02815631411612282,0.049148355785057454,0.05769766240867408,0.06281667062945354,0.07093125059462925,0.07963520256268213,0.08722282038170491,0.0019534273783036564
0,34,0.2222222222222222,-0.4091743715571733,-0.4807224091848549,-0.001999048168050241,0.001999048168050241,-0.0009166825300189641,0.008471617475152016,0.00327158416621387,-0.0005528799956664443,0.00017166754696518183,0.01068185456097126,0.020452363416552544,1.3994699716567993,-3.0336365699768066,-0.0017015224090845933,1.3485200859302053e-15,1.1960323674537587e-14,0.023930548734051715,0.02618863130435725,0.02813639764717595,0.04910963483001229,0.057631572584260604,0.06277619347647052,0.07089056809815189,0.07960380846798891,0.08719485085812363,0.0019477663428186971
0,35,0.22875816993464052,-0.41113233460148074,-0.4807224091848549,-0.0020577365124570726,0.0020577365124570726,-0.0009498156335136254,0.008722429163753986,0.0033790257293730974,-0.0005692274426110089,0.0001776574063114822,0.011005018837749958,0.021090926602482796,1.3535487651824951,-3.019318103790283,-0.0017557035044617282,-2.728590789632372e-15,5.749598624964799e-15,0.023911106411168934,0.026174804233390258,0.02811703272388989,0.04907241891717923,0.05756651324565737,0.06273634759215825,0.07085063324001535,0.0795737752026841,0.08716775068497157,0.0019422284904996312
0,36,0.23529411764705882,-0.4131008656148321,-0.4807224091848549,-0.0021156708310257,0.0021156708310257,-0.0009836933011317622,0.008974051102995872,0.003486816305667162,-0.0005856996867805719,0.00018371516489423811,0.011329634115099907,0.021738611161708832,1.3041850328445435,-3.0038843154907227,-0.0018103520411366352,-5.9267225313271415e-15,3.4425985139868224e-15,0.023891361223061815,0.026160969793748316,0.028097376622907254,0.04903528391008405,0.057500697779324594,0.06269604388834239,0.0708105340631174,0.07954351352229345,0.08714032239493218,0.0019364068291589376
0,37,0.24183006535947713,-0.4149517636868672,-0.4807224091848549,-0.002173667985080845,0.002173667985080845,-0.001017570968749899,0.009225180372595787,0.0035954308696091175,-0.0006019195425324142,0.00019003752095159143,0.011653563939034939,0.022377746179699898,1.2549561262130737,-2.9885053634643555,-0.0018648667540036024,-2.4427886381019413e-15,4.697470056783592e-15,0.02387175271362461,0.02614711550351384,0.02807783407350053,0.04899813744521935,0.05743513310684474,0.06265608701475729,0.07077088463169481,0.0795127719624988,0.0871133234491747,0.0019307185699866912
0,38,0.24836601307189543,-0.4167345276872964,-0.4807224091848549,-0.0022316651391359895,0.0022316651391359895,-0.0010520070594606428,0.009476951323449612,0.0037030326202511787,-0.0006181932985782623,0.0001955309126060456,0.011977930553257465,0.023012183606624603,1.2074353694915771,-2.9736711978912354,-0.0019195213952996719,2.9481860487876303e-15,3.2232981016355695e-15,0.023851901313425305,0.0261332277909284,0.0280578495971984,0.04896090042782162,0.057369665388352836,0.06261555544353187,0.07073050372611725,0.07948188648023213,0.0870859741182517,0.00192462180627
0,39,0.2549019607843137,-0.41854270858422,-0.4807224091848549,-0.002289599457704617,0.002289599457704617,-0.0010871877142948618,0.009728040546178818,0.0038123989943414927,-0.0006343026179820299,0.00020168762421235442,0.012302628718316555,0.023664794862270355,1.1577515602111816,-2.9581668376922607,-0.0019746819381496377,-1.1930156262964574e-14,2.038491892844601e-15,0.02383200956562171,0.026118918995775457,0.028037930464995475,0.04892253401449,0.05730298367042652,0.06257534904411646,0.07069030889088647,0.07945073683546769,0.08705842686891149,0.0019190114692200187
0,40,0.26143790849673204,-0.42006022764946405,-0.4807224091848549,-0.0023475966117597617,0.0023475966117597617,-0.0011209412878924194,0.009980004280805588,0.003919275011867285,-0.0006504832417704165,0.00020772595598828048,0.012627176940441132,0.024308541789650917,1.109646201133728,-2.9431185722351074,-0.0020296207271850364,-6.214871787317281e-16,5.540348107876516e-15,0.02381219280160561,0.026104889162386524,0.028017849649563338,0.04888340638846027,0.05723736064632495,0.06253507691824607,0.070650030729346,0.07942071978965871,0.0870309209950515,0.0019129604871768145
0,41,0.2679738562091503,-0.42171223739000363,-0.4807224091848549,-0.0024055937658149064,0.0024055937658149064,-0.0011554394256134525,0.01023151632398367,0.004028732888400555,-0.0006667398847639561,0.00021373009076341987,0.012952453456819057,0.024951821193099022,1.0611422061920166,-2.927973508834839,-0.0020849187239475398,1.4826273271223308e-15,3.795914000054807e-15,0.023792160813897595,0.0260909057680454,0.027997902279128514,0.04884780219169549,0.05717119539712562,0.06249509226124064,0.0706097281592701,0.07938971494882166,0.08700295504207299,0.0019069965110831144
0,42,0.27450980392156865,-0.423010642356315,-0.4807224091848549,-0.002463590919870051,0.002463590919870051,-0.0011893170932315894,0.010483073070645332,0.004135543014854193,-0.0006831613718532026,0.00021964871848467737,0.013276525773108006,0.02559584751725197,1.0136216878890991,-2.913133382797241,-0.002139866157794278,-1.403440988179616e-15,-1.3347369026032747e-15,0.023772358764477218,0.026077054909271022,0.02797810847454194,0.0488100645063224,0.05710566365403755,0.06245580085268194,0.0705699980855379,0.07935907044609447,0.0869764531710549,0.0019010535652709167
0,43,0.28104575163398693,-0.42460490813311064,-0.4807224091848549,-0.0025222164287903655,0.0025222164287903655,-0.0012238152309526225,0.010735111311078072,0.004245283082127571,-0.000699507596436888,0.00022581459779758006,0.013602609746158123,0.026248237118124962,0.9645270705223083,-2.8977949619293213,-0.0021955177730555104,-1.451575983542528e-15,3.2909863241105733e-16,0.023752178599203824,0.026062875640952683,0.02795786555755066,0.04877272919370167,0.05703927098844924,0.062415122873076094,0.07053013065827458,0.0793285001077536,0.08694948865832926,0.0018949899165979778
0,44,0.2875816993464052,-0.4259059290324201,-0.4807224091848549,-0.002579522392493824,0.002579522392493824,-0.0012582513216633662,0.010987026616930962,0.00435302872210741,-0.0007157705840654671,0.00023152923677116632,0.013927550055086613,0.026887713000178337,0.9172767996788025,-2.8830459117889404,-0.0022509139664550052,-2.7654206038511513e-15,2.625542189459103e-15,0.023732120227522517,0.026048727664261865,0.027937857824709273,0.04873544411625208,0.056972758307057586,0.062375064643406745,0.07049035809755164,0.0792978364574589,0.08692165268079609,0.0018891301604474081
0,45,0.29411764705882354,-0.4273068801257182,-0.4807224091848549,-0.0026375195465489685,0.0026375195465489685,-0.0012933699294872957,0.011238537728786469,0.004462212789803743,-0.000732218089979142,0.00023795821471139789,0.014252827502787113,0.027535786852240562,0.8666452765464783,-2.867227077484131,-0.002306543806891402,-1.2037267987672314e-15,3.004577326089013e-15,0.023711967182749774,0.026034441231771094,0.02791745618803911,0.04869636216722417,0.056906617494236894,0.06233609183657653,0.07044981510809042,0.0792669504500645,0.08689419634574705,0.001883014956268015
0,46,0.3006535947712418,-0.42856971283763495,-0.4807224091848549,-0.002695516700604113,0.002695516700604113,-0.0013278680672083288,0.011490656062960625,0.004570585675537586,-0.0007480193744413555,0.00024432726786471903,0.014578581787645817,0.0281883105635643,0.8195281624794006,-2.8525071144104004,-0.0023622700306795696,-3.0460082385271244e-15,4.716251083489612e-15,0.023691734849333446,0.026020618879811813,0.02789732216391222,0.048660682309407885,0.05684034017957182,0.06229550485430326,0.07041000782612354,0.0792362041510084,0.0868669551571882,0.0018767032841004068
0,47,0.30718954248366015,-0.42980394000658234,-0.4807224091848549,-0.0027534510191727407,0.0027534510191727407,-0.0013630487220425479,0.01174231618642807,0.0046787746250629425,-0.0007646940648555756,0.00025003301561810076,0.01490395050495863,0.028836870566010475,0.7705461382865906,-2.8372135162353516,-0.0024181910366633808,6.871910584754149e-16,2.8227951888590165e-15,0.023671398946799996,0.026006383951950957,0.027876781091365575,0.04862200450623801,0.056773640518371665,0.06225537381925043,0.07036980958059527,0.07920518862698253,0.08683941741320464,0.001870397139414618
0,48,0.3137254901960784,-0.43100154225076537,-0.4807224091848549,-0.0028114481732278854,0.0028114481732278854,-0.0013974848127532914,0.01199389062821865,0.004787676502019167,-0.0007807171205058694,0.00025598256615921855,0.015229159966111183,0.029476266354322433,0.722541093826294,-2.8222267627716064,-0.0024741252476772335,-4.1438758083135035e-15,1.2510254121179245e-15,0.023651030140233835,0.025992406786626888,0.027856517345581585,0.048585192034650594,0.05670719373206615,0.06221452043089196,0.07032975516736695,0.07917443502002236,0.08681229761339772,0.0018641105589546972
0,49,0.3202614379084967,-0.43212924755913323,-0.4807224091848549,-0.00286944532728303,0.00286944532728303,-0.0014326654675875104,0.012246165424585342,0.004895900376141071,-0.0007972949533723295,0.000261996901826933,0.01555485837161541,0.030124448239803314,0.6729443073272705,-2.8067357540130615,-0.0025301603492678395,-3.898865410841727e-15,4.503022476036723e-15,0.023630635946035657,0.02597804680918835,0.027835709587657992,0.04854692291129085,0.05664050552269098,0.06217443294639605,0.07028923539625852,0.07914368095679714,0.08678446823019476,0.0018576627784696424
0,50,0.32679738562091504,-0.4333727392250666,-0.4807224091848549,-0.0029267512909864884,0.0029267512909864884,-0.0014684045455143362,0.012497755698859692,0.005005734972655773,-0.0008134322124533355,0.00026846802211366594,0.01588103547692299,0.03077753633260727,0.6246740221977234,-2.7916319370269775,-0.0025865590993412596,-4.224554590730826e-15,6.0031833121985885e-15,0.023610196701084545,0.0259639481825639,0.027815400753102973,0.04850887187602752,0.05657378489427045,0.062135238973351326,0.07024921561683457,0.07911262648497402,0.08675777243322723,0.0018514525705390743
