dataset,split,rollout_steps,used,p_ratio_r2,p_ratio_pearson,p_ratio_mse,final_pos_mse,initial_to_target_mse,pred_to_initial_mse,movement_fraction_mse
Reid_ld32_tok64_h192_head4,val,40,20,0.26784800140849785,0.5875078300973183,0.07597400436478033,1.5611574417562225e-05,8.167323358065914e-05,8.089406346698525e-05,0.9937738071678796
Reid_ld32_tok64_h192_head4,test,40,38,0.23064323969644696,0.5763382561482098,0.08725039776879055,1.366857916189857e-05,7.995633763800327e-05,7.988951993435254e-05,1.0167876503217663
Reid_ld32_tok64_h192_head4,val,50,20,0.27551793686388015,0.5888424260945098,0.08172633426155886,2.5791430630306422e-05,0.00013127350466675126,0.00011782715482695494,0.902868805837541
Reid_ld32_tok64_h192_head4,test,50,38,0.27897702176793426,0.5803562515251928,0.08787887130004936,2.1255982825383207e-05,0.0001273059148699854,0.0001153125738614778,0.9261616313157223
Reid_ld32_tok64_h192_head4,val,60,20,0.26524980340179616,0.5887355511456407,0.08828114190388936,4.021043521333923e-05,0.00019373622417333535,0.0001645764848944964,0.8571920390109395
Reid_ld32_tok64_h192_head4,test,60,38,0.30383224880795534,0.5849705477800793,0.08939851642626749,3.171922138503042e-05,0.00018629207471875767,0.00016008163832961336,0.8820769208705821
Reid_ld32_tok64_h192_head4,val,70,20,0.24919661844173613,0.587566781659412,0.0949046330408201,5.92115645758895e-05,0.0002695090508495923,0.0002216860135376919,0.8331033759653248
Reid_ld32_tok64_h192_head4,test,70,38,0.31830901638711817,0.5897213394536509,0.091118977485687,4.5149145056424653e-05,0.0002571933858378447,0.000214826245562443,0.8602705763296526
Reid_ld32_tok64_h192_head4,val,80,20,0.23204728605535208,0.5857751231161952,0.10126546768114486,8.313358976010931e-05,0.0003589820029446855,0.0002893979864893481,0.8198771287382574
Reid_ld32_tok64_h192_head4,test,80,38,0.3277855148143597,0.5943305489837354,0.0927693437634538,6.167201167715432e-05,0.0003402265796658436,0.0002798009820827773,0.8495367201042666
Reid_ld32_tok64_h192_head4,val,90,20,0.21544348387254308,0.5835434120038503,0.10725443438563502,0.00011229256006117794,0.00046249211591202765,0.000367667421232909,0.8120132959524312
Reid_ld32_tok64_h192_head4,test,90,38,0.3345939713653021,0.5984796589011073,0.0942636100555338,8.146404970351509e-05,0.00043563711867471665,0.0003548653215770365,0.8438119193101813
Reid_ld32_tok64_h192_head4,val,100,20,0.2008272677859989,0.5812254450402093,0.11276700990689874,0.00014696368007207638,0.000580337000428699,0.00045618240255862474,0.8064439786810353
Reid_ld32_tok64_h192_head4,test,100,38,0.340237790278625,0.6022697459160699,0.09555650051416183,0.00010470053958718046,0.0005436322619636101,0.00043954514426571364,0.8397879789582274
Reid_ld32_tok64_h256_head4,val,10,20,0.33114448620218484,0.7361000780428909,0.03350878792899691,4.2915285007438795e-06,4.488473609853827e-06,1.3087135630485137e-05,2.916122791307812
Reid_ld32_tok64_h256_head4,test,10,38,0.4955932514641074,0.7474617000550483,0.027702980312597384,4.439495345004137e-06,4.555915821631635e-06,1.3261599561749455e-05,2.87360847778692
Reid_ld32_tok64_h256_head4,val,20,20,0.5080547848308294,0.7490708893402405,0.03729786655211524,4.84132207247967e-06,1.8944466683024074e-05,2.5376353460160316e-05,1.3466998439415956
Reid_ld32_tok64_h256_head4,test,20,38,0.5751724426042597,0.7591572011334543,0.03584994936085535,4.694601114495431e-06,1.8967649817855808e-05,2.5797384751058416e-05,1.3572229472435444
Reid_ld32_tok64_h256_head4,val,30,20,0.4901601995950401,0.7535728205401456,0.04695336633113861,8.167889166088572e-06,4.442684421519516e-05,4.403867951623397e-05,1.001970769266895
Reid_ld32_tok64_h256_head4,test,30,38,0.5724738268569419,0.7659288327168237,0.04349303241130833,7.126775926735718e-06,4.3955074081742695e-05,4.486665344110837e-05,1.0296857059129692
Reid_ld32_tok64_h256_head4,val,40,20,0.475659289552231,0.7569049129768749,0.054409826785731565,1.4496971948574355e-05,8.167323358065914e-05,7.041248099994845e-05,0.8756304240057421
Reid_ld32_tok64_h256_head4,test,40,38,0.5727252746541491,0.7709305601483492,0.04845592014849818,1.1741275216081704e-05,7.995633763800327e-05,7.174464113440511e-05,0.9129263322974431
Reid_ld32_tok64_h256_head4,val,50,20,0.4718406928208969,0.7600147973614758,0.059579838174354804,2.4010130778151507e-05,0.00013127350466675126,0.00010584553019725718,0.8226532575218185
Reid_ld32_tok64_h256_head4,test,50,38,0.5781705939844592,0.7752005070098524,0.05141291359772003,1.8522968359416393e-05,0.0001273059148699854,0.00010772114700031172,0.8666234110167487
Reid_ld32_tok64_h256_head4,val,60,20,0.47494705711193075,0.7629020522090917,0.06308575836081602,3.6923798347743286e-05,0.00019373622417333535,0.00015157306006585713,0.8018117389155002
Reid_ld32_tok64_h256_head4,test,60,38,0.5863109932464164,0.7792091537702122,0.05312395382046984,2.7523143809335843e-05,0.00018629207471875767,0.00015397311443322045,0.850968620854373
Reid_ld32_tok64_h256_head4,val,70,20,0.4810774999849091,0.765373382866949,0.06559393664203336,5.3525980410995545e-05,0.0002695090508495923,0.0002086162960040383,0.7968707306048162
Reid_ld32_tok64_h256_head4,test,70,38,0.5947461416848798,0.782798472350257,0.054168704118834156,3.888525283831481e-05,0.0002571933858378447,0.00021143564242122106,0.850057982032956
Reid_ld32_tok64_h256_head4,val,80,20,0.48802540794599647,0.7673278686548922,0.06751111828084366,7.415074214804918e-05,0.0003589820029446855,0.0002776988381810952,0.7999543115172949
Reid_ld32_tok64_h256_head4,test,80,38,0.602154823703494,0.7857778222847431,0.054904850665766135,5.28139832902908e-05,0.0003402265796658436,0.00028071351890072326,0.8562469889707177
Reid_ld32_tok64_h256_head4,val,90,20,0.49408922704372094,0.7686844520282017,0.0691615870719631,9.915170408021367e-05,0.00046249211591202765,0.0003591978922486305,0.8066917737039951
Reid_ld32_tok64_h256_head4,test,90,38,0.6076862617577126,0.7878806524358516,0.055576456553870404,6.956621542772872e-05,0.00043563711867471665,0.00036204758477029637,0.8651561879246671
Reid_ld32_tok64_h256_head4,val,100,20,0.49865713622100494,0.7694486371595135,0.07074182264689693,0.00012886169529338076,0.000580337000428699,0.00045315045572351663,0.8144804687447035
Reid_ld32_tok64_h256_head4,test,100,38,0.6112998773057311,0.7891726396017605,0.05629728851820038,8.940036713954071e-05,0.0005436322619636101,0.0004553403506227034,0.8743072751915963
Reid_ld32_tok96_h256_head4,val,10,20,-1.934932656913999,0.5509142893651371,0.14703629402410393,5.156197414635244e-06,4.488473609853827e-06,7.486321510441485e-06,1.6623212776330583
Reid_ld32_tok96_h256_head4,test,10,38,-3.3468195332346324,0.6591765093572406,0.23873561624848863,5.3457779747651855e-06,4.555915821631635e-06,6.258550336880082e-06,1.358757323481987
Reid_ld32_tok96_h256_head4,val,20,20,-0.2218730634499213,0.6595348088744915,0.09263888957331891,7.414617516587896e-06,1.8944466683024074e-05,1.4791430407967709e-05,0.7756632559019419
Reid_ld32_tok96_h256_head4,test,20,38,-0.33289813564882054,0.7876606604417419,0.11247935741060251,7.78930287400439e-06,1.8967649817855808e-05,1.2316941545003302e-05,0.6425500447146155
Reid_ld32_tok96_h256_head4,val,30,20,0.26662129257209877,0.7290531369241581,0.06754003724693163,1.2288619018363534e-05,4.442684421519516e-05,2.832445334206568e-05,0.6333417225558103
Reid_ld32_tok96_h256_head4,test,30,38,0.21544222886568853,0.7875930384797721,0.07981452063537246,1.2098643681287955e-05,4.3955074081742695e-05,2.4057728224809244e-05,0.5464879564828851
Reid_ld32_tok96_h256_head4,val,40,20,0.3647147204303486,0.736445887553749,0.06592233128606743,2.00418140138936e-05,8.167323358065914e-05,4.994353585061617e-05,0.6080965152033031
Reid_ld32_tok96_h256_head4,test,40,38,0.40850660892504365,0.7841540670035576,0.06707945690701224,1.8143460148454132e-05,7.995633763800327e-05,4.312671980618401e-05,0.5428644359718918
Reid_ld32_tok96_h256_head4,val,50,20,0.3647793381760447,0.7319100818521215,0.07165706203042221,3.0965882865530146e-05,0.00013127350466675126,8.148963970597834e-05,0.6186528055564653
Reid_ld32_tok96_h256_head4,test,50,38,0.4673266043282991,0.7817327726535076,0.06492266986826506,2.5812702760001565e-05,0.0001273059148699854,7.11783375568063e-05,0.5661985968359586
Reid_ld32_tok96_h256_head4,val,60,20,0.3448603501277263,0.7246158971604023,0.07871583657277509,4.5461086961040566e-05,0.00019373622417333535,0.00012455357573344373,0.6428658605089141
Reid_ld32_tok96_h256_head4,test,60,38,0.5179544399176019,0.789489370739143,0.06190197383812402,3.51372787726608e-05,0.00018629207471875767,0.00010971583287755493,0.5993823414804417
Reid_ld32_tok96_h256_head4,val,70,20,0.32458012374070533,0.7173361557906344,0.08537584816390462,6.400120528269327e-05,0.0002695090508495923,0.0001803116232622415,0.6719107797633026
Reid_ld32_tok96_h256_head4,test,70,38,0.5593027260357977,0.7993721870270558,0.05890628737896214,4.6297734020060344e-05,0.0002571933858378447,0.00015995965211339737,0.6356651932513353
Reid_ld32_tok96_h256_head4,val,80,20,0.30763637948524536,0.710735732667913,0.0912979726013324,8.710099421023187e-05,0.0003589820029446855,0.0002494774365914054,0.7014693771906069
Reid_ld32_tok96_h256_head4,test,80,38,0.5881358914788449,0.8072288058992924,0.05683954141017322,5.9548206213309496e-05,0.0003402265796658436,0.0002227620593897116,0.6717360660727024
Reid_ld32_tok96_h256_head4,val,90,20,0.29433901770644155,0.7051927277506791,0.09646885593084743,0.00011526416628839797,0.00046249211591202765,0.00033236434392165394,0.7293138138977577
Reid_ld32_tok96_h256_head4,test,90,38,0.6092271499814906,0.8133142396099622,0.05535816925196031,7.52136558467579e-05,0.00043563711867471665,0.0002985902289143077,0.7055989178987206
Reid_ld32_tok96_h256_head4,val,100,20,0.28392733174603313,0.7006581830739331,0.10104120225842686,0.0001489702774961188,0.000580337000428699,0.0004290102806407958,0.754341255811221
Reid_ld32_tok96_h256_head4,test,100,38,0.6250161968444357,0.817934198945862,0.054310688686109145,9.362109290123044e-05,0.0005436322619636101,0.00038756581412407716,0.7361538553147976
Reid_ld64_tok64_h256_head4,val,10,20,0.3853127936053795,0.6736919418279471,0.030795026454653974,1.0874647568925865e-05,4.488473609853827e-06,2.480954985912831e-05,5.52799354212334
Reid_ld64_tok64_h256_head4,test,10,38,0.5211026886998477,0.7397906676065583,0.026301953384273356,1.1215754033113817e-05,4.555915821631635e-06,2.5578060367000655e-05,5.588133473855035
Reid_ld64_tok64_h256_head4,val,20,20,0.3948608749872283,0.6867482091634246,0.04587990213997429,9.710572976473486e-06,1.8944466683024074e-05,4.039695240862784e-05,2.1498313885995373
Reid_ld64_tok64_h256_head4,test,20,38,0.5704254389839029,0.7556401513984935,0.03625053504896095,9.488499484321342e-06,1.8967649817855808e-05,4.150499410714378e-05,2.1966561836464384
Reid_ld64_tok64_h256_head4,val,30,20,0.38659621763065233,0.6946708076257357,0.056491024199400296,1.1689046232277178e-05,4.442684421519516e-05,6.282051672314992e-05,1.4321122631307925
Reid_ld64_tok64_h256_head4,test,30,38,0.5792293782588172,0.7631054862603803,0.04280577760789375,1.024749991828637e-05,4.3955074081742695e-05,6.418036838639589e-05,1.4749788482312
Reid_ld64_tok64_h256_head4,val,40,20,0.38976649603263736,0.7004869989254621,0.06332275672693863,1.705405436496221e-05,8.167323358065914e-05,9.352625129395164e-05,1.1627724946341906
Reid_ld64_tok64_h256_head4,test,40,38,0.5851764413814224,0.7667348670661542,0.04704387140116347,1.3522581483764378e-05,7.995633763800327e-05,9.486813254816777e-05,1.203451035008052
Reid_ld64_tok64_h256_head4,val,50,20,0.3966828802367399,0.7040363674777331,0.06805813298131172,2.604081980734918e-05,0.00013127350466675126,0.00013391901084105484,1.0378420142174636
Reid_ld64_tok64_h256_head4,test,50,38,0.589110973671946,0.7685076886885219,0.05007949115827474,1.93512327625381e-05,0.0001273059148699854,0.0001347858131722253,1.0768960108888073
Reid_ld64_tok64_h256_head4,val,60,20,0.4036186365463118,0.705669135279094,0.07165595602376021,3.892062263730622e-05,0.00019373622417333535,0.0001852283145126421,0.9745243988731673
Reid_ld64_tok64_h256_head4,test,60,38,0.5906250922647427,0.7691612748330886,0.052569957960572566,2.7839728401982267e-05,0.00018629207471875767,0.00018500643292147862,1.012354162819244
Reid_ld64_tok64_h256_head4,val,70,20,0.40861838077827883,0.7057751195094908,0.07475306709839058,5.601511197710352e-05,0.0002695090508495923,0.00024840057812980376,0.9415712889577545
Reid_ld64_tok64_h256_head4,test,70,38,0.59005097698053,0.769151213319169,0.05479628848957037,3.915637654771624e-05,0.0002571933858378447,0.00024638344889114564,0.9784958864492989
Reid_ld64_tok64_h256_head4,val,80,20,0.4112095843472019,0.704625171779527,0.07764037514887126,7.767331908326014e-05,0.0003589820029446855,0.000324032085336512,0.9245933319090922
Reid_ld64_tok64_h256_head4,test,80,38,0.5884352386650902,0.7690355368526197,0.05679822983085232,5.348332122498265e-05,0.0003402265796658436,0.0003195022961192176,0.9610852671028052
Reid_ld64_tok64_h256_head4,val,90,20,0.41109891785765673,0.7024124659550046,0.08050695032912614,0.00010424840565974592,0.00046249211591202765,0.00041237398982048036,0.9161199278630656
Reid_ld64_tok64_h256_head4,test,90,38,0.5862801806248215,0.768936566534083,0.058608912524953476,7.101549932773004e-05,0.00043563711867471665,0.0004046623737514509,0.9525156921606269
Reid_ld64_tok64_h256_head4,val,100,20,0.40891230337890105,0.6995202439350582,0.08340523825939121,0.0001360475520414184,0.000580337000428699,0.0005133740647579544,0.9119453755608898
Reid_ld64_tok64_h256_head4,test,100,38,0.5842910821783385,0.7690850868086296,0.060209100846110926,9.191469483707088e-05,0.0005436322619636101,0.0005018990310705512,0.9485655979459546
Reid_ld64_tok96_h256_head4,val,10,20,-0.42689628451801287,0.6758840615073,0.07148564078226474,3.173715697357693e-06,4.488473609853827e-06,1.0215334054919367e-05,2.2673791035692052
Reid_ld64_tok96_h256_head4,test,10,38,-0.13941705097888346,0.803513672684622,0.06257895680961464,2.4544056480791416e-06,4.555915821631635e-06,8.752649011368799e-06,1.9014190756679612
Reid_ld64_tok96_h256_head4,val,20,20,0.16837922415602413,0.6912698159792822,0.06305108732225145,4.40651196527142e-06,1.8944466683024074e-05,2.071980543405516e-05,1.0906183653296606
Reid_ld64_tok96_h256_head4,test,20,38,0.5132918636762416,0.8084274478739382,0.04107186960206828,3.306006916366306e-06,1.8967649817855808e-05,1.8020827466994217e-05,0.9482804720103574
Reid_ld64_tok96_h256_head4,val,30,20,0.31200800589187216,0.7031474997522289,0.06336017726860703,8.621942288300489e-06,4.442684421519516e-05,3.731376309588086e-05,0.837890903927544
Reid_ld64_tok96_h256_head4,test,30,38,0.6182290634667129,0.8147427754063168,0.03883826712705531,6.436844180849508e-06,4.3955074081742695e-05,3.281477089139547e-05,0.7508455670942257
Reid_ld64_tok96_h256_head4,val,40,20,0.34431772245330017,0.7088556810219412,0.0680388885259819,1.603467885615828e-05,8.167323358065914e-05,6.161202963994583e-05,0.7528804095514111
Reid_ld64_tok96_h256_head4,test,40,38,0.6517202829696994,0.8209740310438632,0.03949733779385523,1.167740877487009e-05,7.995633763800327e-05,5.4592288363078535e-05,0.6904167965413608
Reid_ld64_tok96_h256_head4,val,50,20,0.35006076155204147,0.7109906720393598,0.07331741412778207,2.6866272673942148e-05,0.00013127350466675126,9.526785797788761e-05,0.7249831899490766
Reid_ld64_tok96_h256_head4,test,50,38,0.668294990096922,0.8268097144938124,0.04042847836324036,1.8875165036852675e-05,0.0001273059148699854,8.492142536086153e-05,0.6771464928757593
Reid_ld64_tok96_h256_head4,val,60,20,0.3469248161207982,0.7104093189657223,0.0784677884386828,4.142859751254946e-05,0.00019373622417333535,0.00013977659691590815,0.7220479930339638
Reid_ld64_tok96_h256_head4,test,60,38,0.6799448324080791,0.8325779838055042,0.04109994625330628,2.798779196143043e-05,0.00018629207471875767,0.0001253102845542966,0.6848922096934954
Reid_ld64_tok96_h256_head4,val,70,20,0.3402869719169619,0.7080035136202268,0.08339043800325549,6.011763903188694e-05,0.0002695090508495923,0.00019630234164651482,0.7309000428881265
Reid_ld64_tok96_h256_head4,test,70,38,0.6896297073060395,0.8382350476321649,0.041485987627888375,3.9104549434916025e-05,0.0002571933858378447,0.00017702521290630102,0.7026270887726407
Reid_ld64_tok96_h256_head4,val,80,20,0.33214874786935955,0.7043482052185047,0.08806566883663897,8.337437029695138e-05,0.0003589820029446855,0.0002655730728292838,0.7448999325943637
Reid_ld64_tok96_h256_head4,test,80,38,0.6980682955073777,0.8435692039092447,0.04166825723701315,5.24141559804105e-05,0.0003402265796658436,0.00024094637659513146,0.7246441416418493
Reid_ld64_tok96_h256_head4,val,90,20,0.3234138407606352,0.7000075004938228,0.09249412162243549,0.00011162855018937989,0.00046249211591202765,0.0003478701626590919,0.7603460545711128
Reid_ld64_tok96_h256_head4,test,90,38,0.7051035634592351,0.8481868274588948,0.04177600067417782,6.81971454301483e-05,0.00043563711867471665,0.0003174898531716807,0.7473953035394201
Reid_ld64_tok96_h256_head4,val,100,20,0.31507210032134325,0.6954996514341227,0.09664652976159348,0.00014524892267218093,0.000580337000428699,0.00044309515214990824,0.7751085874788142
Reid_ld64_tok96_h256_head4,test,100,38,0.7109529111612412,0.8519833713194913,0.04186406539547366,8.674648929148756e-05,0.0005436322619636101,0.000406624442946754,0.7687537695210459
Reid_ld64_tok128_h256_head4,val,10,20,-1.3471891351074157,0.5221780012427991,0.11759111098743998,1.6718419760763937e-05,4.488473609853827e-06,3.4766467797453517e-05,7.752815450609447
Reid_ld64_tok128_h256_head4,test,10,38,-1.5123335216557874,0.6456547992077338,0.1379821469302887,1.7577652909638248e-05,4.555915821631635e-06,3.602650725186226e-05,7.918850441525552
Reid_ld64_tok128_h256_head4,val,20,20,-0.139504063855189,0.5337595866041174,0.08639390972559523,1.3651303675032977e-05,1.8944466683024074e-05,5.1650737987074535e-05,2.7310996224728274
Reid_ld64_tok128_h256_head4,test,20,38,-0.2374310707481322,0.6708300723331971,0.10442317230034374,1.399935327801933e-05,1.8967649817855808e-05,5.2828032781498656e-05,2.8055963067689946
Reid_ld64_tok128_h256_head4,val,30,20,0.11615468655883698,0.540984541113796,0.08139716191066365,1.4467262508333078e-05,4.442684421519516e-05,7.418065524689155e-05,1.67533448091882
Reid_ld64_tok128_h256_head4,test,30,38,0.11179299578045743,0.6895329229814879,0.0903589498122845,1.3500782248037898e-05,4.3955074081742695e-05,7.483801824779029e-05,1.7259362699282066
Reid_ld64_tok128_h256_head4,val,40,20,0.18676077745966024,0.5453698203742324,0.08438826959668351,1.9600214818638052e-05,8.167323358065914e-05,0.00010358041254221462,1.2745530032318084
Reid_ld64_tok128_h256_head4,test,40,38,0.2690453722428543,0.7043817968355717,0.0828953293366605,1.614135554087912e-05,7.995633763800327e-05,0.00010309208300895989,1.3137608550955429
Reid_ld64_tok128_h256_head4,val,50,20,0.1978639913532011,0.5475961947538446,0.09048620925427105,2.933415948973561e-05,0.00013127350466675126,0.00014114382793195546,1.0823508632801588
Reid_ld64_tok128_h256_head4,test,50,38,0.35650356626154067,0.7170866667773979,0.07842987254192878,2.1847446819983336e-05,0.0001273059148699854,0.00013872162277326234,1.1147573273825369
Reid_ld64_tok128_h256_head4,val,60,20,0.18563696063078294,0.5480230851789165,0.09784672310765086,4.392908049339894e-05,0.00019373622417333535,0.00018812289927154778,0.9792876839532616
Reid_ld64_tok128_h256_head4,test,60,38,0.4115998882524948,0.7285559555889706,0.07555951416193389,3.053305150196569e-05,0.00018629207471875767,0.00018287076397284277,1.0073642004052556
Reid_ld64_tok128_h256_head4,val,70,20,0.16498234581402138,0.547288876617346,0.1055496632003075,6.36460804798844e-05,0.0002695090508495923,0.00024563192346249707,0.9210904414435612
Reid_ld64_tok128_h256_head4,test,70,38,0.4489825492207885,0.7388349617860965,0.07365235553751108,4.215694593767694e-05,0.0002571933858378447,0.00023660863447922135,0.946382166836894
Reid_ld64_tok128_h256_head4,val,80,20,0.14249044475656936,0.5458269042053343,0.11307480861254623,8.876161778061941e-05,0.0003589820029446855,0.0003146011862554587,0.8878097345099141
Reid_ld64_tok128_h256_head4,test,80,38,0.4755482875343072,0.7478894042385096,0.07237725796346943,5.673901664761759e-05,0.0003402265796658436,0.0003008494884278135,0.9114638489471298
Reid_ld64_tok128_h256_head4,val,90,20,0.12138014733952673,0.5439931351619994,0.12011355893420397,0.00011953511216233892,0.00046249211591202765,0.00039573676913278176,0.869162343763732
Reid_ld64_tok128_h256_head4,test,90,38,0.49489787300260557,0.7555002843229398,0.0715544312623625,7.437699473724167e-05,0.00043563711867471665,0.00037628136296437954,0.8918371078832391
Reid_ld64_tok128_h256_head4,val,100,20,0.10314839134706266,0.5419926879186737,0.12654995617505882,0.00015621453862877389,0.000580337000428699,0.0004894936675555073,0.8592652554240555
Reid_ld64_tok128_h256_head4,test,100,38,0.5095654121358428,0.761756814918704,0.07103197524331588,9.519889925669352e-05,0.0005436322619636101,0.00046333004138432443,0.8813712126567751
Reid_ld64_tok128_h384_head4,val,10,20,-0.9353582300847809,0.7066023105764595,0.0969589203658017,4.1446889639473735e-06,4.488473609853827e-06,1.1542695847310825e-05,2.5559883054480896
Reid_ld64_tok128_h384_head4,test,10,38,-0.25357072712243567,0.7681849977669188,0.06884849434454002,5.148067226687808e-06,4.555915821631635e-06,1.2958096892577343e-05,2.715127351280686
Reid_ld64_tok128_h384_head4,val,20,20,0.21760531581522435,0.7334358084205524,0.059318907109957554,4.763140475461114e-06,1.8944466683024074e-05,2.1341536285035546e-05,1.1194274717312178
Reid_ld64_tok128_h384_head4,test,20,38,0.5724458370286596,0.8323163652707404,0.03608003959419969,5.3194468630648e-06,1.8967649817855808e-05,2.2570473974108035e-05,1.1287247604256094
Reid_ld64_tok128_h384_head4,val,30,20,0.48698142042308357,0.7635438376724912,0.04724611394093314,8.327910359184898e-06,4.442684421519516e-05,3.662631033876096e-05,0.8211123389766939
Reid_ld64_tok128_h384_head4,test,30,38,0.7144710343397015,0.8640223952237924,0.029047392505897506,7.965266787012201e-06,4.3955074081742695e-05,3.705644234000111e-05,0.8067934815617201
Reid_ld64_tok128_h384_head4,val,40,20,0.5687271484767957,0.7812201995475506,0.04475235411098893,1.4980570563238871e-05,8.167323358065914e-05,5.8904264278680785e-05,0.719572969050173
Reid_ld64_tok128_h384_head4,test,40,38,0.7641042837992768,0.8830746356355377,0.02675221188976895,1.290582660155786e-05,7.995633763800327e-05,5.757722436484121e-05,0.6957865150798315
Reid_ld64_tok128_h384_head4,val,50,20,0.6018771182124958,0.7922064902842307,0.04491087546501119,2.4830884376569885e-05,0.00013127350466675126,8.976944482128602e-05,0.6831091323046106
Reid_ld64_tok128_h384_head4,test,50,38,0.7895612638798324,0.8955536492384889,0.025648445564653184,1.992112022195981e-05,0.0001273059148699854,8.53907937485737e-05,0.6533178791031048
Reid_ld64_tok128_h384_head4,val,60,20,0.6189647287832558,0.7996989317674518,0.045781857567936575,3.8048880503538386e-05,0.00019373622417333535,0.00013073052432446274,0.674848898237569
Reid_ld64_tok128_h384_head4,test,60,38,0.8057978876376364,0.9040761943103187,0.024938501822750044,2.8862365489227447e-05,0.00018629207471875767,0.00012177890599368287,0.6408688103570469
Reid_ld64_tok128_h384_head4,val,70,20,0.629861312005952,0.805253204838522,0.04678705133876617,5.487320790962258e-05,0.0002695090508495923,0.00018304389850527515,0.6802372955349922
Reid_ld64_tok128_h384_head4,test,70,38,0.8172153038338181,0.9099921414838498,0.024432118093192477,3.969467416266669e-05,0.0002571933858378447,0.00016794759147543167,0.643654608214729
Reid_ld64_tok128_h384_head4,val,80,20,0.6381389878302965,0.8097165476498308,0.04771651166477768,7.559129535366083e-05,0.0003589820029446855,0.0002476092129654717,0.6921943889715697
Reid_ld64_tok128_h384_head4,test,80,38,0.8254341861001854,0.9140955092835029,0.0240910547985986,5.2494698521561654e-05,0.0003402265796658436,0.00022492057752587194,0.6547162942497948
Reid_ld64_tok128_h384_head4,val,90,20,0.6450132910627351,0.8134393587768641,0.048529198214318336,0.00010048528488368902,0.00046249211591202765,0.0003249521520046983,0.7068509364453822
Reid_ld64_tok128_h384_head4,test,90,38,0.8310590259843597,0.9167630326549253,0.023932734919291012,6.745458451979702e-05,0.00043563711867471665,0.0002934513682511782,0.6699991399569141
Reid_ld64_tok128_h384_head4,val,100,20,0.6507017463992667,0.8164328764596948,0.049287617102667505,0.00012983651495233062,0.000580337000428699,0.0004152792986133136,0.7220119433535226
Reid_ld64_tok128_h384_head4,test,100,38,0.8345637718824931,0.9182916051350095,0.023960916197136625,8.483259329008625e-05,0.0005436322619636101,0.0003739778506937192,0.6870295303818965
Reid_ld16_tok128_h256_head4,val,10,20,0.34308650645956895,0.7020306020361682,0.03291050830657695,1.3795235076941026e-05,4.488473609853827e-06,2.8452488459151935e-05,6.3322661939782545
Reid_ld16_tok128_h256_head4,test,10,38,0.6045573201442987,0.7897256832624354,0.021718465913870916,1.6372805332234986e-05,4.555915821631635e-06,3.2919937941761945e-05,7.149963593999723
Reid_ld16_tok128_h256_head4,val,20,20,0.369122956019004,0.7077273069935235,0.047831276881317934,1.2154649471085577e-05,1.8944466683024074e-05,4.324657975303125e-05,2.2904878064133007
Reid_ld16_tok128_h256_head4,test,20,38,0.5885047410511727,0.7929992233166666,0.0347248758672345,1.3765069429370525e-05,1.8967649817855808e-05,4.8948983213018725e-05,2.578626895317583
Reid_ld16_tok128_h256_head4,val,30,20,0.37456279854804675,0.71422384912116,0.057599234138979195,1.4014274870532973e-05,4.442684421519516e-05,6.492578049801522e-05,1.472207507772646
Reid_ld16_tok128_h256_head4,test,30,38,0.5907637028379973,0.7949246735792872,0.04163236932489498,1.4166687941197828e-05,4.3955074081742695e-05,7.178286729245691e-05,1.6487165332456677
Reid_ld16_tok128_h256_head4,val,40,20,0.3896114426575237,0.7192226971326491,0.0633388463173793,1.939953467626765e-05,8.167323358065914e-05,9.55107003392186e-05,1.1810944997050945
Reid_ld16_tok128_h256_head4,test,40,38,0.6044132709544567,0.7976123563309978,0.04486228137861601,1.7297529522789102e-05,7.995633763800327e-05,0.0001031787005080045,1.3135439579098405
Reid_ld16_tok128_h256_head4,val,50,20,0.4075692005298325,0.7230749962778833,0.0668300845637976,2.8424304673535516e-05,0.00013127350466675126,0.00013697205795324408,1.0556015581631106
Reid_ld16_tok128_h256_head4,test,50,38,0.6203656048884297,0.8012052911394949,0.04627015109960067,2.295330322292437e-05,0.0001273059148699854,0.00014483447739621624,1.1651504906639905
Reid_ld16_tok128_h256_head4,val,60,20,0.42435389596086914,0.725782605710621,0.06916458904316515,4.1338383380207236e-05,0.00019373622417333535,0.00019086134489043616,0.997991270973207
Reid_ld16_tok128_h256_head4,test,60,38,0.6343804783624098,0.8051142345062688,0.04695110159141148,3.1089597302381756e-05,0.00018629207471875767,0.00019807593899282724,1.0936945555780115
Reid_ld16_tok128_h256_head4,val,70,20,0.4385233720868412,0.7276156270647378,0.07097295329504355,5.8469255554882694e-05,0.0002695090508495923,0.0002579718842753209,0.9709002182226566
Reid_ld16_tok128_h256_head4,test,70,38,0.6450103634981023,0.8087203363278399,0.04745008144986324,4.1801818928146726e-05,0.0002571933858378447,0.0002636170193957361,1.0575304855388012
Reid_ld16_tok128_h256_head4,val,80,20,0.4497422180477909,0.7286341047885769,0.0725593003615535,8.014570398700016e-05,0.0003589820029446855,0.00033834745117928834,0.9573714449386339
Reid_ld16_tok128_h256_head4,test,80,38,0.6525971689228064,0.8118409844872951,0.0479435260186293,5.526021514493837e-05,0.0003402265796658436,0.0003415888078100244,1.038051043119051
Reid_ld16_tok128_h256_head4,val,90,20,0.4575828426180355,0.7287831455478676,0.07415226847292586,0.00010668200075087952,0.00046249211591202765,0.00043159938941244035,0.949533670667309
